,No Hypothesis
0,21.01514202976568
1,19.287678328868367
2,19.287678328868367
3,19.287678328868367
4,19.287678328868367
5,19.287678328868367
6,19.287678328868367
7,19.287678328868367
8,19.287678328868367
9,19.287678328868367
10,19.287678328868367
11,19.287678328868367
12,19.287678328868367
13,19.287678328868367
14,19.287678328868367
15,19.287678328868367
16,19.287678328868367
17,19.287678328868367
18,18.900255880544947
19,18.900255880544947
20,18.857709172128803
21,18.29352037095957
22,18.24744716579147
23,17.68285066567655
24,16.416158837872302
25,16.280848653327222
26,16.280848653327222
27,14.823070873358484
28,14.411887082457069
29,13.254514817810596
30,13.254514817810596
31,13.254514817810596
32,13.254514817810596
33,13.254514817810596
34,13.254514817810596
35,13.254514817810596
36,13.254514817810596
37,13.254514817810596
38,13.254514817810596
39,10.073144623687025
40,10.073144623687025
41,9.4582321959739
42,9.269084587697224
43,8.609902698810442
44,8.327748823856165
45,7.553544339651065
46,6.772922069230393
47,6.772922069230393
48,6.772922069230393
49,6.772922069230393
50,6.014534052086493
51,6.014534052086493
52,5.380679077681613
53,5.380679077681613
54,5.380679077681613
55,5.380679077681613
56,5.380679077681613
57,5.380679077681613
58,5.380679077681613
59,5.380679077681613
60,5.380679077681613
61,5.380679077681613
62,5.380679077681613
63,5.380679077681613
64,5.380679077681613
65,5.380679077681613
66,5.380679077681613
67,5.380679077681613
68,4.228512856650127
69,4.228512856650127
70,3.358166146433086
71,3.358166146433086
72,3.358166146433086
73,3.358166146433086
74,2.8461104942015334
75,2.8461104942015334
76,2.8461104942015334
77,2.8461104942015334
78,2.8461104942015334
79,2.8461104942015334
80,2.8461104942015334
81,2.8461104942015334
82,2.8461104942015334
83,2.8461104942015334
84,2.8461104942015334
85,2.8461104942015334
86,2.8461104942015334
87,2.8461104942015334
88,2.8461104942015334
89,2.8461104942015334
90,2.8461104942015334
91,2.8461104942015334
92,2.8461104942015334
93,2.8461104942015334
94,2.8461104942015334
95,2.8461104942015334
96,2.8461104942015334
97,2.8461104942015334
98,2.8461104942015334
99,2.8461104942015334
100,2.8461104942015334
101,2.8461104942015334
102,2.8461104942015334
103,2.8461104942015334
104,2.8461104942015334
