,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
30,0.5,0.0,0.0,0.25,0.25,3.8000000000000003,0.0,0.0,1.75,0.5,0.05419689221698152
31,0.0,0.25,0.25,0.5,0.0,4.800000000000001,1.25,1.0,0.5,0.0,0.015026036049809413
32,0.0,0.75,0.5,0.25,0.0,1.4,0.5,0.0,1.5,0.25,0.016356353860785527
33,0.0,0.25,0.25,0.5,0.5,2.0,0.25,0.75,0.25,1.5,0.026412163297074197
34,0.0,0.25,1.25,1.0,0.75,2.4000000000000004,0.0,0.0,0.25,0.5,0.012841092589376137
35,0.0,0.0,0.75,1.25,0.25,4.0,0.0,0.0,1.0,0.0,0.008004967195190152
36,0.25,0.25,0.0,1.5,0.0,2.0,0.75,0.0,1.0,0.25,0.2666729991779383
37,0.0,1.25,0.0,0.0,1.5,4.800000000000001,0.0,0.0,0.75,0.25,0.9587261952114188
38,0.5,1.0,0.0,0.0,0.0,2.2,0.25,0.5,0.25,0.75,0.10395435694432983
39,1.5,0.25,0.25,0.5,0.0,1.2,0.5,0.25,0.0,0.25,0.010336181466767284
40,0.0,0.5,0.25,0.75,0.75,4.4,0.25,0.0,0.5,0.75,0.8249327082891685
41,0.25,0.0,0.0,0.75,0.25,1.8,0.75,0.25,1.0,0.25,0.12312469259131159
42,0.0,0.25,0.0,0.25,1.0,4.4,0.5,1.25,0.25,0.25,0.01755145453342348
43,0.25,0.25,0.0,0.5,0.0,2.8,0.5,0.25,0.75,1.5,0.2018692688668407
44,0.5,0.5,0.0,0.0,0.0,1.8,0.5,2.0,0.5,0.0,0.011392317619204697
45,1.5,0.0,0.0,1.25,0.25,4.2,0.25,0.25,0.25,0.0,0.02396433203809413
46,1.0,0.0,0.0,0.0,0.0,2.8,0.25,0.0,0.5,0.25,0.3210011565514773
47,0.0,0.5,0.0,0.0,0.25,3.4000000000000004,0.25,0.25,1.5,0.25,0.13550236291998552
48,1.0,0.0,0.25,0.5,1.0,1.0,0.25,0.0,0.0,0.5,0.016839209982634797
49,0.0,0.0,0.0,0.5,0.75,2.0,0.0,0.5,0.5,0.25,0.1206480136001436
50,0.5,0.75,0.5,0.0,1.5,3.4000000000000004,0.5,0.0,0.0,0.25,0.04167142634450394
51,0.5,0.0,0.0,0.25,0.0,4.6,0.5,1.25,0.0,1.0,0.003913762908672341
52,0.5,0.25,0.5,0.25,0.75,3.6,0.0,1.0,0.0,0.25,0.016740812384804564
53,0.0,0.0,0.0,0.5,1.5,2.8,0.25,0.25,0.25,0.5,0.41906106818206423
54,0.0,0.0,0.5,0.0,0.75,4.0,0.5,0.25,1.0,0.0,0.012454447757782004
55,1.25,0.25,0.5,0.25,0.25,4.2,0.25,0.75,0.25,0.0,0.002483784052223542
56,1.25,0.0,0.0,0.0,0.0,4.6,0.0,0.0,1.5,0.0,0.019032314891809003
57,0.5,0.0,0.25,0.0,0.25,1.6,0.0,1.0,1.0,0.0,0.0052122426581004185
58,1.25,0.0,0.0,0.5,0.5,2.2,1.25,0.0,0.0,0.25,0.007787291764377306
59,1.25,0.0,0.75,0.0,0.5,2.4000000000000004,0.25,0.25,0.25,0.0,0.005230090471358126
60,0.25,0.5,0.25,0.25,0.0,4.800000000000001,0.0,0.25,1.0,1.25,0.05501413831240539
61,0.25,0.0,0.5,0.0,0.25,1.0,0.5,0.5,0.25,1.5,0.012013314787344596
62,0.25,0.5,0.75,0.0,0.75,4.0,1.0,0.0,0.0,0.5,0.028475201032116995
63,0.0,1.5,0.0,0.75,0.0,4.0,0.0,1.5,0.0,0.0,0.05735086097308706
64,1.25,0.0,0.25,0.0,0.75,3.2,0.25,0.5,0.0,0.25,0.007242628147546114
65,0.25,0.75,0.0,0.0,1.5,3.0,0.5,0.75,0.0,0.0,0.060754436496652256
66,1.75,0.25,0.0,0.5,0.25,3.4000000000000004,0.25,0.75,0.0,0.0,0.0074855955856609376
67,0.25,0.0,1.0,0.0,0.0,4.4,0.5,0.25,0.75,0.0,0.015919886250532134
68,1.25,0.25,0.25,0.0,0.75,2.6,0.25,0.0,0.0,1.25,0.010559862865563553
69,0.25,0.5,0.0,1.25,0.0,1.2,0.25,0.5,0.5,0.25,0.08888684741764494
70,2.0,0.25,0.25,0.75,0.0,3.8000000000000003,0.0,0.0,0.5,0.25,0.000650811426618682
71,0.0,0.5,0.75,0.0,0.25,1.6,0.0,0.0,0.25,0.75,0.024755332919322384
72,0.75,0.5,0.5,0.25,0.5,4.4,1.5,0.0,0.0,0.25,0.017313419751946894
73,0.75,0.5,0.25,0.0,2.0,4.6,0.25,0.0,0.25,0.0,0.018109696612386112
74,1.0,0.0,0.0,0.25,0.5,2.0,0.75,1.25,0.0,0.0,0.00047053301365431783
75,0.25,0.25,0.0,0.25,1.0,2.2,0.0,0.5,0.5,0.25,0.2901259274230117
76,0.5,0.25,1.25,0.25,0.0,4.0,0.25,0.5,0.25,0.0,0.0023504513865460056
77,0.75,0.75,0.0,0.0,0.25,2.6,1.0,0.25,0.5,0.0,0.14174251128756388
78,0.75,0.0,0.75,0.0,0.75,2.2,0.5,0.5,0.5,0.0,0.010828838296043098
79,1.25,1.5,0.25,0.0,0.0,2.2,0.0,0.5,0.25,0.0,0.03192898679864158
80,0.0,0.25,1.75,0.25,0.5,4.4,0.5,0.25,0.0,0.5,0.001144728713383549
81,0.75,0.0,0.0,0.25,0.5,2.0,0.25,0.75,0.25,1.25,0.05438143986854435
82,2.0,0.0,0.25,0.25,0.5,3.2,0.0,0.0,0.25,0.25,0.0011036553275802535
83,0.0,0.5,0.75,0.25,0.25,2.2,0.0,0.0,0.0,0.0,0.051368459830958606
84,0.5,0.25,0.0,0.0,0.25,4.6,0.25,1.0,0.5,1.0,0.06122398334953611
85,0.0,0.0,0.25,0.25,0.25,3.8000000000000003,1.25,0.25,0.0,1.0,0.16048893957193264
86,1.0,0.25,0.25,1.25,0.0,4.800000000000001,0.0,0.5,0.0,0.25,0.006980928872835657
87,0.25,0.0,0.75,0.25,0.25,4.2,0.5,1.0,0.75,0.0,0.0005290407348535261
88,0.25,0.0,0.5,0.75,1.25,4.0,0.25,0.5,0.0,0.25,0.017894704136711237
89,0.25,0.75,0.0,0.5,0.0,1.2,0.75,0.75,0.25,0.0,0.10768246165805283
90,0.25,0.25,0.25,0.5,1.0,4.2,0.5,0.5,0.25,0.5,0.050148353789105655
91,0.25,0.0,0.25,2.0,0.0,4.6,1.0,0.25,0.0,0.0,0.08610463460339952
92,0.0,0.75,0.25,0.0,0.75,1.6,0.0,0.0,0.5,1.0,0.4612880852865758
93,0.25,0.0,0.25,1.0,0.25,3.4000000000000004,0.0,0.0,0.5,0.25,0.2289315440600372
94,1.0,0.0,0.0,0.25,0.75,1.6,0.25,1.0,0.0,0.5,0.005049349018350644
95,1.5,0.25,0.25,0.25,0.0,1.8,1.25,0.25,0.0,0.0,0.0014817929582447088
96,0.5,0.25,0.25,0.0,0.5,2.0,0.5,0.5,0.25,0.75,0.048605166868553276
97,1.0,0.0,0.25,1.0,0.5,1.2,0.25,0.0,1.0,0.0,0.025237176182543373
98,0.25,0.25,0.0,0.5,0.75,3.6,1.25,0.25,0.5,0.0,0.35902949782267257
99,0.0,0.0,0.0,1.0,0.25,1.4,0.0,0.25,0.25,1.5,0.46000095713633354
100,0.75,0.25,0.0,0.0,0.0,4.0,2.5,0.0,0.25,0.0,0.020200865220474425
101,0.5,0.5,0.0,0.25,0.25,4.0,0.0,0.0,1.75,0.5,0.0598415816257068
102,0.0,0.25,0.0,0.0,0.5,4.800000000000001,1.0,1.25,0.25,0.5,0.002962738616676061
103,0.25,0.25,0.0,0.0,0.0,3.6,0.0,0.75,0.0,1.5,0.05836496023133527
104,0.0,0.0,1.25,0.75,0.5,3.0,0.75,0.5,0.25,0.0,0.002296621680412331
105,1.5,0.0,1.0,0.25,0.0,4.4,0.0,0.75,0.25,0.0,0.0002373805278323379
106,1.25,0.25,0.25,1.0,0.0,3.6,0.25,0.25,0.0,0.0,0.01283829402057124
107,0.0,0.25,0.5,0.0,0.0,1.0,1.5,1.25,0.25,0.0,0.00018823531567787772
108,0.75,0.25,0.5,0.0,0.0,2.6,0.0,0.75,0.0,0.0,0.012934437916540717
109,0.75,0.25,0.0,0.25,0.5,4.6,0.0,0.0,1.0,1.0,0.3673628049915115
110,0.75,0.0,0.25,1.0,0.0,1.0,1.5,0.25,0.0,0.0,0.01046968270412165
111,0.5,0.75,0.0,0.0,0.5,4.800000000000001,0.5,0.0,0.5,0.0,0.9178975626900434
112,0.25,0.0,0.0,0.75,0.25,2.2,0.0,0.0,0.0,0.75,1.8275963235966184
113,0.0,0.5,0.75,0.25,0.0,4.6,0.25,0.25,0.0,1.5,0.024913599563131543
114,0.5,0.75,0.0,0.0,0.5,3.0,1.25,0.0,0.0,0.5,0.654192900125919
115,0.25,1.0,0.0,0.25,0.75,2.8,0.25,0.0,0.0,0.75,4.9819079079347715
116,0.25,1.0,0.0,0.75,0.0,3.6,0.0,0.5,0.0,0.5,0.11126455930460892
117,0.25,0.5,0.0,0.0,0.0,4.4,0.0,0.75,0.25,0.0,0.12544743773267308
118,0.0,2.0,0.0,0.25,0.25,3.6,0.5,0.25,0.25,0.0,1.4659012539342338
119,0.5,1.75,0.25,0.0,0.0,3.0,0.0,0.25,0.0,0.75,0.07902086288666976
120,0.5,0.0,0.25,1.25,0.25,2.0,0.25,0.25,0.5,0.25,0.06813719792573075
121,0.25,0.25,0.0,0.5,1.25,1.8,0.0,1.0,0.25,0.75,0.02974120918744278
122,0.0,0.0,0.5,0.0,0.25,1.6,0.25,0.25,1.0,1.5,0.008940327421417454
123,0.0,1.25,1.5,0.0,0.5,4.4,0.25,0.0,0.0,0.5,0.007118355335290804
124,0.5,0.5,0.0,0.5,0.5,4.800000000000001,0.0,0.5,0.5,1.0,0.06841307123155643
125,0.0,0.25,0.25,0.0,0.25,1.8,0.0,1.0,2.0,0.0,4.973724305329107e-05
126,0.25,0.25,1.25,0.25,0.0,1.8,0.0,0.75,0.0,1.25,0.0006386541619537156
127,0.0,0.5,0.0,0.5,0.0,1.2,1.25,0.25,0.25,0.0,0.320379572373864
128,1.25,0.0,0.5,0.25,0.5,3.2,0.75,0.5,0.0,0.0,0.007530922508501016
129,0.25,1.5,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.25,0.006574504165448695
130,0.5,0.0,1.25,0.5,0.5,2.4000000000000004,0.0,0.5,0.25,0.0,0.0027287363528733562
131,0.5,0.25,0.0,0.5,0.0,1.6,0.0,0.25,1.75,0.0,0.10436509226278971
132,0.25,0.75,0.0,0.0,0.5,2.2,0.25,1.5,0.0,0.25,0.010023163388497975
133,0.75,0.5,0.25,0.0,0.0,3.0,0.5,0.5,0.5,0.5,0.029651247459927484
134,1.75,0.0,0.0,0.5,0.75,1.8,0.0,0.5,0.0,0.25,0.007332467572528259
135,0.0,0.25,0.5,0.5,0.0,3.8000000000000003,0.0,0.25,0.0,1.5,0.046872628837600336
136,0.25,0.75,0.0,0.25,0.25,1.4,1.0,0.25,0.25,0.0,0.38158265719123236
137,0.5,0.75,0.75,0.5,0.0,2.8,0.5,0.0,0.0,0.5,0.07805801553830091
138,0.5,0.0,0.75,0.0,0.25,2.4000000000000004,1.0,0.25,0.25,0.25,0.022021159863624167
139,0.0,0.0,0.25,0.25,1.5,2.0,0.25,0.5,0.25,0.0,0.029639271940372764
140,1.0,0.75,0.75,0.0,0.0,2.6,0.0,0.25,1.0,0.25,0.001351850610542256
141,0.0,0.5,0.0,1.25,0.0,1.8,1.25,0.25,0.0,0.5,0.47862578371960884
142,0.0,0.75,1.0,0.5,0.25,2.0,0.75,0.25,0.0,0.25,0.022705535729732263
143,0.0,0.5,0.25,0.25,0.25,3.2,0.0,0.75,0.0,1.5,0.021887642879276997
144,0.5,0.0,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0094776268997731
145,0.75,0.0,0.0,0.0,0.75,1.4,1.5,0.25,0.75,0.0,0.01067798176663376
146,0.0,0.0,0.75,0.0,0.5,1.8,0.25,1.0,1.25,0.0,8.466998568061407e-05
147,0.5,0.25,1.0,1.0,0.75,4.4,0.25,0.0,0.0,0.0,0.02022313299426947
148,0.0,0.0,0.0,1.5,0.25,2.8,0.0,1.0,0.0,0.5,0.10271862386373151
149,0.5,0.5,0.25,0.0,0.25,4.800000000000001,0.75,1.0,0.75,0.25,0.010133177553165179
150,0.0,1.0,0.25,0.0,0.75,4.0,0.0,0.25,0.5,0.75,0.3098452558936085
151,0.0,0.25,0.0,0.25,0.0,4.6,0.25,0.75,1.75,0.0,0.00209757979203041
152,0.5,2.0,0.0,0.0,0.0,1.6,0.0,0.5,0.5,0.25,0.021021812380548188
153,0.0,0.25,0.0,0.0,0.5,2.2,2.0,0.5,0.5,0.0,0.024690189979429348
154,0.0,0.25,0.5,0.25,0.25,4.2,0.25,1.5,0.25,0.25,0.00033290393554578565
155,0.25,1.0,0.0,0.5,1.0,1.4,0.5,0.0,0.25,0.0,1.8112057177202698
156,0.25,1.25,0.5,0.5,0.25,1.0,0.0,0.25,0.25,0.75,0.03489240533556015
157,1.0,0.5,0.75,0.75,0.25,3.8000000000000003,0.5,0.0,0.25,0.0,0.045839240639063465
158,1.25,0.0,0.0,0.5,0.5,3.6,0.0,1.25,0.0,0.0,0.0036882699588176985
159,0.0,0.0,0.25,0.5,0.0,1.4,0.0,2.0,0.0,0.0,0.0034709509982620936
160,0.0,0.25,0.0,0.0,0.0,2.0,0.5,1.0,1.0,0.75,0.009323745166700433
161,0.25,0.25,0.0,0.75,0.5,1.8,0.75,0.0,0.0,1.25,1.2784252979780484
162,0.0,0.0,0.0,2.0,0.0,1.8,0.0,0.0,0.5,0.5,0.5417106219030488
163,0.25,0.25,0.25,0.5,0.0,4.2,0.0,0.75,1.0,0.75,0.03299150538896567
164,2.25,0.0,1.0,0.25,0.25,4.2,0.25,0.0,0.0,0.25,6.76310669357644e-06
165,0.0,0.0,0.0,1.0,0.0,2.0,0.75,0.0,2.25,0.0,0.02767415086348294
166,0.0,0.0,0.25,0.5,1.0,4.2,1.0,0.25,1.0,0.0,0.0627874793527001
167,1.75,0.0,0.0,0.5,0.0,3.8000000000000003,0.75,0.25,0.5,0.0,0.004028100097764655
168,0.5,0.75,0.5,0.5,0.0,2.8,0.0,1.0,0.0,0.0,0.057931401717681595
169,0.25,0.0,0.0,1.0,1.0,1.2,1.25,0.5,0.0,0.0,0.028499041108575183
170,0.25,1.0,0.25,0.5,0.25,4.6,0.0,0.25,0.75,0.0,0.10201832141069236
171,0.5,0.5,0.5,0.25,0.25,2.2,0.25,0.25,0.5,0.75,0.08899114946629869
172,0.0,0.0,0.5,1.25,0.0,3.4000000000000004,1.25,0.0,0.0,0.0,0.03099904946016444
173,0.5,0.0,1.75,0.25,0.0,2.6,0.75,0.25,0.0,0.25,0.001179232643958621
174,0.5,0.0,0.25,0.75,0.5,1.6,0.0,0.25,1.5,0.0,0.01425174001270641
175,0.5,1.25,0.25,0.0,0.0,1.8,0.5,0.25,1.0,0.0,0.035567074057977655
176,1.0,0.0,0.0,0.25,0.25,4.0,0.25,0.75,0.25,0.25,0.013835180088163729
177,0.25,1.0,0.5,0.25,0.0,3.4000000000000004,0.25,0.75,0.5,0.0,0.01034789446980315
178,0.0,0.25,0.0,0.75,1.25,4.800000000000001,0.25,0.0,0.75,0.25,1.095395184513262
179,0.25,0.75,0.0,0.25,0.75,1.2,1.5,0.25,0.5,0.0,0.13101599939864222
180,0.0,0.5,0.75,0.75,0.0,2.8,0.25,1.0,0.0,0.0,0.0015241439768818666
181,0.0,0.75,1.25,1.5,0.0,3.8000000000000003,0.25,0.0,0.0,0.0,0.019487706993474282
182,1.5,0.25,0.0,0.0,0.25,1.6,0.75,0.25,0.75,0.25,0.009402947133073504
183,0.25,0.25,0.25,0.75,0.75,2.2,0.0,0.25,0.5,0.25,0.14733833839823968
184,0.0,0.5,0.0,0.25,0.25,4.4,0.5,1.25,0.25,0.25,0.009726722576635134
185,0.25,1.25,0.0,0.5,0.25,1.2,0.25,1.25,0.0,0.0,0.00756479545164358
186,0.25,0.0,1.25,0.5,1.0,4.0,0.0,0.25,0.0,0.25,0.006413171994310138
187,0.25,0.0,0.75,1.25,1.0,2.6,0.0,0.0,0.5,0.0,0.01922189163385826
188,0.5,0.25,1.5,0.25,0.5,1.0,0.25,0.25,0.0,0.25,0.0006244855338224705
189,0.75,0.5,0.0,2.0,0.0,4.6,0.0,0.25,0.0,0.5,0.042116927259396905
190,0.75,0.0,0.75,0.5,0.25,2.0,0.75,0.0,0.0,0.5,0.0236495214110405
191,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.5,0.75,0.75,0.00032512632131329614
192,0.0,0.5,0.0,1.0,0.75,4.6,1.25,0.25,0.0,0.0,1.91323004851581
193,0.5,0.0,0.25,0.0,0.0,1.4,0.25,2.75,0.0,0.0,2.6813314789162183e-06
194,0.0,0.0,1.0,0.25,0.25,3.4000000000000004,0.0,0.0,0.75,0.0,0.010486700996357054
195,1.25,0.25,0.0,0.25,0.25,1.0,0.25,0.25,0.75,0.0,0.04941314852364103
196,0.0,0.25,0.0,1.0,0.25,3.2,1.0,1.0,0.25,0.25,0.03645305974299568
197,0.25,1.0,0.25,0.0,0.25,2.0,0.0,0.0,0.75,1.0,0.1671249596196308
198,0.0,0.5,0.25,0.0,0.25,3.0,0.0,0.25,0.5,1.25,0.18713669326717003
199,0.5,0.75,0.0,0.25,0.25,3.2,0.25,0.0,0.25,0.75,0.6978594961714808
200,0.75,0.0,0.75,0.0,0.5,2.8,0.0,0.5,0.25,0.25,0.011048478667645538
201,0.25,0.25,0.5,0.0,2.25,1.4,0.0,0.25,0.0,0.25,0.007180925231517638
202,0.0,0.5,0.5,0.25,0.0,3.6,1.25,0.25,0.75,0.5,0.012575308510571275
203,1.75,0.0,0.0,0.0,0.0,2.2,0.0,0.5,0.0,0.25,0.0090424562840615
204,0.25,0.5,0.0,0.75,0.75,4.2,0.5,0.5,0.0,0.25,0.13745391850703473
205,1.25,1.0,0.5,0.0,0.0,1.6,0.0,0.25,1.0,0.0,0.0011160545563665793
206,0.5,0.0,1.25,0.0,0.25,4.4,0.5,0.75,0.5,0.0,0.00028486017557624534
207,0.5,1.0,0.0,0.5,0.0,1.6,0.0,0.25,0.25,0.25,0.1599640706289442
208,0.5,0.25,0.0,0.0,0.0,3.4000000000000004,1.75,0.0,0.75,0.25,0.056078289007456775
209,1.5,0.25,0.0,0.0,0.5,2.2,0.5,0.25,0.5,0.0,0.03293647988722062
210,0.0,0.0,0.5,0.0,0.0,2.4000000000000004,1.5,1.0,0.0,0.75,0.0009725088487137401
211,0.0,0.25,0.0,0.0,0.0,4.4,2.5,0.0,0.0,0.75,0.060511762104432765
212,0.25,0.75,0.0,1.25,0.25,1.4,1.0,0.0,0.25,0.0,1.0366968839188446
213,0.0,0.5,0.25,0.0,0.0,1.8,0.0,2.25,0.0,1.0,0.002444162542583439
214,0.0,0.0,0.25,0.0,2.0,2.2,1.0,0.25,0.5,0.0,0.01624501111097967
215,0.0,0.25,0.0,0.0,0.0,4.6,0.25,0.5,0.75,0.75,0.061767905381663185
216,0.5,0.0,0.5,0.5,0.5,3.2,0.0,0.0,0.25,1.75,0.03519692486555276
217,0.75,0.75,0.0,0.25,0.0,2.2,0.0,1.25,0.25,0.25,0.0031668945557824487
218,0.25,0.25,0.75,0.25,0.0,1.6,1.25,0.0,0.0,0.0,0.007201441634225309
219,0.0,1.25,0.0,0.25,1.0,4.6,0.0,0.0,0.0,1.25,13.002686873623158
220,0.0,0.25,0.25,0.0,0.75,3.4000000000000004,1.0,0.0,0.75,1.0,0.1858299956571423
221,0.25,0.75,0.75,0.0,1.0,1.8,0.5,0.0,0.0,0.0,0.0236846378012538
222,0.5,0.25,0.75,0.25,0.0,2.6,0.0,0.0,0.5,1.0,0.03212885090165324
223,0.25,0.0,0.25,0.5,0.0,2.0,0.5,0.0,1.75,0.5,0.021717881178345416
224,0.0,0.25,0.25,1.25,0.25,4.6,1.0,0.0,0.75,0.0,0.25372485859514204
225,0.0,0.75,1.25,0.0,0.0,2.2,1.0,0.5,0.0,0.25,0.0009355435978093074
226,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.25,0.25,1.25,0.352101187452731
227,0.0,0.5,1.5,0.75,0.0,1.2,0.5,0.0,0.0,0.75,0.001081465584092911
228,0.75,0.0,1.0,0.25,0.25,2.4000000000000004,0.0,0.5,0.75,0.25,0.0029147081411135885
229,0.5,0.25,0.0,0.25,0.0,1.2,0.5,0.0,0.0,1.5,0.21358057385066437
230,0.0,0.25,0.0,0.75,0.25,3.6,0.0,0.25,1.25,0.25,0.15455435545870366
231,0.5,0.0,0.0,0.5,1.25,4.800000000000001,0.75,0.25,0.0,0.25,0.16878993021742
232,0.25,1.75,0.5,0.25,0.0,2.8,0.0,0.25,0.25,0.75,0.03165897300011504
233,0.0,1.0,0.5,0.5,0.25,1.4,0.0,0.0,0.25,0.0,0.10490124840810086
234,0.0,0.25,0.0,0.5,1.5,2.2,0.75,0.0,0.5,0.0,0.5997766883371115
235,0.25,0.25,0.25,0.25,0.25,4.2,0.5,0.75,0.25,0.5,0.058433130217678146
236,0.5,0.0,0.0,1.0,0.25,2.2,0.5,0.25,0.0,1.25,0.1629588595251904
237,0.0,0.75,0.0,1.0,0.5,3.8000000000000003,0.0,0.5,1.25,0.0,0.037511123504337315
238,0.0,0.0,0.75,0.5,0.0,1.0,0.0,0.0,0.25,2.0,0.005491681154772327
239,0.25,0.75,0.5,0.25,1.25,3.8000000000000003,0.0,0.0,0.25,0.75,0.0742239421624905
240,0.25,0.25,0.5,1.75,0.5,2.8,0.0,0.25,0.0,0.25,0.06386369058283234
241,0.0,0.0,0.5,2.0,0.25,1.2,0.25,0.0,0.25,0.75,0.03446260937800404
242,0.0,0.0,0.25,0.0,0.0,3.6,0.25,0.5,2.25,0.5,0.0006830610621783154
243,0.25,0.0,0.0,0.0,1.25,4.0,0.75,0.0,0.0,0.75,1.345055427608771
244,0.0,0.25,1.5,0.5,0.5,1.6,0.0,0.5,0.25,0.0,0.0007256849113335137
245,0.25,0.0,0.0,1.0,0.75,2.6,0.25,0.75,0.0,0.0,0.14473957215872368
246,1.75,0.0,0.5,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.023085544168363746
247,0.0,0.0,0.0,1.0,0.25,1.8,1.0,0.5,0.0,0.25,0.06389623484527726
248,0.25,0.0,0.5,0.5,0.0,2.6,0.25,0.25,1.0,0.75,0.01467674896741601
249,0.0,0.75,0.0,0.25,0.0,3.0,1.5,0.0,0.5,0.0,1.1539483700641782
250,0.0,0.5,0.0,0.75,1.75,1.0,0.0,0.25,0.25,0.25,0.3777669563179121
251,0.25,0.25,0.25,0.0,0.5,2.8,0.5,0.75,0.25,0.5,0.05432804747279446
252,0.0,0.75,0.25,0.5,0.0,2.2,0.5,1.5,0.0,0.0,0.001434614935414275
253,0.0,0.25,1.25,0.0,0.0,2.6,0.0,0.75,0.5,0.0,0.0008760686124699118
254,0.75,0.0,0.25,0.0,1.75,1.2,0.0,0.0,0.25,0.0,0.02040257888964776
255,0.0,0.0,0.0,0.5,0.0,4.800000000000001,1.75,0.75,0.0,0.5,0.053414155672817897
256,0.25,0.0,0.25,2.0,0.25,2.2,0.25,0.0,0.0,0.5,0.2709050393758908
257,0.25,0.0,0.0,0.25,1.0,2.4000000000000004,1.25,0.0,0.0,0.25,0.6452930339878004
258,0.75,0.0,0.75,0.0,0.75,4.0,0.0,0.25,0.5,0.5,0.020365544750453723
259,1.0,0.0,0.0,1.5,0.0,1.6,0.0,0.0,0.5,0.75,0.10276418589806047
260,0.0,0.0,0.0,2.0,0.25,3.0,0.5,0.5,0.0,0.0,0.04817718212717651
261,0.0,0.25,0.75,0.0,0.0,3.8000000000000003,0.75,0.75,0.0,0.75,0.005556339264776701
262,0.0,0.0,0.5,0.25,0.0,2.8,1.0,1.25,0.0,0.25,0.0006361728171029805
263,0.25,0.0,0.25,0.0,0.0,3.0,0.0,1.75,0.25,0.25,0.0029399132240728702
264,0.25,0.5,0.5,0.0,0.25,4.4,0.5,0.5,0.0,1.0,0.027534118772380236
