,No Hypothesis
0,1539822.8852928071
1,1539822.8852928071
2,1416572.568308365
3,1416572.568308365
4,1416572.568308365
5,1416572.568308365
6,1416572.568308365
7,1416572.568308365
8,1416572.568308365
9,885383.6279887764
10,885383.6279887764
11,885383.6279887764
12,885383.6279887764
13,585529.7960574449
14,585529.7960574449
15,585529.7960574449
16,585529.7960574449
17,585529.7960574449
18,585529.7960574449
19,585529.7960574449
20,585529.7960574449
21,585529.7960574449
22,334899.39714538155
23,334899.39714538155
24,334899.39714538155
25,334899.39714538155
26,334899.39714538155
27,334899.39714538155
28,334899.39714538155
29,334899.39714538155
30,334899.39714538155
31,334899.39714538155
32,334899.39714538155
33,334899.39714538155
34,334899.39714538155
35,334899.39714538155
36,334899.39714538155
37,334899.39714538155
38,302199.251803291
39,302199.251803291
40,302199.251803291
41,302199.251803291
42,302199.251803291
43,302199.251803291
44,302199.251803291
45,214747.3772880739
46,214747.3772880739
47,214747.3772880739
48,214747.3772880739
49,214747.3772880739
50,170186.36131657052
51,170186.36131657052
52,170186.36131657052
53,170186.36131657052
54,78217.51869108075
55,78217.51869108075
56,78217.51869108075
57,78217.51869108075
58,78217.51869108075
59,78217.51869108075
60,78217.51869108075
61,78217.51869108075
62,78217.51869108075
63,78217.51869108075
64,78217.51869108075
65,78217.51869108075
66,78217.51869108075
67,78217.51869108075
68,78217.51869108075
69,78217.51869108075
70,78217.51869108075
71,78217.51869108075
72,78217.51869108075
73,73748.05453544793
74,65622.83193963717
75,65622.83193963717
76,63469.82791134746
77,38270.42525800758
78,38270.42525800758
79,38270.42525800758
80,38270.42525800758
81,38270.42525800758
82,38270.42525800758
83,38270.42525800758
84,38270.42525800758
85,38270.42525800758
86,38270.42525800758
87,38270.42525800758
88,38270.42525800758
89,38270.42525800758
90,38270.42525800758
91,38270.42525800758
92,38270.42525800758
93,38270.42525800758
94,38270.42525800758
95,38270.42525800758
96,38270.42525800758
97,38270.42525800758
98,38270.42525800758
99,38270.42525800758
100,38270.42525800758
101,38270.42525800758
102,38270.42525800758
103,38270.42525800758
104,38270.42525800758
