,x0,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,5.775740179400245,26.064566872271612,25.659357886854465,20.698724912836376,-30.415940117013903,12.567024878150214,-7.950765784733573,1.2131333208854116,10.351507246862369,-21.317817419169394
1,-20.0638321208231,-14.921472274164358,14.326558464485998,18.54692454950571,22.959072200294095,18.038449372814554,-30.365168014387724,-25.120359374330583,16.46793192162597,-21.229921299703104
2,-17.090594983142395,-16.06903307028747,23.437346810741552,29.476718255426945,4.042709926619246,-21.051439851111937,17.711230690158196,-0.49931618782088805,8.601800904772503,-21.16882868693759
3,22.249335876072635,-2.5533221245792603,-0.1349993557324467,11.757886999969841,9.881905667986558,-15.15223523365001,-28.355810627484534,17.789428587466773,-1.2462239056104067,-20.683155886065574
4,-11.193128862767729,0.6973722574947487,-15.49082108493452,-12.418315056165856,8.313466894178717,3.765030785665104,-11.889569983378095,-6.8915546778221035,-15.861377540739223,-19.391584171866935
5,5.389754255619891,-22.17550083235595,6.431298012120337,21.353173959049883,-22.518712335666564,15.355118833962393,-5.987144035282306,18.264090500355202,19.92101511895506,-21.1850652395011
6,18.747978122975695,6.048122054627356,10.779964396378737,9.605433706126313,-4.8734877146119615,0.8892143211474632,0.08243404577815028,-30.337675367625575,13.6390964138157,-20.28320248735027
7,7.892539815821941,18.20646012467563,-2.6601412593005804,-7.877063167014953,-13.63855254790333,3.750550731947513,-27.252254199150464,8.603675469024196,29.135371496349237,-20.866547037688647
8,25.640143089810707,24.81078794737362,-10.174357372469544,13.310396467902528,1.791597263905416,10.440996000928202,-15.185305031468445,7.062623316756856,-29.611958598721866,-21.171493462500994
9,12.812329905312708,-13.154918226240422,-21.912908273659994,-10.993536852080236,-21.925871910562666,27.17371472296798,-14.154137212013215,-25.71585029140106,-25.1001719860297,-20.556990302011034
10,16.74599457067808,22.20978721232388,-30.439045420056036,-24.80906110233826,25.625103896651567,0.9890846633307078,27.814724346095936,5.324316980707863,17.908130598512493,-21.352714438084032
11,-5.067447052208983,21.329657938845735,-7.510126642627402,-9.54558301785957,-4.713445952205255,-6.877008261684445,22.58565294636962,-8.269082842695934,-8.41606914467991,-20.260617531518754
12,-5.508762304017321,-4.945053197059831,10.669578179956964,-20.330844938808667,14.580360879304664,-16.144074479876792,30.321812342339108,-24.07391259398389,20.106228358690984,-21.190566804419692
13,-9.50301816307752,-27.22114405658639,15.149876884853228,32.54523360401214,-32.139328173939155,-17.1983904741439,-2.4952975056341984,17.384003202467795,30.96597720733294,-21.617978917182658
14,27.25950246330445,5.730912242872421,-3.645418497836321,-3.861647186777539,12.713418516665364,14.853142853031741,15.383445993430207,-7.587723370173801,29.189466452388366,-21.02352131225686
15,19.245908938590404,-15.871858084211002,8.94480822958063,22.619129338216062,-32.25844785699447,-27.71935072596543,32.07496590816275,19.0686830417283,15.524651355614353,-21.32626274904651
16,24.011724931093156,-17.64529783780192,-25.853804575958485,15.921005816901612,-1.6281538884421032,17.01660814969494,-0.9179540777522917,-14.684403075676666,-7.747445248449562,-20.60486270778987
17,11.54753485293876,15.497365467602883,30.84154930452572,11.885787140676932,-0.6257378020490592,-24.352965126329583,0.25106395107543733,-5.919925596763189,-16.01717037973353,-20.940323701983086
18,7.737575096342255,25.887666902557484,10.977436690475123,4.971125532986015,9.746545519101048,30.217126918734515,23.87930299047369,18.528913106810663,-12.379532790789955,-20.95420717560443
19,-14.947853242676015,29.974891212245808,1.0775874771710647,-5.41160065330682,9.100530092298804,12.420865130665732,17.59553092944897,-3.7450817405981134,29.577346424443164,-21.02759097522927
20,2.1490096616026193,-12.218441456596178,-19.429978047694764,31.80774152764907,-2.107689439036381,13.299169394965887,-22.635866485681525,15.138775792114124,10.52416695393201,-21.071515704835726
21,15.494589777290606,26.652789364715495,19.222777931441016,-6.883263696206399,27.666397844575265,-30.084607712170975,19.290004462118063,22.14931001612907,2.747707722599408,-21.40530422904817
22,8.544072492732965,30.9647060841722,-6.720892351915818,0.23197645503925202,-1.3073262482945864,13.757236041895496,-31.61141011926523,-28.59956735872112,-25.1020285684451,-21.49313674412472
23,21.684892625906443,-12.698397100173622,7.424821231958774,3.5095517893613533,18.81821008875105,21.277525399073788,20.919914794663264,-29.066254235156876,25.58099300619159,-21.46637135942073
24,29.607956553515443,-18.276734673101565,18.02063364167944,-5.5598275551558025,-2.3805798999632906,11.888035244802225,28.36256773529825,23.43342592347286,30.028759425906387,-21.565510051153904
25,8.755841535183997,-28.40258939546827,24.340623928550244,-9.117968659036304,9.139945513489451,26.699343190755712,0.4619883083883565,23.54359855476084,32.55848516172287,-21.711955703051153
26,32.667542763014424,-13.341595499442288,-16.19003261995824,-18.495771589129735,-2.1914340996664485,24.685048599081085,-4.029764765918866,-18.629011755446058,-0.4339344419159872,-21.368782223459338
27,27.855097692264188,-25.36598349491822,-7.438105934523925,-6.635715148918688,-12.585789187694658,-29.165936128932067,-18.905836191074357,28.63616330835866,-17.02052689422464,-21.50995070041071
28,-31.79436215557401,-4.843381831347628,7.954087823321366,-9.104310938472679,30.078026998724688,-22.80843556627012,29.585697108447512,-1.4035960419172469,20.147873649298255,-21.049493699737297
29,8.711960845868376,-21.015858403145458,-30.33271638478707,29.269469120468322,25.570767020899474,15.141064785967984,-2.7036157568955446,-5.243153934536423,22.230629244097777,-21.400661952803794
30,-1.0618807153582246,-6.392024094000991,-7.839653616419106,29.259316357767744,10.018132250595151,-21.670184819499614,15.678261179698545,-7.850813436326934,20.104620163840103,-20.60599842617643
31,-8.34932785705018,-19.209563672689562,-0.6173598725028455,-20.16412231587594,-20.69246644979241,-13.057982577192984,6.04027527872578,-0.2545318595364705,27.305703233859226,-20.78650094496359
32,9.625013213451567,-24.217893886501027,20.62377859824936,-18.819970143643538,-30.034010298244745,-9.85601758164836,12.932476397075092,-15.515650437685181,-11.807195134711439,-21.07470853534673
33,30.009375821272172,31.721640215544667,8.943039641798087,16.57455367829847,30.29365865461083,21.303242987634356,-18.334266451584824,-17.16329845974358,-12.40582637082332,-21.539593041279883
34,31.49063723506488,9.097744290481508,26.53673169751373,-31.870632913754758,17.47855678929009,-32.479760271564274,-29.931074514410046,-32.448885181775,-19.205353007750112,-21.842684441736374
35,-11.1759465957898,30.12330119975956,26.796491012106387,5.538803855600214,20.414805998357522,-30.662307094568316,16.781673394413133,-27.24841175073435,-21.210877794614618,-21.551075003348526
36,28.166459431809827,-15.719367235581913,19.387681517126218,1.9385330566036387,13.20128299584266,12.49193252868578,-1.5483930671862183,14.343599632561052,-15.915720921644827,-20.940559586749032
37,-11.6741938921942,19.592486165817355,-29.44394322431792,-15.483327649010448,-19.13806368305196,-18.188605203521533,10.609081244723214,-24.70485386366093,-6.955520642986748,-21.45350481330618
38,7.379280548809604,-11.750720902132912,-12.076108528434752,6.9677743524378,21.836529231739384,-5.448729166887251,-29.603358609501992,25.2081420401852,24.181699273086572,-21.12778211863945
39,-8.681724277610027,8.83578339814158,-3.0077313002780066,13.880334689517753,-24.270658639201567,-27.039474090582,29.930204366151585,24.70962582776152,-22.5378477389292,-21.071431195839985
40,-22.74949206803178,-8.139863345394929,-24.523490206487836,24.568355124094943,26.80774809136811,-29.21385219384524,28.228571382460338,24.754901697562936,21.531407638439354,-21.710868480477394
41,10.55089131577013,-23.79704042956797,-6.073333829045506,28.89711714835405,-12.048426974901194,-23.249993275821367,-21.75279179721415,1.866267312725796,-31.506658490975365,-21.167857614217283
