,No Hypothesis
0,79.01515749294823
1,79.01515749294823
2,79.01515749294823
3,7.390669764887527
4,7.390669764887527
5,7.390669764887527
6,3.271285987057416
7,3.271285987057416
8,3.271285987057416
9,3.271285987057416
10,3.271285987057416
11,3.271285987057416
12,3.271285987057416
13,3.271285987057416
14,3.271285987057416
15,3.271285987057416
16,2.73891761146334
17,2.73891761146334
18,2.73891761146334
19,2.73891761146334
20,2.6146704789904245
21,1.502164736127846
22,1.502164736127846
23,1.502164736127846
24,0.9380363502661078
25,0.8841204487520867
26,0.8841204487520867
27,0.8841204487520867
28,0.8841204487520867
29,0.8841204487520867
30,0.8841204487520867
31,0.8841204487520867
32,0.8841204487520867
33,0.8154205179903727
34,0.7974408261499303
35,0.7974408261499303
36,0.7974408261499303
37,0.7960211860058591
38,0.7960211860058591
39,0.7960211860058591
40,0.7960211860058591
41,0.7960211860058591
42,0.7960211860058591
43,0.7960211860058591
44,0.7960211860058591
45,0.7960211860058591
46,0.7960211860058591
47,0.7960211860058591
48,0.7960211860058591
49,0.7960211860058591
50,0.7960211860058591
51,0.7960211860058591
52,0.7960211860058591
53,0.7960211860058591
54,0.7960211860058591
55,0.7960211860058591
56,0.7960211860058591
57,0.7960211860058591
58,0.7960211860058591
59,0.7960211860058591
60,0.7960211860058591
61,0.7960211860058591
62,0.7960211860058591
63,0.7960211860058591
64,0.7960211860058591
65,0.7960211860058591
66,0.7960211860058591
67,0.7960211860058591
68,0.7960211860058591
69,0.7960211860058591
70,0.7960211860058591
71,0.7960211860058591
72,0.7960211860058591
73,0.7960211860058591
74,0.7960211860058591
75,0.7960211860058591
76,0.7960211860058591
77,0.7960211860058591
78,0.7960211860058591
79,0.7960211860058591
80,0.7960211860058591
81,0.7960211860058591
82,0.7960211860058591
83,0.7960211860058591
84,0.7960211860058591
85,0.7960211860058591
86,0.7960211860058591
87,0.7960211860058591
88,0.7960211860058591
89,0.7960211860058591
90,0.7960211860058591
91,0.7960211860058591
92,0.7960211860058591
93,0.7960211860058591
94,0.7960211860058591
95,0.7960211860058591
96,0.7960211860058591
97,0.7960211860058591
98,0.7960211860058591
99,0.7960211860058591
100,0.7960211860058591
101,0.7960211860058591
102,0.7960211860058591
103,0.7960211860058591
104,0.7960211860058591
