,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.0,1.25,0.0,0.5,0.75,3.5,0.0,0.0,0.0,0.0,15.261632800013064,Perfect Hindsight
1,0.75,0.25,1.0,0.75,0.25,1.0,0.25,0.0,0.5,0.0,0.0085367000879824,Global
2,0.0,0.25,0.25,0.25,1.75,3.6,0.0,0.5,0.0,0.5,0.028938294892818663,Global
3,0.75,0.0,0.5,0.5,0.75,4.2,0.5,0.0,0.5,0.0,0.03744002291713719,Global
4,0.75,0.25,0.0,1.0,0.0,3.2,0.25,0.25,0.5,0.75,0.12851563357768533,Global
5,0.0,1.25,0.0,0.25,0.75,3.5,0.0,0.0,0.0,0.0,13.32504554561673,Perfect Hindsight
6,0.0,1.25,0.0,0.75,0.75,3.5,0.0,0.0,0.0,0.0,16.992638632795302,Perfect Hindsight
7,0.0,1.25,0.0,0.75,0.75,3.7,0.0,0.0,0.0,0.0,17.782030745854676,Perfect Hindsight
8,0.0,1.5,0.0,0.75,0.5,3.9,0.0,0.0,0.0,0.0,15.303876001758718,Perfect Hindsight
9,0.0,1.0,0.0,0.75,0.75,3.7,0.0,0.0,0.0,0.25,22.015808760927904,Perfect Hindsight
10,0.0,1.0,0.0,0.75,1.5,3.7,0.0,0.0,0.0,0.25,9.476646728863537,Perfect Hindsight
11,0.0,1.25,0.0,0.5,1.0,3.9,0.0,0.0,0.0,0.25,17.615817647259398,Perfect Hindsight
12,0.0,0.25,0.0,0.75,0.75,3.8000000000000003,0.0,0.0,0.0,0.25,7.768549173470705,Global
13,0.0,1.0,0.0,0.75,0.5,3.8000000000000003,0.0,0.0,0.0,0.25,17.88477842160908,Global
14,0.25,1.0,0.0,0.75,0.75,3.6,0.0,0.0,0.0,0.25,8.28730029856356,Global
15,0.0,1.0,0.25,0.75,0.75,3.6,0.0,0.0,0.0,0.25,2.558079620822145,Global
16,0.0,1.0,0.0,0.75,0.75,3.6,0.0,0.0,0.25,0.25,13.327432826164548,Global
17,0.0,1.25,0.0,0.75,0.75,3.7,0.0,0.0,0.0,0.25,20.24481407280032,Perfect Hindsight
18,0.0,2.25,0.0,0.75,0.75,3.7,0.0,0.0,0.0,0.25,15.770933454045132,Perfect Hindsight
19,0.25,1.0,0.0,0.25,0.0,4.0,1.0,0.0,0.25,0.25,2.739234708404462,Global
20,0.0,0.0,0.0,0.0,1.0,2.4000000000000004,0.75,1.0,0.0,0.0,0.019566742831827688,Global
21,0.0,1.25,0.0,1.25,0.25,3.8000000000000003,0.0,0.0,0.0,0.0,11.236719556331199,Global
22,0.0,1.25,0.0,0.75,0.75,3.8000000000000003,0.0,0.0,0.0,0.25,20.587394786970112,Global
23,0.0,0.5,0.0,0.25,0.5,4.800000000000001,0.75,0.0,0.0,0.5,11.346278296562568,Global
24,0.0,1.0,0.0,1.0,0.75,4.3,0.0,0.0,0.0,0.5,26.450230115842434,Perfect Hindsight
25,0.0,1.0,0.0,1.0,0.5,4.3,0.0,0.0,0.0,0.75,20.849368450406505,Perfect Hindsight
26,0.0,1.0,0.0,0.5,1.0,4.5,0.0,0.0,0.0,0.5,16.82982312329635,Perfect Hindsight
27,0.0,1.0,0.0,1.0,0.75,4.6,0.0,0.0,0.0,0.5,24.492647226816835,Global
28,0.0,1.0,0.0,1.0,0.75,4.2,0.25,0.0,0.0,0.5,22.1178441584189,Global
29,0.0,1.0,0.0,1.0,0.5,4.6,0.0,0.0,0.0,0.5,19.25044708879631,Global
30,0.0,1.0,0.0,1.0,0.75,4.0,0.0,0.0,0.0,0.5,27.412076591372884,Global
31,0.0,1.0,0.0,1.0,0.75,3.8000000000000003,0.0,0.0,0.0,0.5,27.298652395609253,Global
32,0.0,1.5,0.0,0.75,0.5,4.800000000000001,0.0,0.0,0.0,0.75,17.70796114590611,Global
33,0.0,0.75,0.0,1.75,0.25,1.6,0.25,0.0,0.0,0.0,3.4857590889141017,Global
34,0.0,0.5,0.0,1.0,0.25,2.6,0.25,0.25,0.25,0.75,1.2171272671565532,Global
35,0.0,0.0,0.0,0.5,0.5,3.6,0.0,0.0,0.25,0.5,3.3909255922249,Global
36,0.0,1.0,0.0,1.25,0.75,4.3,0.0,0.0,0.0,0.25,24.265376917266124,Perfect Hindsight
37,0.0,1.0,0.0,1.0,1.0,3.9,0.0,0.0,0.0,0.75,23.76511591038977,Perfect Hindsight
38,0.0,1.25,0.0,0.25,1.0,1.2,0.0,0.0,0.25,0.25,4.065774706436814,Global
39,0.25,1.5,0.0,0.25,0.75,3.8000000000000003,0.25,0.0,0.5,0.5,2.939498553359401,Global
40,0.0,0.5,0.0,0.75,0.25,4.0,0.25,0.0,0.25,1.75,5.182379262714523,Global
41,0.0,2.75,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.5,9.33423261959274,Global
42,0.0,0.5,0.0,0.5,0.5,3.8000000000000003,0.5,0.0,0.25,0.75,7.708372683680018,Global
43,0.0,1.25,0.0,1.0,0.5,3.9,0.0,0.0,0.0,0.75,18.159500542926676,Perfect Hindsight
44,0.0,1.25,0.0,1.25,1.0,3.9,0.0,0.0,0.0,0.0,21.202571214913803,Perfect Hindsight
45,0.0,0.75,0.0,2.0,0.5,3.2,0.5,0.0,0.0,0.0,8.335062260786035,Global
46,0.0,0.25,0.0,1.5,0.25,4.2,1.0,0.0,0.25,0.5,3.5573524311926326,Global
47,0.0,0.75,0.0,0.75,0.5,2.8,0.25,0.25,0.0,1.25,2.1689549557564107,Global
48,0.0,0.75,0.0,0.5,1.0,2.6,0.5,0.0,0.25,0.75,5.031165178963391,Global
49,0.0,3.75,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.75,7.548786670177588,Global
50,0.0,1.0,0.0,0.75,0.75,4.3,0.0,0.0,0.0,0.5,24.16075035227841,Perfect Hindsight
51,0.0,1.25,0.0,0.75,0.75,4.1,0.0,0.0,0.0,0.75,22.878375375522417,Perfect Hindsight
52,0.0,2.0,0.0,0.0,0.0,4.4,0.0,0.0,0.25,0.75,4.871585373670047,Global
53,0.0,3.75,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.75,8.311976087255339,Global
