,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.25,1.25,0.25,0.5,0.0,5.0,0.25,0.0,0.25,1.0,0.734262329357303,What they knew
1,0.5,0.25,0.25,0.5,0.0,2.4000000000000004,0.5,0.0,0.5,1.5,0.08722874934382747,Global
2,0.5,0.0,0.5,0.0,0.25,4.2,0.25,0.25,0.5,1.25,0.0293423054584467,Global
3,0.0,1.5,0.0,0.25,0.0,2.6,0.0,0.5,1.25,0.0,0.018891306138527176,Global
4,1.25,0.5,0.25,0.0,0.25,4.2,0.25,0.25,0.25,0.25,0.01645053691765078,Global
5,0.0,1.0,0.25,0.5,0.0,5.0,0.0,0.0,0.0,0.5,1.4120855630706473,What they knew
6,0.0,1.0,0.0,0.5,0.5,5.0,2.0,0.25,0.0,0.25,0.4211491996622647,What they knew
7,0.25,3.5,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,5.539759323895918,What they knew
8,0.0,1.0,0.5,0.0,0.5,5.0,0.0,0.5,0.5,0.0,0.012148938637320077,What they knew
9,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.25,0.0,0.0,1.3171498681280993,What they knew
10,0.0,4.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.061968412351283,Global
11,0.25,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8842416871597525,Global
12,0.0,2.25,0.0,0.75,0.75,4.0,0.0,0.0,0.0,0.0,15.656596113088153,Global
13,0.0,2.25,0.0,0.75,0.75,3.6,0.0,0.0,0.0,0.0,14.890695798466334,Global
14,0.0,0.0,1.0,0.0,0.75,3.8000000000000003,0.0,0.0,0.0,1.0,0.013774015380669892,Global
15,0.0,0.0,0.0,0.0,0.75,4.2,0.0,0.0,0.0,0.0,2.284390234128104,Global
16,0.25,3.0,0.0,0.75,0.75,4.6,0.0,0.0,0.0,0.0,6.1621200879306635,Global
17,0.0,2.25,0.0,0.75,0.25,4.2,0.0,0.0,0.0,0.0,11.907014583871002,Global
18,0.25,1.75,0.25,0.0,0.5,5.0,0.0,0.25,0.0,0.25,0.4138693626756447,What they knew
19,0.0,1.0,0.0,1.25,0.75,5.0,0.25,0.0,0.0,0.0,17.032856129290103,What they knew
20,0.0,1.0,0.0,0.5,0.75,5.0,0.0,0.0,0.25,0.0,9.259137941994542,What they knew
21,0.0,1.0,0.0,1.25,1.0,5.0,0.25,0.0,0.0,0.0,15.523845285990859,What they knew
22,0.0,1.0,0.0,1.0,0.75,4.4,0.5,0.0,0.0,0.0,15.963986346986747,Global
23,0.0,1.5,0.0,1.0,0.75,4.2,0.5,0.0,0.0,0.5,16.02231602372564,Global
24,0.0,2.25,0.0,1.0,0.75,4.4,0.0,0.0,0.0,0.0,16.645249639517033,Global
25,0.0,1.75,0.0,1.0,0.5,5.0,0.0,0.0,0.0,0.0,16.802432928229763,Global
26,0.0,1.25,0.0,1.0,0.5,4.800000000000001,0.0,0.0,0.0,0.0,15.706605301441813,Global
27,0.0,1.75,0.0,0.5,0.75,5.0,0.25,0.0,0.0,0.0,17.13544547563326,What they knew
28,0.0,1.0,0.0,0.0,0.5,5.0,0.5,0.0,0.0,1.25,14.066432774338029,What they knew
29,0.0,1.25,0.0,0.0,0.5,5.0,1.25,0.0,0.0,0.0,3.6488651746450085,What they knew
30,0.0,1.5,0.0,1.5,0.5,4.800000000000001,0.0,0.0,0.0,0.5,16.762308295967774,Global
31,0.0,1.5,0.0,1.5,0.5,4.800000000000001,0.0,0.0,0.0,0.0,15.789309043860536,Global
32,0.0,1.5,0.0,1.25,0.75,4.800000000000001,0.0,0.0,0.0,0.0,21.02583021823204,Global
