,x0,x1,x2,x3,x4,Target,Hypothesis
0,0.17626160215454845,0.7954274558188359,0.783061458949416,0.6316749546153679,-0.9282208287662934,-4.113592949009586,Good
1,5.775740179400245,26.064566872271612,25.659357886854465,20.698724912836376,-30.415940117013903,-21.650707184054617,Global
2,-29.574766211293035,-13.820909336014562,14.481250505931477,-31.351357445508317,-19.272645655433116,-21.869263703067784,Global
3,-19.10633022365089,-1.2005499362760546,-5.207619317637139,23.53935145509481,-21.55075642250538,-21.131260355536536,Global
4,1.1336341157700716,29.292141203607656,17.39717079183569,-14.2609059697713,-18.281571073284336,-21.34081491527228,Global
5,-0.8257414005969186,-0.9595632051193486,0.665239691095876,0.556313501899701,0.7400242964936383,-4.561306205315137,Good
6,-0.165955990594852,0.4406489868843162,-0.9997712503653102,-0.39533485473632046,-0.7064882183657739,-4.117820326327916,Good
7,-8.534407264224008,-7.279900191821181,27.38243216152575,0.27970616501794865,1.5105931603630438,-20.766204906739393,Global
8,-0.30041759319966843,0.16388917246531776,2.3352657952004634,-17.049112674405922,28.616812761185706,-20.728525507388376,Global
9,0.4803433558281256,-1.0597253112784024,3.1380639535669417,0.9147622127430779,1.3328466172474762,-7.166210831072009,Global
10,-0.012957556722255958,31.20175391750091,24.64001812127833,0.13989713601441878,-21.22986640017634,-21.034298636279306,Global
11,-0.3724993808769881,-7.891532088598456,8.636913143221001,-0.2573160408728228,-13.974298022815724,-17.72535735275195,Global
12,0.8191870554392273,-0.573229292840169,-0.09575207636463379,0.8624120393780434,-0.950201544899304,-3.953852977956594,Good
13,0.7468588055836325,0.937081325641864,0.7383890804278399,0.06171138311119795,-0.5345433440454186,-4.071404192623554,Good
14,0.9735179107256,-0.8870016558404006,-0.9178834265106586,-0.23924289691519962,-0.9913162296067803,-3.7590093719095745,Good
15,0.997738035719423,-0.9476880787235746,-0.9987641691485118,-0.6675781289299048,-0.9915684482885545,-4.1175235643890815,Good
16,0.9481384968019417,-0.03652091167543636,0.019417779919409073,-0.5384390039944498,-0.9999575861181784,-3.396718403250745,Good
