,No Hypothesis
0,385.060878966667
1,238.3499683443624
2,238.3499683443624
3,238.3499683443624
4,232.25018066357936
5,232.25018066357936
6,232.25018066357936
7,232.25018066357936
8,206.7323010514437
9,199.32562636836457
10,199.32562636836457
11,197.54272498760497
12,197.54272498760497
13,125.45503985601016
14,125.45503985601016
15,125.45503985601016
16,125.45503985601016
17,125.45503985601016
18,125.45503985601016
19,125.45503985601016
20,125.45503985601016
21,125.45503985601016
22,125.45503985601016
23,125.45503985601016
24,125.45503985601016
25,94.06001189797618
26,94.06001189797618
27,94.06001189797618
28,94.06001189797618
29,94.06001189797618
30,94.06001189797618
31,94.06001189797618
32,94.06001189797618
33,94.06001189797618
34,94.06001189797618
35,94.06001189797618
36,94.06001189797618
37,94.06001189797618
38,94.06001189797618
39,94.06001189797618
40,94.06001189797618
41,94.06001189797618
42,94.06001189797618
43,94.06001189797618
44,94.06001189797618
45,94.06001189797618
46,94.06001189797618
47,94.06001189797618
48,94.06001189797618
49,94.06001189797618
50,94.06001189797618
51,94.06001189797618
52,94.06001189797618
53,94.06001189797618
54,94.06001189797618
55,94.06001189797618
56,94.06001189797618
57,94.06001189797618
58,94.06001189797618
59,94.06001189797618
60,94.06001189797618
61,94.06001189797618
62,94.06001189797618
63,94.06001189797618
64,94.06001189797618
65,94.06001189797618
66,94.06001189797618
67,94.06001189797618
68,94.06001189797618
69,94.06001189797618
70,94.06001189797618
71,94.06001189797618
72,94.06001189797618
73,94.06001189797618
74,94.06001189797618
75,94.06001189797618
76,94.06001189797618
77,94.06001189797618
78,94.06001189797618
79,94.06001189797618
80,94.06001189797618
81,94.06001189797618
82,94.06001189797618
83,94.06001189797618
84,94.06001189797618
85,94.06001189797618
86,94.06001189797618
87,94.06001189797618
88,94.06001189797618
89,94.06001189797618
90,94.06001189797618
91,94.06001189797618
92,94.06001189797618
93,94.06001189797618
94,94.06001189797618
95,94.06001189797618
96,94.06001189797618
97,94.06001189797618
98,94.06001189797618
99,94.06001189797618
100,94.06001189797618
101,94.06001189797618
102,94.06001189797618
103,94.06001189797618
104,94.06001189797618
