x0,x1,Value,Timestamp
2.9703746055172373,2.172949784895779,0.595584593774156,9
3.179497836682486,2.8281991123649988,0.7441774092863863,28
2.823127927598877,2.4292961246227707,0.8921920275592672,29
3.1168239317652593,2.7565724773748412,0.6144402842611477,31
3.2759911601244927,2.5879199810217055,0.6570340457232312,32
3.1211671361614357,2.347710206889729,0.4031082818607849,4586
7.924046775425998,10.590170832885947,91.95807332861511,4637
3.1237657315088447,2.3477189312032043,0.4028676350509307,7899
-2.512725153035004,1.1035038115519915,96.54351533535095,7985
3.128651208301214,2.360481866352032,0.40437172621587447,14522
3.119093041261154,2.3758175846106253,0.4072408875749418,19043
3.144172062385652,2.105367721817946,0.4260162888518083,22992
3.128346515022276,2.0747058101316687,0.44310188979870657,26444
2.8133722522235263,2.3461536495015145,0.949965210036355,30255
2.7676339148015194,2.349922811286119,1.1166245350706479,33711
3.156613648815218,1.8822152675862815,0.5442075205132892,37690
3.194679850293735,1.8767897117373376,0.5389878990857015,41857
-4.881650300975731,1.9437174489965994,233.75278403790074,41880
3.1387139217619997,2.0729144580701893,0.4396785546585636,44931
3.122351784332632,2.0697968159674334,0.4481774913306576,48343
3.142790232520616,2.0389644091969514,0.4531671153113918,52044
7.885358618075861,11.835353215295404,116.87805328301039,52110
-0.22275097998190496,4.441975936606433,23.04725833843129,52135
3.069041486381097,1.961541604003951,0.5605793528813835,56276
3.0735506763974403,1.9561113617862498,0.5588997044936531,59850
3.16927766190863,1.9453474123028374,0.4965302599301332,64288
3.1453494572799365,1.9418283198731303,0.5070160358678508,67615
0.2145217393191361,2.5099471892327783,29.333365022720926,67690
3.075177247470707,1.945068934162595,0.5652069635097163,71603
2.9389013128542314,1.9432312175153275,0.8396289565445356,77573
3.1186246121793406,2.450302161608164,0.4251702184798409,81501
3.1188864128453613,2.5071551884403944,0.4463217240754005,85754
3.1168950642161484,2.509963318273677,0.4473093698082201,89943
3.1389423762629143,1.9437057753035323,0.5090512867587476,93327
8.831322677635647,1.958026027431413,2.0435495898379754,93413
3.202521965785566,1.9441360867950417,0.49626307994627217,97674
3.1464464106734056,2.5099540976818746,0.45499548702031045,101143
3.146803325226804,1.7945294757855157,0.6249846200565532,108613
5.989737524423379,5.160381324608754,35.66386010890332,109166
3.13938079031068,2.507775576596322,0.45129494982107776,112550
3.326764391470329,2.344675141745351,0.6059934571027696,116256
3.6253815373221894,1.9439568940976957,1.5000923176363965,119951
3.0829015194084715,2.5094431025262467,0.449850076778041,123340
3.151270999919915,2.5096783026535125,0.4570046683690219,127903
