x0,x1,Value,Timestamp
-1.8684587547366462,-1.691639367930136,6.352781869283088,4
-2.2111253918000657,-1.8885251518048798,8.455602747262638,6
-2.4448202249761093,-2.249562735789761,11.037678434706148,7
-2.341468694382878,-1.8755642553429521,9.000216922695223,8
-2.384503186664404,-2.428721732017827,11.58454469878837,9
-2.0203294661504323,-2.112674923864942,8.54512648572343,2639
-2.0193873270876583,-2.1241476645194153,8.589928477485524,5058
-1.907889264641903,-2.1325406799459037,8.18777119775996,7905
-1.890176545855463,-2.197755883695894,8.40289829882201,10692
-1.878178061782679,-2.2185678301388996,8.449596048688967,13534
-1.86351261028735,-2.231159915952993,8.45075381925534,16288
-1.8628057347305793,-1.7747847540619812,6.61990612859598,19005
-1.8657194337759206,-1.7901606024953374,6.685583988295612,21760
-1.8693653012842515,-2.250500983140522,8.559281304762017,24393
4.296677566834066,0.9279559434539753,19.32254034632666,24441
-1.9969788940667494,-1.625585866490951,6.630454112683194,27239
-2.0077695641102515,-1.6162575282737937,6.643427020269182,30096
-1.530291769374867,-1.822050761544285,5.6616618770605704,32960
-2.0199566239524147,-1.8229419858688978,7.403342246492877,35900
-1.9029387457575302,-1.4224961538409489,5.644671177797535,38754
-1.6275008542242335,-1.8286412175648097,5.992687733077519,41360
-2.364691850396538,-1.8284940306900785,8.935157967601054,44019
0.6524571633225227,3.9044573100810664,15.67048723621635,44084
2.938328515810512,-2.591555994509192,15.349936939501731,44111
-1.8145914847207536,-2.3278922227532064,8.711824457175933,46845
-1.3385472164281298,-1.8168117947319096,5.092513748084477,49537
-1.2499502227871795,-1.81681179473191,4.863180656922704,52206
-1.1409943047680753,-1.8423612786163917,4.696163084458209,55043
-1.6276095024593782,-1.866108080063194,6.131472058973205,58069
-1.9562618548169333,-1.3712529749823967,5.707295166009861,62207
-1.0919450419003534,-1.81681179473191,4.493149072007748,65294
-1.0634458198988224,-1.81681179473191,4.4317221093372625,69290
-1.6366692923032489,-2.3655305230712522,8.274421027950169,73055
-1.551731583969282,-1.3149556581375,4.136979291555642,76306
-1.5489484974722698,-1.1693650583024686,3.7666560874003383,80043
-1.552688704228117,-0.9599212821789358,3.332291080217641,83854
-1.5532843214230456,-2.4558345771253975,8.443815653383332,87367
-4.95772821443763,-2.799054859454717,32.413777154467994,87441
-1.5491972653065167,-2.708532745105589,9.736161798142408,91086
-2.474791079438795,-1.4601021184142202,8.25648908306753,94946
-1.9438959104913776,-2.7326678501673607,11.246204890163407,98972
-1.9117957144388584,-2.7628037918587247,11.288047646055732,102813
-1.8971041431662514,-2.779451688090235,11.324355816446214,107145
-1.5508548943695022,-2.7857158051728432,10.165363450579623,111593
-2.8122895361075826,-1.286084265506155,9.562985172882708,115424
-1.492608790998168,-2.790487935281684,10.014703919917647,119128
-1.3871855981782075,-2.7934271073009582,9.72751888759683,123149
-1.3510806080376385,-2.795589874497916,9.640741555810628,126879
-1.8493727252736618,-2.7986606881750866,11.25268112452278,130441
-3.0272736661845165,-1.8442294751267576,12.56556820690056,133790
-1.3378303655211177,-2.799166862229388,9.625125209513484,137707
-2.2843177015659832,-0.44934613578364857,5.4200193114313935,137870
-1.9535386429681911,-2.8000543607763273,11.656617652872528,141469
-1.241445409200706,-2.823910726642977,9.515658496074774,145276
-1.036067268676777,-1.81681179473191,4.3742404827003405,148914
-1.1467703945941037,-2.8344665069702955,9.349282717053905,153145
-1.5740349611783575,-1.8477029192556276,5.891592136837522,156955
-0.98849363573893,-1.745036668558872,4.022272642511415,162281
-1.5503813412603473,-1.2695464475993639,4.0154304859403975,166011
-3.2168208673264265,-1.8196219778880467,13.65896063487995,169520
-1.5295530760779672,-1.8171832353587662,5.641687523408525,173658
-1.4560562184884227,-1.844345491131669,5.521710002056523,177627
-0.8276936367213175,-1.7459072495521766,3.7332688803078065,181623
-0.7718883727426613,-1.7459072495521766,3.64400378401416,185601
-0.5951983665294271,-1.7179326457581956,3.3055536708810522,189390
-2.715196286428801,-2.4512110193463243,13.380726335201597,193326
