,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.5,1.0,0.25,0.75,0.0,5.0,0.25,0.5,0.25,0.0,0.02947909494410367,What they knew
1,0.75,0.25,0.5,0.75,0.0,1.2,0.25,0.5,0.25,0.25,0.02210172701457842,Global
2,1.75,0.0,0.0,0.0,0.0,4.2,0.0,0.5,0.75,0.5,0.001519084323177291,Global
3,1.5,0.5,0.5,0.5,0.5,3.8000000000000003,0.25,0.25,0.0,0.0,0.009660591595109798,Global
4,0.0,0.75,0.0,0.5,0.75,1.6,0.25,0.25,0.5,0.25,0.6372686169575364,Global
5,0.0,1.0,0.0,0.25,0.25,5.0,0.5,0.0,0.5,0.25,3.718444620389207,What they knew
6,0.0,3.25,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.25,11.041303470805907,What they knew
7,0.0,2.0,0.25,0.0,0.5,5.0,0.0,0.0,0.0,0.0,2.206515580807618,What they knew
8,0.0,3.25,0.0,0.0,0.25,5.0,0.75,0.0,0.0,0.25,3.239900832624473,What they knew
9,0.0,3.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.875150065095532,Global
10,0.0,3.5,0.25,0.25,0.25,5.0,0.0,0.0,0.0,0.0,0.9023653599316299,Global
11,0.5,1.25,0.0,0.0,0.5,5.0,0.0,0.25,0.0,0.0,0.3144225052112865,Global
12,0.25,3.75,0.0,0.0,0.5,4.800000000000001,0.0,0.0,0.0,0.25,6.89964691055042,Global
13,0.0,0.0,0.0,0.0,0.5,4.6,0.0,0.0,0.0,0.25,2.9213125788564795,Global
14,0.0,1.25,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,9.872357429012252,What they knew
15,0.0,1.75,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.5,13.813377099434295,What they knew
16,0.0,1.25,0.0,0.0,0.5,5.0,0.0,0.25,0.0,0.5,2.6739895466684582,What they knew
17,0.0,1.25,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.5,12.908359754192729,What they knew
18,0.0,0.5,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.5,7.500454558053024,Global
19,0.0,2.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0,0.5,12.556212247439683,Global
