x0,x1,Value
0.047424570266528576,-0.07596215754318791,0.008019339243581006
-0.048665954649770526,-0.14592065186963765,0.02366121178403351
-0.035423405678429276,-0.08862452010708921,0.009109123234070435
-0.016306583746469983,-0.07470281912251409,0.005846415858331695
0.03835683923753663,-0.2874017657166661,0.08407102205335165
0.00021270023285069328,-0.08169208139295137,0.006673641403701645
0.06034612315222887,-0.052186044465102555,0.006365037816417634
0.001243912120472146,-0.09079008889575135,0.008244387559061891
-0.06018663610491615,-0.05609346129611481,0.006768907565804326
0.06347072959916034,-0.041081062573539384,0.0057161872180207865
0.035028007415853324,-0.0424798404588671,0.003031498148935878
-0.00594296710445974,0.04948815356280534,0.002484396201060493
0.0634318177063875,0.020529456864935014,0.004445054096705603
0.033619965329812374,-0.01910886698341585,0.0014954508661676664
-0.06160740628928352,0.13660826484300514,0.02245729053310949
0.002692755000133218,0.0003014554669533709,7.341804889298521e-06
-0.08774269949925184,-0.210958697868179,0.05220235352165364
0.04581808114373587,-0.14260299149798072,0.022434909743867127
-0.04702913950588794,0.08999849605908139,0.010311469255560759
0.025892076482676885,0.014503970363293206,0.000880764780884077
0.07654137115579829,-0.05353354686818079,0.008724422138697379
-0.01837968210996621,-0.009325774627328087,0.0004247827868631283
0.0012464457686220953,-0.04024782949534256,0.0016214414061402824
-0.1195945063882552,-0.10374453757751922,0.02506577503542371
-0.02446820257582516,-0.03240833678616184,0.0016489932305369078
0.024180136992981716,-0.06186323637260216,0.00441173903949181
0.021131248607566988,0.003096382881324189,0.00045611725466255924
0.013080689766866271,-0.041306649129523976,0.0018773437070866037
-0.06900899400323368,-0.10636218621537807,0.016075155909853103
-0.062266041795048466,-0.13512700648311693,0.02213636784191105
0.026874380222992045,-0.0876843272554595,0.008410773558612463
0.02089722175379194,-0.009472132199185523,0.0005264151654260022
0.07485158868665565,0.009394326776344997,0.0056910137044970275
0.0623105909861863,-0.2300830424529039,0.05682081617343258
0.013748658499991961,-0.007648642167296771,0.0002475273375527515
0.009790055104829776,0.03282426863985677,0.001173277790697088
-0.08553519322064318,0.320384232426548,0.10996232566684111
-0.0038369031725902225,0.01693299843640972,0.00030144826200328685
-0.14290786086080942,0.2878481944630522,0.10327923975145158
-0.04657720854053338,0.008301078851403076,0.002238344265525547
0.018793110235620247,0.003238788702034867,0.00036367074458460325
-0.045012610706713474,0.025115417370884074,0.002656919312347842
-0.08425776468618551,0.05075405982755399,0.00967534549889154
-0.04130709997485127,0.06208115526811753,0.005560346347756474
-0.00228009262596629,-0.07813730797143847,0.006110637719406409
-0.04096567784927885,-0.020233733954889033,0.0020875907514081252
-0.07284894056962088,-0.11105237574852822,0.017639598301508453
-0.08216383538945848,0.01312125594360225,0.006923063203443549
-0.028475833882765755,0.04133527211463672,0.0025194778361099348
-0.014490565155114155,-0.050805424151946,0.002791167601773746
-0.01108929476930598,-0.008856396657378696,0.0002014082202333855
-0.052837278162662926,-0.02765948795773454,0.003556825237722679
-0.05199779211275768,0.07683727928768747,0.00860773787293565
-0.03167882683649026,0.12241429600055653,0.015988807935048206
