,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.0,1.0,0.0,0.25,1.0,4.1,0.0,0.0,0.0,0.25,14.28261049318718,Perfect Hindsight
1,0.0,0.25,0.25,0.25,1.0,2.6,0.75,0.75,0.0,0.25,0.023301305812584883,Global
2,0.0,0.75,0.0,0.5,0.25,2.6,0.0,0.0,0.0,1.0,12.037649966534767,Global
3,0.5,0.25,0.25,0.25,0.0,4.6,0.25,0.5,0.25,0.75,0.032152218712226475,Global
4,0.25,1.25,0.0,0.75,0.25,1.8,0.0,0.75,0.25,0.25,0.16054439532602136,Global
5,0.0,1.0,0.0,0.0,1.0,4.1,0.0,0.0,0.0,0.25,11.834309840302947,Perfect Hindsight
6,0.0,1.0,0.0,0.25,1.0,3.9,0.0,0.0,0.0,0.0,12.709216458984919,Perfect Hindsight
7,0.0,0.0,0.0,0.0,0.0,4.800000000000001,4.75,0.0,0.0,0.0,0.3696138383094794,Global
8,2.25,0.25,0.25,0.5,0.0,2.8,0.0,0.0,0.0,0.0,0.0002285971621857473,Global
9,0.5,1.5,0.0,0.0,1.75,1.2,0.0,0.0,0.0,0.0,0.5498167347633398,Global
10,0.0,0.75,0.0,0.5,0.5,4.4,0.0,0.0,0.0,1.0,17.309864932063228,Global
11,0.0,1.25,0.0,0.5,0.5,4.6,0.0,0.0,0.0,1.0,17.315058593307544,Global
12,0.0,0.75,0.0,0.5,0.0,4.6,0.0,0.0,0.0,1.0,8.377231889955313,Global
13,0.0,0.25,0.0,0.5,0.5,4.6,0.0,0.0,0.0,1.0,8.292354778806704,Global
14,0.0,1.0,0.0,0.5,0.5,4.6,0.0,0.0,0.0,1.0,17.709176744192604,Global
15,0.0,1.0,0.0,0.5,0.5,4.6,0.0,0.0,0.5,1.0,5.122236115815374,Global
16,0.0,1.0,0.25,0.5,0.5,4.6,0.0,0.0,0.0,1.0,2.5183061652432843,Global
17,0.0,1.0,0.0,0.5,0.5,4.6,0.0,0.0,0.0,0.75,17.462210380149745,Global
18,0.0,1.0,0.0,0.5,0.5,4.4,0.0,0.0,0.0,1.25,17.854755480599266,Global
19,0.0,1.0,0.0,0.5,0.5,4.4,0.0,0.0,0.0,0.5,17.149308933039578,Global
20,0.0,1.0,0.0,0.5,0.5,4.6,0.0,0.0,0.0,1.5,16.6266223137252,Global
21,0.0,1.0,0.0,0.5,0.5,4.4,0.0,0.0,0.0,0.25,15.395160906536944,Global
22,0.0,1.0,0.0,0.25,0.5,4.0,0.0,0.0,0.0,0.75,17.152071312230117,Global
23,0.0,1.0,0.0,0.25,0.5,3.8000000000000003,0.0,0.0,0.0,0.75,17.30223645843595,Global
24,0.0,1.0,0.0,0.5,0.5,3.5,0.0,0.0,0.0,1.0,19.07806926225274,Perfect Hindsight
25,0.0,1.0,0.0,0.5,0.5,3.5,0.0,0.0,0.0,0.75,19.256672231806686,Perfect Hindsight
26,0.0,1.0,0.0,0.75,0.5,3.7,0.0,0.0,0.0,0.75,21.054999164751322,Perfect Hindsight
27,0.0,1.0,0.0,1.0,0.5,3.9,0.0,0.0,0.0,1.0,21.097714230270594,Perfect Hindsight
28,0.0,1.0,0.0,1.0,0.5,3.5,0.0,0.0,0.0,0.75,21.47727260607752,Perfect Hindsight
29,0.0,1.0,0.0,1.0,0.75,3.5,0.0,0.0,0.0,0.75,26.908075841575123,Perfect Hindsight
30,0.0,2.0,0.0,1.0,0.5,3.9,0.0,0.0,0.0,1.0,14.479716554774342,Perfect Hindsight
31,0.0,1.5,0.0,1.0,0.75,3.7,0.0,0.0,0.0,0.25,19.690410665076598,Perfect Hindsight
32,0.0,1.25,0.0,1.25,0.0,4.4,0.0,0.0,0.0,0.75,8.00378436890757,Global
33,0.0,0.25,0.0,1.25,0.25,2.0,0.0,0.25,0.0,1.5,0.9634708303743704,Global
34,0.0,1.0,0.0,0.0,0.5,1.2,0.75,0.0,0.25,0.25,2.169330382061187,Global
35,0.0,1.75,0.0,0.0,1.0,1.6,0.25,0.0,0.5,0.0,1.9632776571739046,Global
36,0.25,0.75,0.0,0.0,1.0,4.6,0.0,0.0,0.0,1.0,4.643263034276557,Global
37,0.0,1.0,0.0,1.0,0.75,3.7,0.0,0.0,0.0,0.5,27.006186914812705,Perfect Hindsight
38,0.0,1.0,0.0,0.5,0.75,3.9,0.0,0.0,0.0,0.5,21.67300002645243,Perfect Hindsight
39,0.0,1.0,0.0,1.5,0.75,3.9,0.0,0.0,0.0,0.25,23.624585361963657,Perfect Hindsight
40,0.0,1.0,0.0,1.0,0.25,4.800000000000001,0.0,0.0,0.0,1.25,13.765793934265625,Global
41,0.0,0.75,0.0,0.75,0.75,2.4000000000000004,0.5,0.0,0.0,0.0,6.984935731682119,Global
42,0.25,0.5,0.0,1.5,0.75,1.4,0.0,0.0,0.0,0.75,2.506170037180459,Global
43,0.0,1.0,0.0,1.0,0.75,3.6,0.0,0.25,0.0,0.5,3.7800999943429847,Global
44,0.0,0.5,0.0,1.25,0.5,2.2,0.5,0.0,0.0,0.25,5.066626604247294,Global
45,0.0,1.0,0.0,0.75,1.0,3.5,0.0,0.0,0.0,0.25,19.449676192824597,Perfect Hindsight
46,0.0,1.0,0.0,1.0,0.75,3.7,0.0,0.0,0.0,0.25,23.88882580584159,Perfect Hindsight
47,0.25,2.0,0.0,1.0,0.0,3.8000000000000003,0.75,0.0,0.0,0.0,2.3589491495265618,Global
48,0.25,0.75,0.0,1.0,0.0,4.800000000000001,0.0,0.0,0.0,0.75,3.761079284216622,Global
49,0.25,2.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.75,1.6615023332852774,Global
50,0.0,2.25,0.25,0.25,0.0,3.8000000000000003,0.0,0.0,0.0,1.0,2.092832825017436,Global
51,0.25,0.75,0.0,0.0,0.5,3.2,0.0,0.0,0.25,0.25,3.1122849186377923,Global
