,No Hypothesis
0,279.19302940995146
1,172.13237703099543
2,172.13237703099543
3,172.13237703099543
4,172.13237703099543
5,172.13237703099543
6,172.13237703099543
7,147.7424418739867
8,135.11851253963653
9,133.50586153407426
10,133.50586153407426
11,133.50586153407426
12,133.50586153407426
13,133.50586153407426
14,125.68615851841903
15,125.68615851841903
16,125.68615851841903
17,125.68615851841903
18,100.77927789525484
19,89.35540422166284
20,89.35540422166284
21,89.35540422166284
22,89.35540422166284
23,89.35540422166284
24,89.35540422166284
25,89.35540422166284
26,89.35540422166284
27,89.35540422166284
28,89.35540422166284
29,89.35540422166284
30,89.35540422166284
31,89.35540422166284
32,89.35540422166284
33,89.35540422166284
34,89.35540422166284
35,89.35540422166284
36,89.35540422166284
37,89.35540422166284
38,89.35540422166284
39,89.35540422166284
40,89.35540422166284
41,89.35540422166284
42,89.35540422166284
43,89.35540422166284
44,89.35540422166284
45,89.35540422166284
46,89.35540422166284
47,89.35540422166284
48,89.35540422166284
49,89.35540422166284
50,89.35540422166284
51,77.83441506652875
52,77.83441506652875
53,77.83441506652875
54,77.83441506652875
55,77.83441506652875
56,77.83441506652875
57,77.83441506652875
58,77.83441506652875
59,77.83441506652875
60,77.83441506652875
61,77.83441506652875
62,77.83441506652875
63,77.83441506652875
64,77.83441506652875
65,77.83441506652875
66,77.83441506652875
67,77.83441506652875
68,77.83441506652875
69,77.83441506652875
70,77.83441506652875
71,77.83441506652875
72,77.83441506652875
73,77.83441506652875
74,77.83441506652875
75,77.83441506652875
76,77.83441506652875
77,77.83441506652875
78,77.83441506652875
79,77.83441506652875
80,77.83441506652875
81,77.83441506652875
82,77.83441506652875
83,77.83441506652875
84,77.83441506652875
85,77.83441506652875
86,77.83441506652875
87,77.83441506652875
88,77.83441506652875
89,77.83441506652875
90,77.83441506652875
91,77.83441506652875
92,77.83441506652875
93,77.83441506652875
94,77.83441506652875
95,77.83441506652875
96,77.83441506652875
97,77.83441506652875
98,77.83441506652875
99,77.83441506652875
100,77.83441506652875
101,77.83441506652875
102,77.83441506652875
103,77.83441506652875
104,77.83441506652875
