x0,x1,Value,Timestamp
3.6676719350334888,6.7408707167057305,25.125592608000865,21
4.437785548904611,6.2881739183779235,30.503268012192414,28
4.0129393189007025,6.0299993495010105,22.6229418021936,31
3.7736775803242533,5.97285290872763,19.38582565875636,34
3.737940055074955,5.905111479499755,18.451600763477533,36
3.923905073078153,6.048105125032577,21.714949767795765,3407
3.9200763738067557,6.096183884343405,22.08600539783638,7057
3.6938613638138027,5.972294929761297,18.541901626685906,11653
4.037558849229277,5.965451647035974,22.366240029210783,14843
4.046251029295034,5.97269502280985,22.53463168361901,18845
3.692530000826867,5.910994139628324,18.03085908695386,22405
3.674817940212792,5.899205596880963,17.75746212075495,26428
3.667881750571938,5.9055863410412535,17.73918994912846,29756
4.076118364595846,5.9006364092074115,22.2857068142669,33422
3.659885951279859,5.934895553992534,17.894945819655256,39201
3.6829739172393197,5.901639171948699,17.858949433703778,44187
3.6673040084189146,5.882261910845355,17.547146240708127,47403
6.609776656396853,9.815255115905433,94.62943556011803,47461
-4.444875858510449,14.184738546220014,9.540593110993123,47510
4.7028777420230625,6.002292739873614,31.345330005338425,51143
3.973440707063757,6.988318384449912,31.333719221185863,54745
4.731495908622408,5.947176533479062,31.210501039249905,58444
4.947875819362141,5.90725962582065,33.57938294480823,62139
3.646068786786027,5.90734835839015,17.537228213835434,65820
3.873971090200298,7.042523958450591,30.626412391278567,71698
3.5469622846436426,7.274859468801141,29.210584558624845,75107
5.007681151906445,5.896608387189874,34.20387480464585,79016
3.6246083145072467,5.874256598204099,17.065734915599673,82673
3.5802311033976046,5.895408908463541,16.811838688144753,86509
3.6272007344713555,5.896112232429698,17.263750331719702,90639
3.8157933217954474,5.892805958605476,19.18491005128672,94430
3.5348456178583163,5.8962904387447335,16.40326056992878,101813
5.049025598242899,5.896112232429698,34.6885979825509,105589
3.596741996623928,7.355036352280589,30.62434364088758,109070
3.6090544637446023,5.896818103510165,17.094947024378456,114264
-3.3112377445284586,1.6361372128819187,122.64438201550354,114398
3.808592733534427,5.628549903750963,17.019514926751118,118206
3.9856161756184125,4.59245595885736,11.935190698495333,122247
4.287685805307007,5.855191605599554,24.57040380165394,125901
3.717255899783149,4.325082663029337,7.978407554520036,131722
3.978429741404044,5.305111711666264,16.472691137805153,136722
2.5436968337152255,6.051340607578782,12.716590489039223,140717
-3.7721426413090535,4.724568498182757,85.36689529542925,144802
3.72239620606996,5.213649195256545,13.181633811289887,148073
3.7907388419331856,5.186108990140009,13.660148660231169,152307
0.7493301516622966,10.428808149065897,47.82007307894692,152414
3.596611094209095,4.936777618653501,10.31426475567521,155964
3.717255899783149,4.867622200816852,10.937937408591537,160868
3.6923057544180704,4.830832341560535,10.497234315777785,164569
3.6318622841678945,4.702587802290335,9.251120817144766,168621
2.470709204183785,1.162883072224324,5.346718455378904,172711
3.717255899783149,4.726931386040043,10.113938638228245,176720
3.6857825980198893,4.713118141728485,9.761344711964918,180530
3.580582993159558,4.714786996015071,8.910732100846467,184162
2.391559684762422,0.19120992940021087,10.489636906813619,191308
2.260852333344033,3.4285019965334875,4.021761546946464,195312
1.8565879102358993,1.2567045233645817,12.282562126565967,199681
2.1301756677627743,0.11478622571302097,14.397889009480071,203938
2.244735632624695,2.1278934938787635,4.910953924257196,208524
3.8936747563318637,4.7246999354340256,11.768128819919863,212333
7.92545911553173,13.590421842392251,155.4757689239082,212536
2.2307599523465367,1.625467329822739,6.265228576984132,216891
2.294646373185442,1.7502320369446747,5.2738811824425325,223268
2.2826654750341593,1.6432190437403709,5.678831804659269,226778
1.0673021465650852,3.3796305622057163,15.775383830458651,230907
6.150081389134277,14.149018022308093,189.8448965423383,230947
5.920923076134297,1.5857379050871174,19.20961471578462,234364
6.021583597024549,1.7237636143784119,19.66386005878652,238494
2.215465740163676,15.0,145.64819864693405,241870
6.037041457148822,4.448192360246218,30.52314419281319,247111
2.2067755890719427,3.7317125006837113,4.674647810194713,251823
2.210787324044638,4.987873164036799,7.7815468371676255,256399
-4.3675744005550206,14.124418072847229,8.42115593410571,260931
0.9809442611487587,14.398350480364295,112.07347394173728,264621
6.087617192702714,3.5917546640205384,25.634314577124663,268351
3.7141194143518774,7.540862414110551,34.078077786447935,272636
2.227021490638916,5.920621551224082,12.118297162072881,276854
3.4209660746666177,14.644521265324135,158.95891386092728,281935
-4.259587322400574,14.626672349195914,6.045822243815216,286308
-4.347364647518601,14.13668976489614,8.070218332079682,290425
-4.26173875738506,14.438147063391046,6.295166553042896,293983
-4.261601660097073,14.37384075811937,6.386420953674867,297930
3.4498815672718655,6.077114642440451,17.093571703546232,302009
3.422851406603102,5.723388545804786,14.152574932792882,306211
-4.303667784759148,14.62848419049712,6.560417858986334,310190
-3.6446759196561684,14.144966992122644,1.982274835816059,314377
3.4207129987421845,5.796957146531637,14.679178194610994,318278
2.2135630314882313,1.6447241698452078,6.391382882005386,322663
-4.1581875984870535,14.16258959647288,5.421525348101756,326153
-3.968129248038153,14.626672349195914,3.572023446403008,329101
3.421203514781121,6.086855235207028,16.929697319467515,333944
2.0832475040539684,10.264622638790678,54.566212460406234,334012
-3.8461235095792086,14.268353149412585,2.7397326603165637,340841
-3.7335819307256126,14.187063037045005,2.229080065025086,346091
-3.927769566109385,14.15356172688484,3.2237889840771348,349899
4.499265496575933,6.235799652360671,30.831483198424664,353938
-3.8064058891305823,14.315184818623056,2.5913498016055208,357921
-2.3156226366016255,14.147206138901119,17.69720531635561,361674
-3.7997959686792844,14.376264184095318,2.6186513793773014,365390
-3.8930601812979995,14.15048305364485,2.9838655722461445,369258
-3.719414875753767,14.311923677319141,2.3229528505134347,373302
4.8567356745447725,6.2393328742590555,35.60611682441946,377157
3.5912451662166482,14.576958561751123,160.78097671313904,377398
-3.9038750093675576,14.562514980996246,3.1999408762419366,381610
-3.8433691112171964,14.448207849119484,2.845869887365845,385265
