,x0,x1,Target
0,-3.2741815041533155,9.13599808919222,-12.453182272124083
1,-2.999135537210176,3.6088442994802317,-69.8244052687996
2,-0.0929141628329031,12.887062364228965,-64.96227701762145
3,4.991353196470387,8.117433184251057,-59.470228330412944
4,-4.564792633634594,11.006224444204245,-33.09762247288763
5,0.924250276465088,12.030706779429998,-70.41657346667202
6,-1.1836831121018103,0.8532740497672769,-65.63238293285433
7,7.999729613488004,3.3154349382655695,-11.774396199356072
8,1.0748417207088954,4.741447065273131,-14.661099100642641
9,-3.850059500053291,12.64837041344557,-4.652012664198154
10,7.734087216172922,14.57197637153082,-184.17210362595029
11,0.7806537159270714,14.317321876629979,-106.71203607722708
12,1.6863754125957833,10.045869775827116,-49.37326638833911
13,-3.7624992545426688,13.456478699723014,-2.320077943275547
14,-0.5299474896685599,3.9345723389457214,-26.958910672367704
15,-4.923056764033146,8.14803772920609,-89.76909345094852
16,2.133945505108797,9.545605163572839,-45.2423115370543
17,9.673062011230092,13.629941367466316,-120.32222022555287
18,8.652296136702349,7.878835066607182,-38.863842067918135
19,-3.4397157521785564,2.7137189288685146,-106.68957012401731
20,9.295603314801124,6.17929475079538,-15.002375567046863
21,7.9752568091077265,10.082659192142641,-82.09363630990079
22,4.431786938232419,4.1333816497342815,-14.360754462678248
23,8.45120904611294,3.1033705701504783,-6.361562097619371
24,1.066078646131114,14.903587385911553,-123.91850759890488
25,6.035906222606812,6.67592118734524,-50.40061929194158
26,3.409947541656024,6.168832336299529,-17.50082822333796
27,5.9048198795198275,5.987953288561122,-42.752023090129754
28,5.052177470535728,10.570734118208122,-99.95374281364151
29,4.143398068885686,8.100516962724841,-46.77980121028062
30,-1.9087722363004733,2.9874221493405284,-49.34161841047605
31,6.936082972240662,4.354991666561349,-27.734153939447932
32,4.839442417357807,4.494251637105372,-21.271537191340055
33,-2.8328243236575688,6.059350004707042,-30.94732380915916
34,-0.3459570973311541,3.6509702442144336,-27.53100359758026
35,3.821560639875642,3.680148794450397,-6.051711891128624
36,6.216559176892947,10.802199717813343,-113.74351501624817
37,5.428913004326393,1.541141678598175,-16.446273970705395
38,9.154636422764368,7.550094493391727,-28.767661768931994
39,8.495104290511192,2.9786982665447086,-5.640570187481813
40,3.9167378022764616,14.48112872515895,-165.2706263958186
41,9.980473688450305,0.36252937470816926,-8.712866705281034
42,2.2195500018297496,4.3713403451041195,-5.804890547750744
43,-4.044191475240282,8.544365984145884,-40.111302896339225
44,-4.92375072951179,9.169163845050324,-72.84025277018475
45,8.052722155518842,13.254021974608339,-144.83479585334126
46,9.314792247940575,11.097957297052112,-76.392662715456
47,-2.229305636763668,6.520174816302079,-17.592240801409744
48,8.288492433218101,3.8256942050219473,-10.547618992487351
49,1.6496904209347605,9.254054637313427,-39.80252408376247
50,-3.4497123368276834,7.351644916035937,-33.06826215941986
51,-4.329433963463797,4.674412039637261,-119.56909730241061
52,6.280595295490375,10.732486297920971,-112.38844428253849
53,9.123313656374755,11.653430500631542,-89.5858116372039
54,-1.7715722751922067,13.574567709498758,-27.003911176526756
55,3.283962205171054,12.673468313652844,-110.88952289231841
56,8.837342256595608,12.434419184087128,-110.38302346665463
57,0.9129699693958946,8.9728220487319,-34.51740857125522
58,1.4904711934540025,10.412207036204263,-52.98643031254823
59,2.2702973440543968,1.9239051236410987,-5.091673703798021
60,4.6655574492072045,3.070593242559828,-12.386487794974247
61,6.174356882983444,1.5842580960387398,-19.781689680730658
62,-4.890357594141129,5.017334873293985,-152.2512233805042
63,9.538832557465838,10.514635341499565,-63.53162545474359
64,1.2052830210000458,1.811282557736812,-19.47441116638103
65,-4.094546834726695,10.893175106411627,-18.79663787728052
66,8.581764764702104,0.24038876898178407,-6.221777532089245
67,3.7621124607038023,10.929060753128272,-84.78400064304446
68,-0.617036835859877,7.841964244908654,-18.48874090051772
69,7.222778293759266,8.944904702652986,-74.9709656212477
70,0.6783300917735477,1.163367082424564,-32.04192435782784
71,2.303592643481295,7.0229085910488775,-19.60601287561408
72,-2.276978649059741,1.0520390169485578,-89.17712825198134
73,2.6260139821960973,4.977776022469171,-6.782464534859635
74,-1.7825326947962834,1.4198534132165435,-69.25350824562197
75,7.568957930045755,5.326687056011466,-28.478220199595448
76,7.4017760833361965,0.389434038479175,-15.019772532760072
77,-4.966406342699703,13.866266269715497,-22.809555607597108
78,5.108998765114327,14.922218701593126,-200.89228546647007
79,2.1925753216100183,2.3870624483097203,-4.961050663957679
80,9.284245791675943,2.4910526031674523,-0.5099842658079566
81,0.5392796056458025,14.018399758054121,-96.36941463667114
82,-3.775382956622785,6.8094317192082325,-51.83292128562713
83,8.30935887490755,4.791075904284561,-15.363616275676604
84,9.439869065735667,14.960589005227328,-155.97046689022616
85,2.290232860898069,4.819373826510198,-6.865231127440597
86,9.601584971227654,14.980778044633285,-153.13428782551836
87,1.6781965019836589,0.6711854316274107,-18.10144317206565
88,1.7059168524612005,10.652621996955844,-57.590739898224484
89,4.391069914450632,10.059746553168761,-80.19795576869464
90,9.578782897700385,9.929568613287538,-54.117332536134896
91,-3.6282469646350517,8.845965153144418,-22.941947156262813
92,-1.8262849039059867,11.926134524993453,-14.27443191857578
93,0.2545897334177871,7.536547164647345,-23.030509344629213
94,5.55308719197388,2.5744151387690772,-19.196072405416423
95,4.0158916169828185,2.400519161085875,-4.34202590648617
96,7.398676020183872,4.990524427387772,-27.87003656173864
97,3.2004577992488965,12.460659069635073,-105.09029339806922
98,9.536005932096604,4.913024665481361,-5.945013349693541
99,-3.674392705824412,14.452336856693709,-2.4688292536137872
100,9.839551655281879,13.786156305839928,-120.87513750309913
101,7.757285350799982,7.405391137925912,-46.66059590855484
102,2.029248371913769,8.384292091509048,-31.57699337912412
103,-3.3964669267929803,13.48105637042483,-1.050472959321981
104,4.227208112328583,14.880687216137096,-182.41354436477647
