x0,x1,x2,x3,x4,Value,Timestamp
-31.968378815447565,-32.11775759929141,-31.785605569544526,-31.411493171747143,-31.78527997441287,21.383939781545052,6
-32.20198615980213,-32.268232113308855,-31.352799812026266,-31.995985594305722,-31.641634909270188,21.694071067459337,20
-32.150815625491916,-32.1537728561271,-32.10885362044216,-31.564392406153747,-31.930722166956826,21.218360128241915,21
-31.959697364390493,-31.869449527128175,-31.466512709632603,-31.925083310322993,-31.91863982322371,21.056273118040245,22
-31.378140667225985,-32.17926098082194,-31.45415023512342,-31.619455278136254,-31.705826924615078,22.045788007344935,23
-31.91622815712065,-31.80110885014421,-31.80537055782088,-31.79537557956258,-31.763025777159925,21.226131037661325,6416
-31.941836474880482,-31.759656827208033,-31.710961011201444,-31.765339175270203,-31.743670832751345,21.508140756539287,19358
-31.71473277334536,-31.85526470287003,-31.74867000598716,-31.788558452743864,-31.705644326863673,21.61073627418687,26990
-31.788540862713607,-31.913103335889073,-31.84774570588544,-31.796140914250326,-31.730046297336475,21.241409929224563,32580
-31.74225535430067,-31.831499676537625,-31.52867646547886,-31.845068301735942,-31.883988285618376,21.517935431720073,46078
-31.835467957492238,-31.80357129903305,-31.546899937377788,-31.91739147808564,-31.926719013135674,21.29301896525512,55937
-31.818819918793757,-31.832151043200255,-31.906036668467912,-31.96334625118293,-31.94005235614331,20.61056024899652,62912
-31.824128269180058,-31.75536259119502,-31.930612587277725,-31.986367816559202,-31.827699095416992,20.91423935290609,70199
-31.793409522433308,-31.669060348288536,-31.72771222614754,-31.935242445714067,-31.955198383694675,21.32802844735046,85050
-31.778467069811715,-31.880068965081588,-31.98860763783223,-31.96020087359025,-31.93688983355493,20.547908650518682,92335
-31.901015439765835,-31.78798932935341,-31.915600192460158,-31.963417016828068,-31.740602061270184,20.92413536399224,100410
-31.624600151212114,-31.844256034492663,-31.898731000395756,-31.863282286868483,-31.936499256913045,21.122416229500782,118248
-31.801354626220327,-31.753360450515896,-31.918409904578855,-31.856293032691934,-32.00954047634497,20.923948438027516,124661
-31.746561577933836,-31.70928494716641,-31.968852808853875,-31.783841205333697,-31.955058674037673,21.228144636720554,138366
-31.788281218564627,-32.05166480014525,-31.98734233565207,-32.008430297453096,-32.00076858305447,20.37706162884704,152050
-31.77494756773315,-32.092815501110884,-32.06892858299227,-31.96818980381699,-31.90137797275527,20.591929492563764,158724
4.220349178229313,27.680154860693264,-26.551068421719297,20.53757223651673,-6.522949245823451,21.801815032881663,159297
-31.770135088600604,-31.99566843166568,-32.03506697249871,-32.01119689074267,-31.591348277787603,21.112988678086733,170093
-31.786415226855077,-32.022969644149484,-31.906630546892796,-31.978273906384615,-31.71424081787425,20.927581972102423,178011
-32.20331236333195,-31.854333705132508,-32.074512966989246,-31.982117969340056,-31.967813237209196,20.56203063716933,185015
-31.80922099357176,-32.0548421452234,-31.97496181084007,-32.03640686372984,-31.993928704539737,20.337891659312792,202691
-31.95656689918068,-32.212216255318694,-32.06529286651969,-32.08354748706386,-31.99023318348126,20.469393811878607,209914
-32.076678400218604,-31.986439997896795,-31.901623121364786,-32.031336167736065,-31.962771907303864,20.150001366161877,217126
-31.8832531038123,-31.66709944139137,-31.401066902244562,-32.02055677240327,-31.962808706739878,21.361348659611366,225515
-31.749864407321855,-32.145197371413815,-31.91183431401381,-32.17158767001864,-32.064738205244694,20.91581177016121,234655
-31.95656689918068,-32.212216255318694,-32.06529286651969,-31.647133373892572,-31.99023318348126,21.032513489675786,242333
-32.076678400218604,-31.986439997896795,-31.901623121364786,-32.031336167736065,-31.881915012493728,20.266579400795102,249287
-32.13663165499307,-31.76267564949134,-31.902946854270596,-31.93716041734038,-31.65543961865857,21.21721760970259,263729
-32.076678400218604,-31.762236139473316,-31.901623121364786,-32.031336167736065,-31.962771907303864,20.575561426410747,272557
-32.146781835218185,-31.80978698246749,-31.90124074944248,-32.054306991046936,-31.927192644251434,20.62051962879419,288424
-32.248837027712526,-31.999768850376547,-31.96487095773075,-32.05909705149784,-31.87650558209676,20.61900689371535,296085
-32.15441802656385,-32.061466081946655,-31.822675839501365,-32.00131695911846,-32.016303940154195,20.491796627920163,303238
-31.971943159806692,-32.1650978769152,-31.771305990865987,-32.033280560524595,-31.932874335489217,20.664246221315693,315827
-32.09275969316622,-32.303464832842494,-31.783978676699256,-32.00399192404812,-32.03338715612634,20.971083232886127,329220
-32.10814214983476,-31.95708006540485,-31.77206950295662,-32.016978038340184,-31.963517907330804,20.5258456453814,336372
-32.17797811002136,-31.978746051157394,-31.767644449593796,-31.951394487303393,-31.992928793262827,20.674459587248013,345671
-31.972805531373933,-32.096487859454214,-31.94005969769567,-32.01350326871014,-32.06426848711295,20.149077863892376,356380
-31.84063743093485,-32.003064610144875,-31.871787249650197,-32.00395045248005,-32.13171144542143,20.499857665932335,362984
-31.996289419313428,-32.098834630588904,-31.991418871299174,-32.02694454235883,-32.02665373111898,20.08225530265509,369252
-32.01290934320244,-32.09724078892334,-32.10855311156513,-32.04607711511548,-32.07388715927273,20.25298891443659,382961
-31.694012115004885,-32.096487859454214,-31.94005969769567,-32.01350326871014,-32.06426848711295,20.741042945650896,391100
-31.988822623316057,-31.99328630193951,-31.965798422120223,-32.01147291662281,-31.969411720195783,19.99230280825217,397574
-31.972805531373933,-32.096487859454214,-31.648403304481324,-32.01350326871014,-32.06426848711295,20.815664087413683,404129
-31.262704861481296,-31.99328630193951,-31.965798422120223,-32.01147291662281,-31.969411720195783,20.513235314867664,411809
-31.972805531373933,-32.062256604251694,-31.94005969769567,-32.01350326871014,-32.06426848711295,20.096416032261672,419139
-31.977401898493486,-32.29713339059239,-31.987902529358873,-32.00989321075257,-31.87750574812361,20.70685559243668,425053
-26.288114784825286,-20.32855050440543,23.33372015199138,10.559469840093065,-28.302259117197536,21.891337185903712,425186
-31.988822623316057,-31.879875336642392,-31.965798422120223,-32.01147291662281,-31.969411720195783,20.134044575580454,432649
-31.996289419313428,-31.404734609796943,-31.991418871299174,-32.02694454235883,-32.02665373111898,20.80901140028087,439866
21.350422515407843,11.740257693835815,10.33075987166356,1.4693786062014453,21.539397949413313,21.236447653723367,439924
-31.988822623316057,-31.846295333663708,-31.965798422120223,-32.01147291662281,-31.969411720195783,20.21415204235219,446338
-31.93875511203981,-31.859917904839712,-32.134089613841496,-32.016273329847024,-32.01562486291569,20.359609875376723,453898
-32.079294217967295,-32.03394134020844,-31.890939471782403,-32.01170597199141,-31.93963057362158,20.19755765611541,464049
-32.04013818559013,-32.08218820213212,-31.895570936578682,-32.071062318929684,-31.971783543896944,20.217346156921085,472735
-31.990602646906346,-31.86615511527043,-31.870187578141998,-32.03873151303481,-31.534208026507475,21.086052154764094,478874
-31.991621667380866,-31.97898342233739,-32.09938252672084,-32.01579101080279,-31.890955372925397,20.190437384541315,485813
-31.996289419313428,-32.098834630588904,-31.924903540849773,-32.02694454235883,-32.02665373111898,20.137695027038678,492304
-31.849300504563566,-32.075822879352216,-31.89245067599728,-32.05402593991424,-32.07606342758969,20.42173738612429,500272
-31.984217954570262,-32.201281880824354,-32.134115154039385,-32.0771950092379,-31.789798370190248,20.828590179552712,507139
-32.00705472038573,-32.121486111290814,-32.057866229263205,-32.01126782382542,-32.10152645195733,20.246891256688738,514149
-31.958558805137113,-31.896124953609473,-31.922426792281698,-32.11201786563594,-31.88936545205141,20.380105292089596,523401
-31.97732689633915,-32.00456665333658,-32.26315013621114,-32.40524381080208,-31.992481269402337,21.170656671360984,531165
-32.04768946427766,-32.036838503375634,-32.28857712603275,-32.034067641060865,-31.968527148143075,20.611942910281932,539230
-32.04630829534378,-32.04070259726363,-32.04473560389098,-32.28549143447604,-32.013127891574236,20.605700176918816,547465
-31.97253923843813,-31.94201258596393,-31.86966063091977,-32.01422447095097,-32.28543185152056,20.720063086831104,555376
-31.996289419313428,-31.911193861395834,-31.991418871299174,-32.02694454235883,-32.02665373111898,20.063708827615688,562203
-31.74699521148345,-31.86018962519907,-32.04378993359059,-32.02879660001922,-31.90835239250472,20.708939002925682,569805
-31.972805531373933,-31.491477002163712,-31.94005969769567,-32.01350326871014,-32.06426848711295,20.922179484001052,576995
-32.122339617112694,-31.95380087690901,-31.953520836170046,-32.025278970628854,-32.2665589136448,20.66437717246029,585933
-31.988822623316057,-31.879875336642392,-31.965798422120223,-32.01147291662281,-31.803197497300303,20.446350569465515,592818
-31.960789601217027,-31.99328630193951,-31.965798422120223,-32.01147291662281,-31.969411720195783,20.00715748433287,598952
-31.974727344887132,-32.303844805887216,-31.998938612511296,-32.140896624226,-32.043853949454274,20.769795368774986,605764
-31.960789601217027,-31.99328630193951,-31.965798422120223,-32.01147291662281,-31.962159397339054,20.012348226146592,613790
-32.004257140074714,-32.00561899674247,-31.933839991398834,-32.15907185593577,-31.989949372726418,20.248776601868524,622159
-31.996289419313428,-32.098834630588904,-31.991418871299174,-32.02694454235883,-31.867661204199862,20.239628453821936,631388
-31.9529365188588,-31.883946405651983,-32.21783230838504,-32.03128177997236,-32.08929041525282,20.576520301867777,638197
-31.993609867666272,-32.00794620245828,-32.170400503972104,-32.025348017113885,-31.954669683952538,20.26248561100869,644568
