,No Hypothesis
0,21.623843645864845
1,13.473306110201918
2,4.290295702357821
3,1.6804897297550323
4,1.6804897297550323
5,1.6804897297550323
6,1.6804897297550323
7,1.6804897297550323
8,1.6804897297550323
9,1.6804897297550323
10,1.6804897297550323
11,1.6804897297550323
12,1.6804897297550323
13,1.6804897297550323
14,1.6804897297550323
15,1.6804897297550323
16,1.6804897297550323
17,1.6804897297550323
18,1.6804897297550323
19,1.6804897297550323
20,1.6804897297550323
21,1.6804897297550323
22,1.6804897297550323
23,1.6804897297550323
24,1.6804897297550323
25,1.6804897297550323
26,1.6804897297550323
27,1.6804897297550323
28,1.6804897297550323
29,1.6804897297550323
30,1.6804897297550323
31,1.6804897297550323
32,1.6804897297550323
33,1.6804897297550323
34,1.6804897297550323
35,1.6804897297550323
36,1.6804897297550323
37,1.6804897297550323
38,1.6804897297550323
39,1.6804897297550323
40,1.6804897297550323
41,1.6804897297550323
42,1.6804897297550323
43,1.6804897297550323
44,1.6804897297550323
45,1.6804897297550323
46,1.6804897297550323
47,1.6804897297550323
48,1.6804897297550323
49,1.6804897297550323
50,1.6804897297550323
51,1.6804897297550323
52,1.6804897297550323
53,1.6804897297550323
54,1.6804897297550323
55,1.6804897297550323
56,1.6804897297550323
57,1.6804897297550323
58,1.6804897297550323
59,1.6804897297550323
60,1.6804897297550323
61,1.6804897297550323
62,1.6804897297550323
63,0.413176818684256
64,0.413176818684256
65,0.413176818684256
66,0.413176818684256
67,0.413176818684256
68,0.413176818684256
69,0.413176818684256
70,0.413176818684256
71,0.413176818684256
72,0.413176818684256
73,0.413176818684256
74,0.413176818684256
75,0.413176818684256
76,0.413176818684256
77,0.413176818684256
78,0.413176818684256
79,0.413176818684256
80,0.413176818684256
81,0.413176818684256
82,0.413176818684256
83,0.413176818684256
84,0.413176818684256
85,0.413176818684256
86,0.0668239595055779
87,0.0668239595055779
88,0.0668239595055779
89,0.0668239595055779
90,0.0668239595055779
91,0.0668239595055779
92,0.0668239595055779
93,0.0668239595055779
94,0.0668239595055779
95,0.0668239595055779
96,0.0668239595055779
97,0.0668239595055779
98,0.0668239595055779
99,0.0668239595055779
100,0.0668239595055779
101,0.0668239595055779
102,0.0668239595055779
103,0.0668239595055779
104,0.0668239595055779
