,No Hypothesis
0,21.131260355536536
1,21.131260355536536
2,21.07939823109752
3,21.07939823109752
4,21.07939823109752
5,21.07939823109752
6,21.07939823109752
7,21.07939823109752
8,21.07939823109752
9,21.07939823109752
10,20.560708086946004
11,20.560708086946004
12,20.560708086946004
13,20.560708086946004
14,20.560708086946004
15,20.33368354618978
16,20.33368354618978
17,20.33368354618978
18,20.33368354618978
19,20.33368354618978
20,20.33368354618978
21,20.33368354618978
22,20.33368354618978
23,20.33368354618978
24,20.33368354618978
25,20.33368354618978
26,20.33368354618978
27,20.33368354618978
28,20.33368354618978
29,20.33368354618978
30,20.33368354618978
31,20.31227310695463
32,20.31227310695463
33,19.69307629895962
34,19.69307629895962
35,19.69307629895962
36,19.69307629895962
37,19.69307629895962
38,19.69307629895962
39,19.69307629895962
40,19.69307629895962
41,19.69307629895962
42,19.69307629895962
43,19.69307629895962
44,19.69307629895962
45,19.69307629895962
46,19.69307629895962
47,19.69307629895962
48,19.69307629895962
49,19.69307629895962
50,19.69307629895962
51,19.69307629895962
52,19.69307629895962
53,19.69307629895962
54,19.69307629895962
55,19.69307629895962
56,19.69307629895962
57,19.69307629895962
58,19.69307629895962
59,19.69307629895962
60,19.69307629895962
61,19.69307629895962
62,19.69307629895962
63,19.69307629895962
64,19.69307629895962
65,19.69307629895962
66,19.69307629895962
67,19.69307629895962
68,19.47820781468885
69,19.47820781468885
70,19.47820781468885
71,19.47820781468885
72,19.47820781468885
73,19.47820781468885
74,19.47820781468885
75,19.47820781468885
76,19.47820781468885
77,19.47820781468885
78,19.47820781468885
79,19.47820781468885
80,19.47820781468885
81,19.47820781468885
82,19.47820781468885
83,19.47820781468885
84,19.47820781468885
85,19.47820781468885
86,19.47820781468885
87,19.47820781468885
88,19.47820781468885
89,19.47820781468885
90,19.47820781468885
91,19.47820781468885
92,19.47820781468885
93,19.47820781468885
94,19.47820781468885
95,19.47820781468885
96,19.47820781468885
97,19.47820781468885
98,19.47820781468885
99,19.47820781468885
100,19.47820781468885
101,19.47820781468885
102,19.47820781468885
103,19.47820781468885
104,19.47820781468885
