x0,x1,Value
-0.8203715474017512,-0.9047544007255602,1.4915900014186114
0.48774797644769685,0.7229375199434309,0.7605367462707817
-2.7276451989641592,-1.5814916733063877,9.941164244169666
-1.080642030393019,-2.0951475406056073,5.557430414757672
-0.18852058992413046,0.8928745790942454,0.832765026818068
-4.06618373230162,-4.605822576739228,37.74745175323511
-0.8855533726900857,0.9370616462749286,1.662289304802265
-0.8306006573587448,0.00705705421951297,0.6899472540190361
-0.19364416362383974,0.8036355716565602,0.6833281941373427
-1.1598780107092308,0.32350120867488297,1.4499700317409125
3.2425173907609386,-4.343413155573515,29.379156869396205
-0.0751301482864335,0.05726510669404661,0.008923831626222027
0.04608039111691653,-0.06349426525531499,0.0061549241658003
3.659431811890073,3.772404303762329,27.622475416917602
0.038015865195745846,-0.031620542847804245,0.0024450647365709443
0.004017939856936437,-0.009166574135086591,0.00010016992206799688
0.016227915612001098,-0.017461502570508713,0.0005682493171301114
0.025839405150794192,-0.024477841343061968,0.0012668395753630032
-0.00022431234078013063,-0.007659888348293009,5.8724205534541266e-05
0.007454360043531949,-0.014165095589806498,0.00025621741672696114
0.08267691407896671,0.4924938956928324,0.24938570941632332
-0.43770605052616673,-0.23203030148274806,0.24542464747339018
-0.49410009882462447,-0.22478835116251705,0.2946647104768667
-0.6793950731195402,-0.12851948493354604,0.4780949233866893
-0.035541705752272,0.03074186663871359,0.0022082752122135362
-0.020026850197015555,-0.06596030582755041,0.004751836673677683
0.04630805675547922,0.09007417246272009,0.010257792665312527
0.06201624292535968,-0.022175495778071763,0.004337766999580503
-0.0010908789383350381,0.02673274709381701,0.0007158297840400849
-0.005579355327938629,-0.03352639874935193,0.0011551486189759436
-0.0013888918582445342,0.0017406735906462245,4.958965143071175e-06
0.016334213186116386,0.004832105432825529,0.00029015576332344043
-0.5483255349351897,0.12276651066297717,0.3157325084023248
-0.5906348749293571,0.15959406279855592,0.3743198203633667
-0.5387890609136612,0.1541536192450721,0.31405699048657953
0.02909465659598709,-0.02052324657694271,0.0012677026924964058
0.043547037423287804,0.04027444087088483,0.0035183750558076274
0.014431391979456976,-0.05527722999708118,0.0032638372306149463
0.0463792659207769,-0.01570033905768753,0.0023975369538764865
-0.38078277638487634,0.10528685054403608,0.1560808436888569
-0.0034631261301569793,0.03266159170239291,0.0010787728151271975
-0.03663151073435955,0.004627328314668944,0.001363279746013236
0.02224012271684117,-0.0048882873772120305,0.0005185184119423651
-0.39576161537323173,0.09777224758823344,0.16618666860128462
0.2848188938075842,0.5546042491113798,0.38870767540217344
0.005260835213768189,0.010785636201759985,0.00014400633542313893
-0.00015013313480949364,-0.028037450657095064,0.0007861211793072082
0.03728356157308976,-0.052931676283528795,0.004191826317758661
-0.4491388552215909,0.11871545270533446,0.21581906998079373
0.06260693296341913,0.016777533512453147,0.004201113685847545
0.02524358802602933,-0.017561557911690784,0.0009456470527135605
-0.5161348516421977,0.12788168933845512,0.28274891154777065
0.0011419282349152127,-0.019926473773985265,0.0003983683571590191
-1.1198312923077793,0.2945499529915736,1.3407817980390493
-0.5814136254114395,0.6337553664149524,0.7396876682738243
-0.5641627020549365,0.592267373233784,0.6690601957871734
-0.5103896608950365,0.6027408580354034,0.6237941478938047
-0.42686825800220163,0.5757152586072252,0.5136645686830184
-0.39124846514516776,0.4402117899197755,0.3468617814628221
-0.44149808079612285,0.5421783107602121,0.4888778760054569
0.49822511617833243,0.5248876324045062,0.5237352930421209
0.2652522689670542,0.42320376220287415,0.2494601905348373
0.1880501972245936,0.38208890843609566,0.18135481062609565
0.21867645447760253,0.35034686286104666,0.170562316059472
0.20026497696211099,0.33341250418902124,0.15126995894722894
0.18702787515931218,0.29200644234445994,0.12024718845727567
-0.35085371991980097,0.08196760132783254,0.12981702044900065
-0.31244509569980394,0.2102157162969709,0.1418125852051082
-0.33715987392227476,0.2041520910318244,0.15535485685595052
-0.3765424982494352,0.1441944876264465,0.16257630324977934
-0.378623292817025,0.20187947764575187,0.1841109213581283
-0.442617448383432,0.5408842729624048,0.4884660023515293
-0.4158739891114607,0.13933591006125656,0.19236567065207788
-0.4000822906403698,0.24530608946082477,0.22024091681060753
-0.4186960628810894,0.5398408710068807,0.4667345590815928
-0.3984953125893558,0.29271735680859656,0.2444819651326996
-0.34956476204125586,0.45911790615359127,0.33298477461181764
-0.3240266648832071,0.3949904551370338,0.2610107392046953
-0.3817375988257945,0.37685101335748783,0.28774028062584867
-0.5951831717156857,0.43652983255623923,0.5448013026051217
-0.3445776027195535,0.3110118040284142,0.21546206654096317
-0.371730750092798,0.35810302353776713,0.26642152603144487
0.16889508732490266,0.30338727250538167,0.12056938764074121
-0.5237169031827875,0.549107818596819,0.5757987911235263
-0.41844151231818216,0.5680780892120652,0.49780601467395846
0.17768142526980313,0.30420073232185096,0.12410877443105905
