,No Hypothesis
0,1838248.8978530809
1,1163151.6793952924
2,1163151.6793952924
3,1163151.6793952924
4,1163151.6793952924
5,1163151.6793952924
6,1163151.6793952924
7,1163151.6793952924
8,1163151.6793952924
9,1163151.6793952924
10,1163151.6793952924
11,1163151.6793952924
12,1163151.6793952924
13,1163151.6793952924
14,1163151.6793952924
15,1163151.6793952924
16,1163151.6793952924
17,1163151.6793952924
18,1163151.6793952924
19,1163151.6793952924
20,1163151.6793952924
21,1163151.6793952924
22,1163151.6793952924
23,1163151.6793952924
24,1163151.6793952924
25,939993.1602728884
26,939993.1602728884
27,939993.1602728884
28,939993.1602728884
29,939993.1602728884
30,939993.1602728884
31,939993.1602728884
32,939993.1602728884
33,939993.1602728884
34,939993.1602728884
35,939993.1602728884
36,939993.1602728884
37,939993.1602728884
38,939993.1602728884
39,939993.1602728884
40,939993.1602728884
41,939993.1602728884
42,939993.1602728884
43,939993.1602728884
44,939993.1602728884
45,939993.1602728884
46,939993.1602728884
47,939993.1602728884
48,939993.1602728884
49,939993.1602728884
50,939993.1602728884
51,939993.1602728884
52,939993.1602728884
53,939993.1602728884
54,939993.1602728884
55,939993.1602728884
56,939993.1602728884
57,939993.1602728884
58,939993.1602728884
59,939993.1602728884
60,939993.1602728884
61,939993.1602728884
62,939993.1602728884
63,939993.1602728884
64,939993.1602728884
65,939993.1602728884
66,939993.1602728884
67,939993.1602728884
68,939993.1602728884
69,939993.1602728884
70,939993.1602728884
71,939993.1602728884
72,939993.1602728884
73,939993.1602728884
74,939993.1602728884
75,939993.1602728884
76,939993.1602728884
77,939993.1602728884
78,939993.1602728884
79,939993.1602728884
80,939993.1602728884
81,939993.1602728884
82,939993.1602728884
83,886421.0411490411
84,886421.0411490411
85,886421.0411490411
86,886421.0411490411
87,886421.0411490411
88,886421.0411490411
89,886421.0411490411
90,886421.0411490411
91,886421.0411490411
92,886421.0411490411
93,886421.0411490411
94,886421.0411490411
95,886421.0411490411
96,886421.0411490411
97,886421.0411490411
98,886421.0411490411
99,886421.0411490411
100,886421.0411490411
101,886421.0411490411
102,886421.0411490411
103,886421.0411490411
104,886421.0411490411
