,No Hypothesis
0,21.27555524768644
1,21.27555524768644
2,21.27555524768644
3,21.0746920770833
4,21.0746920770833
5,20.387144956358508
6,20.387144956358508
7,20.387144956358508
8,20.387144956358508
9,20.387144956358508
10,20.387144956358508
11,20.387144956358508
12,20.387144956358508
13,20.387144956358508
14,20.387144956358508
15,20.387144956358508
16,20.387144956358508
17,20.387144956358508
18,20.387144956358508
19,20.387144956358508
20,20.25384955996121
21,20.25384955996121
22,20.25384955996121
23,20.25384955996121
24,20.25384955996121
25,20.25384955996121
26,20.25384955996121
27,20.25384955996121
28,20.25384955996121
29,20.25384955996121
30,20.25384955996121
31,20.25384955996121
32,20.25384955996121
33,20.25384955996121
34,20.25384955996121
35,20.25384955996121
36,20.25384955996121
37,20.14948609787408
38,20.14948609787408
39,20.14948609787408
40,20.14948609787408
41,20.14948609787408
42,20.14948609787408
43,20.00694767327269
44,20.00694767327269
45,20.00694767327269
46,20.00694767327269
47,19.84521112801261
48,18.80307369537741
49,18.159353402197777
50,18.159353402197777
51,18.159353402197777
52,18.159353402197777
53,18.159353402197777
54,18.159353402197777
55,18.159353402197777
56,18.159353402197777
57,18.159353402197777
58,18.159353402197777
59,18.159353402197777
60,18.159353402197777
61,18.159353402197777
62,18.159353402197777
63,18.159353402197777
64,18.159353402197777
65,18.159353402197777
66,18.159353402197777
67,18.159353402197777
68,18.159353402197777
69,18.159353402197777
70,18.159353402197777
71,18.159353402197777
72,18.159353402197777
73,18.159353402197777
74,18.159353402197777
75,18.159353402197777
76,18.159353402197777
77,18.159353402197777
78,18.159353402197777
79,18.15426112983679
80,17.937882641257286
81,17.937882641257286
82,17.937882641257286
83,17.937882641257286
84,17.937882641257286
85,17.937882641257286
86,17.937882641257286
87,17.937882641257286
88,17.937882641257286
89,17.937882641257286
90,17.937882641257286
91,17.937882641257286
92,17.937882641257286
93,17.937882641257286
94,17.937882641257286
95,17.937882641257286
96,17.937882641257286
97,17.937882641257286
98,17.937882641257286
99,17.937882641257286
100,17.937882641257286
101,17.937882641257286
102,17.937882641257286
103,17.937882641257286
104,17.937882641257286
