,No Hypothesis
0,21.66427469122697
1,21.015606558295605
2,20.494355470371566
3,20.494355470371566
4,20.494355470371566
5,20.494355470371566
6,20.494355470371566
7,20.494355470371566
8,20.494355470371566
9,20.494355470371566
10,20.494355470371566
11,20.494355470371566
12,20.494355470371566
13,20.20052848897808
14,19.92454558038037
15,19.92454558038037
16,19.802550442383588
17,19.802550442383588
18,19.802550442383588
19,19.802550442383588
20,19.802550442383588
21,19.802550442383588
22,19.802550442383588
23,19.802550442383588
24,19.802550442383588
25,19.802550442383588
26,19.802550442383588
27,19.802550442383588
28,19.802550442383588
29,19.802550442383588
30,19.802550442383588
31,19.802550442383588
32,19.802550442383588
33,19.802550442383588
34,19.802550442383588
35,19.802550442383588
36,19.802550442383588
37,19.802550442383588
38,19.802550442383588
39,19.802550442383588
40,19.802550442383588
41,19.802550442383588
42,19.802550442383588
43,19.802550442383588
44,19.802550442383588
45,19.802550442383588
46,19.802550442383588
47,19.802550442383588
48,19.802550442383588
49,19.802550442383588
50,18.71828468466519
51,18.71828468466519
52,18.71828468466519
53,18.71828468466519
54,18.71828468466519
55,18.71828468466519
56,18.71828468466519
57,18.71828468466519
58,18.71828468466519
59,18.71828468466519
60,18.71828468466519
61,18.71828468466519
62,18.71828468466519
63,18.71828468466519
64,18.71828468466519
65,18.71828468466519
66,18.71828468466519
67,18.71828468466519
68,18.71828468466519
69,18.71828468466519
70,18.71828468466519
71,18.71828468466519
72,18.71828468466519
73,18.71828468466519
74,18.71828468466519
75,18.71828468466519
76,18.71828468466519
77,18.71828468466519
78,18.71828468466519
79,18.71828468466519
80,18.71828468466519
81,18.71828468466519
82,18.71828468466519
83,18.71828468466519
84,18.71828468466519
85,18.71828468466519
86,18.71828468466519
87,18.71828468466519
88,18.71828468466519
89,18.71828468466519
90,18.71828468466519
91,18.71828468466519
92,18.71828468466519
93,18.71828468466519
94,18.71828468466519
95,18.71828468466519
96,18.71828468466519
97,18.71828468466519
98,18.71828468466519
99,18.71828468466519
100,18.71828468466519
101,18.71828468466519
102,18.71828468466519
103,18.71828468466519
104,18.71828468466519
