,Poor,Weak,Good,Poor_Good,Poor_Weak,Weak_Good
0,9780336.399404878,59445.42170961628,3343.026843951824,9780336.399404878,9780336.399404878,59445.42170961628
1,2924695.923358533,59445.42170961628,3343.026843951824,3343.026843951824,59445.42170961628,3343.026843951824
2,1945607.7792406708,59445.42170961628,3343.026843951824,3343.026843951824,59445.42170961628,3343.026843951824
3,1498326.72173869,59445.42170961628,3343.026843951824,3343.026843951824,59445.42170961628,3343.026843951824
4,1498326.72173869,59445.42170961628,3343.026843951824,3343.026843951824,59445.42170961628,3343.026843951824
5,1498326.72173869,59445.42170961628,3343.026843951824,3343.026843951824,59445.42170961628,3343.026843951824
6,1498326.72173869,59445.42170961628,1915.4058162378367,1915.4058162378367,59445.42170961628,3343.026843951824
7,1490518.2183203218,56254.192357324806,1915.2213048959115,1915.2213048959115,50275.03093802171,612.4435297015565
8,1273216.981172243,56254.192357324806,1915.2213048959115,1915.2213048959115,50275.03093802171,612.4435297015565
9,1069408.072052097,56254.192357324806,1915.2213048959115,1915.2213048959115,49558.49175478149,612.4435297015565
10,896224.9967895069,56254.192357324806,640.8631618598681,650.4908742010743,49558.49175478149,612.4435297015565
11,775157.2383460824,56254.192357324806,640.8631618598681,650.4908742010743,49058.96893583852,612.4435297015565
12,695093.9049584761,51846.646714507566,640.8631618598681,650.4908742010743,48166.08157358632,612.4435297015565
13,651446.2292896942,49870.17077479631,640.8631618598681,650.4908742010743,45140.65470020885,612.4435297015565
14,646219.1841648362,48722.26023168393,640.8631618598681,650.4908742010743,40483.20768699383,612.4435297015565
15,624638.3615718564,48722.26023168393,640.8631618598681,650.4908742010743,40080.85699691925,612.4435297015565
16,535165.8070092696,46410.29399574039,604.4291754574681,624.4222079716102,37960.32718180352,612.4435297015565
17,483969.1328697708,36247.24259576,540.2239584584743,558.8511366059447,36988.09907616632,612.4435297015565
18,458348.1334735936,31915.155531876226,468.029331679427,485.3295804123904,34568.05848881822,593.5555040025805
19,457168.0748572969,31504.13111535416,426.5533205733942,439.798097540251,33731.84775839519,593.5555040025805
20,425661.0136379357,31351.383445936885,396.2021127149822,406.82394491243,33631.06278407714,593.5555040025805
21,337153.1655677891,31064.376081777555,378.21846703634026,393.0999406484712,33053.449737916846,593.5555040025805
22,317238.32215948985,30815.403072139467,366.4178463766343,393.0999406484712,32776.22004028511,591.9175167313095
23,315728.19250819826,26310.5452578959,358.743794286641,371.3522694613449,32484.2880891902,591.9175167313095
24,303962.4132754054,21906.66408278083,357.74435533857024,349.6852784825574,31574.036210833896,591.9175167313095
25,245980.9252236518,20393.57954293113,353.44601089793883,341.750904957852,31097.50553481545,577.585427939923
26,222431.15341541744,20151.06653062912,350.1253360869476,341.750904957852,30204.77243984936,576.7763765173574
27,222431.15341541744,19658.99956005009,342.2547489685421,336.77735900526494,28003.622703605124,570.1259187496188
28,214643.52622526247,19548.495498403787,342.2547489685421,325.10588053575185,24360.45005143304,570.0496265139691
29,211417.84002161317,19180.40018738269,340.0825311216307,315.14666901221204,24239.048625641302,568.9481195222859
30,204752.1912175088,18029.8680666174,336.5636262802417,310.4816468926376,23988.289389042344,567.0988028890959
31,197739.35226889607,18029.8680666174,335.75219867905355,309.1239594598314,21359.339195100463,566.5299304106869
32,187372.8653438197,17182.05779587529,335.29987648622745,301.4102790835329,17046.813863347375,563.7540336847856
33,164444.81172526948,17182.05779587529,335.29987648622745,231.82679383936812,17023.871948512086,560.6111092745141
34,162306.8154455505,16735.184544975433,242.97044002636616,204.8565574035192,16920.383044815728,555.163415346453
35,158215.1933074338,15846.04032503529,171.98339526086272,189.03624373840427,16495.042481362965,552.6579939104175
36,157863.85462155804,15824.885804668182,137.68006218605754,187.02122881837067,16044.10805653833,549.1806414527193
37,141933.78977104198,15672.91357299286,120.66736582925076,184.66101415400527,15904.593291233115,549.1806414527193
38,116804.65211342995,14940.821909137108,118.27928741179012,172.48562295684033,15714.548706633812,545.2878369323868
39,112539.78542139252,14809.216677025468,117.14303808137048,171.58521992657046,15714.548706633812,540.655673117832
40,112539.78542139252,14156.809453084614,111.7106169040223,158.07569725787528,15482.480210064352,540.655673117832
41,104559.62059553548,14005.424303144027,110.7147089810897,158.07569725787528,15464.015403083638,533.436950082949
42,97839.16331690057,12544.179936816992,93.03251535179676,151.490329401705,15384.54685949445,516.9105749627937
43,96162.13453726578,10286.369980547965,92.23365345348444,146.4393376944501,14937.178930479084,509.87649573259023
44,95833.33296287608,10286.369980547965,91.92087861702518,144.22745427583837,14458.213811351368,505.20620579935553
45,95833.33296287608,9326.43035022047,88.91085012251258,143.63244852015077,13718.531887583333,505.20620579935553
46,92201.8216073472,7734.059664361679,88.5582832623798,132.6464003256185,13481.857829306116,503.0994205552941
47,90083.121801531,7467.888318071762,88.5582832623798,114.43891739007177,13481.857829306116,502.07769282023366
48,81712.04859232069,7403.226909208712,87.63422714733201,109.26139672256782,13416.103354928706,498.3743117074157
49,74211.84629511417,7351.008853113862,86.30517754475049,81.75767348959776,12886.362772768856,495.2708694482758
50,73754.56722954968,7351.008853113862,74.68423382734184,73.8820183906781,12314.67605961416,490.00785767348896
51,72770.29231799512,7087.862587188963,52.751205250162585,70.95241396576688,12314.67605961416,477.6490750194925
52,70953.07145976137,6335.323902157574,44.48836724653958,70.6070414007128,11971.277994849248,436.1141449830024
53,65845.23256337548,6334.016157530175,41.22807400648949,60.44915002862061,11971.277994849248,389.4715070107387
54,44851.38431047244,6291.210172841476,39.58679209910686,47.32779290442301,11716.555137660824,385.9611253648364
55,44579.64143211386,5865.001798084264,36.05737689987211,43.03135240574719,11385.51577792181,382.3292056633204
56,40541.21834560469,5611.026943583164,33.59524917293467,42.949550813345645,11327.423106182769,375.7318523312165
57,35672.41608841185,5611.026943583164,33.59524917293467,42.179731319371946,11136.694876857146,350.40136820121586
58,35672.41608841185,5491.772690428079,27.699716740463124,39.77765831058611,10335.37932108169,309.32474422790773
59,35459.04995152583,5363.157450174939,24.64303371256422,39.54921184553245,10175.517266019371,294.1117101309098
60,33753.36973923238,5112.932087756492,23.544474742070125,39.50551200734493,10051.154945555818,290.4370042429517
61,30707.382535421017,5112.932087756492,23.544474742070125,36.78428179456298,9876.20410413526,283.2347518889334
62,30445.44453411424,5046.632943426277,19.08812901986423,29.49271855739568,9131.328241784007,261.85335502134035
63,30441.392921365827,4970.433686958255,17.746118382048643,29.18507770797967,7575.602054048146,234.1921389352792
64,29055.158110219654,4956.210246940926,17.72374647898736,28.850239665937234,7185.416955347272,223.5230643926333
65,25013.997793472925,4927.317078818161,17.58920856079188,25.90365874388135,7185.416955347272,223.5230643926333
66,24918.89765576303,4824.781152201322,17.19579972275686,25.694635294167043,7151.243924995828,218.75367443261808
67,24392.73790762399,4607.707854544957,17.069997442112076,23.703937942025178,7151.243924995828,211.37700370956048
68,23739.71916714513,4516.930591496441,16.259004139039483,23.28559348623244,7107.540381164129,209.4928753693608
