,No Hypothesis
0,21.06428122922398
1,20.884092480613077
2,20.762390409225127
3,20.610188482038158
4,20.540597291348924
5,20.487972747485024
6,20.42201605864428
7,20.360890186843648
8,20.31955570690989
9,20.28256075993589
10,20.196900291292316
11,20.163058397870763
12,20.121932954705276
13,20.064325644457302
14,20.01828993869788
15,19.999080972687644
16,19.936142565143577
17,19.89915326190671
18,19.799575981745814
19,19.6182058783814
20,19.51596654400052
21,19.482695559850484
22,19.442266113988595
23,19.438173991711814
24,19.40890530564169
25,19.273178225053655
26,19.220672369836837
27,19.202137259575615
28,19.18698901973134
29,19.009314249967087
30,18.97547394442914
31,18.91351403768265
32,18.87343016282902
33,18.817281722054968
34,18.789816720625907
35,18.647349187799726
36,18.560124561817005
37,18.510155466726147
38,18.446681811932393
39,18.411162821319564
40,18.360940108344384
41,18.254578979943464
42,18.199172044660923
43,18.14949002315331
44,18.13065965398195
45,18.05762428878362
46,18.02079899003195
47,17.976956250097988
48,17.89915391248251
49,17.841929244741724
50,17.78364262049186
51,17.766250439848307
52,17.72550389953857
53,17.68884336612101
54,17.607983739239867
55,17.558866801061612
56,17.45276053944987
57,17.334588587170682
58,17.236408602086282
59,17.212147584312007
60,17.132756217437883
61,17.08121189083729
62,17.05040590524741
63,16.98423220504127
64,16.9759578805066
65,16.95092768352704
66,16.937193324239562
67,16.890303877596647
68,16.858335041545846
69,16.814311407641284
70,16.754180105957005
71,16.723758336408427
72,16.705118478522014
73,16.597821207702246
74,16.57931554756
75,16.52150110401769
76,16.446733832211457
77,16.435077737633353
78,16.414531153466903
79,16.345524661334654
80,16.339332064613103
81,16.315569077473445
82,16.311593563704793
83,16.232359779061582
84,16.19202237302615
85,16.18228794569263
86,16.169944516439
87,16.148434983274583
88,16.145665387412745
89,16.100360812623908
90,16.093030659634678
91,16.01890780758611
92,15.960891475685436
93,15.88514833090939
94,15.864065352586962
95,15.844144934786266
96,15.783491748115026
97,15.783491748115026
98,15.766547698192898
99,15.766081324774069
100,15.757078808812633
101,15.72163337001014
102,15.721230411554316
103,15.70191482186269
104,15.701718669738934
