,No Hypothesis
0,20.79764023120288
1,20.26885923656038
2,20.26885923656038
3,20.26885923656038
4,20.26885923656038
5,20.26885923656038
6,20.26885923656038
7,20.26885923656038
8,20.26885923656038
9,20.26885923656038
10,20.26885923656038
11,20.26885923656038
12,20.26885923656038
13,20.26885923656038
14,20.22312401250844
15,20.22312401250844
16,20.22312401250844
17,20.22312401250844
18,20.22312401250844
19,20.22312401250844
20,20.22312401250844
21,20.22312401250844
22,20.22312401250844
23,20.22312401250844
24,20.019117397466616
25,19.83901131671169
26,19.83901131671169
27,19.83901131671169
28,19.83901131671169
29,19.83901131671169
30,19.83901131671169
31,19.83901131671169
32,19.83901131671169
33,19.83901131671169
34,19.83901131671169
35,19.83901131671169
36,19.83901131671169
37,19.83901131671169
38,19.83901131671169
39,19.83901131671169
40,19.83901131671169
41,19.83901131671169
42,19.791280362421336
43,19.791280362421336
44,19.791280362421336
45,19.791280362421336
46,19.6710221983061
47,19.6710221983061
48,19.6710221983061
49,19.6710221983061
50,19.6710221983061
51,19.6710221983061
52,19.66501750161741
53,19.66501750161741
54,19.66501750161741
55,19.66501750161741
56,19.66501750161741
57,19.66501750161741
58,19.66501750161741
59,19.66501750161741
60,19.66501750161741
61,19.66501750161741
62,19.66501750161741
63,19.637777228093867
64,19.614231990091582
65,19.614231990091582
66,19.32936881867166
67,19.32936881867166
68,19.32936881867166
69,19.32936881867166
70,19.32936881867166
71,19.32936881867166
72,19.32936881867166
73,19.32936881867166
74,19.32936881867166
75,19.32936881867166
76,18.987626884324687
77,18.987626884324687
78,18.987626884324687
79,18.987626884324687
80,18.987626884324687
81,18.987626884324687
82,18.987626884324687
83,18.987626884324687
84,18.987626884324687
85,18.987626884324687
86,18.987626884324687
87,18.987626884324687
88,18.987626884324687
89,18.987626884324687
90,18.987626884324687
91,18.987626884324687
92,18.987626884324687
93,18.987626884324687
94,18.987626884324687
95,18.987626884324687
96,18.987626884324687
97,18.987626884324687
98,18.987626884324687
99,18.987626884324687
