,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
23,0.75,0.75,0.25,0.0,0.0,1.2,1.5,0.0,0.0,0.0,0.05947983091035147
24,0.5,0.0,0.0,2.0,0.5,2.6,0.25,0.0,0.25,0.0,0.2968066315700381
25,0.0,0.0,0.75,0.0,0.0,2.4000000000000004,0.25,1.5,0.0,0.25,0.0015585931226446024
26,0.0,0.0,0.25,0.5,0.75,2.0,0.25,0.5,0.0,0.5,0.037764528928902016
27,1.0,0.5,0.0,0.5,0.5,1.2,0.0,0.25,0.5,0.25,0.11117995396665808
28,0.0,0.0,0.5,0.0,0.25,1.2,0.75,0.5,0.25,1.0,0.007847023409725436
29,0.0,0.0,0.0,0.75,0.5,2.6,0.0,0.75,1.5,0.5,0.00833057711971928
30,0.25,2.25,0.25,0.0,0.0,4.2,0.5,0.0,0.0,0.25,0.6128023279837178
31,1.0,0.0,0.0,0.25,1.25,1.4,0.0,0.5,0.25,0.25,0.02172269040473164
32,1.0,0.75,0.25,0.0,0.0,1.6,1.0,0.25,0.5,0.0,0.02027506025187994
33,0.0,0.5,0.5,0.0,1.25,1.2,0.0,0.75,0.5,0.0,0.0024797861685245406
34,0.0,0.25,0.0,0.75,0.25,2.0,0.25,0.75,0.75,0.0,0.1054202447230923
35,0.0,0.75,0.25,0.75,0.25,2.6,0.5,0.0,1.0,0.0,0.25928137732905254
36,0.0,0.5,0.0,0.0,0.75,1.6,1.25,0.75,0.5,0.25,0.0380697745862797
37,0.0,0.0,1.0,0.25,0.0,2.0,0.0,0.25,0.75,1.5,0.012503328319242793
38,0.5,0.25,0.0,0.25,0.75,1.4,1.75,0.25,0.0,0.25,0.05628402733807848
39,0.5,0.0,0.0,0.5,0.5,3.4000000000000004,0.0,0.0,0.0,2.0,0.463395316658725
40,0.5,1.25,0.25,0.25,0.0,3.0,0.0,0.75,0.5,0.25,0.03860718923108837
41,0.5,0.25,0.25,0.0,0.0,2.6,0.75,0.25,0.5,0.75,0.06136037289229092
42,1.25,1.0,0.25,0.0,0.0,1.6,0.25,0.0,0.75,0.0,0.021532811834429767
43,0.5,0.5,1.5,0.0,0.0,3.8000000000000003,0.0,0.5,0.5,0.25,0.00020334574764169707
44,1.0,0.25,0.0,0.0,1.25,3.8000000000000003,0.5,1.0,0.0,0.0,0.00200657170187391
45,0.25,0.5,0.5,0.0,0.0,1.4,1.0,0.5,1.25,0.0,0.001650882194328705
46,0.0,1.25,0.5,0.75,0.5,2.0,0.0,0.0,1.0,0.0,0.04955594869271421
47,0.75,1.5,0.0,0.0,0.25,3.8000000000000003,0.5,0.0,0.0,0.0,0.13844857299340774
48,0.25,1.5,0.75,0.0,1.0,3.2,0.25,0.0,0.0,0.0,0.026150346134532935
49,0.0,0.5,0.0,0.25,0.25,2.8,0.5,0.25,0.75,1.25,0.40180317305460367
50,0.25,0.0,1.5,0.5,0.5,2.6,0.0,0.0,0.5,0.0,0.0019739070201749667
51,1.0,0.5,0.0,0.0,0.25,4.4,0.5,0.0,0.0,1.5,0.03839882824973452
52,0.0,0.0,1.0,0.25,1.5,4.800000000000001,0.0,0.0,0.25,0.25,0.0034423484420938177
53,0.0,1.25,1.25,0.5,0.0,4.6,0.25,0.0,0.5,0.25,0.017028974109607693
54,1.0,0.25,0.5,0.0,0.75,3.8000000000000003,0.25,0.5,0.0,0.25,0.01134336758446785
55,0.0,0.0,0.25,0.25,0.75,2.4000000000000004,0.0,0.5,0.0,1.0,0.03776147136472632
56,1.25,0.75,0.0,0.25,0.5,3.4000000000000004,0.5,0.25,0.25,0.0,0.05891491870112668
57,0.0,0.25,0.25,0.0,0.25,4.0,0.25,0.75,0.75,0.0,0.07143379323373986
58,0.0,0.5,1.75,0.0,0.0,2.2,0.5,0.0,0.25,0.75,0.002679704406630341
59,0.5,0.25,0.75,0.75,0.0,4.6,1.0,0.0,0.25,0.25,0.0484159933610088
60,0.25,0.25,0.0,0.0,0.5,2.6,1.0,0.75,0.25,0.75,0.0894305813880748
61,1.5,0.0,0.0,0.75,0.5,4.4,1.0,0.0,0.0,0.0,0.0019177116570804978
62,0.25,0.0,0.0,0.0,0.0,1.0,1.25,0.0,1.0,0.25,0.059482785077344155
63,0.5,0.25,0.0,1.75,0.5,2.8,0.25,0.5,0.0,0.25,0.08043967521723167
64,0.75,0.5,0.0,0.5,0.0,1.2,2.0,0.0,0.0,0.0,0.21529741319780327
65,0.75,0.0,0.75,0.0,0.75,3.0,1.0,0.75,0.0,0.0,0.0041616139367761755
66,0.5,0.0,0.25,0.0,0.75,3.8000000000000003,0.0,1.5,0.0,0.0,0.0009389530253391362
67,0.0,0.0,0.5,0.25,0.0,2.6,0.5,0.0,1.75,0.0,0.0059592505508757896
68,0.5,0.25,0.0,1.25,0.75,2.8,0.0,0.5,0.0,0.25,0.09457106670925221
69,0.25,1.0,0.75,1.0,0.25,4.4,0.0,0.25,0.25,0.25,0.03275427971104746
70,0.75,0.0,0.25,0.25,0.0,3.4000000000000004,1.0,0.25,0.75,0.0,0.0203375676064717
71,0.0,0.75,0.75,0.0,1.25,3.8000000000000003,0.25,0.0,0.0,0.0,0.033782045024813356
72,0.0,0.25,0.0,1.0,0.25,2.2,0.0,0.25,1.25,0.0,0.0935427125798715
73,0.25,0.25,0.25,0.75,0.25,3.0,0.25,0.0,0.25,0.75,0.5264577993031745
74,0.25,0.0,0.25,2.0,0.0,3.8000000000000003,0.75,0.5,0.0,0.0,0.01721243893048873
75,0.5,0.0,0.25,0.5,0.5,1.6,1.0,0.5,0.5,0.0,0.016882458513347187
76,0.0,0.25,1.5,0.0,0.75,4.4,0.25,0.5,0.0,0.25,0.0002280658236550074
77,1.5,0.0,0.25,0.25,0.0,3.4000000000000004,1.5,0.25,0.0,0.0,0.0005257533971614009
78,0.0,0.0,0.25,0.0,0.5,2.4000000000000004,0.0,0.75,0.5,0.25,0.03750872619053498
79,1.0,0.25,0.0,0.5,0.25,2.8,0.0,0.25,0.0,1.25,0.044913334947160946
80,1.0,0.0,0.25,0.0,1.5,1.0,0.25,0.25,0.0,0.75,0.017081410943711742
81,0.75,0.25,0.5,0.75,0.0,4.4,0.0,0.0,0.0,0.5,0.1023344024351205
82,0.25,0.5,0.0,0.5,0.5,1.6,1.25,0.25,0.25,0.25,0.36755506173167635
83,0.75,0.75,0.5,0.0,0.0,3.0,0.25,1.0,0.0,0.0,0.014956587875051526
84,0.75,0.75,0.5,0.25,0.25,1.4,1.0,0.0,0.0,0.0,0.02276313124909351
85,0.25,1.25,0.25,0.75,0.0,3.6,0.5,0.0,0.25,0.25,0.7047285152063933
86,0.0,0.0,0.0,1.25,0.75,3.8000000000000003,0.75,0.25,0.75,0.0,0.37185494477077163
87,0.0,1.75,0.25,0.25,0.0,2.4000000000000004,0.75,0.0,0.5,0.25,0.36846353653821684
88,0.0,0.0,0.0,0.25,0.25,1.2,0.25,1.0,0.75,0.75,0.013259900110479896
89,0.25,1.25,0.0,0.25,0.25,2.4000000000000004,0.75,0.25,0.25,0.0,0.7566709847784807
90,0.0,0.25,1.0,0.25,0.25,1.6,0.25,0.25,0.25,0.5,0.05127703678435159
91,0.25,1.25,0.5,0.5,0.0,1.2,0.25,0.25,0.25,0.5,0.033715387790759596
92,0.0,0.0,0.5,1.0,0.5,4.4,0.0,0.5,0.5,0.5,0.010421456589705346
93,0.0,1.0,0.75,0.0,0.25,1.6,0.5,0.0,0.25,0.5,0.025507993841539386
94,0.25,0.5,0.25,0.0,0.25,4.2,0.75,0.0,1.0,0.0,0.17347343079800331
95,0.0,0.25,1.25,0.25,0.0,4.800000000000001,0.25,0.75,0.0,0.5,0.0060877602522591626
96,0.0,2.5,0.25,0.25,0.25,1.4,0.5,0.0,0.0,0.25,0.8128588781741275
97,0.0,0.25,1.25,0.0,0.0,3.2,0.0,0.75,1.75,0.0,7.282162036285734e-06
98,0.25,0.0,0.25,1.25,0.0,4.6,0.0,1.25,0.0,0.0,0.0037413059428678622
99,0.75,0.5,0.0,0.25,0.75,4.800000000000001,0.0,0.25,0.75,0.0,0.09047022246082889
100,0.0,0.25,0.0,0.75,0.0,2.2,0.25,1.75,1.0,0.0,0.0036608685314965467
101,0.25,0.0,0.0,0.25,0.75,4.0,0.25,0.25,2.0,0.0,0.040312807839146036
102,2.5,0.0,0.0,0.0,0.25,3.4000000000000004,0.25,0.0,1.0,0.0,6.835774639331503e-05
103,0.75,0.25,0.75,0.25,0.25,2.8,0.0,0.75,0.5,0.5,0.0034839734016354896
104,0.75,0.25,0.0,0.0,1.5,4.0,0.75,0.5,0.0,0.0,0.019500962936298723
105,0.75,0.0,0.5,1.25,0.0,3.0,0.25,0.0,0.75,0.25,0.010230413874750557
106,0.5,0.5,0.0,0.5,0.5,4.2,0.0,0.0,0.5,1.25,0.49888268503799016
107,0.25,0.0,0.5,0.0,0.0,1.2,1.25,0.75,0.0,0.25,0.003635866617698033
108,0.0,0.75,0.5,0.25,1.0,2.0,0.25,0.25,0.5,0.25,0.04933829852627265
109,0.0,0.5,0.25,0.25,0.5,3.0,1.0,1.0,0.0,0.0,0.018421166817090086
110,0.0,0.25,1.25,1.0,0.25,4.2,0.25,0.25,0.0,0.5,0.011108561899779532
111,0.25,0.75,0.75,0.5,0.0,4.0,0.5,0.25,0.25,0.25,0.04263769686859503
112,0.0,0.5,0.0,1.0,0.0,2.6,1.0,1.25,0.25,0.0,0.004419476522933341
113,0.0,0.0,0.0,1.0,0.0,2.4000000000000004,1.25,0.5,0.0,0.75,0.06994039211719587
114,0.0,0.0,0.0,0.25,0.5,3.6,0.5,0.75,0.75,0.75,0.07594147969739894
115,0.25,0.25,0.25,0.5,0.25,3.4000000000000004,0.75,0.0,0.25,0.0,0.5738115798607776
116,0.5,0.0,0.5,0.75,1.0,2.4000000000000004,0.0,0.75,0.0,0.0,0.007034167515929623
117,0.0,0.0,0.25,0.5,1.25,1.2,0.75,0.0,1.0,0.25,0.04946947425270615
118,0.25,0.5,0.0,1.0,0.5,3.8000000000000003,0.0,0.25,1.0,0.0,0.21899291919683883
119,0.0,0.0,0.0,0.0,0.75,4.0,0.0,2.5,0.0,0.0,0.00039291624322426196
120,0.0,1.25,0.25,0.0,0.0,3.6,0.0,0.25,0.75,0.75,0.11543490250369881
121,0.0,0.25,0.0,0.25,0.0,4.2,0.5,0.5,0.0,2.0,0.0538366250891593
122,0.25,2.25,0.5,0.0,0.0,3.8000000000000003,0.25,0.0,0.5,0.0,0.042157011868093085
123,0.0,0.5,0.5,0.25,0.0,2.2,2.0,0.25,0.0,0.0,0.0033291842006039664
124,0.25,0.0,0.0,0.5,0.0,2.2,0.0,0.5,0.0,2.0,0.04506240778116941
125,0.0,0.75,0.0,1.75,0.0,4.800000000000001,0.5,0.0,0.0,0.25,7.494166594908407
126,0.25,0.25,0.0,0.0,0.25,3.8000000000000003,0.25,1.25,1.0,0.25,0.004955321943919594
127,0.0,0.5,1.0,0.25,0.0,3.0,0.0,0.5,0.5,0.0,0.013115442958524452
128,0.0,0.0,1.0,0.0,0.5,3.2,0.25,0.0,0.25,1.5,0.01923867249213234
129,0.25,0.0,0.0,1.25,2.25,2.8,0.0,0.25,0.25,0.0,0.08554058929754024
130,0.5,0.0,0.25,0.0,0.75,4.800000000000001,0.5,0.0,1.0,0.25,0.05952761950082405
131,0.0,0.25,0.25,0.5,0.0,3.8000000000000003,0.25,0.75,0.25,0.25,0.06775501514380741
132,0.5,0.25,0.0,0.0,0.25,3.6,0.75,0.75,0.25,0.0,0.07434725591212482
133,0.5,0.75,1.75,0.0,0.25,2.0,0.0,0.5,0.0,0.0,0.0007155820184856956
134,0.25,1.5,0.0,0.0,0.5,2.8,0.0,0.5,0.0,0.5,0.11690810979672607
135,0.25,0.75,0.25,0.25,0.5,4.800000000000001,0.0,0.75,0.0,0.75,0.03490764069541205
136,0.25,0.0,0.0,0.5,0.5,4.4,0.25,0.25,1.0,0.75,0.25706526218030046
137,0.0,0.0,0.5,0.5,1.0,3.4000000000000004,0.0,0.0,0.0,0.0,0.1467318560590975
138,0.0,0.25,0.5,0.5,0.5,2.8,0.0,0.5,0.5,0.5,0.013418034781981024
139,0.5,1.25,0.0,0.5,0.0,3.4000000000000004,0.75,0.5,0.25,0.0,0.10932604034867154
140,0.5,0.0,0.0,0.75,0.5,2.4000000000000004,0.5,0.25,0.75,0.0,0.12839766602513614
141,0.0,1.25,0.0,0.25,0.75,3.2,0.25,0.0,1.0,0.25,0.8675140830430698
142,0.5,0.75,0.5,0.0,0.0,3.6,0.25,0.25,0.75,0.0,0.03072914940683006
143,0.5,0.25,0.0,1.0,1.5,2.0,0.25,0.0,0.5,0.0,0.1699241123633664
144,0.0,0.25,1.0,0.25,0.0,3.2,0.25,0.0,1.25,0.25,0.0023090178799056197
145,0.25,0.5,0.75,0.5,0.0,3.8000000000000003,0.0,0.25,1.5,0.0,0.004497638249918456
146,0.5,0.25,0.5,0.25,0.25,4.0,0.0,0.5,0.5,0.75,0.016046629785960692
147,0.5,0.0,0.0,0.25,1.0,3.6,0.25,0.0,0.5,1.25,0.253342331137689
148,0.0,0.5,0.25,1.0,0.75,3.2,0.0,0.0,0.5,0.75,0.7226770224825855
149,0.0,0.75,0.25,0.25,0.25,1.2,0.25,1.0,0.5,0.5,0.02531949449407139
150,0.0,1.0,0.5,0.0,0.25,1.8,0.0,0.25,1.0,0.75,0.01914227932510431
151,0.0,0.5,1.0,0.25,0.25,2.0,0.75,1.0,0.0,0.25,0.0012426974196930217
152,0.0,0.0,0.0,0.0,0.5,1.2,0.5,0.0,0.25,0.5,1.0342834839919066
153,0.5,0.5,0.0,0.0,0.75,1.8,0.5,0.75,0.0,0.0,0.13750391555229144
154,0.0,0.0,0.25,2.0,0.75,3.4000000000000004,0.0,0.0,0.25,0.0,0.5713379630382547
155,0.75,0.25,0.0,0.5,0.5,2.2,0.25,0.0,0.0,1.0,0.1286331928296367
156,0.5,1.0,0.25,0.25,0.0,3.8000000000000003,0.5,0.75,0.25,0.0,0.040242935751157845
157,0.75,0.0,0.75,0.75,0.0,2.6,0.5,0.25,0.0,0.5,0.018790536998990474
158,0.75,0.0,1.25,0.0,0.0,4.2,0.0,1.5,0.0,0.0,2.4406290097568725e-05
159,2.0,0.0,0.0,0.0,0.0,1.2,1.25,0.0,0.25,0.25,0.00011939494329767352
160,0.25,0.0,0.0,0.0,0.75,2.6,0.25,0.75,1.0,0.0,0.08801935069202509
161,0.0,1.25,0.0,1.0,0.0,2.2,0.75,0.0,0.25,0.25,2.9935631093917516
162,0.5,0.75,0.0,0.5,0.0,2.0,0.25,0.5,0.0,0.0,0.12583976109780895
163,0.0,0.75,0.25,0.5,0.25,3.4000000000000004,1.0,0.5,0.0,0.0,0.0518088922581186
164,0.25,0.75,0.5,0.0,0.0,4.800000000000001,1.0,0.25,0.0,0.25,0.05522048628465243
165,0.25,0.25,0.0,0.25,0.25,3.2,0.0,1.0,0.0,1.5,0.03091582049266326
166,0.0,0.0,1.5,0.25,0.25,1.0,0.75,0.75,0.5,0.0,2.1409238376074316e-05
167,0.0,0.0,0.0,0.0,0.5,3.4000000000000004,0.75,0.25,2.0,0.5,0.01983798172808539
168,0.5,0.0,0.5,0.25,0.0,4.4,1.0,1.0,0.0,0.5,0.0023360439403555863
169,0.5,0.75,0.0,0.0,0.0,1.6,0.5,0.25,0.0,0.75,0.22608116216765073
170,0.75,0.5,0.0,0.5,0.0,2.6,0.0,0.25,0.0,1.75,0.06717352499302433
171,0.25,0.5,0.0,1.75,0.0,1.0,0.25,0.0,0.0,0.75,0.7577231970315942
172,0.75,0.25,0.25,0.25,0.0,3.2,0.75,0.0,0.5,0.75,0.07578727054161172
173,0.0,0.25,0.25,0.0,0.75,3.6,0.0,0.75,0.0,1.75,0.015990886939382016
174,0.75,0.75,0.75,0.0,0.25,2.0,0.0,0.0,0.75,0.5,0.012263464432950255
175,0.0,0.5,1.5,0.0,0.75,4.800000000000001,0.5,0.0,0.5,0.0,0.0016209395717777626
176,0.0,0.0,0.0,0.0,1.75,3.0,0.0,0.25,1.75,0.25,0.004878925839153663
177,0.25,0.25,0.25,0.0,0.0,4.2,0.25,0.75,0.25,0.75,0.04582811355582363
178,0.25,0.0,0.5,0.5,0.5,3.6,0.0,0.5,0.25,1.0,0.016284516393645296
179,0.75,0.0,0.75,0.25,0.0,1.6,0.0,0.0,0.25,0.0,0.026927510207027317
180,0.75,0.0,0.0,0.25,1.0,2.4000000000000004,0.0,0.25,0.0,1.25,0.11047504237970626
181,0.5,0.5,0.0,0.75,0.75,4.2,0.0,0.0,0.0,0.0,0.8955689753984317
182,0.0,1.0,0.25,0.5,0.25,2.0,0.5,0.0,0.25,0.25,0.8138796731703936
183,0.25,0.25,0.0,0.5,0.5,1.4,2.0,0.0,0.5,0.25,0.10431632468998742
184,1.5,0.0,1.0,0.0,1.25,4.2,0.0,0.25,0.0,0.0,0.00039515136968057955
185,1.0,1.0,0.0,0.75,0.25,3.8000000000000003,0.0,0.25,0.5,0.25,0.07561570467365158
186,2.25,0.25,0.0,0.0,0.0,2.0,0.25,0.0,0.25,0.5,0.00029821747455059785
187,0.0,1.0,0.75,0.5,0.5,1.4,0.25,0.0,0.0,0.0,0.04141214839848262
188,0.0,3.0,0.0,0.0,0.0,2.4000000000000004,0.5,0.25,0.0,0.25,1.0311128051648684
189,0.0,0.5,0.0,0.0,0.25,2.0,0.0,0.75,1.0,0.25,0.07229511362563161
190,0.25,0.5,0.25,0.0,0.5,4.2,0.75,0.25,1.0,0.5,0.09770101542956748
191,0.5,1.0,0.0,0.25,0.25,4.0,0.5,0.0,1.5,0.0,0.11808988860475617
192,0.0,0.5,0.25,0.5,0.75,3.6,1.25,0.0,0.0,0.25,0.8291619236312359
193,0.75,0.5,0.0,0.0,1.75,3.4000000000000004,0.0,0.25,0.0,0.25,0.08150833359149699
194,1.75,0.25,0.0,0.25,0.75,2.8,0.25,0.0,0.25,0.0,0.010019729367614215
195,0.25,0.25,0.0,0.25,0.75,4.800000000000001,0.25,0.0,0.5,1.5,1.148289442323505
196,0.0,0.0,0.75,1.0,0.5,4.6,0.5,0.25,0.75,0.0,0.01384612888712577
197,0.0,0.0,0.0,0.5,0.75,1.0,0.25,0.5,0.5,0.0,0.09372362880162821
198,0.5,0.0,0.0,1.0,0.75,3.4000000000000004,0.75,0.75,0.25,0.0,0.07079374365676239
199,0.0,0.75,0.0,0.0,0.25,2.0,0.25,1.25,0.25,0.75,0.006777500458331375
200,0.25,1.25,0.0,0.0,1.0,2.6,1.0,0.0,0.0,0.25,2.5234968330513032
201,0.0,0.0,0.25,0.25,0.0,4.2,1.0,0.5,0.0,0.25,0.029416435083404094
202,0.75,0.0,0.5,0.0,0.75,1.0,0.75,0.0,0.25,0.5,0.013035573592116077
203,0.25,0.25,1.0,0.5,0.25,2.2,0.0,0.75,0.0,0.5,0.006988249448233879
204,0.5,0.0,0.5,0.5,0.25,4.800000000000001,0.0,1.25,0.0,0.0,0.002529892378955716
205,0.25,1.0,1.25,0.0,0.5,2.4000000000000004,0.5,0.25,0.25,0.0,0.01546808639571007
206,0.25,0.0,3.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,3.9096885840235656e-09
207,0.5,0.0,0.5,0.25,1.25,2.8,1.25,0.5,0.0,0.0,0.01859574799705222
208,0.0,0.5,0.0,0.0,0.0,4.0,0.0,1.75,0.75,0.0,0.003581438851673546
209,0.75,0.75,1.0,0.0,0.5,3.2,0.25,0.75,0.0,0.0,0.001064241929633575
210,0.0,0.0,0.0,0.5,0.25,2.8,0.25,1.25,0.5,0.0,0.007233368189288153
211,0.0,0.25,0.0,0.25,0.25,3.2,0.0,1.0,0.0,1.25,0.026604758705556106
212,0.5,0.0,1.0,0.5,0.0,3.2,0.0,1.25,0.5,0.0,0.00035863628100864
213,0.0,0.5,0.75,0.25,0.25,1.2,0.25,1.0,0.25,0.75,0.0009613442692970448
214,0.0,0.75,0.75,0.0,1.0,4.800000000000001,0.25,0.25,0.25,0.25,0.03649098224768868
215,0.25,0.25,0.25,0.75,0.0,1.4,0.5,0.0,0.5,0.75,0.15029422637722537
216,0.5,0.0,0.0,0.5,1.25,2.2,0.0,1.0,0.0,0.0,0.02162762524856365
217,0.5,0.25,0.75,0.5,0.0,3.6,0.75,0.5,0.0,0.0,0.025289596247589433
218,1.25,0.0,0.25,2.0,0.0,3.4000000000000004,0.0,0.0,0.0,0.25,0.004684992366940969
219,0.0,0.0,0.0,0.25,0.25,4.6,0.5,0.25,0.0,2.25,0.6067296853499348
220,0.25,0.25,0.25,0.0,1.25,2.2,0.0,0.5,0.0,0.0,0.08242193860008304
221,0.0,0.75,0.0,0.0,0.0,2.0,0.5,0.75,0.25,1.5,0.04721318132915034
222,0.5,0.25,1.0,0.5,0.25,4.800000000000001,0.75,0.5,0.0,0.0,0.006075733136512985
223,0.0,0.5,0.25,1.25,0.5,2.6,0.0,0.0,0.25,1.25,1.0408907670155931
224,0.5,0.0,0.5,0.0,0.25,3.2,0.75,0.0,0.25,0.0,0.11527509303826135
225,0.0,0.0,0.0,0.25,0.0,4.4,0.25,2.25,0.5,0.25,0.0022942210554002308
226,0.0,2.0,0.75,0.0,0.25,2.4000000000000004,0.0,0.25,0.0,0.25,0.010155327028855108
227,0.25,0.0,0.0,0.5,0.25,1.8,0.0,1.5,0.25,0.75,0.0019962541451761357
228,0.25,0.5,0.5,0.0,0.0,2.2,0.25,1.0,1.5,0.0,0.00013818243881230167
229,0.5,0.75,0.5,0.0,0.0,4.6,0.25,0.25,1.0,0.25,0.01026441308155112
230,1.0,0.0,0.75,0.25,0.0,3.4000000000000004,0.5,0.0,0.25,0.0,0.02699889451113438
231,0.0,0.0,1.5,0.0,0.0,1.4,2.25,0.0,0.5,0.0,6.984742510874521e-06
232,0.0,0.5,0.25,1.0,0.0,2.6,0.5,0.0,0.0,0.5,0.7561867378201969
233,1.25,0.0,0.75,0.5,1.25,1.0,0.0,0.5,0.0,0.0,0.0006056551478404019
234,0.0,0.5,1.5,0.75,0.0,2.4000000000000004,0.25,0.0,0.25,0.0,0.003154552702165374
235,0.0,0.0,0.5,0.75,0.75,1.0,0.0,0.25,1.25,0.25,0.0047182719147288825
236,0.25,0.0,0.5,0.0,0.25,4.2,0.0,2.0,0.75,0.0,8.244419231413463e-05
237,0.0,0.25,0.0,0.0,0.0,1.8,0.0,1.25,1.25,0.5,0.0005541540489635731
238,0.25,1.25,1.0,0.0,0.5,3.8000000000000003,0.0,0.25,0.0,0.25,0.037106771977964005
239,0.25,0.0,0.5,0.25,0.25,3.8000000000000003,0.75,0.0,0.75,0.5,0.03876048616193717
240,0.5,0.0,0.25,1.75,0.75,1.8,0.0,0.0,0.0,0.5,0.09596822954184109
241,0.0,1.25,1.0,0.0,0.0,4.0,0.25,1.25,0.0,0.0,0.00024320384377666466
242,0.0,1.25,0.0,0.5,0.25,3.2,1.5,0.25,0.0,0.0,1.0534200555593758
243,0.5,0.5,0.0,0.0,1.25,2.8,0.75,0.25,0.0,0.0,0.2233987134428186
244,0.0,0.0,0.25,0.0,0.75,1.2,0.0,0.75,0.75,1.0,0.013211573325164535
245,1.0,0.0,0.75,0.75,0.0,1.2,0.25,0.25,0.0,0.0,0.006082505907329358
246,0.0,0.25,0.75,0.25,0.25,4.800000000000001,0.0,1.0,0.5,0.25,0.0009642991426754308
247,0.5,0.5,0.25,0.0,0.25,4.2,0.75,0.0,0.0,0.75,0.2856231191733014
248,0.0,0.75,0.0,0.25,1.25,2.4000000000000004,0.25,0.5,0.0,1.0,0.10942642491829707
249,0.25,1.0,0.0,0.25,0.0,3.2,0.0,1.0,0.25,0.75,0.049095211761543085
250,0.25,0.0,0.25,0.0,0.5,2.8,0.5,0.5,1.0,0.75,0.020209299929125228
251,1.0,0.75,1.0,0.0,0.0,2.4000000000000004,1.0,0.5,0.0,0.0,0.0018008486595299893
252,0.5,0.0,1.0,1.0,0.0,1.4,0.0,1.0,0.25,0.25,0.00025639212918012513
253,1.25,0.25,0.25,0.0,0.0,3.0,0.5,0.0,0.5,0.5,0.020649463149880674
254,0.25,0.75,0.0,1.25,0.0,4.6,0.25,0.0,0.5,0.5,1.7998928650322747
255,0.0,0.0,0.0,0.5,0.25,2.0,0.25,0.0,1.5,0.5,0.08394488688216058
256,1.25,0.5,0.25,0.25,0.5,1.4,0.0,0.25,0.75,0.0,0.022073266729478597
257,1.0,0.75,0.0,0.75,0.0,1.4,0.0,0.75,0.0,0.5,0.03929232388408438
258,1.0,0.5,0.25,0.75,0.0,3.6,0.0,0.25,0.0,0.5,0.02154755201697447
259,1.5,0.0,0.5,0.25,0.5,1.6,0.0,0.0,0.25,0.75,0.04337859893056748
260,0.0,0.0,0.0,0.25,0.25,3.2,0.75,1.25,0.75,0.5,0.0023275308604680466
261,0.25,0.25,1.75,0.25,0.25,2.8,0.0,0.25,0.0,0.0,0.002839733394104042
262,0.25,0.25,0.25,0.5,0.0,3.4000000000000004,1.0,0.25,1.0,0.5,0.060572865359326815
