,No Hypothesis
0,3470508.503912302
1,3016523.666502501
2,3016523.666502501
3,2128999.337046723
4,1797409.8664339208
5,1797409.8664339208
6,1409149.8472062745
7,1409149.8472062745
8,1409149.8472062745
9,542152.0638676612
10,542152.0638676612
11,542152.0638676612
12,542152.0638676612
13,542152.0638676612
14,542152.0638676612
15,542152.0638676612
16,542152.0638676612
17,542152.0638676612
18,542152.0638676612
19,542152.0638676612
20,542152.0638676612
21,542152.0638676612
22,542152.0638676612
23,542152.0638676612
24,542152.0638676612
25,542152.0638676612
26,542152.0638676612
27,542152.0638676612
28,542152.0638676612
29,542152.0638676612
30,542152.0638676612
31,542152.0638676612
32,542152.0638676612
33,542152.0638676612
34,542152.0638676612
35,542152.0638676612
36,542152.0638676612
37,542152.0638676612
38,542152.0638676612
39,542152.0638676612
40,542152.0638676612
41,542152.0638676612
42,542152.0638676612
43,542152.0638676612
44,542152.0638676612
45,542152.0638676612
46,542152.0638676612
47,542152.0638676612
48,542152.0638676612
49,542152.0638676612
50,542152.0638676612
51,542152.0638676612
52,542152.0638676612
53,542152.0638676612
54,542152.0638676612
55,542152.0638676612
56,542152.0638676612
57,542152.0638676612
58,542152.0638676612
59,542152.0638676612
60,542152.0638676612
61,542152.0638676612
62,542152.0638676612
63,542152.0638676612
64,542152.0638676612
65,542152.0638676612
66,542152.0638676612
67,542152.0638676612
68,542152.0638676612
69,542152.0638676612
70,542152.0638676612
71,542152.0638676612
72,542152.0638676612
73,542152.0638676612
74,542152.0638676612
75,542152.0638676612
76,542152.0638676612
77,542152.0638676612
78,542152.0638676612
79,542152.0638676612
80,542152.0638676612
81,542152.0638676612
82,542152.0638676612
83,542152.0638676612
84,542152.0638676612
85,542152.0638676612
86,542152.0638676612
87,542152.0638676612
88,542152.0638676612
89,542152.0638676612
90,542152.0638676612
91,542152.0638676612
92,542152.0638676612
93,542152.0638676612
94,542152.0638676612
95,542152.0638676612
96,542152.0638676612
97,542152.0638676612
98,542152.0638676612
99,542152.0638676612
100,542152.0638676612
101,542152.0638676612
102,542152.0638676612
103,542152.0638676612
104,542152.0638676612
