,No Hypothesis
0,792778.8519473516
1,792778.8519473516
2,792778.8519473516
3,792778.8519473516
4,792778.8519473516
5,792778.8519473516
6,792778.8519473516
7,792778.8519473516
8,792778.8519473516
9,792778.8519473516
10,792778.8519473516
11,792778.8519473516
12,792778.8519473516
13,792778.8519473516
14,792778.8519473516
15,792778.8519473516
16,792778.8519473516
17,792778.8519473516
18,792778.8519473516
19,792778.8519473516
20,792778.8519473516
21,792778.8519473516
22,792778.8519473516
23,255882.10731773416
24,255882.10731773416
25,255882.10731773416
26,255882.10731773416
27,255882.10731773416
28,255882.10731773416
29,255882.10731773416
30,255882.10731773416
31,255882.10731773416
32,255882.10731773416
33,255882.10731773416
34,255882.10731773416
35,197187.389824808
36,197187.389824808
37,164687.76389870356
38,72151.92061420037
39,72151.92061420037
40,72151.92061420037
41,72151.92061420037
42,72151.92061420037
43,72151.92061420037
44,72151.92061420037
45,72151.92061420037
46,20915.187645950708
47,20915.187645950708
48,20915.187645950708
49,20915.187645950708
50,20915.187645950708
51,20915.187645950708
52,20915.187645950708
53,20915.187645950708
54,20915.187645950708
55,20915.187645950708
56,20915.187645950708
57,20915.187645950708
58,20915.187645950708
59,20915.187645950708
60,20915.187645950708
61,20915.187645950708
62,20915.187645950708
63,20915.187645950708
64,20915.187645950708
65,20915.187645950708
66,20915.187645950708
67,20915.187645950708
68,20915.187645950708
69,20915.187645950708
70,20915.187645950708
71,20915.187645950708
72,20915.187645950708
73,20915.187645950708
74,13035.476457162871
75,13035.476457162871
76,13035.476457162871
77,13035.476457162871
78,13035.476457162871
79,13035.476457162871
80,13035.476457162871
81,13035.476457162871
82,13035.476457162871
83,13035.476457162871
84,13035.476457162871
85,13035.476457162871
86,12778.499897132104
87,12778.499897132104
88,12778.499897132104
89,12778.499897132104
90,12778.499897132104
91,12778.499897132104
92,12778.499897132104
93,12778.499897132104
94,12778.499897132104
95,12778.499897132104
96,12778.499897132104
97,12778.499897132104
98,12778.499897132104
99,12778.499897132104
100,12778.499897132104
101,11415.041579745472
102,11415.041579745472
103,8088.681409671869
104,8088.681409671869
