,No Hypothesis
0,20.73297675948164
1,20.73297675948164
2,20.73297675948164
3,20.73297675948164
4,20.73297675948164
5,20.485698202896025
6,20.485698202896025
7,20.485698202896025
8,20.10352090782429
9,20.10352090782429
10,20.10352090782429
11,20.10352090782429
12,20.10352090782429
13,20.10352090782429
14,20.10352090782429
15,20.10352090782429
16,20.10352090782429
17,20.10352090782429
18,20.10352090782429
19,20.10352090782429
20,20.10352090782429
21,20.10352090782429
22,20.10352090782429
23,20.10352090782429
24,20.10352090782429
25,20.10352090782429
26,20.10352090782429
27,20.10352090782429
28,19.946791512034935
29,19.946791512034935
30,19.946791512034935
31,19.946791512034935
32,19.946791512034935
33,19.83424867947336
34,19.83424867947336
35,19.83424867947336
36,19.83424867947336
37,19.83424867947336
38,19.83424867947336
39,19.83424867947336
40,19.83424867947336
41,19.83424867947336
42,19.83424867947336
43,19.74745154442274
44,19.74745154442274
45,19.74745154442274
46,19.74745154442274
47,19.74745154442274
48,19.74745154442274
49,19.74745154442274
50,19.74745154442274
51,19.74745154442274
52,19.668896678750063
53,19.668896678750063
54,19.668896678750063
55,19.668896678750063
56,19.61325995963249
57,19.61325995963249
58,19.61325995963249
59,19.61196048694065
60,19.48314881736864
61,19.48314881736864
62,19.48314881736864
63,19.48314881736864
64,19.48314881736864
65,19.48314881736864
66,19.48314881736864
67,19.48314881736864
68,19.48314881736864
69,19.48314881736864
70,19.48314881736864
71,19.48314881736864
72,19.48314881736864
73,19.48314881736864
74,19.48314881736864
75,19.48314881736864
76,19.48314881736864
77,19.48314881736864
78,19.48314881736864
79,19.48314881736864
80,19.48314881736864
81,19.48314881736864
82,19.48314881736864
83,19.48314881736864
84,19.48314881736864
85,19.48314881736864
86,19.48314881736864
87,19.48314881736864
88,19.48314881736864
89,19.48314881736864
90,19.48314881736864
91,19.48314881736864
92,19.48314881736864
93,19.48314881736864
94,19.48314881736864
95,19.48314881736864
96,19.48314881736864
97,19.48314881736864
98,19.48314881736864
99,19.48314881736864
100,19.48314881736864
101,19.48314881736864
102,19.48314881736864
103,19.48314881736864
104,19.48314881736864
