,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
31,0.0,0.5,0.5,0.75,0.0,4.2,1.0,0.75,0.0,0.0,0.006996282142761838
32,0.0,1.25,1.5,0.0,0.75,1.2,0.0,0.0,0.25,0.25,0.0026921173381075
33,0.25,0.5,0.0,1.0,0.0,4.0,1.0,0.25,0.25,0.25,0.6515615526199532
34,0.0,0.0,0.25,0.0,0.5,1.8,0.25,1.25,1.5,0.0,9.027684088585246e-05
35,0.5,1.5,0.5,0.0,0.25,3.8000000000000003,0.0,0.0,1.0,0.0,0.009741129435922308
36,0.0,0.75,0.25,0.5,0.0,2.2,0.5,0.25,0.25,1.0,0.21883797821709888
37,0.0,0.25,0.5,0.0,0.5,3.0,0.5,1.5,0.5,0.25,0.00018522180782143071
38,0.0,0.25,0.75,0.0,0.0,1.6,1.25,0.5,0.5,0.25,0.010867109074780805
39,0.0,1.0,0.5,0.0,0.0,3.8000000000000003,0.0,0.75,0.5,1.0,0.006583621081205478
40,0.25,0.25,0.75,0.25,0.0,3.0,0.75,0.25,0.5,0.25,0.0364143819468178
41,0.25,0.25,0.5,0.0,0.5,3.2,0.25,0.75,0.0,1.0,0.009346851297231631
42,1.0,0.0,0.0,0.5,0.25,1.2,0.5,0.5,0.5,0.25,0.015824047264423706
43,0.25,0.25,0.0,1.0,0.0,1.8,0.0,0.0,0.0,1.0,1.687265298638566
44,0.0,0.0,0.0,3.0,0.0,3.6,0.0,0.25,0.25,0.25,0.25941117465401486
45,0.0,0.75,0.0,0.0,0.25,3.8000000000000003,0.25,0.5,0.75,1.5,0.061413853509450195
46,0.0,0.75,0.75,0.0,0.25,3.0,0.0,0.5,0.25,0.25,0.01248875281602626
47,1.0,0.5,0.0,0.5,0.0,2.0,0.25,0.25,0.5,1.25,0.07570357289781783
48,0.25,0.5,0.0,0.5,1.0,2.2,0.0,0.75,0.0,0.0,0.16365790404339958
49,0.0,0.0,0.5,0.5,0.0,3.2,0.0,1.5,0.75,0.75,8.891481352302674e-05
50,0.25,0.0,0.0,0.25,1.25,4.6,1.0,0.5,0.25,0.75,0.04081114372268019
51,0.0,0.5,0.5,0.5,1.25,3.2,0.0,0.25,0.5,0.0,0.042548299727553036
52,0.25,0.5,0.0,0.25,0.25,2.2,0.25,0.5,0.25,1.0,0.17317601986005138
53,0.5,0.5,1.75,0.0,0.0,2.2,0.0,0.5,0.0,0.0,0.0008624757232416671
54,0.25,0.0,0.75,1.0,0.0,1.4,0.5,0.0,0.25,0.0,0.02400607930764104
55,2.25,0.25,0.25,0.0,0.0,4.2,0.25,0.25,0.25,0.0,0.00014613935291505524
56,0.0,1.0,0.0,0.0,0.25,4.2,2.0,0.25,0.25,0.0,0.3153739482864648
57,0.25,0.0,0.25,1.0,0.75,2.0,0.5,1.0,0.5,0.0,0.017618997147811684
58,0.25,0.0,0.75,0.5,0.0,1.8,1.0,0.5,0.75,0.0,0.015398567625160288
59,0.0,2.0,0.25,0.5,0.25,4.4,0.0,0.25,0.25,0.25,0.5162585056121921
60,0.0,0.0,1.0,0.75,0.0,1.8,1.25,0.5,0.0,0.0,0.0026226305837015003
61,0.5,0.75,0.25,0.25,0.0,4.2,0.25,0.25,0.5,1.25,0.07863942114857461
62,1.0,0.0,0.75,0.0,0.0,4.2,0.0,0.5,0.25,1.25,0.013343661598071453
63,0.0,0.25,0.75,0.75,0.5,3.8000000000000003,0.5,0.0,1.25,0.0,0.012020587954932004
64,0.0,0.75,0.25,0.0,0.25,4.4,0.75,0.25,0.25,0.75,0.37356032755121793
65,0.75,0.0,0.25,0.25,0.25,2.0,0.5,0.75,0.5,0.75,0.043678223407512894
66,0.25,0.5,0.75,0.5,0.0,2.2,0.0,0.75,0.0,0.5,0.004798635730166016
67,0.75,0.0,0.25,0.0,1.0,2.8,0.25,0.0,0.0,0.75,0.04298834996208091
68,1.0,0.0,1.0,0.0,0.0,2.6,0.0,0.5,0.25,1.0,0.0022782163932460295
69,0.25,0.0,0.0,0.0,0.25,4.2,0.0,1.25,0.5,0.75,0.013017885486405952
70,0.0,0.0,0.5,0.0,0.5,4.2,0.5,1.75,0.25,0.0,9.813401073841505e-05
71,0.75,0.5,0.0,0.25,0.5,1.0,1.25,0.25,0.0,0.0,0.10539053388835651
72,0.5,0.5,0.75,0.75,0.75,2.2,0.0,0.0,0.0,0.0,0.05931160070748386
73,0.0,0.75,0.5,0.5,1.0,1.6,0.0,0.25,0.0,0.0,0.07658656921531633
74,0.25,0.25,0.75,0.0,0.5,4.4,0.75,0.0,0.0,1.0,0.045239465674292684
75,0.5,0.0,0.75,0.0,0.0,1.4,1.25,0.5,0.75,0.0,0.005002590895579289
76,0.0,0.25,0.25,0.0,1.5,4.4,0.5,0.75,0.0,0.0,0.01811741317369715
77,0.75,0.5,0.25,0.0,0.75,2.2,0.0,0.0,0.0,0.25,0.051651358437808687
78,0.0,1.0,1.0,0.0,0.25,3.4000000000000004,0.0,0.25,0.25,1.25,0.047252603753715414
79,1.25,0.5,0.25,0.25,1.0,4.4,0.25,0.0,0.0,0.0,0.011006435638256812
80,0.5,0.25,0.25,0.0,1.0,4.4,1.0,0.0,1.0,0.0,0.043169540088565835
81,1.0,0.0,0.0,1.75,0.0,1.2,0.5,0.0,0.25,0.0,0.03908675613207428
82,0.25,1.75,0.75,0.0,0.0,1.0,0.25,0.5,0.5,0.25,0.003843597109011035
83,0.25,0.75,0.0,0.0,1.5,1.0,0.0,0.0,1.0,0.25,0.08729835227585703
84,0.0,1.25,0.25,0.5,0.0,1.8,0.75,0.0,0.5,0.0,0.34144043377467914
85,0.0,0.75,1.25,0.25,0.5,4.800000000000001,0.0,0.5,1.0,0.0,0.0010556985340793314
86,0.0,0.5,0.0,0.0,0.75,1.2,0.5,0.0,1.5,0.5,0.0817357881587446
87,0.0,0.0,0.0,0.0,0.25,1.4,0.5,0.25,0.5,2.25,0.13407761505076063
88,0.5,1.5,0.5,0.5,0.0,3.2,0.0,0.0,0.75,0.5,0.015710149512731815
89,0.25,0.25,0.25,1.75,0.25,4.800000000000001,0.25,0.25,0.25,0.25,0.2039372981909837
90,0.25,0.75,0.5,0.0,1.0,4.4,0.0,0.0,0.0,0.75,0.14827163513498157
91,0.75,0.0,2.0,0.0,1.5,2.6,0.0,0.0,0.0,0.0,0.0012626379537717643
92,0.25,0.0,0.0,0.0,0.0,4.2,0.5,0.75,1.5,0.0,0.0068940512168977975
93,0.0,0.25,1.0,1.0,0.25,2.6,0.75,0.5,0.25,0.0,0.0099207821920481
94,0.25,1.0,0.5,0.0,0.25,3.0,0.25,0.0,1.0,0.0,0.036647236098834315
95,0.25,0.25,0.0,0.25,0.0,3.8000000000000003,0.0,1.0,0.5,1.25,0.05358167415676152
96,0.5,0.25,1.0,0.0,0.5,2.8,0.25,0.25,1.0,0.0,0.011530692259807903
97,0.0,0.25,0.25,0.0,0.0,1.2,2.0,0.0,1.25,0.25,0.006748375701076637
98,0.25,0.0,1.5,0.5,0.0,1.2,0.5,0.0,0.0,1.0,0.0005656893798517281
99,0.0,1.25,0.0,0.75,0.0,2.0,1.5,0.0,0.0,0.0,1.9741224787380998
100,0.5,0.0,1.25,0.0,0.75,3.8000000000000003,0.5,0.75,0.0,0.0,0.0003934979726336803
101,0.5,0.5,0.25,0.25,0.0,2.8,0.75,0.0,0.0,0.0,0.1862546076350035
102,0.5,0.5,0.75,0.0,0.0,1.0,0.0,1.0,0.25,0.0,0.005011844960163874
103,0.0,1.0,0.25,0.25,0.75,4.6,0.0,0.25,1.0,0.75,0.07454617288144504
104,1.0,0.0,0.0,0.0,2.25,1.2,0.0,0.25,0.5,0.0,0.008614528796742842
105,0.0,0.0,1.25,0.75,0.25,2.6,0.75,0.0,0.5,0.0,0.004736490767258499
106,0.0,0.0,0.25,1.0,0.25,3.6,0.25,0.75,0.0,0.5,0.03286726832720731
107,0.75,0.0,0.0,1.5,0.25,4.0,0.25,0.0,0.0,0.0,0.08343609433448322
108,0.5,0.25,0.25,0.0,0.25,2.4000000000000004,0.0,1.75,0.25,0.25,0.0034361434021229357
109,1.25,0.0,0.25,0.0,1.5,2.0,0.0,0.5,0.0,0.0,0.0032982754658477656
110,0.25,0.25,0.0,0.5,0.5,1.0,0.75,0.0,0.0,0.75,0.8158118471256608
111,0.0,0.25,0.0,0.25,0.75,1.4,0.5,0.75,0.0,1.25,0.050182913531289994
112,1.25,0.25,1.25,0.0,0.25,4.6,0.0,0.25,0.0,0.5,0.005605189325213532
113,0.25,0.0,2.0,0.0,0.0,3.0,0.75,0.75,0.0,0.25,1.5700856599162034e-05
114,0.0,0.0,0.25,0.25,1.25,2.6,0.0,0.0,0.5,0.25,0.22307453820802503
115,0.25,0.0,0.25,0.0,0.5,4.0,1.25,0.75,0.0,0.0,0.018573389458641117
116,0.0,0.75,0.0,0.0,0.25,3.2,1.25,0.75,0.0,1.0,0.0859660683086431
117,0.25,0.0,0.0,0.25,1.0,2.4000000000000004,0.75,0.75,0.25,0.75,0.07251400184901115
118,0.0,0.25,0.0,0.5,0.25,3.8000000000000003,0.25,1.5,0.75,0.25,0.0010042424959685954
119,0.0,0.25,0.5,0.0,0.75,4.4,0.25,1.0,0.25,0.75,0.0030601670375579567
120,0.25,0.25,0.0,0.0,0.25,4.2,1.25,1.5,0.25,0.0,0.0004178244200684169
121,0.0,0.75,0.5,0.75,0.0,2.4000000000000004,0.0,0.0,0.0,1.5,0.09874726688672406
122,0.25,0.0,0.0,0.25,0.0,1.0,0.25,0.75,1.5,0.25,0.004255828347931528
123,0.25,0.25,0.5,2.0,0.25,2.8,0.25,0.0,0.5,0.0,0.04375321223690986
124,0.0,0.75,0.5,0.5,0.75,3.0,0.25,0.0,0.25,0.0,0.24512778992349826
125,0.5,0.5,0.0,1.0,0.75,4.4,0.0,0.0,0.25,0.0,0.6581875513442089
126,0.25,0.0,0.75,2.0,0.25,4.2,0.5,0.25,0.0,0.0,0.014283234117144238
127,0.0,0.25,0.0,0.0,1.5,2.2,0.0,0.5,0.5,0.75,0.08527852867746981
128,0.25,0.0,0.0,0.25,0.0,3.0,0.25,0.0,1.75,1.25,0.04215676674605239
129,1.25,0.0,1.0,0.0,0.75,2.6,0.0,0.25,0.0,0.0,0.002595975957545117
130,2.25,0.0,0.0,0.25,0.25,3.4000000000000004,0.25,0.25,0.0,0.25,0.000399911234049088
131,0.5,0.0,0.75,1.5,0.0,1.6,0.75,0.5,0.0,0.25,0.010605842699061702
132,0.25,0.0,1.0,0.0,0.0,4.0,0.25,0.75,1.25,0.25,0.0011323207625734653
133,0.75,0.75,0.25,0.0,0.0,1.6,0.5,0.25,0.25,0.5,0.07898428373934818
134,0.75,0.5,0.25,0.25,0.5,2.2,0.0,0.0,0.75,0.5,0.10508838421947357
135,1.0,0.25,0.0,0.0,0.0,3.6,0.25,2.0,0.5,0.25,0.000520980805101661
136,0.0,0.25,0.0,1.5,0.0,3.0,0.0,0.25,0.5,1.0,0.4278634094854677
137,0.25,0.0,0.5,0.25,0.5,1.6,0.25,0.0,2.25,0.0,0.00048637694633101123
138,1.75,0.75,0.0,0.25,0.25,4.2,0.5,0.0,0.0,0.5,0.0035934167604420916
139,0.0,1.25,1.0,0.25,0.0,2.0,0.0,0.0,0.0,1.5,0.016337082785772138
140,0.25,0.5,0.0,1.0,0.25,1.6,0.5,1.25,0.0,0.0,0.008392147736147744
141,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,0.0,1.75,6.26585583346448e-05
142,0.75,0.25,0.0,1.25,0.0,4.0,0.0,0.0,1.25,0.25,0.38542168647828323
143,0.25,0.0,1.25,0.0,0.25,2.8,1.0,0.5,0.0,0.5,0.0013750929002647049
144,0.25,0.25,0.25,0.25,1.25,3.6,0.5,0.5,0.0,0.75,0.04383620794295571
145,0.0,0.25,1.0,0.0,1.0,1.8,0.25,0.5,0.5,0.0,0.008569901152399764
146,0.0,0.5,0.5,0.5,0.0,1.4,1.25,0.25,0.0,0.5,0.010623969811009545
147,0.25,0.0,1.0,0.0,0.0,4.800000000000001,0.5,0.25,1.75,0.0,0.00022983408052731688
148,0.0,1.25,0.0,0.25,0.0,2.4000000000000004,2.0,0.0,0.0,0.25,0.579948802132807
149,0.0,0.0,0.0,0.5,0.5,3.8000000000000003,0.75,0.25,1.75,0.0,0.034517789057073804
150,0.5,0.75,0.0,0.0,2.25,1.6,0.0,0.0,0.0,0.5,0.2935405380578712
151,0.75,0.0,0.75,0.5,0.25,3.8000000000000003,0.25,0.0,0.5,0.75,0.049052249555300007
152,0.5,0.0,0.5,1.0,0.75,2.8,0.0,0.25,0.75,0.0,0.06752050673616167
153,0.25,0.0,0.25,0.5,0.25,2.0,1.25,0.75,0.75,0.0,0.008361395875396034
154,0.75,0.25,0.0,1.75,0.0,1.2,0.0,0.25,0.5,0.25,0.03975848983951824
155,0.0,0.0,0.0,0.0,0.25,3.6,0.0,0.0,0.5,1.75,1.1659342231075442
156,0.25,1.0,0.5,0.0,0.0,4.2,0.5,0.0,0.75,0.0,0.04470267232289476
157,0.0,0.0,0.0,0.25,0.0,4.2,0.5,0.0,1.0,0.75,0.8095949943559831
158,0.5,0.0,0.0,1.0,0.0,1.4,1.0,0.5,0.0,0.25,0.0377646547321394
159,0.25,0.25,0.25,0.5,1.0,1.6,0.25,0.75,0.5,0.25,0.03947595102626711
160,0.5,0.0,0.0,1.0,0.5,3.2,0.5,0.5,0.25,0.0,0.08825597622222425
161,0.5,1.75,0.0,0.0,1.25,4.6,0.0,0.5,0.25,0.25,0.03704244809200124
162,0.0,1.0,0.0,0.75,0.0,1.6,0.0,0.25,1.0,0.75,0.1377235822407576
163,0.75,0.25,0.25,0.75,0.0,2.4000000000000004,0.0,0.25,0.0,0.0,0.053054186541449486
164,0.0,0.0,0.25,0.0,0.0,2.0,0.25,2.75,0.0,0.0,2.825440602961456e-06
165,1.0,0.25,0.0,0.25,0.25,2.2,0.0,1.25,0.0,0.25,0.0012314928334793717
166,0.5,1.25,0.5,0.5,0.0,4.0,1.0,0.0,0.0,0.0,0.09828666825257304
167,0.5,0.0,0.25,0.0,1.0,1.6,0.75,0.0,0.5,0.0,0.059496471720355854
168,0.0,0.75,0.25,0.5,0.0,3.6,0.0,0.5,1.0,0.0,0.02332987085212364
169,0.5,0.0,0.25,0.75,0.0,4.0,2.0,0.25,0.0,0.0,0.01614007839647728
170,0.25,1.25,0.0,0.0,0.5,1.6,0.25,0.75,1.0,0.0,0.06543124281073226
171,0.25,0.25,0.25,0.0,0.5,3.4000000000000004,0.25,0.0,0.0,2.0,0.5481909922442477
172,0.0,0.0,0.75,0.5,0.25,4.800000000000001,0.5,0.25,1.25,0.0,0.006253913567705945
173,0.0,0.5,0.25,0.0,0.25,1.8,2.0,0.25,0.75,0.0,0.01946109933889209
174,0.75,0.0,0.0,0.75,0.75,3.8000000000000003,0.25,0.0,0.25,1.0,0.15337555372374884
175,0.0,0.25,0.0,0.0,0.75,3.8000000000000003,0.0,0.0,0.5,1.5,1.815471483044886
176,0.0,0.25,0.0,0.25,0.5,4.4,0.25,0.25,0.0,0.25,1.5607609071103024
177,0.0,1.25,0.0,0.0,0.75,1.6,0.25,1.0,0.0,0.75,0.016688380339434327
178,0.0,0.0,0.25,1.75,0.25,1.2,0.75,0.0,0.0,1.0,0.17549993172928535
179,0.25,0.25,0.0,0.25,1.5,4.6,0.25,1.0,0.25,0.0,0.04009365003123777
180,0.25,0.5,0.5,0.5,0.0,3.4000000000000004,0.0,0.75,0.0,0.25,0.012727182904199323
181,0.5,0.0,0.75,0.0,0.0,3.2,0.5,0.25,0.75,0.25,0.020333763135738106
182,0.0,1.0,0.25,0.0,0.0,1.8,1.0,0.75,0.75,0.0,0.012856721980846468
183,1.25,0.0,0.0,0.5,0.25,1.4,0.25,0.25,0.0,1.25,0.033067844696460125
184,0.0,1.0,0.0,0.5,0.0,1.6,0.25,0.0,0.0,2.0,3.3107733718441326
185,0.5,0.5,0.0,0.5,0.25,3.6,0.0,1.25,0.0,0.25,0.010621814216997543
186,0.25,0.0,0.0,0.0,0.75,3.6,1.25,0.5,0.0,0.75,0.06318644942417877
187,0.75,1.0,0.5,0.0,0.0,3.6,0.25,0.5,0.25,0.25,0.022967482126198237
188,0.0,0.5,0.0,2.25,0.0,2.6,0.5,0.25,0.25,0.0,0.47088689823026275
189,1.0,0.25,0.25,0.0,0.0,2.0,0.0,1.25,0.0,1.0,0.0005614815695270521
190,0.0,0.5,0.25,1.25,0.0,4.2,1.25,0.75,0.0,0.0,0.05076616937124202
191,0.5,1.5,0.0,0.5,0.0,3.0,0.75,0.0,0.0,0.25,0.5770642927758769
192,1.75,0.75,0.5,0.0,0.0,3.8000000000000003,0.25,0.0,0.0,0.5,0.010322697813779088
193,1.25,0.25,0.25,0.25,0.25,1.4,0.5,0.0,0.75,0.25,0.021790121580009036
194,0.0,0.25,0.75,0.25,0.25,1.2,0.25,0.0,0.25,0.75,0.022998508868599915
195,0.75,1.5,0.0,0.25,0.0,4.2,0.25,0.0,0.5,0.0,0.34217151048145195
196,0.0,0.75,0.5,0.0,1.25,4.800000000000001,0.0,1.25,0.0,0.0,0.00029333352732515013
197,0.5,1.5,0.0,0.0,0.5,2.6,0.0,0.25,0.5,0.5,0.18996139707349408
198,0.0,0.5,1.25,0.0,0.0,1.6,0.25,0.25,0.25,1.25,0.021659150876624286
199,0.25,0.25,0.0,0.5,0.0,3.0,1.25,0.5,0.0,0.75,0.0962615418017372
200,0.0,0.25,0.25,0.0,0.75,4.4,0.25,0.5,0.5,0.75,0.046091279841205576
201,0.0,0.25,0.75,0.0,0.5,2.6,0.0,0.75,0.25,0.5,0.004762489432142313
202,0.5,0.5,0.25,1.0,0.0,2.8,0.25,1.0,0.25,0.0,0.037947790450862905
203,0.0,0.75,0.5,0.25,1.25,4.800000000000001,0.0,0.0,0.0,0.75,0.15268881345501248
204,0.0,0.25,0.0,0.0,1.0,3.4000000000000004,0.25,1.0,1.25,0.0,0.009871777873211831
205,0.0,0.0,1.5,0.5,0.75,1.4,0.0,0.0,1.5,0.0,4.5897607470618985e-05
206,0.25,0.25,0.25,0.5,0.0,1.6,0.0,0.75,0.0,1.5,0.03147212027694539
207,0.0,1.0,0.0,1.25,0.0,4.6,0.0,0.75,0.25,0.0,0.0954653398746398
208,0.5,0.75,0.0,0.0,0.25,4.800000000000001,0.0,0.5,1.0,1.0,0.03940210608106755
209,0.0,0.25,1.25,0.5,0.0,3.4000000000000004,1.25,0.0,0.25,0.5,0.0012430841738382415
210,0.25,1.0,0.0,0.5,0.0,4.0,1.25,0.5,0.5,0.0,0.07380355485106954
211,0.25,0.75,0.25,0.25,1.0,4.2,0.0,0.0,0.0,0.75,1.0753414600340618
212,0.25,1.0,0.25,0.0,0.25,2.0,0.5,0.25,0.75,0.5,0.10894659640354115
213,0.5,0.25,0.5,0.25,0.0,1.6,0.0,0.5,1.25,0.25,0.003157646739333823
214,0.5,0.25,0.25,1.25,0.25,1.8,0.25,0.25,0.25,0.5,0.11009604629262176
215,1.25,0.0,0.25,0.0,0.0,1.6,0.5,0.0,0.75,1.0,0.013930684063023292
216,0.25,0.25,0.25,0.5,0.0,3.4000000000000004,0.0,0.75,0.0,1.5,0.028031072282939405
217,0.25,0.75,0.25,0.0,0.5,3.8000000000000003,0.0,1.5,0.0,0.5,0.003895899912453487
218,0.25,0.0,0.25,0.75,0.0,3.6,0.25,0.5,1.25,0.25,0.012614267849853453
219,0.0,0.0,0.25,0.75,0.25,1.8,0.5,1.25,0.0,0.5,0.004409216943475847
220,0.25,0.5,0.0,0.0,1.25,4.2,0.5,0.0,0.25,0.0,1.9973936439651145
221,0.5,0.25,0.25,0.0,0.75,2.4000000000000004,0.25,0.5,1.0,0.0,0.01974157704982196
222,0.0,0.0,1.25,0.0,0.25,3.0,1.5,0.0,0.5,0.0,0.0003764469422576685
223,0.0,0.5,0.25,0.25,1.0,3.6,1.25,0.0,0.25,0.0,0.4630155470008651
224,0.75,0.5,0.0,1.5,0.25,1.2,0.0,0.0,0.0,0.25,0.07157559287849893
225,0.25,0.25,0.75,0.0,0.0,1.4,0.25,0.5,0.0,1.75,0.00902621618775321
226,0.75,0.0,0.0,0.75,0.25,3.0,0.25,0.25,0.25,0.75,0.11388959673700855
227,0.5,0.25,0.75,0.5,0.75,1.8,0.0,0.0,0.0,0.25,0.04795591689957966
228,0.75,0.25,0.25,0.25,0.5,3.4000000000000004,0.0,1.5,0.25,0.0,0.00043214713936872584
229,1.25,0.25,1.0,0.25,0.0,3.6,0.0,0.0,0.5,0.25,0.00977158732221722
230,0.0,1.5,1.25,0.5,0.0,1.0,0.25,0.0,0.25,0.25,0.021334577572050692
231,0.5,0.25,1.25,0.25,0.0,4.6,0.0,0.0,0.25,1.0,0.007793137774133878
232,0.25,0.75,0.25,0.0,1.25,1.0,1.25,0.25,0.0,0.0,0.05530037081669087
233,0.0,0.25,0.25,1.0,0.0,2.4000000000000004,0.0,0.25,0.25,1.25,0.19223471519494684
234,0.0,0.25,0.75,0.0,0.25,2.4000000000000004,0.25,0.25,0.25,0.0,0.032141483725769145
235,0.0,0.0,0.0,0.0,1.0,4.800000000000001,1.25,0.0,0.0,1.0,1.1130535019642793
236,0.0,1.0,0.25,0.75,1.0,3.6,0.0,0.25,0.25,0.5,0.6230069386991338
237,0.75,0.75,0.5,0.25,0.25,3.4000000000000004,0.0,0.0,0.5,0.25,0.04659963147117907
238,1.25,0.25,0.0,1.0,0.0,4.6,0.5,0.5,0.5,0.0,0.009074109366677652
239,1.0,0.25,1.0,0.0,0.0,4.0,0.75,0.5,0.0,0.25,0.004447284346262161
240,0.25,0.25,0.0,0.5,0.5,3.4000000000000004,0.25,0.0,1.25,0.25,0.31723971418932706
241,0.5,1.75,1.25,0.0,0.0,3.4000000000000004,0.0,0.5,0.0,0.0,0.0007493413847410047
242,0.25,1.5,0.25,0.5,0.25,3.6,0.0,0.5,0.0,0.25,0.05354157133531411
243,1.25,0.0,0.5,0.0,0.25,1.8,0.0,1.0,0.75,0.0,0.00017027432342569697
244,0.25,0.0,0.0,0.25,0.25,4.2,0.0,0.5,2.0,0.0,0.010538048429294143
245,0.25,0.75,0.25,0.25,1.0,2.0,1.25,0.0,0.0,0.0,0.3487316924316982
246,1.0,0.75,0.5,0.0,0.0,1.6,0.5,0.5,0.0,0.25,0.027595098251444163
247,0.25,0.25,0.25,0.0,0.5,4.800000000000001,0.5,0.0,0.25,0.5,0.6310227446119762
248,0.0,0.75,1.25,0.0,0.0,2.6,0.0,0.5,0.0,0.75,0.0034290703688816186
249,1.0,0.25,0.0,0.25,0.0,1.8,0.0,0.0,0.5,1.25,0.24496736630392038
250,0.25,0.0,1.0,0.25,1.0,3.0,0.25,0.5,0.0,0.0,0.010024323409644209
251,0.0,0.25,0.25,0.75,0.75,4.4,0.5,0.5,0.25,0.25,0.0569225548106639
252,0.0,0.75,0.5,0.25,0.5,3.6,1.25,0.0,0.5,0.0,0.03826079681549626
253,0.0,0.5,0.5,0.25,0.0,4.2,0.5,0.0,1.0,1.25,0.04172014524300902
254,0.5,0.0,0.25,1.0,1.25,1.6,0.0,0.25,0.75,0.0,0.03194952738550534
255,0.0,0.5,0.0,1.0,0.0,4.0,0.25,0.25,1.75,0.5,0.05011541301681506
256,0.25,0.25,0.75,0.0,0.75,2.6,0.0,0.5,0.0,1.0,0.010790925000925187
257,0.0,0.0,0.0,0.5,0.0,3.6,0.25,0.25,2.0,1.0,0.018519916391113504
258,0.75,0.0,0.25,1.25,0.25,3.6,0.5,0.0,0.75,0.0,0.06552797936564904
259,0.75,0.5,0.0,0.75,0.25,2.0,0.0,0.0,0.75,0.75,0.5212247154444493
260,0.25,0.75,0.25,0.0,0.5,2.8,0.25,0.25,0.0,1.0,0.3694912553199612
261,0.25,0.5,0.25,0.5,1.0,3.8000000000000003,0.25,0.5,0.25,0.25,0.07387170424029581
262,0.25,0.0,0.0,0.25,0.25,4.6,1.0,0.25,1.0,1.0,0.11328847316705534
263,0.75,0.0,0.25,1.75,0.25,4.0,0.0,0.0,0.25,0.5,0.03427289763473912
