,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,1.0,1.0,0.75,0.0,0.5,3.8000000000000003,0.0,0.5,0.0,0.0,0.008004621659411423
1,0.0,0.0,0.5,0.0,0.0,2.4000000000000004,0.0,1.0,0.5,0.5,0.003291876629403385
2,0.0,0.0,0.0,0.75,0.5,3.8000000000000003,1.5,1.0,0.0,0.25,0.017218599024672855
3,0.0,0.25,0.75,1.0,0.0,2.2,0.5,0.25,1.0,0.0,0.01139056997021639
4,1.0,0.0,0.5,0.25,0.5,1.2,0.25,0.25,0.5,0.25,0.013828064480088402
5,0.25,0.0,0.0,0.25,0.0,3.2,1.25,0.5,1.0,0.25,0.013809746823554667
6,0.25,0.25,0.0,1.0,0.25,4.4,1.0,0.5,0.5,0.0,0.09104970558139716
7,0.25,0.0,0.25,0.0,0.5,3.2,1.0,1.25,0.0,0.25,0.0025991396530189205
8,0.5,0.0,0.0,0.5,0.25,1.4,0.0,1.5,1.0,0.0,0.00020235003071426104
9,0.25,0.0,0.0,0.25,0.25,3.0,1.75,0.0,1.25,0.0,0.022189298857170074
10,0.5,0.0,0.0,0.0,0.0,1.2,1.75,0.75,0.5,0.0,0.007788423251128237
11,0.0,0.25,0.25,0.0,0.0,1.8,0.0,1.75,0.25,1.0,0.0016473725154889124
12,0.0,0.25,0.25,0.75,0.75,4.2,1.25,0.0,0.25,0.25,0.5541089718314787
13,0.25,0.0,0.75,0.0,0.75,4.0,0.5,0.0,0.75,0.0,0.100655989293199
14,0.0,0.25,0.25,0.0,0.0,1.4,0.25,0.75,0.25,1.0,0.02179362725467069
15,0.25,0.25,0.25,0.25,0.25,1.4,0.5,0.0,0.25,2.0,0.17997982341826235
16,0.25,0.25,1.0,1.5,0.25,3.2,0.0,0.25,0.0,0.25,0.05546751500629483
17,0.0,0.5,0.0,0.0,0.75,3.6,1.0,0.5,1.25,0.0,0.018669289407901836
18,0.5,0.0,0.0,0.75,0.75,2.8,0.25,1.0,0.0,0.0,0.04502592095545458
19,0.25,0.25,0.25,0.0,1.5,1.6,0.5,0.0,0.0,0.5,0.2130095822569344
20,0.25,0.25,0.25,0.5,0.5,3.6,1.0,0.75,0.25,0.0,0.0407522911417881
21,0.25,0.25,0.0,1.0,0.5,2.0,0.0,0.5,0.5,0.0,0.1863363563255597
22,1.0,0.0,0.0,2.0,0.0,3.6,0.0,0.75,0.0,0.0,0.012552750241987036
23,0.25,0.25,0.0,0.5,0.0,3.6,0.5,0.25,1.0,0.5,0.31243891640462074
24,0.0,0.0,1.25,1.5,0.75,1.6,0.0,0.0,0.0,0.5,0.0047433874351454144
25,0.0,0.0,0.0,0.5,0.0,1.2,0.0,1.75,0.5,0.25,0.001914617548678223
26,0.0,0.75,1.0,0.25,1.0,2.0,0.25,0.25,0.0,0.0,0.020156380292629287
27,0.0,0.75,0.25,0.75,1.0,4.4,0.25,0.5,0.0,0.0,0.06206523212491705
28,0.0,0.0,0.75,0.0,1.0,1.6,0.0,0.0,0.25,1.75,0.006682165048828918
29,0.0,0.0,0.5,0.0,0.75,1.6,0.25,1.25,0.0,0.75,0.0008405592456897805
30,0.0,1.0,0.0,0.0,0.0,2.4000000000000004,0.25,0.25,0.0,2.0,1.2285541833910683
31,0.75,0.75,0.75,0.5,0.0,4.6,0.0,0.0,0.25,0.0,0.14357985870744705
32,0.75,0.25,0.0,0.25,0.0,2.8,0.5,0.25,0.0,1.0,0.12683211096558408
33,0.0,0.25,0.0,0.25,0.0,2.4000000000000004,0.5,0.5,2.0,0.25,0.004011776029943214
34,0.0,0.0,0.0,0.75,1.0,1.4,0.25,0.0,0.5,0.0,0.791750338909688
35,0.25,1.25,0.75,0.0,0.0,2.8,0.25,0.5,0.0,0.25,0.01263886557852741
36,0.0,0.0,0.25,0.25,0.25,1.4,0.0,0.0,1.0,0.25,0.08735710278110462
37,1.0,0.0,0.75,0.25,0.25,3.4000000000000004,0.25,0.5,0.75,0.0,0.009904940547655925
38,0.5,0.0,0.0,0.0,2.5,1.0,0.25,0.5,0.25,0.0,0.007579776473670121
39,0.5,0.75,0.0,0.25,0.0,3.2,0.5,0.5,0.5,0.25,0.11034518258922965
40,1.5,0.0,2.0,0.25,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.0034123035025076446
41,0.75,0.25,0.75,0.75,0.0,1.0,0.0,0.25,0.25,0.5,0.01118916938635454
42,0.0,1.0,0.25,0.25,0.5,4.800000000000001,0.75,0.0,0.75,0.0,0.4055917023665262
43,1.5,0.75,0.0,0.25,1.0,2.0,0.0,0.5,0.0,0.0,0.06693737291096434
44,0.0,0.75,0.25,1.0,0.25,4.2,0.0,0.0,0.5,0.5,0.7704354037660281
45,0.25,0.0,0.0,0.0,0.0,3.4000000000000004,0.25,0.5,1.25,0.25,0.04914934658662827
46,0.0,0.75,0.0,0.25,1.0,4.800000000000001,0.0,0.75,0.0,0.5,0.14455565031114703
47,1.25,0.5,0.5,0.5,0.0,1.8,0.5,0.0,0.5,0.0,0.011853139949140992
48,0.5,0.75,0.25,0.5,0.25,2.4000000000000004,0.25,0.0,1.0,0.0,0.10744771832956015
49,0.5,0.25,0.75,0.0,0.75,3.6,0.75,0.0,0.25,0.0,0.06443130310198301
50,0.0,0.0,0.5,0.0,1.0,1.8,0.75,0.25,0.25,0.5,0.034603579496001985
51,0.0,0.0,0.0,0.0,1.0,3.6,0.5,0.0,0.25,1.75,1.5647767356712419
52,0.25,0.25,0.0,0.25,0.25,1.6,0.25,1.25,0.0,0.0,0.007588398368064251
53,0.0,1.5,0.25,0.0,0.25,2.8,0.5,0.0,0.0,0.75,1.3520088706360602
54,1.0,0.25,0.75,0.25,0.0,2.4000000000000004,0.5,0.0,0.5,0.25,0.01270206562410189
55,0.25,0.5,0.25,1.25,0.25,4.2,0.75,0.0,0.0,0.25,0.9833545145372544
56,1.75,0.25,0.25,0.5,0.25,2.6,0.0,0.75,0.25,0.0,0.0015367640014931215
57,0.0,1.0,1.5,0.0,0.5,4.4,0.0,0.5,0.0,0.25,0.00026194215595005103
58,0.0,0.25,0.25,0.25,0.75,1.6,0.0,1.75,0.0,0.0,0.002841572746025645
59,0.5,0.25,0.75,0.5,0.75,1.6,0.75,0.25,0.0,0.0,0.02075892228271651
60,0.25,0.0,0.0,0.0,0.0,2.8,1.0,0.75,0.0,1.75,0.03169853532440768
61,0.0,0.0,1.0,0.0,0.75,2.4000000000000004,0.0,0.0,1.5,0.5,0.0005147875349435499
62,0.0,1.5,0.0,0.0,0.75,4.6,0.5,0.5,0.25,0.75,0.11572209687021204
63,0.5,0.0,0.0,2.0,0.25,2.8,0.0,0.0,0.75,0.0,0.12176106414466445
64,0.5,0.5,0.0,0.75,1.0,2.0,0.0,0.0,1.0,0.25,0.16181668670599408
65,0.5,0.25,1.25,0.0,0.75,1.4,0.0,0.75,0.0,0.0,0.00018976489634739353
66,0.25,0.0,0.0,0.0,0.0,3.4000000000000004,0.0,0.25,2.5,0.25,0.016632906493789654
67,0.25,0.25,0.0,0.0,0.25,3.4000000000000004,0.75,0.0,1.0,1.0,0.47456390269297233
68,0.0,0.0,0.75,0.0,0.0,2.0,0.5,0.5,1.5,0.25,0.0031480432503591445
69,0.25,0.25,0.5,0.75,0.25,1.8,0.0,1.75,0.0,0.0,0.0006563142212562278
70,0.25,0.0,1.0,0.75,0.25,1.0,0.5,0.0,0.0,0.75,0.012799692670787125
71,1.5,0.0,0.0,0.5,0.5,1.0,0.25,0.5,0.5,0.25,0.013157222964625723
72,0.0,0.0,0.5,1.0,0.25,2.2,0.75,0.0,1.25,0.0,0.011636485164062738
73,0.25,0.75,0.0,1.0,0.0,3.4000000000000004,1.0,0.25,0.5,0.0,0.4646500688864814
74,0.5,1.0,0.0,0.25,0.75,1.2,0.5,0.0,0.0,0.25,0.4447345778607862
75,0.5,0.25,0.5,0.0,1.5,1.4,0.0,0.0,0.5,0.5,0.015287690018512868
76,0.5,0.5,0.5,0.5,0.0,3.2,0.5,0.25,0.0,1.75,0.033613986893380465
77,0.25,1.25,0.0,0.0,0.5,3.0,0.75,0.25,0.25,0.25,0.9877502674394154
78,0.25,0.75,0.0,0.75,1.0,4.800000000000001,0.0,0.5,0.0,0.25,0.1149518373910969
79,0.25,0.75,1.0,0.25,1.0,3.2,0.0,0.0,0.5,0.25,0.021728010602723405
80,0.25,0.0,0.5,0.25,0.0,4.800000000000001,0.75,0.25,0.5,0.75,0.026656382007222937
81,1.25,0.5,0.5,0.75,0.25,2.8,0.0,0.0,0.0,0.0,0.04624913013775535
82,0.75,0.0,0.25,0.5,0.25,1.2,2.0,0.0,0.0,0.0,0.01462555544862469
83,0.25,0.5,0.75,0.25,0.0,3.8000000000000003,0.0,1.25,0.0,1.0,0.004251948611555808
84,0.0,0.25,0.0,1.75,0.5,1.6,0.25,0.0,1.0,0.25,0.3679591202001077
85,0.5,0.0,0.75,0.0,0.75,2.0,0.0,1.25,0.25,0.0,0.0029413188855400355
86,0.0,0.0,0.0,0.25,0.5,1.0,0.75,0.25,0.25,1.75,0.1552342761250699
87,1.0,0.5,0.0,0.0,0.5,3.0,0.0,1.0,0.75,0.0,0.0037550248123365197
88,0.25,0.25,0.75,0.5,0.5,2.2,0.75,0.25,0.25,0.25,0.03936075542223762
89,0.25,0.0,0.0,0.5,0.5,2.6,0.5,1.25,0.0,0.75,0.008207750745256892
90,0.0,0.5,0.5,1.75,0.5,4.2,0.25,0.0,0.0,0.0,0.4009974637169904
91,0.0,0.25,0.0,0.5,0.0,3.2,0.75,2.0,0.0,0.0,0.011450980269711275
92,0.0,0.25,0.0,0.0,0.0,4.2,0.75,0.75,1.25,1.0,0.00883900602017905
93,0.0,0.25,0.0,0.0,1.75,2.0,0.0,1.5,0.0,0.0,0.001249875561269289
94,0.5,0.0,1.0,0.5,0.25,4.6,0.0,0.0,0.5,0.25,0.014918163049557974
95,0.5,0.5,0.75,0.5,0.0,4.6,0.25,1.0,0.25,0.25,0.0020866808813259302
96,1.0,0.0,0.0,1.25,0.0,3.0,0.0,0.5,0.25,0.5,0.023206747619421736
97,0.25,0.0,0.0,1.0,0.0,2.4000000000000004,0.0,1.25,0.0,0.5,0.008872737202133763
98,0.0,0.75,1.25,0.0,0.0,3.2,0.25,0.75,0.0,0.5,0.002955147100801273
99,0.25,0.25,0.0,0.5,0.0,3.4000000000000004,0.75,0.25,0.0,1.5,0.4556697746068922
100,0.0,1.0,0.75,0.5,0.75,4.800000000000001,0.0,0.0,0.25,0.75,0.04796298263038201
101,0.0,0.75,0.25,0.25,0.0,2.6,0.25,0.0,0.25,0.0,0.678976158081419
102,0.0,0.25,1.75,0.5,0.25,3.8000000000000003,0.5,0.0,0.25,0.25,0.005213973627905686
103,0.0,0.5,0.5,0.25,0.75,1.0,0.25,1.0,0.5,0.0,0.0025984415503427353
104,0.25,0.0,0.0,1.25,0.25,4.0,1.0,0.5,0.0,0.25,0.08089049691575136
105,0.75,0.75,0.0,0.0,0.5,2.6,0.75,0.5,0.0,0.25,0.09122020823816614
106,1.0,0.0,0.25,0.5,0.75,4.4,0.0,0.0,0.0,0.5,0.017685817580219712
107,0.25,0.75,0.5,1.0,0.75,1.2,0.25,0.25,0.0,0.0,0.06568884427316728
108,0.5,0.75,0.25,0.5,0.25,3.8000000000000003,0.25,0.5,0.5,0.5,0.04460298016287999
109,0.0,0.0,0.0,0.5,1.25,1.8,0.25,0.0,0.0,0.0,1.751838581002405
110,0.25,0.0,0.75,0.0,0.5,3.2,1.25,1.0,0.25,0.0,0.0003608065422536447
111,0.0,0.0,0.5,0.0,0.25,4.0,0.0,0.0,1.0,2.0,0.02847257934836914
112,0.0,0.75,0.0,0.25,0.5,2.4000000000000004,0.75,0.0,0.5,0.75,2.3222421651199534
113,0.5,0.75,0.75,0.0,0.75,1.6,0.25,0.0,0.0,0.0,0.04408332704215001
114,0.5,0.25,0.5,0.5,0.25,2.2,0.0,0.0,0.5,0.75,0.04078334854799101
115,0.75,0.0,0.0,0.0,0.5,3.4000000000000004,0.25,0.75,0.5,0.25,0.03661454888748795
116,0.75,0.5,0.25,0.25,0.0,1.8,0.0,0.5,0.0,1.75,0.016132518920036955
117,0.25,0.25,1.0,0.0,0.0,3.4000000000000004,0.75,1.25,0.0,0.25,0.00032977315770762534
118,0.25,0.0,0.25,0.0,0.0,3.8000000000000003,0.0,1.25,1.25,0.25,0.0005379927867374112
119,0.25,0.0,1.25,0.25,0.5,3.6,0.25,0.25,0.5,0.25,0.020012175366180645
120,0.0,0.25,1.25,0.0,0.0,3.2,0.5,0.25,0.0,1.25,0.010086448362596393
121,0.25,0.0,0.0,0.0,2.0,1.4,0.25,0.0,1.0,0.0,0.028822760230077557
122,0.25,1.0,0.0,0.25,0.25,2.0,0.0,0.0,1.25,0.75,0.13909081333283468
123,0.25,1.0,0.25,0.75,0.25,4.4,0.0,0.75,0.75,0.0,0.09707688181783505
124,1.0,0.25,0.5,0.25,0.25,3.0,0.5,0.75,0.25,0.25,0.007882860086045995
125,0.0,1.0,0.0,0.0,1.0,1.2,0.5,0.5,0.0,1.0,0.07153891649351733
126,0.25,0.25,0.25,0.0,1.0,3.0,1.0,0.5,0.25,0.25,0.028979564462491978
127,0.5,0.25,0.0,0.0,0.5,4.4,1.0,0.5,0.25,0.0,0.05796667842145141
128,0.5,0.0,0.25,0.75,0.25,4.800000000000001,0.0,0.5,1.0,0.25,0.011856467409563975
129,0.5,0.25,1.25,0.0,0.5,2.8,0.0,1.5,0.0,0.0,5.316505083733088e-05
130,0.0,0.75,0.0,0.0,0.25,3.8000000000000003,0.5,1.75,0.0,0.25,0.02006102708366947
131,0.25,0.5,1.0,0.5,0.5,1.6,0.5,0.0,0.0,0.25,0.020572173075986508
132,0.0,0.0,0.5,1.0,0.5,1.2,0.25,0.0,0.75,0.0,0.01883109827291237
133,0.5,0.25,0.75,1.25,0.75,3.0,0.0,0.5,0.0,0.0,0.006904043371654543
134,0.0,1.75,0.0,0.0,0.5,3.6,1.75,0.0,0.0,0.0,0.7628101854863512
135,0.5,0.0,1.0,0.0,0.0,3.6,0.75,0.25,0.75,0.25,0.011768730125993446
136,0.25,0.0,0.25,0.0,0.0,1.2,0.5,0.75,0.25,1.0,0.026531032845308083
137,0.25,0.0,0.25,0.0,1.5,4.2,0.0,0.5,0.25,0.0,0.02721449509487278
138,0.0,0.25,1.5,1.0,0.75,4.800000000000001,0.75,0.0,0.0,0.0,0.000680917998216442
139,0.5,0.75,0.25,0.25,0.5,3.4000000000000004,0.0,0.25,1.25,0.25,0.03139674755302911
140,0.25,0.0,0.0,0.25,0.5,3.4000000000000004,0.25,0.25,0.25,1.25,0.5273539388612289
141,1.5,0.5,0.5,0.25,0.0,2.8,0.25,0.0,0.5,0.0,0.013790535356354716
142,0.0,0.0,0.5,0.0,0.0,4.0,0.5,0.5,0.25,1.0,0.010691193164687085
