,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0,0.75,0.25,1.0,0.0,0.75,1.6,0.0,0.0,0.25,0.5,0.019575151731705383
1,1.0,0.0,0.0,1.0,0.0,2.8,0.75,0.5,0.0,0.0,0.017001918957363697
2,0.5,0.5,1.0,0.25,0.0,4.0,0.25,1.0,0.0,0.0,0.00085835024268666
3,0.5,0.5,0.0,1.25,0.25,2.6,0.0,0.75,0.0,0.25,0.35194321432866166
4,0.0,0.0,1.0,2.25,0.0,4.0,0.0,0.0,0.0,0.0,0.012385937788714389
5,0.25,0.0,0.25,0.0,1.25,3.0,1.0,0.0,0.5,0.0,0.11667162960826226
6,0.25,0.25,0.5,0.5,0.0,3.4000000000000004,0.25,1.25,0.0,0.0,0.004437952097590014
7,0.0,1.0,0.0,0.0,1.25,2.8,0.5,0.75,0.0,0.0,0.06773430456633586
8,1.0,0.5,0.0,0.0,1.0,1.2,0.0,0.5,0.25,0.0,0.04525152021567113
9,0.0,0.25,0.5,0.0,0.25,4.2,0.75,0.25,0.75,0.25,0.024821321481424415
10,0.0,0.25,0.25,0.25,0.0,3.4000000000000004,0.0,0.25,1.75,1.0,0.012127996211040252
11,1.75,0.25,0.25,0.25,0.25,4.0,0.0,0.0,0.0,0.25,0.0035384746554476053
12,0.25,0.25,0.0,2.0,0.0,3.2,0.25,0.0,1.0,0.0,0.26285902957917356
13,0.25,0.0,0.0,0.75,0.75,1.2,0.25,0.25,1.0,0.75,0.10560635572350333
14,0.0,0.25,0.0,0.25,0.25,3.2,1.75,0.25,0.25,0.25,0.6149546541355565
15,0.25,0.25,0.0,0.25,2.25,4.6,0.0,0.0,0.0,0.0,0.6179780397037876
16,0.5,1.0,0.5,0.0,0.5,2.6,1.0,0.25,0.25,0.0,0.040397157461975974
17,1.25,0.25,0.0,1.0,0.5,1.6,0.25,0.5,0.0,0.0,0.09514882085381025
