,No Hypothesis
0,4.505256216033973
1,4.505256216033973
2,4.505256216033973
3,4.505256216033973
4,4.505256216033973
5,4.505256216033973
6,3.160911086372004
7,3.160911086372004
8,3.160911086372004
9,1.974402403339353
10,1.3134711892367767
11,0.9101091179435312
12,0.9101091179435312
13,0.9101091179435312
14,0.9101091179435312
15,0.9101091179435312
16,0.3871942360575648
17,0.3871942360575648
18,0.3871942360575648
19,0.3871942360575648
20,0.3871942360575648
21,0.3871942360575648
22,0.3871942360575648
23,0.3871942360575648
24,0.3871942360575648
25,0.1689511874747574
26,0.1689511874747574
27,0.1689511874747574
28,0.1689511874747574
29,0.1689511874747574
30,0.0481959451224306
31,0.0481959451224306
32,0.0481959451224306
33,0.0481959451224306
34,0.0481959451224306
35,0.0155000660645782
36,0.0155000660645782
37,0.0155000660645782
38,0.0155000660645782
39,0.0155000660645782
40,0.0155000660645782
41,0.0072894804508241
42,0.0072894804508241
43,0.0072894804508241
44,0.0072894804508241
45,0.0072894804508241
46,0.0038407132276171
47,0.0024263466093414
48,0.0024263466093414
49,0.0024263466093414
50,0.0024263466093414
51,0.0024263466093414
52,0.0024263466093414
53,0.0024263466093414
54,0.0024263466093414
55,0.0024263466093414
56,0.0024263466093414
57,0.0024263466093414
58,0.0024263466093414
59,0.0024263466093414
60,0.0024263466093414
61,0.0024263466093414
62,0.0024263466093414
63,0.0024263466093414
64,0.0024263466093414
65,0.0024263466093414
66,0.0024263466093414
67,0.0024263466093414
68,0.0024263466093414
69,0.0024263466093414
70,0.0024263466093414
71,0.0024263466093414
72,0.0024263466093414
73,0.0024263466093414
74,0.0024263466093414
75,0.0024263466093414
76,0.0024263466093414
77,0.0024263466093414
78,0.0024263466093414
79,0.0024263466093414
80,0.0024263466093414
81,0.0024263466093414
82,0.0024263466093414
83,0.0024263466093414
84,0.0024263466093414
85,0.0024263466093414
86,0.0024263466093414
87,0.0024263466093414
88,0.0024263466093414
89,0.0024263466093414
90,0.0024263466093414
91,0.0024263466093414
92,0.0024263466093414
93,0.0024263466093414
94,0.0024263466093414
95,0.0024263466093414
96,0.0024263466093414
97,0.0024263466093414
98,0.0024263466093414
99,0.0024263466093414
100,0.0024263466093414
101,0.0024263466093414
102,0.0024263466093414
103,0.0024263466093414
104,0.0024263466093414
105,0.0024263466093414
106,0.0024263466093414
107,0.0024263466093414
108,0.0024263466093414
