x0,x1,Value,Timestamp
5.205911298296225,14.33801895843366,186.7458976896283,7
5.175587737469553,14.007572634535984,177.72990840428986,8
4.5842573463763046,14.066829446095749,168.7458312007428,10
4.869437495130202,13.892320270667275,169.73612646043128,11
5.256496323776576,13.598344043045723,168.60294416121081,13
4.9413753663859294,13.969198162995603,172.9447069536481,3253
4.982083942048513,10.181649221245628,91.84621476343041,3288
0.7709370135478899,12.164888515830782,70.39777627945423,3311
4.950483961113983,13.342194346403284,157.59184394790336,6228
4.9842658999683955,14.125004875936364,177.6597206110996,9271
5.005733594702757,13.066974073986337,151.94152872510617,12032
4.538188702748246,13.833726923300206,161.99417646638952,16465
5.00808187215509,13.88358341717849,171.91439739229492,20235
4.982565592668614,13.849280471260887,170.6217869361938,23414
4.959790054514919,12.833896424987776,145.7486208066483,26591
4.982083942048513,12.759507530137647,144.39999032145272,30164
3.735239869662376,13.964203278497704,148.61142808732862,33349
4.817608423234704,12.593432549265088,137.85475710506623,36974
-3.939561881191831,14.479291593030371,3.337916523163611,40496
4.988132207948508,14.46738056951927,186.64157217553458,43833
5.0097471429394105,14.481292548227877,187.37919577561294,46950
4.979630082355683,14.47482487504054,186.6911940021647,50126
-2.256483743593093,3.7354417731960554,46.347331196439086,50238
4.95419874757383,14.479952877078174,186.38332014218986,53369
4.980383830997847,14.477856480379192,186.78426469426228,56331
4.849251803349452,14.484202045526487,184.6067842765672,59390
-0.6827754862600175,14.500394019430715,71.52350995544136,59426
4.994483224531823,14.50171336394804,187.65794101746962,62347
4.885015408024433,14.479291593030371,185.1313592798898,65412
-1.4157963866240615,14.479291593030371,47.08786894827284,68482
-3.484622231358208,14.479291593030371,2.819734937426512,71490
4.821215539779926,14.479521494950706,183.96393604166573,77836
4.963426647841754,14.479213403894656,186.52531313917464,82520
-3.549773615565525,14.428026085658695,2.5105103349527473,85879
-3.916613062349663,14.456125053153688,3.198252301228956,88953
-4.838704641745445,14.418411011217772,16.532992050202417,92039
-3.785651921300036,14.30883339897203,2.508511513116024,95053
4.519678290865051,14.424964891682228,176.624289847284,98271
3.0740763321990308,8.814954943707978,42.4972078586552,98326
-3.9340639839205886,14.459323631682848,3.2979553353686426,101464
4.814001370879637,14.436549003064584,182.70113978686902,107799
4.989551859833179,14.45585673849088,186.36209962460205,110707
-3.8098824704334033,14.198635243770727,2.531006947946958,113658
4.981956305273325,14.200541513648634,179.56695399023357,116774
-3.5158014754642206,14.447274788634207,2.6370832545387968,119864
4.994478024959809,14.459064894844387,186.53134652137865,123048
-3.1181438619665283,14.074783584354485,3.8455066571712817,126051
-3.4598886113925125,14.068072767207381,1.9105137075317533,129324
-3.0879658938896872,14.465876599792193,5.791228762928647,132520
-4.374059258709699,14.020666498888428,8.80802673743745,139296
-3.6434982092444472,14.468140976466227,2.4930181343003293,142211
-3.7913540288029006,14.001202980877038,2.3666559292052747,145029
-3.6762752867177872,14.935467489777222,3.5298067362380037,149050
-3.7964141659988857,13.964838227117774,2.3877113815085687,152591
-3.442737383325893,13.855886259740867,1.5447877246835247,155733
-3.570532426123382,13.351791800450147,1.2682613395855593,158901
4.818765383394334,14.906144041379228,195.31964494897537,162020
5.101524435194932,14.93693570484321,201.17311257111822,166232
-3.373349290296982,14.949620164436862,5.109722302309952,169698
-3.6973362426835115,13.868499140934016,1.8904555802072767,174084
-3.4641549950919996,14.973359343301684,4.54014808920123,176841
5.04965300862651,14.948805565126557,200.63464816423354,180011
4.961460194020692,14.954129515440716,199.25011707566725,183231
-3.2663653546308917,14.484285826343571,4.11076998466355,186440
-3.9459664586973227,14.46308213760001,3.3697110287283003,189685
-3.5821115388405937,14.468140976466227,2.5453629800791084,192737
-0.3511316044458006,8.014695938626742,21.089615078795603,192770
4.868217849765895,14.97222593639442,198.04817096313081,197623
4.888068075050809,14.979445217688113,198.61314876970403,200928
-4.935061041434678,1.2224462857504013,261.0725257568396,200990
-4.989930690589762,12.823994131407142,31.4174516584295,204588
-4.945091062749241,14.38297500482103,19.218019165124353,207736
-4.999475551234498,15.0,17.496857197873616,210998
-4.968676064702413,14.979203074870215,16.919818678762965,214395
-4.918043299816442,14.48034016378112,18.069503406758614,217649
-3.5992267643230442,14.470919430804434,2.528830983965473,220893
3.9213232756284597,4.862212762539678,12.886047945580245,221048
4.136082891601038,14.071816086228486,159.6359244447943,224210
7.052022028475646,10.648942340979554,106.16796113059775,224382
3.9589468783742934,14.113141557747662,156.92441589581256,228002
-3.4248016165754933,2.5959427430338957,108.31808432551028,231069
3.906260183537386,14.153019592801453,156.80164080121705,234222
-4.933475257659083,15.0,16.090116502737057,237368
-4.936249116547297,14.750547858780296,17.209965659455296,241187
-3.9855192725636894,14.481689330879297,3.6265585165402285,244737
-4.93459680347524,14.53534350351118,18.187374911490792,248012
8.301559028180563,2.118618772756316,6.02763659608653,248144
-3.6147461269204975,14.96853625967223,3.7861158216728863,251181
6.1672170121872885,8.374704052660716,72.48737010271445,251336
10.0,1.726522004448627,3.5724259529030533,254399
9.098485779586227,1.588600175660912,1.2950445675919722,257727
9.299382678827776,1.4032247168405423,1.410368075229278,261227
9.032641847521978,1.381167596899149,1.7397043762793818,264203
1.6817492651185262,0.03164550983601694,22.31145623699677,264339
10.0,1.254231390831304,5.001180538284637,268363
9.039013605194056,0.8141827739259531,2.938589082196312,272127
9.553451978548647,0.6724781275085163,4.137603246027952,275368
8.912735429844217,0.7849943974363891,3.298554870942707,278719
9.345325376846924,1.1966672765897681,1.8974340983670794,281831
8.350808278526518,1.2183031668833761,5.673049358588617,287494
9.748546903231928,1.2329557517197152,3.233683101885656,290494
9.69566328641647,1.2222289998174318,2.9703637820834037,293754
-4.14567054387627,0.8853344258616246,198.97192204391328,296634
9.291048238137124,1.2244256702362812,1.7834039787834453,299715
5.018577398865576,14.99836142773896,201.46267724062344,302643
