,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.0,1.0,0.25,0.0,0.0,5.0,0.0,0.5,0.0,0.75,0.03731256838151753,What they knew
1,0.0,0.0,0.5,0.25,0.0,3.2,0.0,1.25,0.0,1.0,0.0011167043472097799,Global
2,0.5,0.0,1.0,1.0,0.0,2.4000000000000004,0.25,0.0,0.25,0.0,0.016058534726764447,Global
3,0.75,0.25,0.0,0.75,0.75,2.0,0.0,0.25,0.25,0.25,0.12262251151074313,Global
4,0.75,0.0,0.75,0.25,0.25,3.6,0.5,0.25,0.0,0.5,0.03253830551626451,Global
5,0.25,1.0,0.25,0.5,0.0,5.0,0.25,0.0,0.0,0.25,0.9074388013592698,What they knew
6,0.25,1.25,0.25,0.75,0.0,5.0,0.0,0.0,0.0,0.0,0.7801038283524186,What they knew
7,0.25,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.75,0.2024067532261417,What they knew
8,0.0,3.75,0.0,0.75,0.0,4.800000000000001,0.0,0.0,0.0,0.0,11.42441060964411,Global
9,0.0,4.0,0.0,0.75,0.0,4.6,0.0,0.0,0.0,0.0,11.377908473301773,Global
10,0.0,3.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.988391102097934,Global
11,0.0,3.75,0.0,0.0,0.0,5.0,0.0,0.75,0.0,0.0,0.4300342251221413,Global
12,0.0,0.0,0.0,0.25,0.0,5.0,0.0,0.0,1.0,0.0,0.37241594369570175,Global
13,0.0,0.0,0.75,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.25,0.051306514798749044,Global
14,0.5,1.0,0.0,0.75,0.0,5.0,0.0,0.0,1.0,1.25,0.20632320447625685,What they knew
15,0.0,1.0,0.5,0.0,0.25,5.0,0.0,0.0,0.25,1.5,0.14803378670763365,What they knew
16,0.0,3.75,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.75,8.01034731291982,Global
