,No Hypothesis
0,26.36340028438296
1,26.36340028438296
2,8.056108467712628
3,8.056108467712628
4,8.056108467712628
5,5.2489979969603935
6,5.2489979969603935
7,5.2489979969603935
8,3.494691747578756
9,3.494691747578756
10,3.494691747578756
11,3.494691747578756
12,3.494691747578756
13,3.494691747578756
14,3.494691747578756
15,3.494691747578756
16,3.494691747578756
17,3.494691747578756
18,3.494691747578756
19,3.494691747578756
20,2.624627097927505
21,2.624627097927505
22,1.0646126477597178
23,1.0646126477597178
24,1.0646126477597178
25,1.0646126477597178
26,1.0646126477597178
27,1.0646126477597178
28,1.0646126477597178
29,1.0646126477597178
30,1.0646126477597178
31,1.0646126477597178
32,1.0646126477597178
33,1.0646126477597178
34,1.0646126477597178
35,1.0646126477597178
36,1.0646126477597178
37,1.0646126477597178
38,1.0646126477597178
39,1.0646126477597178
40,1.0646126477597178
41,1.0646126477597178
42,1.0646126477597178
43,1.0646126477597178
44,1.0646126477597178
45,0.4475305482626177
46,0.4475305482626177
47,0.4475305482626177
48,0.4475305482626177
49,0.4475305482626177
50,0.4475305482626177
51,0.4475305482626177
52,0.4475305482626177
53,0.4475305482626177
54,0.4475305482626177
55,0.4475305482626177
56,0.4475305482626177
57,0.4475305482626177
58,0.4475305482626177
59,0.4475305482626177
60,0.4475305482626177
61,0.4475305482626177
62,0.4475305482626177
63,0.4475305482626177
64,0.4475305482626177
65,0.4475305482626177
66,0.4475305482626177
67,0.4475305482626177
68,0.4475305482626177
69,0.4475305482626177
70,0.4475305482626177
71,0.4475305482626177
72,0.4475305482626177
73,0.4475305482626177
74,0.4475305482626177
75,0.4475305482626177
76,0.4475305482626177
77,0.4475305482626177
78,0.4475305482626177
79,0.4475305482626177
80,0.4475305482626177
81,0.4475305482626177
82,0.4475305482626177
83,0.4475305482626177
84,0.4475305482626177
85,0.4475305482626177
86,0.4475305482626177
87,0.4475305482626177
88,0.4475305482626177
89,0.4475305482626177
90,0.4475305482626177
91,0.4475305482626177
92,0.4475305482626177
93,0.4475305482626177
94,0.4475305482626177
95,0.4475305482626177
96,0.4475305482626177
97,0.4475305482626177
98,0.4475305482626177
99,0.4475305482626177
100,0.4475305482626177
101,0.4475305482626177
102,0.4475305482626177
103,0.4475305482626177
104,0.4475305482626177
