,x0,x1,Target
0,6.665536158607303,3.5631183005236844,-24.823670200298263
1,7.3641779899205275,14.486237970644996,-188.7803334745195
2,9.5890167085734,6.8017387112596825,-18.038943061558626
3,4.135636941419168,11.6328977190727,-104.87319703906111
4,4.624200171386038,10.830273442754207,-98.03271225790056
5,-4.474452138478441,4.47674206333769,-133.8707423420999
6,-4.122312621768879,12.855914138807984,-8.268069714215633
7,0.5928104181221121,10.197719273671455,-43.93099766723395
8,-1.155800760100548,5.213718227287379,-21.702312072300472
9,-4.858808448785458,5.3750067405745465,-141.53921810042777
10,9.236412725173155,3.268485136975334,-1.4660415900466077
11,-0.20912950429453137,13.766585790008811,-74.5695112178484
12,-4.521445003401579,0.9762680556377173,-229.02145248705196
13,4.4474349866173455,13.10720164919308,-142.74910306597818
14,-4.869264015443227,11.198658554909063,-43.01654967669574
15,7.192617565039351,1.1357616925840008,-15.907565006552804
16,4.846830018954368,7.638933001252773,-51.205811019729765
17,2.1982508724457475,14.333612173965994,-129.98150227929915
18,-4.999819496457723,3.7046805148787447,-194.49070305423285
19,5.683490168673753,4.868730746800697,-31.924396156598405
20,-0.8450546542428574,10.431681788302118,-25.33975623310026
21,8.77827622218923,3.6671355329698545,-5.169733133218381
22,1.8712872591514547,3.7948902423225968,-7.260771305268297
23,0.6899993722459925,9.068082429475666,-34.25453389091372
24,6.58568139520837,1.0187624519162175,-19.176681722685924
25,5.291276187809702,8.223901460937379,-64.65126483208331
26,-2.930209208626141,1.4812982880737762,-106.5259490032905
27,-1.3166134201301656,2.276799938767089,-48.92742592227044
28,8.889917192353268,10.201575234069631,-68.01130320904004
29,-1.4351161718047507,8.533278788348406,-11.299106202119559
30,3.34948077151604,1.0910581632652172,-1.6601843084354706
31,7.595627656241064,6.079792390471971,-34.68913304763644
32,-2.826935164305123,2.863800879998905,-75.99995000462633
33,2.3596020559774127,10.6803656137463,-62.73194999134946
34,9.774076865515122,13.121797526025667,-107.81878721991009
35,2.4856252585134095,1.6016999099056328,-3.9294415668306804
36,8.698192104844646,5.4737394132942745,-15.378827333483809
37,-1.6011818465085743,13.086477935181428,-27.406428595540426
38,-2.954624723611431,3.545702402292304,-69.1979173301045
39,3.9309886802856884,8.458839136180726,-48.381850469664606
40,9.384020979749458,6.798589998353998,-19.395888191676306
41,-3.065628881321893,11.40851515151085,-0.8943531028899872
42,-1.9754888732882714,2.6359479481977246,-55.39151295488282
43,1.5567701897621662,5.103912042717188,-11.743783036941403
44,9.50879662840854,2.145391156313573,-0.5928745175358736
45,7.66837799209177,10.041092099709944,-86.57935527320275
46,-3.3604263788068156,1.3238031004391098,-132.49290788011677
47,9.496930619160855,2.9144622781950975,-0.5656999992052881
48,-3.7714990997248226,4.040770429197955,-98.26705493944722
49,4.751957770197,8.201658680169908,-57.26817919626501
50,5.450872657798765,14.44647116554393,-192.91447496641092
51,-0.8341770540286912,3.504396927719503,-31.763168044450737
52,7.6850808171871705,3.363187059371717,-15.47405487023549
53,5.333594493380339,2.3024195546755912,-16.834389290054244
54,-1.9460279576662969,1.0139834040536544,-79.96768900063849
55,6.2422854315246195,2.7011909312702316,-22.161373226747877
56,-3.1360893462511448,3.372109108631946,-79.42424836120236
57,-0.808106695270637,0.5073259656568374,-63.737009019398464
58,-1.184012224379361,10.032820596319146,-17.492320671128063
59,6.398786209311121,3.3902162139992527,-24.758382268097286
60,4.177743839883117,13.683841264779286,-150.99028689570477
61,3.1241594242002044,5.60917634364294,-11.425343079414331
62,-4.801990616526507,12.439765417819823,-28.34599909356423
63,7.248422915703671,1.1958017663432967,-15.468785368654585
64,-2.4248705348425275,12.572235483314998,-6.575858279924279
65,3.462404182927166,5.246733204015472,-11.183065513745326
66,-2.8249555571679985,1.4777861387554003,-101.86186931963496
67,3.4027212747412108,10.650988350945957,-74.18241443710228
68,9.263065489392181,11.220769981892811,-79.35624812032867
