,Good,Good_Poor,Good_Weak,Poor,Weak,Weak_Poor
0,2209.042664425034,11687635.550008688,101894.29177315193,11687635.550008688,101894.29177315193,11687635.550008688
1,2209.042664425034,2209.042664425034,2209.042664425034,2790076.333668168,101894.29177315193,101894.29177315193
2,2209.042664425034,2209.042664425034,2209.042664425034,1692392.4555753665,101894.29177315193,101894.29177315193
3,2209.042664425034,2209.042664425034,2209.042664425034,1692392.4555753665,101894.29177315193,101894.29177315193
4,2209.042664425034,2209.042664425034,2209.042664425034,1692392.4555753665,101894.29177315193,101894.29177315193
5,2209.042664425034,2209.042664425034,2209.042664425034,1692392.4555753665,81531.14284276254,81531.14284276254
6,591.6183354041123,537.2539925669423,442.474291337494,1285115.9809953056,50803.46098218048,81531.14284276254
7,591.6183354041123,537.2539925669423,442.474291337494,967656.2327274082,50803.46098218048,72342.32924723723
8,591.6183354041123,537.2539925669423,442.474291337494,899450.2541088713,50803.46098218048,72342.32924723723
9,591.6183354041123,537.2539925669423,442.474291337494,855618.6023425118,50803.46098218048,72342.32924723723
10,591.6183354041123,537.2539925669423,442.474291337494,855618.6023425118,50803.46098218048,72342.32924723723
11,385.1632267064211,537.2539925669423,442.474291337494,810314.1306505287,50803.46098218048,72342.32924723723
12,385.1632267064211,537.2539925669423,442.474291337494,752044.7586780334,48060.107690510325,68582.66780812915
13,385.1632267064211,537.2539925669423,442.474291337494,715547.9707621781,47056.18693328605,66458.02889666356
14,385.1632267064211,537.2539925669423,442.474291337494,708243.9846061447,37999.87747733904,66458.02889666356
15,385.1632267064211,537.2539925669423,442.474291337494,705533.9790682988,37641.84016862902,60180.99820831172
16,343.6815939049108,537.2539925669423,442.474291337494,699839.3795818774,35602.318892408744,58231.04443704467
17,343.6815939049108,454.3650777416259,442.474291337494,693635.3900933922,35416.39312840799,56649.82448436381
18,343.6815939049108,454.3650777416259,442.474291337494,378331.18426657695,33101.80898233968,55873.84724798535
19,343.6815939049108,454.3650777416259,442.474291337494,294620.7109695972,33101.80898233968,54994.32170032245
20,343.6815939049108,454.3650777416259,442.474291337494,247522.7144653986,31837.1377680328,41670.10290290039
21,343.6815939049108,454.3650777416259,442.474291337494,230771.7635699624,29550.36844235993,40639.89935439167
22,343.6815939049108,454.3650777416259,410.15270629584086,228610.2902152792,29450.159631066654,39000.52852015648
23,343.6815939049108,454.3650777416259,410.15270629584086,225092.9418138148,29392.024625065376,29153.819815785555
24,343.6815939049108,454.3650777416259,410.15270629584086,195210.4097700315,29129.39377877229,23696.893032930584
25,335.0970334275326,402.3771324810129,370.4814177056247,173248.87559231158,27331.465007016028,23607.51734058312
26,335.0970334275326,402.3771324810129,367.6948917312543,166497.24531639725,26517.112093032032,22514.85427069009
27,335.0970334275326,402.3771324810129,367.6948917312543,165808.65852675543,22536.207381628286,21742.37936746183
28,307.73519710635406,402.3771324810129,367.6948917312543,162731.19879123985,22536.207381628286,21361.427484324897
29,307.73519710635406,400.0221695593681,314.2351804226288,137876.59470011873,21049.864238149526,18254.218781727093
30,307.73519710635406,396.31741714739405,314.2351804226288,126195.72368593563,18232.477269618157,16686.119498119726
31,307.73519710635406,393.8025914012188,314.2351804226288,122567.96680170656,16286.703261660892,16686.119498119726
32,307.73519710635406,389.21809488700535,311.2188151530367,121131.95927210184,16014.900908234002,16686.119498119726
33,307.73519710635406,389.21809488700535,306.12411195606114,121063.8887491557,15421.697618160946,15928.649563179217
34,307.73519710635406,389.21809488700535,303.5730918808407,120912.70976855476,15073.794743929137,14400.738529328357
35,307.73519710635406,384.9451085805816,303.5730918808407,120912.70976855476,14387.171139064738,14158.229539349051
36,307.73519710635406,382.6356569572811,303.5730918808407,107932.59233858487,14281.141341516195,14140.925534137132
37,307.73519710635406,379.8581169555288,291.2206429006809,92792.57105012031,13410.562252292546,13888.767448732357
38,307.73519710635406,379.4260146023928,286.60786211825973,84785.8435958068,11198.489650880334,13884.045155751148
39,148.40808835070598,375.6792367032375,270.137834954766,84089.50535803133,7281.7950018393185,13480.62882936042
40,136.36254098399124,375.6792367032375,243.90574761568573,84089.50535803133,6742.204903424774,13480.62882936042
41,116.11987569348916,375.6792367032375,232.49939342142557,82106.38488316146,6160.984009442744,12117.82664896872
42,107.19410731531936,347.5165565731171,215.7270442282929,79819.80853188335,6118.329054427736,9125.955572635472
43,105.64128421504525,347.3366251877764,215.7270442282929,77946.80631114145,5820.817648298159,8551.980026230522
44,104.84590517462622,343.32110992310464,210.99388445887388,64812.3636782316,5205.65458760837,8314.108604957795
45,87.58706298124966,343.32110992310464,208.5757690625329,60976.64886382349,5205.65458760837,8259.471635634733
46,83.91204778018498,343.32110992310464,205.66499337500065,58491.743570041865,5111.280104862803,8249.53566795711
47,80.45746200353597,342.0362554041109,205.66499337500065,58274.0968845621,5005.983713412012,8195.545434091213
48,80.41560228281406,338.6894133265402,203.14026457327668,58205.32807580064,4971.079154132635,7971.182849234775
49,80.27983069061767,338.6894133265402,201.31665571046167,58205.32807580064,4827.60315336982,7929.445596261089
50,80.21236949466503,336.73761891074747,200.05359840866345,58139.36945624375,4674.431001573805,7843.940588591391
51,78.8294048666137,336.73761891074747,198.86939588165748,58139.36945624375,4609.732065798913,7510.956012132822
52,69.78186580330897,332.55653706948806,198.0699682943548,51087.722650877055,4596.63399169677,7385.336658204629
53,65.60349985441823,332.55653706948806,196.0257943861324,37658.1992360921,4579.679563799333,7043.234956605799
54,64.43152517623629,331.8088789454279,192.9956567466488,35523.86636958442,4572.600981447199,5970.543846994739
