,Good,Good_Poor,Good_Weak,Poor,Weak,Weak_Poor
0,0.1490600475712804,36.94352044936041,9.740177254663802,36.94352044936041,9.740177254663802,36.94352044936041
1,0.1490600475712804,0.1490600475712804,0.1490600475712804,3.907519711052573,3.907519711052573,9.740177254663802
2,0.1490600475712804,0.1490600475712804,0.1490600475712804,3.907519711052573,3.907519711052573,3.907519711052573
3,0.1490600475712804,0.1490600475712804,0.1490600475712804,3.907519711052573,3.907519711052573,3.907519711052573
4,0.1490600475712804,0.1490600475712804,0.1490600475712804,3.907519711052573,3.907519711052573,3.907519711052573
5,0.1490600475712804,0.1490600475712804,0.1490600475712804,3.907519711052573,3.907519711052573,3.907519711052573
6,0.1231365239175577,0.1231365239175577,0.1490600475712804,3.907519711052573,2.7622675100974643,3.907519711052573
7,0.1231365239175577,0.1231365239175577,0.1490600475712804,3.907519711052573,2.7622675100974643,2.3357208512013834
8,0.1231365239175577,0.1231365239175577,0.1490600475712804,3.907519711052573,2.347931149594971,2.3357208512013834
9,0.1231365239175577,0.1231365239175577,0.1490600475712804,3.907519711052573,2.097152,2.3357208512013834
10,0.1231365239175577,0.1231365239175577,0.1490600475712804,3.907519711052573,2.097152,2.3357208512013834
11,0.1231365239175577,0.1231365239175577,0.1079975279104441,3.907519711052573,2.097152,2.097152
12,0.1231365239175577,0.1231365239175577,0.1079975279104441,3.907519711052573,2.097152,2.097152
13,0.1231365239175577,0.1231365239175577,0.1079975279104441,3.4643566898060563,2.097152,2.097152
14,0.0027691212247026,0.000711080737773,0.1079975279104441,2.601115667408612,2.097152,2.097152
15,0.0027691212247026,0.000711080737773,0.0097757184991051,2.0563012390973,2.097152,2.097152
16,0.0027691212247026,0.000711080737773,0.0097757184991051,1.7795113049663305,0.689167684207968,2.097152
17,0.0027691212247026,0.000711080737773,0.0097757184991051,1.437251738379982,0.2384297301887399,2.097152
18,0.0027691212247026,0.0001314837148972,0.0097757184991051,0.9603415572785812,0.0963209506194757,0.46095945592358
19,0.0027691212247026,1.6858576626614763e-05,0.0009007208821272,0.5818304782437838,0.0071577778039171,0.2058410464413109
20,0.0027691212247026,1.6858576626614763e-05,0.0009007208821272,0.3613852326252341,0.0071577778039171,0.0521193278542682
21,0.001374622994784,1.6858576626614763e-05,0.0004026384416194,0.206420353758597,0.0071577778039171,0.0222454763226864
22,0.0006852440220297,1.6858576626614763e-05,0.0004026384416194,0.0863127448931052,0.0071577778039171,0.0005055564455194
23,0.0006852440220297,1.6858576626614763e-05,0.0004026384416194,0.0296323163542067,0.0071577778039171,0.0005055564455194
24,3.2105425976846724e-05,1.6858576626614763e-05,0.0004026384416194,0.0042424259441625,0.0071577778039171,0.0005055564455194
25,3.2105425976846724e-05,1.6858576626614763e-05,0.0004026384416194,0.002164138954212,0.0071577778039171,0.0005055564455194
26,3.2105425976846724e-05,1.6858576626614763e-05,0.0004026384416194,0.002164138954212,0.0071577778039171,0.0005055564455194
27,3.2105425976846724e-05,1.6858576626614763e-05,0.0004026384416194,0.002164138954212,4.005802466847935e-05,1.558103247011624e-05
28,3.2105425976846724e-05,1.6858576626614763e-05,0.0004026384416194,0.0017105780790621,4.005802466847935e-05,1.558103247011624e-05
29,3.2105425976846724e-05,1.6858576626614763e-05,0.0004026384416194,0.0017105780790621,4.005802466847935e-05,1.558103247011624e-05
30,3.2105425976846724e-05,1.6858576626614763e-05,0.0004026384416194,0.0002398515424959,4.005802466847935e-05,1.558103247011624e-05
31,3.2105425976846724e-05,1.6858576626614763e-05,0.0004026384416194,4.482027751393197e-06,4.005802466847935e-05,1.558103247011624e-05
32,3.2105425976846724e-05,1.6858576626614763e-05,0.0004026384416194,4.482027751393197e-06,4.005802466847935e-05,1.558103247011624e-05
33,3.2105425976846724e-05,1.6858576626614763e-05,8.772478944172928e-05,4.482027751393197e-06,4.005802466847935e-05,1.558103247011624e-05
34,3.2105425976846724e-05,1.6858576626614763e-05,8.772478944172928e-05,4.482027751393197e-06,4.005802466847935e-05,1.558103247011624e-05
35,3.2105425976846724e-05,1.6858576626614763e-05,8.772478944172928e-05,4.482027751393197e-06,4.005802466847935e-05,1.558103247011624e-05
36,3.2105425976846724e-05,1.6858576626614763e-05,8.772478944172928e-05,4.482027751393197e-06,4.005802466847935e-05,1.558103247011624e-05
