x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,Value,Timestamp
-2.044544483245712,-1.9791941241806033,-1.9248432855680813,-2.0522687630531733,-2.190989463155647,-2.1959717837242243,-2.1855106580312222,-2.0626288186964894,-2.184941015309133,-2.1826548145657076,-2.000323712861441,-2.204124961541609,-2.134687489750579,-1.8717662201347331,-2.0599749991385927,-2.1917612981527945,-2.1049012817691133,-2.2785989603509407,-2.201624049194491,-1.5434471324133465,124.92754667205212,503747
0.9336492698048122,2.0133166549831234,-7.2267849577378245,-8.135334885640004,-3.350661014310364,-2.1549194391705297,-8.15786141460993,4.122267449895006,-2.5954319897115443,3.0522607699702764,8.314811437714045,-5.578853628523023,3.0016426231002704,7.996481652366448,1.6602578974972637,-2.525361513213702,1.455907535569743,-7.760114170030941,-0.36325926264738584,-2.385966937532195,122.78938776456623,503909
-2.3425219593892423,-1.973549050429936,-1.276405232652614,-2.0148011894638795,-2.1254274141674827,-2.071722074447481,-2.1019631013418207,-1.886691904137571,-2.1679006623641346,-2.1815680828677992,-2.093874373268818,-2.3410460860273608,-1.8351066789210275,-1.9435182409028293,-2.2481088756026004,-2.350211140709895,-2.124204743348225,-2.2356628641784813,-1.8453904747732688,-2.370872929073119,119.83490987391419,546120
-2.174216998368959,-1.96815292611827,-2.1402854819408574,-2.0559428965517137,-2.1786026588688117,-2.2106172445498196,-2.118918481443596,-1.8124608099069222,-2.1843291328320893,-2.164867602976493,-2.4652583372017904,-2.3013776887406765,-2.209343881009839,-2.1940943730243934,-2.2926946811859317,-2.3472321039648003,-1.9404028424715385,-2.3020349211259816,-1.9008840662037443,-2.2384993500914643,129.55546893026528,586953
-2.180589287333122,-1.9486650406999293,-2.2188538411737113,-2.1212289213870505,-2.000143822262839,-2.0644589495143837,-2.075012682073453,-2.4853486697086886,-2.2256330549532723,-2.224135041367644,-2.0014889395990014,-2.40121634543896,-1.7076980916579458,-2.2049053571476476,-2.1635509476781696,-2.3596618389655255,-2.0611656471700557,-2.3197748663366315,-2.442678828743446,-2.325503856017841,130.3563403024152,628742
-2.023112077093108,-2.1443272748650744,-1.681354138206002,-2.1380546179605187,-2.1322490557284066,-2.1266882734290533,-1.977247119067174,-1.8877620905633334,-2.161779760693121,-2.168426360182134,-2.1929383484862974,-2.2888688690568344,-2.122118882649681,-2.0863189865113867,-2.150052327846195,-2.272467659326749,-2.416622204762257,-2.1518007332730393,-2.176637796476081,-2.112160960945591,126.4701003578961,673268
-2.074413237282852,-1.9872829680130515,-1.691348502561869,-2.072877285343239,-2.051005065839478,-2.004916407175566,-2.2010130318602616,-2.1459561518546186,-2.3411712350561977,-2.115088466958186,-2.08734379313246,-1.5096863674527663,-2.0113899380491373,-2.3154702837475414,-2.31413052466264,-2.1341725133291964,-2.1143628973026742,-2.2602470454415897,-2.1864176332636207,-2.4059005907064694,122.58636806025109,712751
-2.5658185397227893,-2.1159935796826588,-2.033092553697098,-2.1002249431851485,-2.1861145432483173,-2.1334952053945146,-2.0322974145022474,-2.1053815628302677,-2.137576741272007,-2.14550543933834,-1.9725686896327215,-2.1417640704245136,-2.0605304070369748,-2.1808948401808763,-2.187168019636056,-2.1346013482724233,-2.094257789721362,-2.2543116780280172,-1.611570516470963,-2.198596584391634,125.28528914513548,755636
-2.070530978351892,-1.9634370628645517,-1.9592643819054332,-2.05296798471326,-2.08676242276482,-2.017280693897298,-2.308456166497689,-1.8300953221649259,-2.2462672847634244,-2.2608864694066444,-1.9874458898060716,-2.229223472196268,-1.83834499516726,-1.9134683248781992,-2.180102138702016,-1.9775770875022989,-2.5436912095687694,-2.25626981178187,-2.1723269232240976,-2.5532962758317144,123.58845063022329,799137
-2.1087597270495415,-1.8985129443532203,-1.960051734356508,-2.0255684549499424,-2.102119643471422,-2.039707942696255,-2.1200559337478277,-1.874035712184126,-2.2416779504259354,-2.1655014950293245,-1.9331763917098552,-2.231870409621309,-1.9871168058490944,-2.113923815627585,-2.1960743206366704,-2.2256366845887876,-1.9704093796895208,-2.280287885631484,-1.813748091514747,-2.7907036299788768,120.86030694697665,837058
-2.0280543550898837,-1.8149729417788478,-2.1726861134781212,-1.8198883966040462,-2.0925173111807247,-1.9555738714992903,-2.051785407598919,-1.864765943659922,-2.135749418737257,-2.193459937792719,-2.1431384257707142,-2.050365143354802,-2.104374885184769,-2.070594217325176,-2.1629126926879203,-2.105462064074622,-2.142264011505111,-2.358088030347173,-2.1508604910786815,-2.8903210417654766,121.65989822748516,877926
-2.100238695452208,-2.017046692369852,-2.1313767244176756,-1.9222608051859815,-2.269957944543629,-2.0861860610808414,-1.833905779119501,-1.8434879992251112,-2.233846748363586,-1.9877404243609975,-1.8960294123193098,-2.126202322826537,-2.4250608891174785,-2.1153360317842704,-2.247169259160926,-2.238122108000691,-2.1731851456063245,-2.241056621489786,-2.0810218725090532,-2.511052857214776,124.44303444039504,919629
2.3319294493613967,9.50351474082765,8.398666743244384,2.2971104693718267,6.5137645292893716,3.3266749096039874,-4.5410093046637865,-6.800635444563589,-7.776640448487557,-8.192149310819518,-5.687935560276216,2.3866572173281106,3.2757593374716105,5.265578843418888,-7.107037543638192,-2.5364362441699404,-0.6550557604338607,1.2417195761740274,-8.836766140079076,3.529070029476973,228.41046582010992,920084
-2.1849419120261597,-1.8680933818351755,-1.2178978356112964,-2.051832053806119,-2.159908554201012,-2.235297391604468,-2.180150538109068,-2.069513535642309,-2.1905261205913074,-2.0772063987771965,-2.0426683137706103,-2.08471788834383,-1.9663610166946732,-2.040073101446687,-2.226203513038336,-2.246762502681777,-1.8154725799961486,-2.1845302863066625,-2.265261653611236,-2.266135631544034,120.19853466427512,958947
-2.0280543550898837,-1.8149729417788478,-2.1726861134781212,-1.6394297267985856,-2.0925173111807247,-1.9555738714992903,-2.051785407598919,-1.864765943659922,-2.135749418737257,-2.193459937792719,-2.1431384257707142,-2.050365143354802,-2.104374885184769,-2.0705942173251763,-2.1629126926879203,-2.105462064074622,-2.142264011505111,-2.217857524625847,-2.1508604910786815,-2.3373293353369196,120.21949001530436,997964
-2.2651359006532488,-2.0345495480202844,-1.9597736171347044,-2.067285473768586,-2.104098633504885,-2.024180029387262,-2.1667380116090005,-1.864395307230808,-2.835077504335036,-2.1837185747587498,-2.069463549330927,-2.199410747643502,-2.1269633291136465,-2.0695130336650074,-2.2330565644486526,-1.9462464564949595,-2.130426207928977,-2.3410555315654076,-2.291719022006598,-2.240811522211188,127.81174685320562,1044044
-2.082039676137409,-2.0986018996481057,-2.1072524115852023,-2.0365741737309477,-2.15675868881942,-2.070054878084142,-2.245099944371903,-2.052368436953599,-2.161016427204383,-2.191050907444717,-2.0768589995724795,-2.0418378667915027,-2.1234668761395596,-1.8747118001691931,-2.176547324290569,-2.1520077251043794,-2.132263860205253,-2.2331202111232598,-2.2493637024050077,-1.585638110745652,126.21514268012879,1088645
-2.0626043414093065,-1.826886579072852,-2.1036237235765762,-1.7887579007919554,-2.131715322196415,-2.0848001113811936,-2.199771302448359,-2.0590190540960087,-3.210710653965715,-2.0650278659556136,-2.136377515454929,-2.1164216140975824,-1.8409992356577867,-2.082514639711165,-2.223757543127447,-2.2105357467580777,-1.9826794044591445,-2.1576750129729647,-2.126884396152596,-1.9998781094524567,121.97557725893415,1131064
0.6454448196499953,-2.061321932198098,-5.041720457685415,-7.581962216235467,-9.40085897405178,4.5619245833729245,8.464137824978593,2.6532768585884963,-8.039472132205692,-0.5360717101336192,6.443814946140666,0.9473877882223274,-5.571235554882809,2.2028032611771398,5.728419999830482,-5.940817883746749,0.6415856888885827,6.921142673000993,-3.7917537441789957,-5.378874571940812,207.3830181378796,1131739
-2.2226014659292703,-1.865392548655402,-2.2650775168126653,-1.9818832319647193,-2.0935118582779144,-2.0346573640910206,-2.0511197270477632,-2.123389587673589,-2.1539310726066576,-2.161720375598696,-2.097934957036733,-2.1629029983461994,-1.9273333633358818,-2.062051720348041,-2.0588278298750944,-2.1783913033366256,-1.8847757690556257,-2.2083438179225743,-2.4672099955256854,-2.2517085161733794,124.7135740349195,1174460
-2.148459233788071,-1.8771004609202926,-2.243301513668196,-2.0134727426488483,-2.2629989154646815,-2.1505692150612568,-2.0905369531216174,-2.1380358273132485,-2.1914578172139,-2.1901047395144952,-2.0265627702470277,-2.144015034298543,-1.8514635760800342,-1.8373797113331372,-2.3675542236060396,-1.9362348417243407,-2.1068880430744343,-2.150734699050737,-2.512819820487044,-2.1816443846342413,125.6468437583356,1222752
-2.074413237282852,-1.9872829680130515,-1.691348502561869,-2.072877285343239,-2.051005065839478,-2.004916407175566,-2.2010130318602616,-2.1459561518546186,-2.3411712350561977,-2.115088466958186,-2.08734379313246,-1.1412661852501635,-2.0113899380491373,-2.3154702837475414,-2.31413052466264,-2.1341725133291964,-2.1143628973026742,-2.2602470454415897,-2.1864176332636207,-2.4059005907064694,120.9345484007847,1268018
-2.197387356801915,-1.966007995394305,-2.0507395757923863,-2.1485730486748214,-2.126176619499751,-2.2182865986399083,-1.9410435703084286,-1.9452666419508444,-2.3176796349703297,-2.1538109401441305,-2.226360983856832,-2.089234418676945,-2.118137811050077,-2.0071573579785458,-2.1359896485396277,-2.120099222684809,-1.9890890330690478,-2.2827607485401717,-3.040824443826243,-2.429889046300035,127.20874946617649,1312650
-2.118841736005811,-1.9811953517807397,-2.1707066243721096,-2.000783028078386,-2.0484105008389335,-2.1237895222563443,-2.106259901682524,-2.1093522999486285,-2.0730765457303866,-1.7871509643229526,-1.8322111052734744,-2.1527851393646324,-1.98665075581241,-2.1557066801801863,-2.370272694155056,-2.1443245887239732,-1.8364108160358743,-1.9120702921755974,-2.1057600268767094,-2.328231216076407,119.55043359601743,1362039
-2.121008521188062,-1.8867093246547366,-2.037294882566221,-2.014671026051439,-1.9668010213908218,-2.208791786350349,-1.9939863271501572,-1.7938208704711858,-2.240752961734214,-2.3790923899464724,-2.131276067840302,-2.275384941610664,-2.1447176019754277,-1.9447075047098359,-2.2514831839534875,-2.289489169850034,-2.194841489605972,-2.1140417599876837,-3.2805491742368194,-2.2985586566657448,125.5473315923126,1398673
-2.0305140151959105,-1.7856357776551857,-2.1734729093777823,-1.9080842771182454,-2.07795135573957,-2.201287369077453,-2.126727108319156,-2.1031866454722596,-2.2514862871434183,-3.1403191719291277,-1.9427938184301383,-2.223276468900263,-1.9219110853784258,-2.091388804692227,-1.9750423344579708,-1.8296621462829723,-1.9048068467669346,-2.182204052956788,-2.181120613914893,-2.0900845439454745,120.6464989099712,1449372
-1.873584810534748,-1.735149730807601,-2.131587602297516,-2.004879478058303,-2.118359587733906,-2.342586478751734,-2.1003449812304797,-1.8283145706085637,-2.037033912533678,-1.8961217848778187,-2.002032837535495,-2.168276697280074,-2.099712145560225,-2.14996887288017,-2.0601940560293137,-2.096538966682905,-2.109088136657466,-2.05470388644125,-2.1155064618045736,-2.33180286866689,119.30239297723944,1498362
4.454357603144569,8.247184141399426,9.672752486156412,5.612105895805859,0.6710858358606551,-9.087884125951998,1.6482395726057675,1.9476239962854809,8.29651626436312,8.347383811244825,-0.17308486288067115,0.6246864686703635,5.22049129856404,-2.6972005051969896,-1.8511054186727822,-2.666886117517282,4.015574533648749,0.048640365666663854,7.701217239759075,-8.754148605014354,171.27470680563457,1498549
3.2714557060489824,4.981268827151911,-3.522048799533102,1.4800792284245716,1.916299210199126,6.50780102967569,5.856045989771893,8.034112300151875,-5.763093740575464,-8.124627834254003,0.8062071948315452,3.040142035948037,-5.529290862937775,-8.662739423828704,4.463819663827817,8.138960582482081,5.93363294822262,3.7118301713968815,-4.8856953935872225,3.779183220895135,151.197732082839,1498723
-2.068499131904476,-2.0084908076375663,-1.9759786438706937,-1.9513406560384876,-2.050877829075042,-2.175991619036036,-1.8815512637741367,-1.5182422129711952,-2.1492190486123097,-2.1965472225029883,-2.1563776462965016,-2.1768641280580763,-2.0388949439611577,-2.26563387455648,-2.2592845094555294,-2.246046428794925,-1.6708054396095913,-2.0937237116179688,-2.27188210851383,-2.214254379096313,120.17970009201461,1544326
-1.9783471056696431,-1.9176986364681214,-2.1416719051666897,-1.8930633549087847,-2.0495135478781643,-2.396882952254783,-2.0361136463662843,-1.8863883676221427,-2.092418236999868,-1.8591469250308847,-2.11908713110301,-2.1049063535769372,-1.9929034175535048,-2.1057415958553594,-2.2532771387770776,-2.0095448084893794,-2.0150357115251043,-2.096360977680413,-2.1371765482835525,-2.1654872550298947,120.03650427776124,1586386
-2.1625130317897723,-1.9323434568232223,-1.9937914573452071,-1.9372028934197232,-2.064731253227776,-2.1753510009964385,-2.0221713226884113,-1.9376811971264907,-2.1625877010883414,-2.188427240953599,-2.565302565594121,-2.191252578521683,-1.9202922156072793,-1.9523288815005309,-2.2856728658065273,-2.16305509325017,-1.8045141136057825,-2.0429120007407686,-1.89711418139232,-2.3368301470687918,120.97588992976583,1630243
-2.16462568648756,-1.6212648011326145,-2.0476856612822343,-2.119564629913352,-2.0939457092479503,-2.085211518539201,-2.0337915718396395,-2.035215362586387,-2.243961251033186,-2.14669953126362,-2.2672090746911007,-2.210462109364216,-2.0854781881977917,-2.189284650212918,-2.1300465736346306,-2.3084096734234585,-1.4379218139632943,-2.3556766010790913,-2.0859797461823204,-2.1623486783610737,122.84541650455347,1672471
-1.9783471056696431,-1.9176986364681214,-2.1416719051666897,-1.8930633549087847,-2.0495135478781643,-2.255217866523865,-2.0361136463662843,-1.8863883676221427,-2.092418236999868,-1.8591469250308847,-2.11908713110301,-1.0411039596564073,-1.9929034175535048,-2.1057415958553594,-2.2532771387770776,-2.0095448084893794,-2.0150357115251047,-2.096360977680413,-2.1371765482835525,-2.1654872550298947,114.03000723360782,1713143
-1.8688585469106975,-1.9538168000175222,-2.082536203512176,-1.9359843047920489,-2.036034995826353,-2.1457728747906284,-2.179083555026481,-1.9868264644265317,-2.107174626775658,-2.1931005220109143,-2.193539858433155,-2.180045510326533,-1.8177772641993695,-2.0527671565943937,-2.282035396942922,-2.163435037877601,-2.043736469203996,-2.2377838817748574,-2.030455259611158,-2.9365224153487546,122.24902984129494,1754747
-2.1804784754870514,-1.9786446544412444,-2.1891596471260266,-1.8804923195681127,-2.067192872768395,-2.256496871111966,-2.1606339476407683,-2.105510463072892,-2.0847885535349135,-2.076816225626308,-2.139082315199946,-2.2102752582322758,-1.7336109830807889,-2.0579215998698928,-1.98859272374026,-2.038049483612987,-1.21979249067142,-1.9704737312303582,-1.7655060356765055,-2.290503843447928,114.654123109915,1802644
-2.071445604771574,-1.8975083773848154,-2.080600449708575,-1.859324137317934,-1.8779332433337306,-2.257460337888648,-2.071034058481774,-2.0038670775251024,-1.996426864112813,-1.990880125033632,-1.8923519802564508,-2.2243438730022165,-1.8959022037898459,-2.1459715005470414,-2.1952198606293583,-2.0111050212772827,-2.1031492981801083,-2.1053884418713746,-2.1799888746382763,-2.952660083885108,118.61544068682305,1840706
-2.22777997380307,-1.9091751532258694,-2.1404820079796565,-1.8268325257189453,-2.145144256699124,-2.171395960900182,-2.2203653379353074,-1.8380388452989802,-1.9522907225796233,-2.3871401492521276,-2.601190508792287,-2.229406340617116,-1.7371470684544121,-2.1044435931257617,-1.975729765800608,-2.2576500883231168,-2.0339647897588184,-2.066580634790215,-1.9572669855387659,-2.0031489585074116,122.45934476674189,1881858
0.24026971000174768,9.730064535612666,6.05928971596218,-9.08079148360916,-0.3271993152629129,1.3632802814199607,-9.841783655658064,3.3520298938658364,-4.560674390409909,-4.452579362085542,-5.9942541297313925,6.409332982832186,7.736395975725376,7.151304060385684,2.8544033205379815,-4.359610617135794,7.430175147267384,-0.740614744396801,8.801442143680408,9.040371177112423,270.3416058648834,1882222
-1.9521748299217367,-1.9943182385535696,-2.1964352986553406,-1.9178171527872745,-2.010662158988681,-2.2611012926280627,-2.34644962021369,-1.8659433480519105,-2.1406505777668947,-1.914740568337077,-2.092580107575973,-2.1348317394217373,-2.0158227392173806,-2.0362434602185973,-2.3627638925858094,-2.5669796635495636,-2.131860779136994,-2.270007633831782,-2.0255537774280197,-2.119305480753886,125.47470032502783,1922676
-2.118841736005811,-1.9811953517807397,-2.1707066243721096,-2.000783028078386,-2.0484105008389335,-2.1237895222563443,-2.106259901682524,-2.1093522999486285,-2.0730765457303866,-1.7871509643229526,-1.8322111052734744,-1.0091414288643428,-1.98665075581241,-2.1557066801801863,-2.370272694155056,-2.1443245887239732,-1.8364108160358743,-1.9120702921755974,-2.1057600268767094,-2.328231216076407,113.77740119951338,1961353
-2.084803819053772,-1.9869859529538854,-2.1877305245702168,-1.9908045120069966,-2.07891527942121,-2.1593618552670018,-2.1007738920933763,-1.8800540812396138,-2.2160482646399604,-1.8220768750801517,-2.1565598215552817,-0.9066836838674721,-1.975498790930347,-2.212407632597816,-1.9851551922302093,-1.856569996715848,-2.1424422251488004,-2.042198935821096,-1.809280234199873,-2.368654272498688,112.67648047452474,2004658
-2.196263803218952,-1.858386764248202,-2.1337446877019897,-2.14957562929947,-1.9617763742528957,-2.412519218320596,-1.969310983171799,-2.1027534565790265,-2.335790472834144,-2.264298867352313,-2.027796107105859,-2.314851125152492,-1.9044105683968708,-1.6711952552375677,-2.2951296990231724,-2.133394138732096,-2.0159442661902895,-2.1173708873278776,-2.2657103245471255,-2.118765422270565,125.00464826145085,2050423
-2.304658443696596,-1.8418804722769158,-2.360512231864112,-2.014950898159167,-2.2354641966535973,-2.003548752938851,-2.0348794960666963,-2.140443144963911,-2.3637436038087847,-1.6864073305009146,-2.612012001753384,-1.4727167523690436,-1.91234648757737,-2.172884808905051,-2.1107171823184103,-2.2134580565094613,-2.315826333900813,-1.8878733131931362,-2.4531918193524738,-2.2890431861074565,123.6414545588941,2092025
-1.9726694174135808,-1.8856845331304088,-2.075730886886329,-1.8540725654244934,-2.041843881363114,-1.7935275179949386,-2.211247263715069,-2.0888181756984783,-2.0918170532362,-2.2395794077376685,-2.1677892364746274,-2.1143328523927796,-1.685633271720251,-2.176213597179732,-2.1985495970946154,-2.6519546299013737,-2.1104886193671004,-2.202379067779158,-2.191766489305998,-2.2720101721752712,122.67583276160869,2134925
-1.7971091116954767,-1.973712702657652,-2.258486549052753,-1.8680843491928094,-2.057901503290111,-1.7484975866184882,-2.153512657279304,-1.6249716858702108,-1.372955207184905,-2.2629738671240727,-2.176010776390279,-2.162619450610931,-1.5625856782946304,-2.2334242247010927,-2.355967883613889,-2.1436460717536097,-1.9584979390606516,-1.935400694524894,-1.7720374140410744,-2.1858997126799196,110.26615514111585,2178843
-2.071445604771574,-1.8975083773848154,-1.0102230343242198,-1.859324137317934,-1.8779332433337306,-2.257460337888648,-2.071034058481774,-2.0038670775251024,-1.996426864112813,-1.990880125033632,-1.8923519802564508,-2.2243438730022165,-1.8959022037898459,-2.1459715005470414,-2.1952198606293583,-2.0111050212772827,-1.9979762023088057,-2.1053884418713746,-2.1799888746382763,-1.9151758965700196,112.71228328384778,2219161
-2.071445604771574,-1.8975083773848154,-0.8737029845224189,-1.859324137317934,-1.8779332433337306,-2.257460337888648,-2.071034058481774,-2.0038670775251024,-1.996426864112813,-1.990880125033632,-1.8923519802564508,-2.2243438730022165,-1.8959022037898459,-2.1459715005470414,-2.1952198606293583,-2.0111050212772827,-1.9979762023088057,-2.1053884418713746,-2.1799888746382763,-1.9151758965700196,112.37623358669622,2264120
-2.1182959702989095,-1.7400214289594498,-2.19908770362791,-1.9892436333310837,-1.9982248379374785,-2.195169107013756,-1.3110588582529263,-1.9511360223341052,-1.9417778841884825,-1.8240846993713706,-2.280086186923378,-2.1882923032654347,-1.9672961145526973,-2.016191240397891,-2.2345191654520624,-2.060079578547537,-1.977632209487144,-1.9475206010635855,-1.8544042896009296,-2.2750440898238207,112.72504069145491,2304384
-2.0744075981720425,-1.6656966540785607,-2.4067598969687576,-1.9565141082172257,-2.0795123994067137,-1.8941720484089153,-2.26359888073198,-1.926716022552565,-3.277068382436469,-2.1695111615478897,-2.180143438147388,-2.003505335221096,-1.800180298958905,-2.195866392058308,-2.3271202411168126,-2.068838399811974,-2.001656844238032,-2.0264312542559964,-1.7813749784730328,-2.1510774906009296,118.9331153719213,2349938
-2.0498532766011075,-1.9574430063422845,-2.196551647931761,-2.1644046069432594,-2.2406323766911553,-2.2423525736298187,-1.9392292085601746,-2.2046963129354458,-1.9417155545591456,-1.8673174972601725,-1.9390450495085751,-2.179422354839585,-1.8556783318870131,-2.042614216332482,-2.069598181818501,-2.770235594149338,-1.8931334107540665,-1.827500389684174,-2.11837722271882,-2.0718971918106743,120.53740719360908,2390939
-2.1554342263384028,-1.9314189001354733,-2.143201937678678,-1.877079795102265,-1.6472451067039298,-2.035287256808206,-2.1288676119114625,-2.0381298943494386,-2.1691170280762853,-2.0216376389409723,-1.8466553733019322,-0.8424379267132434,-1.6618194621281575,-2.1432707143561465,-2.1625548105587207,-2.087487273249864,-2.1242507107266158,-2.003309170937181,-2.410462580464518,-1.9417357112320541,111.44799792051685,2433508
