,No Hypothesis
0,2081106.320812316
1,2081106.320812316
2,2081106.320812316
3,1860635.9272842235
4,855450.0564444622
5,855448.0525672275
6,855448.0525672275
7,855448.0525672275
8,855448.0525672275
9,542152.0638676612
10,542152.0638676612
11,542152.0638676612
12,542152.0638676612
13,542152.0638676612
14,542152.0638676612
15,542152.0638676612
16,542152.0638676612
17,542152.0638676612
18,542152.0638676612
19,542152.0638676612
20,542152.0638676612
21,542152.0638676612
22,542152.0638676612
23,542152.0638676612
24,539113.838023019
25,539113.838023019
26,539113.838023019
27,539113.838023019
28,539113.838023019
29,539113.838023019
30,539113.838023019
31,539113.838023019
32,539113.838023019
33,539113.838023019
34,539113.838023019
35,539113.838023019
36,539113.838023019
37,539113.838023019
38,539113.838023019
39,468726.93127029017
40,408540.6962966854
41,379557.0055190774
42,379557.0055190774
43,354672.55685640185
44,308529.81048605446
45,286206.9127756919
46,285671.13816999184
47,281246.2517441821
48,254968.59677809663
49,237643.0158248702
50,237643.0158248702
51,234288.94914113704
52,234288.94914113704
53,224654.17772955564
54,207477.7787880453
55,207477.7787880453
56,204962.020975539
57,198133.2448285157
58,197636.5600757282
59,188114.4844209405
60,178873.6485982978
61,178538.64365011483
62,175236.05322069008
63,173934.34178971368
64,141408.75708833724
65,104565.80232902351
66,104565.80232902351
67,88203.3327431341
68,71357.0959872518
69,70938.83449520747
70,70790.78339967871
71,69780.8026829638
72,69629.24359964598
73,69548.1681130784
74,69548.1681130784
75,64495.68327741773
76,57973.29252784474
77,56848.712415048416
78,56848.712415048416
79,52560.43593959958
80,50989.96741290955
81,44167.25812604878
82,43380.78973186456
83,43111.641408203766
84,43108.50482662796
85,43043.738972064326
86,42900.08408050483
87,41937.78105225298
88,39951.14694820901
89,38181.49940552609
90,37907.08422565085
91,37233.208064896266
92,36295.92833528547
93,34914.44601604064
94,34914.44601604064
95,34470.49597592819
96,33564.63149977451
97,33422.58434806087
98,33422.58434806087
99,33385.20467825004
100,33321.204210282
101,33123.56626954532
102,32582.074007045696
103,32242.040191063366
104,32197.82825732088
