,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.0,0.25,0.0,0.25,1.0,2.6,0.75,0.0,0.0,0.25,3.822447793721177,Dye-sceptic
1,1.25,0.0,0.0,0.25,0.0,4.4,0.25,1.75,0.25,0.0,2.96294276830978e-05,Dye-advocate
2,3.0,0.0,0.0,0.0,0.25,2.6,0.25,0.25,0.0,0.0,0.0018956830823704139,AR87-advocate
3,0.0,0.25,0.25,0.25,1.0,2.6,0.0,0.75,0.0,0.25,0.028553722420799295,Surfactant-sceptic
4,0.0,4.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,7.411408087387084,Scavenger-Obsessive
5,0.0,0.0,0.0,0.0,1.25,1.8,0.0,0.25,0.0,2.5,0.2691133810492896,pH-Obsessive
6,0.0,0.0,0.0,0.0,0.25,2.6,0.25,0.25,0.0,3.5,0.602902561174054,H-bonding Obsessive
7,0.0,0.0,0.0,0.0,1.25,1.8,0.0,0.25,0.0,2.5,0.2691133810492896,Halophile
8,0.0,0.25,0.25,0.0,1.0,2.6,0.75,0.75,0.0,0.25,0.022115237331439774,Halophobe
9,0.0,0.25,0.25,0.25,1.0,2.6,0.75,0.75,0.0,0.25,0.023301305812584883,Global
10,0.0,4.75,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,4.080113278255388,Halophobe
11,0.0,0.0,0.0,0.0,0.0,2.2,0.75,0.0,1.5,0.0,0.10987546363098312,Dye-sceptic
12,0.0,4.0,0.0,0.0,0.0,3.6,0.25,0.0,0.5,0.0,1.4145583144269338,Global
13,0.0,3.75,0.0,0.0,0.25,1.8,0.0,0.0,0.0,0.5,8.409667117369246,Global
14,0.0,2.75,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.186470472420146,Global
15,0.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.25,3.5439066213597723,Global
16,0.0,2.75,0.0,0.0,0.25,1.4,0.0,0.0,0.0,0.0,6.1634624412833094,Global
17,0.25,3.5,0.0,0.0,0.25,1.2,0.0,0.0,0.0,0.25,4.231173567596173,Global
18,0.0,3.5,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.25,4.966013238302047,Global
19,0.0,3.5,0.0,0.0,0.25,2.2,0.0,0.0,0.0,0.25,10.260783533439728,Surfactant-sceptic
20,0.0,3.25,0.0,0.0,1.25,2.4000000000000004,0.0,0.0,0.0,0.25,14.674066052588582,Halophobe
21,0.0,3.25,0.0,0.0,1.25,2.6,0.0,0.0,0.0,0.25,14.60371342017103,Surfactant-sceptic
22,0.0,3.5,0.0,0.0,1.25,2.4000000000000004,0.0,0.0,0.0,0.0,13.618517897149527,Surfactant-sceptic
23,0.0,3.0,0.0,0.0,1.25,2.4000000000000004,0.0,0.0,0.0,0.5,15.487876816432461,Global
24,0.0,2.75,0.0,0.0,1.25,2.4000000000000004,0.0,0.0,0.0,0.75,14.831858184161952,Global
25,0.0,2.75,0.0,0.0,1.25,2.4000000000000004,0.0,0.0,0.0,0.5,15.752523618830734,Global
26,0.0,2.5,0.25,0.0,1.25,2.4000000000000004,0.0,0.0,0.0,0.25,1.8077581808893173,Global
27,0.0,2.5,0.0,0.0,1.25,2.4000000000000004,0.0,0.0,0.0,0.25,14.670489837637698,Global
28,0.0,2.75,0.0,0.0,1.25,2.4000000000000004,0.0,0.0,0.0,0.25,16.23763501628408,Global
29,0.0,2.75,0.0,0.0,1.25,2.4000000000000004,0.0,0.5,0.0,0.0,0.10726398918357763,Global
30,0.0,2.75,0.0,0.0,1.25,2.4000000000000004,0.0,0.0,0.0,0.0,16.020600905687065,Global
31,0.0,2.75,0.0,0.0,1.25,2.4000000000000004,0.5,0.0,0.0,0.0,5.991323658474415,Global
32,0.0,2.75,0.0,0.25,1.25,2.4000000000000004,0.0,0.0,0.0,0.0,15.708291150715329,Global
33,0.0,2.75,0.0,0.5,1.25,2.4000000000000004,0.0,0.0,0.0,0.0,14.315442737298829,Global
34,0.0,2.75,0.0,0.0,1.5,2.4000000000000004,0.0,0.0,0.0,0.0,16.144636902505628,Halophobe
35,0.0,3.0,0.0,0.0,1.75,2.0,0.0,0.0,0.0,0.0,11.97134107383693,Dye-sceptic
36,0.75,3.75,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.0,0.16765089294945557,Global
37,0.0,0.25,0.0,0.0,0.75,2.2,0.5,0.0,0.0,1.0,3.2512441388216855,Global
38,0.25,1.0,0.0,0.25,1.25,2.6,0.25,0.0,0.5,0.5,1.6079198319400012,Global
39,0.0,1.25,0.0,0.0,1.0,3.2,0.0,0.25,0.25,0.5,2.096113418098853,Global
40,0.0,1.75,0.0,0.0,1.0,1.6,0.25,0.0,0.5,0.0,1.9632776571739046,Global
41,0.0,2.75,0.0,0.0,1.25,2.6,0.0,0.0,0.0,0.25,15.868082568355964,Halophobe
42,0.0,3.0,0.0,0.0,1.75,2.6,0.0,0.0,0.0,0.0,12.169849650309661,Dye-sceptic
43,0.0,2.75,0.0,0.0,1.25,2.2,0.0,0.0,0.0,0.0,16.32890623615559,Global
44,0.0,2.5,0.0,1.0,0.0,4.0,0.0,0.0,0.25,0.0,5.119803982789454,Global
45,0.0,2.0,0.0,0.0,0.25,2.8,0.5,0.0,0.25,1.25,3.9174283562706225,Global
46,0.0,2.75,0.0,0.0,1.25,2.2,0.0,0.0,0.25,0.0,10.132250835912352,Global
47,0.0,1.5,0.0,0.0,1.0,3.0,0.5,0.25,0.0,0.5,2.109680159089627,Global
48,0.0,0.75,0.0,1.0,0.25,3.6,0.25,0.0,0.25,0.5,8.301704810665496,Global
49,0.0,3.75,0.0,0.0,0.25,3.4000000000000004,0.25,0.0,0.0,0.0,9.585593036012995,Dye-sceptic
50,0.0,1.75,0.0,0.0,1.0,3.8000000000000003,0.25,0.0,0.0,0.25,13.045388784372836,Dye-sceptic
51,0.0,2.5,0.0,0.0,1.0,2.6,0.0,0.0,0.0,0.0,12.627783219201904,Global
52,0.5,1.0,0.0,0.75,0.5,3.4000000000000004,0.25,0.0,0.5,0.25,1.078147000433642,Global
53,0.25,0.75,0.0,1.0,0.0,4.800000000000001,0.0,0.0,0.0,0.75,3.761079284216622,Global
54,0.25,1.25,0.0,1.75,0.0,3.6,0.5,0.0,0.0,0.0,2.634342048712199,Global
55,0.0,2.5,0.0,0.0,1.25,2.4000000000000004,0.0,0.0,0.0,0.0,14.454712972624266,Global
56,0.0,3.0,0.0,0.0,1.75,3.8000000000000003,0.0,0.0,0.0,0.0,13.870092717360107,Dye-sceptic
57,0.0,2.5,0.0,0.0,1.25,3.0,0.0,0.0,0.0,0.75,15.081349943606028,Dye-sceptic
58,0.0,2.75,0.0,0.0,1.25,3.0,0.0,0.0,0.0,0.0,15.21813853532373,Global
59,0.0,2.5,0.0,0.0,1.25,2.8,0.0,0.0,0.0,0.0,14.937763236181398,Global
60,0.0,2.75,0.0,0.0,1.25,2.8,0.0,0.0,0.0,0.0,15.39506990270793,Global
61,0.0,1.25,0.0,0.0,0.5,4.6,0.25,0.0,0.25,1.0,9.504829898903818,Global
62,0.0,2.75,0.0,0.0,1.25,2.8,0.0,0.0,0.0,0.5,15.358432465433618,Global
63,0.0,2.75,0.0,0.25,1.25,2.8,0.0,0.0,0.0,0.25,15.328099154213643,Dye-sceptic
64,0.0,3.0,0.0,0.0,1.75,4.6,0.0,0.0,0.0,0.0,15.53456165778537,Dye-sceptic
65,0.0,2.5,0.0,0.0,1.25,3.6,0.0,0.0,0.0,0.25,16.234019514847954,Global
