x0,x1,x2,x3,x4,Value,Timestamp
-7.933117812645595,11.94033583829512,7.772567282275517,1.0280633598950288,8.138164743348625,16.749313691615864,383155
7.475382177449063,11.94033583829512,-3.222086768975732,-6.167544202409566,8.138164743348625,17.32353935158748,390270
9.663778246437666,-3.1655894799840887,27.046387122483445,8.301210248668447,-15.383501315739181,20.764972170949736,390450
16.31990795026168,11.94033583829512,8.394587438828061,-6.167544202409566,8.138164743348625,19.226439636000457,397915
-5.7965397382471195,11.94033583829512,-1.404228616101829,1.108498739343787,8.138164743348625,16.356533428099247,405220
-2.4532587654962157,11.94033583829512,-1.404228616101829,1.108498739343787,8.138164743348625,16.257991949413878,412648
-5.7965397382471195,12.95091944359612,-1.404228616101829,2.7331785212987825,8.138164743348625,16.993527013805508,420226
1.8129309897830694,3.1872385815898028,-15.618147493177073,-18.329611545146193,-28.343588343641922,21.193024402635384,420492
0.6017204119729982,11.94033583829512,2.1299435832968143,1.0280633598950288,8.138164743348625,15.695710498277087,427443
-4.654070211146145,18.164961923927713,-10.7201792015363,-26.627564516325485,-30.713462934291815,21.60065394164859,427595
2.2612130115200983,11.94033583829512,-1.404228616101829,1.108498739343787,8.138164743348625,16.025746901955255,435066
-8.59449194327728,-26.017917633983856,0.5391101762019304,-22.25342504733063,1.0314585408548709,20.837623023498537,435308
8.695970035032303,11.94033583829512,2.1299435832968143,1.0280633598950288,8.138164743348625,16.5672596878896,443080
23.654439324095243,11.94033583829512,2.1299435832968143,1.0280633598950288,8.138164743348625,19.34764770979685,450359
-1.145286122738959,26.652834964076135,-5.909296207347765,1.2002945397187474,12.685610046078033,20.19756929288543,450652
1.036679607374019,7.808610621412953,27.86782749884273,24.891605202946792,-26.8308506628854,20.486813681699836,450967
11.090313542927966,11.94033583829512,0.8365763897071758,1.108498739343787,8.138164743348625,16.713283920706345,459183
-0.8716366577019024,12.532719214571571,1.4264370716334298,0.18846491915896735,7.820416571774068,16.500456210078227,465823
-13.047583503487164,-18.833282806720774,-32.216113996625516,2.8432797748852323,8.493968138355491,20.909100454575416,466173
-18.35578729164147,-4.220834709572294,-20.95973982996317,31.560288983346865,3.514403585822528,21.51258820439267,466549
2.892933744625914,11.94033583829512,19.27750461383701,1.0280633598950288,8.138164743348625,18.554231379714498,473879
0.43926515704830393,11.94033583829512,9.022627275984021,1.0280633598950288,8.138164743348625,16.684640441024825,482044
7.359629944554101,12.737794890125869,2.1299435832968143,1.0280633598950288,8.138164743348625,16.959533376623217,488585
1.6095719191704774,12.532719214571571,5.725807520229019,0.18846491915896735,7.820416571774068,17.102617408282416,496583
0.6017204119729982,11.94033583829512,2.1299435832968143,13.94196431904318,8.138164743348625,17.82090438055952,503663
1.3333198222098375,11.94033583829512,2.1299435832968143,1.0280633598950288,8.138164743348625,15.617181240448097,510994
0.8406310205929088,11.94033583829512,9.022627275984021,1.0280633598950288,8.138164743348625,16.114173312662512,514402
1.3333198222098375,11.94033583829512,10.155409818423003,1.0280633598950288,8.138164743348625,16.937750430722264,521696
0.6700654875497563,11.94033583829512,10.479013507753947,1.108498739343787,8.138164743348625,17.490684907374806,528935
-6.417538776043386,11.94033583829512,2.1299435832968143,1.0280633598950288,8.138164743348625,16.322889422852985,536388
0.6017204119729982,11.94033583829512,2.1299435832968143,1.0280633598950288,8.201688216183648,15.822150569080398,544010
5.162241499250747,11.94033583829512,2.1299435832968143,1.0280633598950288,8.201688216183648,15.762084837008057,550648
5.162241499250747,11.94033583829512,7.010701768429016,1.0280633598950288,8.201688216183648,16.208796657734535,558491
9.230678010104192,13.169396684549397,2.1299435832968143,3.7150268577625454,8.25178799900766,17.684577432939523,565367
4.821664782652569,11.94033583829512,6.575883824391006,1.8452577246731678,8.354853363801851,17.178310930790264,572235
22.429196923578978,17.150799015349072,28.489829924307962,-14.053280786367225,-3.6406204192404914,21.460082398869126,572431
5.300828160313415,11.94033583829512,2.1299435832968143,1.0280633598950288,8.201688216183648,16.088654679909663,580139
6.721991595795842,11.94033583829512,2.1299435832968143,1.0280633598950288,8.201688216183648,16.27417410944468,588577
10.680651182855186,16.802360096298287,2.1299435832968143,1.0280633598950288,8.201688216183648,18.383807790574792,593947
12.426687715354,11.94033583829512,2.1299435832968143,1.0280633598950288,8.201688216183648,17.64470289921654,600623
