,No Hypothesis
0,214.7601244910805
1,214.7601244910805
2,214.7601244910805
3,193.01626340492905
4,193.01626340492905
5,193.01626340492905
6,193.01626340492905
7,193.01626340492905
8,193.01626340492905
9,193.01626340492905
10,193.01626340492905
11,82.77928448202059
12,82.77928448202059
13,82.77928448202059
14,82.77928448202059
15,82.77928448202059
16,82.77928448202059
17,82.77928448202059
18,82.77928448202059
19,82.77928448202059
20,82.77928448202059
21,82.77928448202059
22,82.77928448202059
23,82.77928448202059
24,82.77928448202059
25,82.77928448202059
26,82.77928448202059
27,82.77928448202059
28,82.77928448202059
29,82.77928448202059
30,82.77928448202059
31,82.77928448202059
32,75.13956767926446
33,72.54147224348128
34,72.54147224348128
35,58.4132621991284
36,41.57573149522498
37,33.88686211392341
38,31.127538263725608
39,29.04918177745301
40,28.684940203346923
41,28.684940203346923
42,22.53728983369233
43,20.63944945653497
44,18.34657146521793
45,17.355653661382387
46,17.355653661382387
47,17.24179741794548
48,16.925244018155052
49,16.181293355784376
50,16.181293355784376
51,16.168173268456883
52,16.168173268456883
53,16.168173268456883
54,16.168173268456883
55,15.841269565140372
56,15.841269565140372
57,15.841269565140372
58,15.841269565140372
59,15.58350306171916
60,15.58350306171916
61,15.338451349101064
62,15.264095762709644
63,15.229869296867628
64,15.229869296867628
65,15.21010763594227
66,15.16538412227744
67,15.078697989699736
68,15.018685380265484
69,15.018685380265484
70,15.018685380265484
71,14.942885782915386
72,14.802684371557165
73,14.545952063180131
74,14.472256982503223
75,14.472256982503223
76,14.421018807204408
77,14.27070978667689
78,13.980122361512482
79,13.980122361512482
80,13.890832666353056
81,13.880563178899786
82,13.855764595508344
83,13.855764595508344
84,13.814958162282808
85,13.814958162282808
86,13.814958162282808
87,13.63946277940856
88,13.59289914954497
89,13.59289914954497
90,13.59289914954497
91,13.59289914954497
92,13.59289914954497
93,13.577558754203228
94,13.577558754203228
95,13.389398771181604
96,13.389398771181604
97,13.389398771181604
98,13.389398771181604
99,13.296161174316005
100,13.296161174316005
101,13.296161174316005
102,13.296161174316005
103,13.296161174316005
104,13.296161174316005
