,No Hypothesis
0,27.991463299912017
1,27.971061705107182
2,27.96255997708286
3,27.871484366422315
4,27.871484366422315
5,27.871484366422315
6,27.871484366422315
7,27.871484366422315
8,27.871484366422315
9,27.485009328981125
10,27.485009328981125
11,27.305239038160664
12,27.305239038160664
13,23.08753624802392
14,23.08753624802392
15,23.08753624802392
16,23.08753624802392
17,23.08753624802392
18,23.08753624802392
19,23.08753624802392
20,23.08753624802392
21,23.08753624802392
22,23.08753624802392
23,23.08753624802392
24,23.08753624802392
25,23.08753624802392
26,23.08753624802392
27,23.08753624802392
28,23.08753624802392
29,23.08753624802392
30,23.08753624802392
31,23.08753624802392
32,23.08753624802392
33,23.08753624802392
34,23.08753624802392
35,23.08753624802392
36,23.08753624802392
37,23.08753624802392
38,23.08753624802392
39,23.08753624802392
40,23.08753624802392
41,23.08753624802392
42,23.08753624802392
43,23.08753624802392
44,23.08753624802392
45,23.08753624802392
46,23.08753624802392
47,23.08753624802392
48,23.08753624802392
49,23.08753624802392
50,23.08753624802392
51,23.08753624802392
52,23.08753624802392
53,23.08753624802392
54,23.08753624802392
55,23.08753624802392
56,23.08753624802392
57,23.08753624802392
58,23.08753624802392
59,23.08753624802392
60,23.08753624802392
61,23.08753624802392
62,23.08753624802392
63,23.08753624802392
64,23.08753624802392
65,23.08753624802392
66,23.08753624802392
67,23.08753624802392
68,23.08753624802392
69,23.08753624802392
70,23.08753624802392
71,23.08753624802392
72,23.08753624802392
73,23.08753624802392
74,23.08753624802392
75,23.08753624802392
76,23.08753624802392
77,23.08753624802392
78,23.08753624802392
79,23.08753624802392
80,23.08753624802392
81,23.08753624802392
82,23.08753624802392
83,23.08753624802392
84,23.08753624802392
85,23.08753624802392
86,23.08753624802392
87,23.08753624802392
88,23.08753624802392
89,23.08753624802392
90,23.08753624802392
91,23.08753624802392
92,23.08753624802392
93,23.08753624802392
94,23.08753624802392
95,23.08753624802392
96,23.08753624802392
97,23.08753624802392
98,23.08753624802392
99,23.08753624802392
100,23.08753624802392
101,23.08753624802392
102,23.08753624802392
103,23.08753624802392
104,23.08753624802392
105,23.08753624802392
106,23.08753624802392
107,23.08753624802392
108,23.08753624802392
109,23.08753624802392
110,23.08753624802392
111,23.08753624802392
112,23.08753624802392
113,23.08753624802392
114,23.08753624802392
115,23.08753624802392
116,23.08753624802392
117,23.08753624802392
118,23.08753624802392
119,23.08753624802392
120,23.08753624802392
121,23.08753624802392
122,23.08753624802392
123,23.08753624802392
124,23.08753624802392
125,23.08753624802392
126,23.08753624802392
127,23.08753624802392
128,23.08753624802392
129,23.08753624802392
130,23.08753624802392
131,23.08753624802392
132,23.08753624802392
133,23.08753624802392
134,23.08753624802392
135,23.08753624802392
136,23.08753624802392
137,23.08753624802392
138,23.08753624802392
139,23.08753624802392
140,23.08753624802392
141,23.08753624802392
