,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target,Hypothesis
0,0.0,0.5,0.0,0.0,0.0,3.6,1.25,0.0,0.5,0.75,1.0465812122468663,Dye-sceptic
1,1.5,0.5,1.0,0.0,0.0,1.6,0.25,0.5,0.25,0.0,0.0002852205327643653,Dye-advocate
2,3.0,0.0,0.0,0.0,0.0,3.6,0.5,0.0,0.0,0.25,0.0036390751304692078,AR87-advocate
3,0.5,0.5,0.0,0.0,0.0,3.6,0.0,0.25,0.0,0.75,0.21567357816694152,Surfactant-sceptic
4,0.0,4.0,0.0,0.0,0.0,3.6,0.25,0.0,0.0,0.0,5.396258093946347,Scavenger-Obsessive
5,0.0,0.0,0.0,0.25,3.0,3.4000000000000004,0.0,0.0,0.0,0.5,0.3402683748299437,pH-Obsessive
6,0.0,0.0,0.0,0.0,0.0,3.6,0.25,0.0,0.0,3.75,3.5780717220232248,H-bonding Obsessive
7,0.0,0.0,0.0,1.0,0.75,2.6,0.0,0.25,0.0,1.75,0.804827102624216,Halophile
8,0.5,0.5,0.0,0.0,0.0,3.6,1.25,0.25,0.5,0.75,0.13382912070423258,Halophobe
9,0.5,0.5,0.0,0.0,0.0,3.6,1.25,0.25,0.5,0.75,0.13382912070423258,Global
10,0.0,3.25,0.0,0.0,0.0,1.8,0.0,0.0,0.0,1.5,5.8939542982797395,Halophobe
11,0.0,4.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.67150487021226,Surfactant-sceptic
12,0.0,3.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,1.75,10.258255228320053,Halophobe
13,0.0,2.75,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,10.134980651488124,Dye-sceptic
14,0.0,2.75,2.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.001311701542549907,Surfactant-sceptic
15,0.0,2.75,0.25,0.0,0.0,5.0,0.0,0.0,0.0,1.75,2.144747939444472,Global
16,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.75,10.257325241487202,Global
17,0.0,2.75,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,1.75,10.231932588208647,Global
18,0.0,2.75,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,2.0,10.367551948713144,Global
19,0.0,2.75,0.0,0.0,0.0,5.0,0.0,0.25,0.0,1.75,1.7584185862567576,Global
20,0.0,2.75,0.0,0.0,0.0,4.2,0.0,0.0,0.0,2.0,10.342049962342605,Global
21,0.0,2.75,0.0,0.0,0.0,4.4,0.0,0.0,0.0,2.0,10.433323598374301,Global
22,0.0,2.0,0.25,0.25,0.0,1.4,0.75,0.0,0.25,0.25,0.4415578939091053,Global
23,0.75,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,2.75,0.03708022481598995,Global
24,0.25,2.0,0.0,0.0,0.0,4.800000000000001,0.75,0.0,0.0,0.75,2.14426780973781,Global
25,0.25,0.25,0.25,1.75,0.0,4.800000000000001,0.25,0.25,0.0,0.25,0.1865111763535594,Global
26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.2943366421742095,Global
27,0.0,2.5,0.0,0.0,0.25,4.4,0.0,0.0,0.0,1.75,10.168232948302542,Dye-sceptic
28,0.25,3.0,0.0,0.0,0.5,4.4,0.0,0.0,0.0,0.5,6.266528164275229,Surfactant-sceptic
29,0.0,2.75,0.0,0.0,0.0,4.4,0.0,0.0,0.0,1.75,10.190268993402206,Global
30,0.0,3.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,1.75,9.869511599956876,Global
31,0.0,2.5,0.0,0.0,0.0,4.6,0.0,0.0,0.0,2.0,10.654180768755195,Global
32,0.0,2.5,0.0,0.0,0.0,4.6,0.0,0.0,0.0,2.25,11.01824243829861,Global
33,0.0,2.25,0.0,0.0,0.0,4.6,0.0,0.0,0.0,2.5,11.567317035413375,Global
34,0.0,2.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,2.75,11.716648626681142,Global
35,0.0,1.75,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,2.75,11.544452126832763,Global
36,0.0,1.75,0.0,0.0,0.0,4.6,0.0,0.0,0.0,3.0,11.60648059522332,Global
37,0.0,1.75,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,3.0,11.481919547388745,Global
38,0.0,1.75,0.0,0.0,0.0,4.6,0.0,0.0,0.0,2.75,11.629274189025137,Global
39,0.0,0.25,0.0,0.0,0.0,4.6,0.0,0.0,1.75,2.5,0.01094321982622189,Global
40,0.0,1.5,0.0,0.0,0.25,4.6,0.0,0.0,0.0,2.75,13.783727852819585,Dye-sceptic
41,0.0,0.75,0.0,0.0,0.25,4.6,0.0,0.0,0.0,2.75,12.38551187172521,Halophobe
42,0.0,1.5,0.0,0.0,0.25,4.6,0.0,0.0,0.0,3.0,14.160946547202508,Halophobe
43,0.0,1.5,0.0,0.0,0.25,4.800000000000001,0.0,0.0,0.0,3.0,13.9034698642743,Halophobe
44,0.0,1.5,0.0,0.0,0.25,4.0,0.0,0.0,0.0,3.0,14.547334402003532,Surfactant-sceptic
45,0.0,1.5,0.0,0.0,0.25,3.8000000000000003,0.0,0.0,0.0,3.0,14.545472175239148,Surfactant-sceptic
46,0.0,0.75,0.0,2.25,0.0,2.8,0.0,0.0,0.0,1.5,2.968859361938658,Surfactant-sceptic
47,0.0,1.25,0.0,0.0,0.25,4.0,0.0,0.0,0.0,3.0,14.49754232193332,Global
