,x0,x1,Target,Hypothesis
0,2.949527606214764,2.2943914793053004,-0.592717275356031,Good
1,-0.380975710625437,7.7908721895795106,-20.272706913413607,Global
2,6.524464923069601,11.838311042562896,-134.30906259401897,Global
3,8.058430937137352,2.8188208743310335,-9.626000676728147,Global
4,-0.9574213157462266,7.442882114817919,-15.56699706717387,Global
5,3.641592653589793,1.775,-1.5936216129169074,Good
6,2.9333195759661543,2.280772065316565,-0.6317210856372061,Good
7,3.641592653589793,2.775,-2.3088885794952057,Good
8,2.6526752475673754,2.775,-1.5305678526537854,Good
9,3.0015363043954606,1.775,-0.8661581879735647,Good
10,3.286931235451403,2.165109316393239,-0.4991236601141595,Good
11,2.641592653589793,1.775,-2.4238536994100497,Good
12,3.238997306090152,1.896391722020379,-0.5357403804532969,Good
13,3.095551749301887,2.0916923227281052,-0.4562371882443581,Good
14,3.1301224089372552,2.578595143668475,-0.4853275967890955,Good
15,3.2146103819629186,2.3932718646887468,-0.45393279757294197,Good
16,3.0619636837453577,2.775,-0.6193539065759597,Good
17,3.1446240691342515,2.2534821165046734,-0.3982983906750788,Good
18,3.0034866099643778,2.5401726372123137,-0.5133404622724486,Good
19,3.107484110165348,2.401706073096806,-0.4134635159573889,Good
20,3.1828631605065683,2.128136692123812,-0.4192652054465895,Good
21,3.1451637921508735,2.3201464196951194,-0.4002458473406003,Good
22,3.1852258189415914,2.2533707211344782,-0.4071740969252969,Good
23,3.143997143341897,2.206228888177535,-0.4023902831937621,Good
24,3.122438309132612,2.2897638474517805,-0.39964880715128254,Good
25,3.1449945773497734,2.26856081166996,-0.39795726709209106,Good
26,3.1393571915013663,2.265140344539857,-0.3980459946121212,Good
27,3.144782016551871,2.2921698549097997,-0.39832254448192517,Good
28,3.1365130256882865,2.2980447516525846,-0.3983752845975825,Good
29,3.14825666985756,2.273345012669949,-0.3981130727996918,Good
30,3.1461650247302835,2.2774421098570303,-0.3980237938179539,Good
31,3.149704694662054,2.269874137349384,-0.39820471111149774,Good
32,3.1427130271108847,2.250257427202998,-0.3984631134164245,Good
33,3.1404912781859275,2.283559833875709,-0.39795248323928034,Good
34,3.1427587458562183,2.252047418758645,-0.3983797961880929,Good
35,3.147070739464081,2.2714467189554917,-0.3980319455018036,Good
36,3.148055438579819,2.257272502663776,-0.3982489935313951,Good
37,3.136136793559162,2.269529810474874,-0.39812491786155735,Good
38,3.142683704938668,2.287945697185418,-0.39808341379826095,Good
39,3.1352117610209147,2.271169224882654,-0.3981604913155709,Good
40,3.1391738660879125,2.279708247087818,-0.397923405497167,Good
41,3.140086908869331,2.289146707443658,-0.39806651956760825,Good
42,3.1390294843832893,2.2781112255355676,-0.39792013522289815,Good
43,3.148375381425579,2.2829105806382666,-0.39828231856998647,Good
44,3.143034702514709,2.257160279642355,-0.39817674594055025,Good
45,3.153638142450716,2.2641376706979495,-0.39858616484624537,Good
46,3.1372796241395378,2.286280976940323,-0.3980393154222676,Good
47,3.152935052450731,2.2765162946871995,-0.398612029177865,Good
48,3.132747826034922,2.267862384197892,-0.39846022104678075,Good
49,3.131743502937785,2.3065607206491343,-0.3989227291753735,Good
50,3.1372981517294676,2.29198129486549,-0.3981616738542269,Good
51,3.12932749793716,2.314276979456749,-0.39949123263442426,Global
52,3.142770665200593,2.2513065850911,-0.39841271677868634,Global
53,3.1409863688653954,2.2865897121184093,-0.39801270681479356,Global
54,3.162490859691436,2.248091140364212,-0.40009786896206356,Global
55,3.152795428862285,2.2465946085860837,-0.3988773943174503,Global
56,3.1625322659303063,2.2536518318172067,-0.40001814154698273,Global
57,3.1029204368561834,2.0011557756565126,-0.49760203126073266,Global
58,3.1681806283153158,2.3581036932811767,-0.4120446137893141,Global
59,3.134696027960621,2.335632168176894,-0.4011680118509101,Global
60,3.0857550446403685,2.4615488030326937,-0.43318730503496783,Global
61,3.1459788308499315,2.2874230915021485,-0.3982306667863315,Good
62,3.1306231664906465,2.296795030757936,-0.3986399574884045,Good
63,3.1270986889954053,2.264628460648805,-0.3993668957803559,Good
64,3.136519256971593,2.2490465918522675,-0.3989057371761674,Good
65,3.1441702740932023,2.2731859345420173,-0.3979192946676445,Good
66,3.136912537996514,2.2828164021390993,-0.3980098541295148,Good
67,3.139509445818105,2.264564789337302,-0.3980536458962787,Good
68,3.1312674147239132,2.2679894857374556,-0.39862649791235677,Good
69,3.1410042775692726,2.2846245002737953,-0.39797302810642027,Good
70,3.1369003550452543,2.2862676043037236,-0.3980509081186438,Good
71,3.153159603097847,2.2683986406685754,-0.3985354739958152,Good
72,3.141974955197333,2.277629192983967,-0.39789662860206126,Good
73,3.1443497551202024,2.2816821290736735,-0.3980018452852432,Good
74,3.1381318210333506,2.2682399241142828,-0.3980343643371076,Good
75,3.137446334216632,2.301900112915165,-0.3985298984997609,Good
76,3.1263031052415946,2.291326955523395,-0.39902880384827955,Good
77,3.1407008888127312,2.282472875257132,-0.3979371078299712,Good
78,3.1490307245031555,2.2515982229506997,-0.39846302584375576,Good
79,3.141127563265513,2.263777200350897,-0.3980226208064096,Good
80,3.144456497219648,2.2902375255964844,-0.3982319300892073,Good
81,3.494112779484564,0.0,-5.053175062489873,Global
82,-5.0,15.0,-17.50829951577817,Global
83,2.8522456156702636,4.22094280986177,-3.7193561237098938,Global
84,-5.0,0.0,-308.12909601160663,Global
85,3.142879929807901,2.28883094772239,-0.3981153796477469,Global
86,3.154519540329565,2.281607426839141,-0.3989674127985844,Global
87,3.1378965138069197,2.2562809611875787,-0.39841964841888916,Global
88,3.1421989938628667,2.2621939448831396,-0.39804123170296823,Global
89,3.1673905774221893,2.2633010894871006,-0.40115189458446293,Global
90,3.1401731810873192,2.2808808171719885,-0.39791981833994305,Global
91,3.1420623515875206,2.2731058149744516,-0.39789075144545605,Good
92,3.1432537418132704,2.267486714810029,-0.3979392712118339,Good
93,3.12245724235325,2.302170027075015,-0.3997941129562861,Good
94,3.1386360183227264,2.284424568195928,-0.39797998841857946,Good
95,3.1448640036622404,2.2656734400905307,-0.3979846616376474,Good
96,3.148420843937839,2.2743616684573866,-0.3981331108860371,Good
97,3.144800782168696,2.2707823869223756,-0.3979397188606508,Good
98,3.131226443709635,2.275436757942205,-0.3984619621411841,Good
99,3.1527532465859855,2.2450840414463364,-0.3989360087040874,Good
100,3.1631333146041585,2.1447789906062003,-0.41299318722249423,Global
101,3.0662396761669193,2.2613099879369085,-0.43049172002745334,Global
102,3.1852185047028483,2.2829141770152526,-0.40876143436725915,Global
103,3.1256198779401934,2.3659963243980484,-0.40527554846042385,Global
104,3.152595265835924,2.1458650376502977,-0.41300570765229755,Global
