,No Hypothesis
0,2584447.24218478
1,2584447.24218478
2,2090853.3410290736
3,1786705.8478766466
4,1786705.8478766466
5,1786705.8478766466
6,1786705.8478766466
7,1786705.8478766466
8,1608040.7922697763
9,1608040.7922697763
10,1608040.7922697763
11,1608040.7922697763
12,1608040.7922697763
13,1608040.7922697763
14,1608040.7922697763
15,1130502.0636162583
16,1130502.0636162583
17,1130502.0636162583
18,1130502.0636162583
19,1130502.0636162583
20,1130502.0636162583
21,1130502.0636162583
22,1130502.0636162583
23,1130502.0636162583
24,1130502.0636162583
25,1130502.0636162583
26,1130502.0636162583
27,1130502.0636162583
28,1130502.0636162583
29,1130502.0636162583
30,1130502.0636162583
31,1130502.0636162583
32,1130502.0636162583
33,1130502.0636162583
34,1130502.0636162583
35,1130502.0636162583
36,1130502.0636162583
37,1130502.0636162583
38,1130502.0636162583
39,1130502.0636162583
40,1130502.0636162583
41,1130502.0636162583
42,1130502.0636162583
43,1130502.0636162583
44,1130502.0636162583
45,1130502.0636162583
46,1130502.0636162583
47,1130502.0636162583
48,1130502.0636162583
49,1130502.0636162583
50,1130502.0636162583
51,1130502.0636162583
52,1130502.0636162583
53,1130502.0636162583
54,1130502.0636162583
55,1130502.0636162583
56,1130502.0636162583
57,1130502.0636162583
58,1130502.0636162583
59,1130502.0636162583
60,1130502.0636162583
61,1130502.0636162583
62,1130502.0636162583
63,1130502.0636162583
64,1130502.0636162583
65,1130502.0636162583
66,1130502.0636162583
67,1130502.0636162583
68,1130502.0636162583
69,1130502.0636162583
70,983713.0160959078
71,983713.0160959078
72,770098.2326672524
73,770098.2326672524
74,770098.2326672524
75,770098.2326672524
76,770098.2326672524
77,770098.2326672524
78,770098.2326672524
79,770098.2326672524
80,770098.2326672524
81,770098.2326672524
82,770098.2326672524
83,770098.2326672524
84,770098.2326672524
85,770098.2326672524
86,770098.2326672524
87,770098.2326672524
88,770098.2326672524
89,770098.2326672524
90,770098.2326672524
91,770098.2326672524
92,770098.2326672524
93,770098.2326672524
94,770098.2326672524
95,770098.2326672524
96,770098.2326672524
97,770098.2326672524
98,770098.2326672524
99,770098.2326672524
100,770098.2326672524
101,770098.2326672524
102,770098.2326672524
103,770098.2326672524
104,770098.2326672524
