,No Hypothesis
0,2084559.674470091
1,1970131.8642119225
2,1970131.8642119225
3,1970131.8642119225
4,1970131.8642119225
5,1950467.4924962395
6,1808917.231268506
7,1747199.694071321
8,1718281.9206818067
9,1707848.0413592309
10,1707006.299609071
11,1707006.299609071
12,1657962.418342339
13,1641709.042024016
14,1628196.791358831
15,1627226.2217017277
16,1624691.2784386876
17,1624691.2784386876
18,973477.3380191394
19,973477.3380191394
20,973477.208807045
21,973477.208807045
22,973477.208807045
23,973476.6515208768
24,973476.6515208768
25,973476.6515208768
26,973476.6515208768
27,973476.6515208768
28,624748.9208296811
29,546791.0169559347
30,546791.0169559347
31,546791.0169559347
32,546791.0169559347
33,493639.36416025
34,453617.8972077587
35,398324.86557943583
36,375721.62734512
37,364238.1584102315
38,361551.28085223
39,361551.28085223
40,332459.67003697786
41,314888.2315783617
42,313756.289115127
43,305963.41849953326
44,290105.7595136808
45,290105.7595136808
46,288525.93334223435
47,288525.93334223435
48,261842.0913392576
49,234520.39402863875
50,228236.9356639537
51,227973.48430171644
52,227422.0461110669
53,227422.0461110669
54,221858.36829943515
55,220384.5651665356
56,219048.2323454539
57,217227.69234227407
58,216804.58788830656
59,216804.58788830656
60,188120.1819449008
61,149213.89586378186
62,136550.93063469225
63,136275.70508205288
64,131337.40549699258
65,129818.74850516125
66,127894.86273199569
67,127894.86273199569
68,108810.8314700248
69,100340.63825417822
70,99732.45453312714
71,89280.09997528495
72,88899.79467505401
73,87852.8798183539
74,82538.80150628313
75,82102.73777339139
76,69898.9975617466
77,60394.77853419932
78,58956.546983484455
79,58206.16557206336
80,51274.15295173433
81,50530.36938215838
82,48288.54003412459
83,48278.704578316014
84,48063.93393891995
85,43860.52794248855
86,40901.94873175827
87,40764.87366967663
88,40764.87366967663
89,39031.50500358378
90,39031.50500358378
91,36581.476508014166
92,34202.849094838966
93,34105.77068973213
94,33416.078076613536
95,30692.951308266
96,30692.951308266
97,28994.73947357705
98,28723.75240096043
99,27210.14406168932
100,25351.47432686164
101,24882.94019852791
102,24383.335853856763
103,24383.335853856763
104,24331.138988310857
