,x0,x1,Target,Hypothesis
86,-1.1460347580568988,-1.0583941923252909,-2.4335939330224394,Weak
87,-1.0240000406388923,-1.0240001156272482,-2.0971523200330706,Weak
88,-1.087081556018581,-1.2004207553579211,-2.622756299329861,Weak
89,-1.13172692782283,-1.1302171720432221,-2.5581966951406794,Weak
90,-1.0240001066162299,-1.024000032311359,-2.0971522845237143,Weak
91,-1.029430330576688,-1.227662105620449,-2.566881051087664,Weak
92,-1.1392273586719055,-1.0990240096993387,-2.5056927486421783,Weak
93,-1.1810136173336783,-1.0501003301944658,-2.4975038678021058,Weak
94,0.03272071803119133,-0.07714653720690602,-0.007022233591493264,Global
95,-1.0498314824732788,-1.19434293514795,-2.528601188329863,Weak
96,-1.024,-1.024000432651125,-2.097152886069691,Weak
97,-1.0644871378602674,-1.0313249645923455,-2.1967640492613465,Weak
98,-1.2414893341330275,-1.0559911999755145,-2.656413181191795,Weak
99,-1.1394512009833078,-1.131659897302533,-2.5790031625850816,Weak
100,-1.0531422515222066,-1.0667609035868044,-2.2470874273625983,Weak
101,-1.024000005977168,-1.0240000059511873,-2.0971520244292714,Weak
102,-1.024,-1.024000250370597,-2.0971525127590454,Weak
103,-1.0240009889332176,-1.0240008474159021,-2.0971557608446934,Weak
104,-1.0353367585297875,-1.188611852301043,-2.4847203389934838,Weak
