,No Hypothesis
0,23.57006045912445
1,22.834183843344235
2,5.383887924980681
3,5.383887924980681
4,5.383887924980681
5,0.4610972979575752
6,0.4610972979575752
7,0.4610972979575752
8,0.4610972979575752
9,0.4610972979575752
10,0.4610972979575752
11,0.4610972979575752
12,0.4610972979575752
13,0.1940665371284302
14,0.1940665371284302
15,0.0487915594352059
16,0.0487915594352059
17,0.0487915594352059
18,0.0002593355574921
19,6.234907761776459e-05
20,6.234907761776459e-05
21,6.234907761776459e-05
22,6.234907761776459e-05
23,6.234907761776459e-05
24,6.234907761776459e-05
25,6.234907761776459e-05
26,6.234907761776459e-05
27,6.234907761776459e-05
28,6.234907761776459e-05
29,6.234907761776459e-05
30,6.234907761776459e-05
31,6.234907761776459e-05
32,6.234907761776459e-05
33,6.234907761776459e-05
34,6.234907761776459e-05
35,6.234907761776459e-05
36,6.234907761776459e-05
37,6.234907761776459e-05
38,6.234907761776459e-05
39,6.234907761776459e-05
40,6.234907761776459e-05
41,6.234907761776459e-05
42,6.234907761776459e-05
43,6.234907761776459e-05
44,6.234907761776459e-05
45,6.234907761776459e-05
46,6.234907761776459e-05
47,6.234907761776459e-05
48,6.234907761776459e-05
49,6.234907761776459e-05
50,6.234907761776459e-05
51,6.234907761776459e-05
52,6.234907761776459e-05
53,6.234907761776459e-05
54,6.234907761776459e-05
55,6.234907761776459e-05
56,6.234907761776459e-05
57,6.234907761776459e-05
58,6.234907761776459e-05
59,6.234907761776459e-05
60,6.234907761776459e-05
61,6.234907761776459e-05
62,6.234907761776459e-05
63,6.234907761776459e-05
64,6.234907761776459e-05
65,6.234907761776459e-05
66,6.234907761776459e-05
67,6.234907761776459e-05
68,6.234907761776459e-05
69,6.234907761776459e-05
70,6.234907761776459e-05
71,6.234907761776459e-05
72,6.234907761776459e-05
73,6.234907761776459e-05
74,6.234907761776459e-05
75,6.234907761776459e-05
76,6.234907761776459e-05
77,6.234907761776459e-05
78,6.234907761776459e-05
79,6.234907761776459e-05
80,6.234907761776459e-05
81,6.234907761776459e-05
82,6.234907761776459e-05
83,6.234907761776459e-05
84,6.234907761776459e-05
85,6.234907761776459e-05
86,6.234907761776459e-05
87,6.234907761776459e-05
88,6.234907761776459e-05
89,6.234907761776459e-05
90,6.234907761776459e-05
91,6.234907761776459e-05
92,6.234907761776459e-05
93,6.234907761776459e-05
94,6.234907761776459e-05
95,6.234907761776459e-05
96,6.234907761776459e-05
97,6.234907761776459e-05
98,6.234907761776459e-05
99,6.234907761776459e-05
100,6.234907761776459e-05
101,6.234907761776459e-05
102,6.234907761776459e-05
103,6.234907761776459e-05
104,6.234907761776459e-05
