,Good,Poor,Poor_Good,Poor_Weak,Weak,Weak_Good
0,3.7902374009979254,21.956894818964425,21.956894818964425,21.956894818964425,17.31082189200729,17.31082189200729
1,3.7902374009979254,20.62677677918201,3.7902374009979254,17.31082189200729,17.31082189200729,3.7902374009979254
2,3.7902374009979254,20.62677677918201,3.7902374009979254,17.31082189200729,17.31082189200729,3.7902374009979254
3,3.7902374009979254,20.62677677918201,3.7902374009979254,17.31082189200729,17.31082189200729,3.7902374009979254
4,3.7902374009979254,20.62677677918201,3.7902374009979254,17.31082189200729,17.31082189200729,3.7902374009979254
5,3.6253849384403627,20.62677677918201,3.6253849384403627,17.31082189200729,17.31082189200729,3.6253849384403627
6,3.6253849384403627,20.62677677918201,3.6253849384403627,17.31082189200729,17.31082189200729,3.6253849384403627
7,3.6253849384403627,20.62677677918201,3.6253849384403627,17.31082189200729,17.31082189200729,3.6253849384403627
8,3.6253849384403627,20.62677677918201,3.6253849384403627,17.31082189200729,17.31082189200729,3.6253849384403627
9,3.6253849384403627,20.62677677918201,3.6253849384403627,17.31082189200729,17.31082189200729,3.6253849384403627
10,3.6253849384403627,20.207053786257838,3.6253849384403627,15.724155686910713,17.31082189200729,3.6253849384403627
11,3.6253849384403627,20.207053786257838,3.6253849384403627,13.955418385628324,17.31082189200729,3.6253849384403627
12,3.6253849384403627,17.747845837088743,3.6253849384403627,13.955418385628324,17.31082189200729,3.6253849384403627
13,3.6253849384403627,17.747845837088743,3.6253849384403627,13.955418385628324,17.31082189200729,3.6253849384403627
14,3.625384937238426,16.091006584110595,3.6253849384403627,13.955418385628324,17.31082189200729,3.6253849384403627
15,3.625384937238426,14.02440887473063,3.62538493843691,13.955418385628324,16.326952335297907,3.6253849384403627
16,3.625384937238426,13.211617915467247,3.62538493843691,13.955418385628324,16.24857356251599,3.6253849384403627
17,3.625384937238426,12.467965387347457,3.62538493843691,13.955418385628324,16.24857356251599,3.6253849384403627
18,3.625384937238426,10.366277190102384,3.62538493843691,13.955418385628324,16.24857356251599,3.6253849384403627
19,3.625384937238426,10.177799794425717,3.62538493843691,13.955418385628324,16.24857356251599,3.6253849384403627
20,3.625384937238426,10.177799794425717,3.62538493843691,13.955418385628324,16.24857356251599,3.6253849384403627
21,3.625384937238426,10.177799794425717,3.62538493843691,13.955418385628324,15.419452016010052,3.6253849384403627
22,3.625384937238426,10.177799794425717,3.62538493843691,13.955418385628324,14.918712134438316,3.6253849384403627
23,3.625384937238426,9.391436320554265,3.62538493843691,13.955418385628324,14.088369349097237,3.6253849384403627
24,3.625384937238426,8.760896223942938,3.62538493843691,13.955418385628324,12.212620898959992,3.6253849384403627
25,3.625384937238426,8.760896223942938,3.62538493843691,13.955418385628324,11.253041030301937,3.6253849384403627
26,3.625384937238426,8.153965752250436,3.62538493843691,13.955418385628324,10.19968641961468,3.6253849384403627
27,3.625384937238426,8.153965752250436,3.62538493843691,13.955418385628324,10.19968641961468,3.6253849384403627
28,3.625384937238426,6.5409547286239125,3.62538493843691,13.955418385628324,8.777904039866886,3.6253849384403627
29,3.625384937238426,5.754241961783631,3.62538493843691,13.955418385628324,7.136811226078878,3.6253849384403627
30,3.625384937238426,5.754241961783631,3.62538493843691,13.955418385628324,7.136811226078878,3.6253849384403627
31,3.625384937238426,4.31702181181112,3.62538493843691,13.955418385628324,6.550831221835523,3.6253849384403627
32,3.625384937238426,4.31702181181112,3.62538493843691,13.955418385628324,6.31127024355823,3.6253849384403627
33,3.625384937238426,4.31702181181112,3.62538493843691,13.955418385628324,6.31127024355823,3.6253849384403627
34,3.625384937238426,4.120665458851985,3.62538493843691,13.955418385628324,6.31127024355823,3.6253849384403627
35,3.625384937238426,4.120665458851985,3.62538493843691,13.955418385628324,4.690685497616997,3.6253849384403627
36,3.625384937238426,3.0930021251383453,3.62538493843691,13.955418385628324,4.690685497616997,3.6253849384403627
37,3.625384937238426,3.0930021251383453,3.62538493843691,13.955418385628324,4.690685497616997,3.6253849384403627
38,3.625384937238426,2.7737452845185167,3.62538493843691,13.955418385628324,4.690685497616997,3.6253849384403627
39,3.625384937238426,2.7737452845185167,3.62538493843691,13.955418385628324,4.690685497616997,3.6253849384403627
40,3.625384937238426,2.7737452845185167,3.62538493843691,13.955418385628324,4.690685497616997,3.6253849384403627
41,3.625384937238426,2.7737452845185167,3.62538493843691,13.955418385628324,4.690685497616997,3.6253849384403627
42,3.625384937238426,2.7737452845185167,3.62538493843691,13.955418385628324,4.690685497616997,3.6253849384403627
43,3.625384937238426,2.7737452845185167,3.62538493843691,13.955418385628324,4.44021381797949,3.6253849384403627
44,3.625384937238426,2.7737452845185167,3.62538493843691,13.955418385628324,4.44021381797949,3.6253849384403627
45,3.625384937238426,2.7737452845185167,3.62538493843691,13.955418385628324,4.44021381797949,3.6253849384403627
46,3.625384937238426,2.7737452845185167,3.62538493843691,13.955418385628324,4.44021381797949,3.6253849384403627
47,3.625384937238426,2.7737452845185167,3.62538493843691,13.955418385628324,4.44021381797949,3.6253849384403627
48,3.625384937238426,2.73569228416821,3.62538493843691,13.955418385628324,4.44021381797949,3.6253849384403627
49,3.625384937238426,1.6604575192678164,3.62538493843691,13.955418385628324,4.44021381797949,3.6253849384403627
50,3.625384937238426,1.6604575192678164,3.62538493843691,13.955418385628324,4.44021381797949,3.6253849384403627
51,3.625384937238426,1.6604575192678164,3.62538493843691,13.955418385628324,4.44021381797949,3.6253849384403627
52,3.625384937238426,1.6604575192678164,3.62538493843691,13.955418385628324,4.44021381797949,3.6253849384403627
