,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,Target,Hypothesis
14,-1.4268587522550937,-0.6566116677732116,-0.4180770567859991,-0.5964743928978458,-4.287065775467032,-1.8320608676421422,-2.5700182815443875,-1.6199026771478222,-2.1371222515658914,-3.177121304025576,-2.863847359724739,-0.9290665518672183,-0.8744298323084829,-0.6398029674436834,-0.6915361490864058,-4.127529260396422,-2.967003234039341,-0.6980958030294802,-3.6490226550418328,-3.510877205566465,-64.24941785343007,Global
15,-1.284914813492257,-0.5298843871294461,-0.3960875248960858,-0.5792794815308161,-4.3323395711363935,-1.7520295618004615,-2.63571748970221,-1.4908806661933929,-1.976941498715534,-3.2557759410697336,-2.7228274179894014,-0.87857871353445,-0.7142395327907543,-0.484917134489099,-0.4914318557376017,-4.07069307760565,-2.8612349234722787,-0.5680281190941873,-3.662225558688894,-3.489127021216864,-60.64345275731664,Global
16,-1.2239057274827392,-0.49267570894681206,-0.46069448287306486,-0.6456205180305629,-4.273043479369802,-1.6891678916257107,-2.676355531291483,-1.4354170543072227,-1.8318560082464657,-3.287036007928252,-2.596095229234107,-0.9072205499514805,-0.6524795360954806,-0.43463268603350225,-0.41434670650953315,-3.945032214587695,-2.779394498033459,-0.548356439227134,-3.5963422013217476,-3.4048983263014594,-59.358445924002325,Global
17,-1.2202623247473994,-0.4939101163774797,-0.5032362251270931,-0.6817782327823425,-4.253947336618442,-1.6833257364471332,-2.7078456510933546,-1.423545035833676,-1.7794975498239705,-3.314999971649552,-2.5508960241494236,-0.9370325715648448,-0.649461993540543,-0.4155203832032739,-0.3959177501660947,-3.8874672247158384,-2.745014605139973,-0.5494511826519466,-3.543741236449457,-3.3491478495288245,-59.35903453139703,Global
18,-1.1617020228516974,-0.4592424027446776,-0.47128620473465155,-0.6804671628220306,-4.187480801396695,-1.6041209255260422,-2.6354181145061757,-1.4068612046766746,-1.7514667436070634,-3.2308978349241904,-2.5229925058440426,-0.890354023195038,-0.5943604493690642,-0.4492034274555823,-0.3883583586739783,-3.881782700495703,-2.756697514624833,-0.555078371761767,-3.617359001142044,-3.4128517941335743,-58.3253805677733,Global
19,-1.080968761121215,-0.410431634772121,-0.459597936673014,-0.741699850549642,-4.0408912104905506,-1.4672982094504896,-2.5378382791940646,-1.3896745095047627,-1.6507643652166841,-3.092908518809617,-2.405754601807392,-0.8040602437954627,-0.5287150530265671,-0.4772111095611484,-0.3749293655376694,-3.805291021110407,-2.7523228473888954,-0.5791334136747754,-3.662082254155379,-3.4760506329585543,-57.325141648732185,Global
20,-1.0954789478060345,-0.3912975487444639,-0.42542766262225484,-0.7821259562541187,-4.040591313354028,-1.4610745772729192,-2.5309755389061848,-1.4125017775491489,-1.6298230245644763,-3.05143162179063,-2.323834410295583,-0.6742824412826746,-0.5590999434019565,-0.4060255710369238,-0.3618812112070083,-3.800296997503725,-2.763239116346797,-0.5650042994946717,-3.6242645758622136,-3.529077239074112,-57.42620535439434,Global
21,-1.044645666673137,-0.3603467608574743,-0.4389851224643491,-0.7229093978877484,-3.9955674725726626,-1.39081940198528,-2.512308136853467,-1.3650802251207328,-1.61257199452818,-3.045509896787869,-2.3771285332908727,-0.7712049226664929,-0.4758659710273659,-0.4538277927685195,-0.35224974860365904,-3.801953092950711,-2.7256908649315825,-0.5678289397704196,-3.6818322168972393,-3.4924429836402338,-56.45428276464591,Global
22,-1.0972846235991174,-0.08628129040505983,-0.3550069930314659,-0.39579846663717866,-3.8806439785623588,-1.0520114520530326,-2.5670775172400626,-1.2805454812717876,-1.5863019277790165,-2.9327239502048656,-2.4927324180984525,-0.7709311415622065,-0.2971562327299713,-0.16625908224426247,-0.3355140666192682,-3.9722982540444876,-2.4616801926099745,-0.5056510720304106,-3.56489590434743,-3.355048333059543,-54.72310223623456,Global
23,-0.9411764256068924,-0.11012343963204273,-0.35206242277605704,-0.49117453258142446,-3.9602207196671375,-1.1260890298538189,-2.5505387836803717,-1.2115884810926207,-1.5078387910727626,-3.0177362142758555,-2.3863345604915285,-0.7515771222517901,-0.22788348749979684,-0.23205198794351706,-0.20444709393260208,-3.8891112567542043,-2.5225093462800747,-0.440562655814465,-3.7045879649566116,-3.437307932378833,-52.56091160888048,Global
24,-0.6866543522795221,0.03393921603515313,-0.30858654211718306,-0.4531381478920893,-4.043489165648303,-1.0411669471181733,-2.583692613499645,-1.0102037375961028,-1.320041620572144,-3.135749979974797,-2.2569341465531,-0.7380357217649633,0.02150147564197626,-0.14090324914291716,0.06624769912606328,-3.833881424876112,-2.433644179860278,-0.2672123491710313,-3.8648139579813576,-3.4656259957065996,-47.89655925466344,Global
25,-0.37738880623787263,0.19902659875202305,-0.29288133302561875,-0.45005207312443074,-4.132517637988281,-0.9373663006561651,-2.623741849476343,-0.7417257604994938,-1.0383581255133287,-3.308137533640279,-2.079249821932651,-0.7494436086106796,0.2954903240092513,-0.0491199093123074,0.3865944046835982,-3.730523671429588,-2.307514695311571,-0.06696640080085106,-4.063526117267235,-3.4793325605293917,-42.86984919895695,Global
26,-0.2042616373173431,0.31071508588259894,-0.31762161053104165,-0.4859703005006164,-4.174211975032033,-0.8478196352439169,-2.6332351121494897,-0.5254876090060837,-0.7832399645876347,-3.4477537442347854,-1.9640037366213663,-0.7744455137501608,0.4026559948418975,-0.00249568152302652,0.5531915731360778,-3.6563946937440774,-2.1882164116150307,0.04554068108406092,-4.2164573141507296,-3.4786742588727684,-39.75562696652827,Global
27,-0.18457794222518967,0.42531522185474613,-0.40619889599939774,-0.5953516872870808,-4.192884690216299,-0.7161021179522372,-2.5775234997587404,-0.22798745897924458,-0.39508814462287634,-3.6366522514492106,-1.9158161011158212,-0.8062936448724599,0.23392329332556658,0.014238758979388614,0.5331413010485833,-3.646267947509667,-1.9877021343717884,0.0893724519182016,-4.439465678192079,-3.4915902680438116,-36.94698357011063,Global
28,-0.23873326907216325,0.43560667043380086,-0.4104669684974283,-0.6075973813829131,-4.213217899513264,-0.7059492467417606,-2.5467459703486792,-0.1783139277417347,-0.3460654142074876,-3.668925748390013,-1.9582151505219676,-0.7940277730267733,0.12425983643584815,0.009392562601276156,0.46179949789606595,-3.7004963010308733,-1.9563158253614181,0.0780453143725754,-4.501717399345682,-3.521230716795022,-36.770943715419286,Global
29,-0.22101459703134535,0.45063582878806185,-0.4321592508243901,-0.5930586411096219,-4.223653845880875,-0.735800746620309,-2.5296752563005245,-0.14869890689706386,-0.3742566789600721,-3.664779308356539,-1.95073741662334,-0.7939241543268564,0.12485428967476056,0.003860147020401614,0.4852941395525137,-3.6988786968448353,-1.9159731823871857,0.08332985546930355,-4.539541352639898,-3.533323433917097,-36.79469563785359,Global
30,-0.2140473937790124,0.40987429314888313,-0.3844386803407709,-0.6115781589541691,-4.219557415532374,-0.6871655783672307,-2.5566001348588085,-0.12121491478982609,-0.3246968993935309,-3.678398625727532,-1.976087612349124,-0.8017587793287344,0.1505199578169831,0.007571485539000151,0.47810591976223865,-3.71566220552585,-1.9706180811746374,0.12164876921869941,-4.537914958437433,-3.5338104458876276,-37.040316150305756,Global
31,-0.25139193729157594,0.6273662051429905,-0.4788366918460723,-0.5721682031848048,-4.261060746650339,-0.7282155569061282,-2.495962249118514,-0.3469391696877473,-0.2985539150797228,-3.7392800811519855,-1.8791309604091428,-0.7713311300066175,0.07145986905036442,0.019277631993692968,0.4534877477751671,-3.657042791573965,-1.8943752631282877,-0.05666253939886102,-4.4782819929536455,-3.5065746741940154,-35.43851694464077,Global
32,-0.14847010800217142,0.8890528669273602,-0.4251495339899678,-0.4721336111157288,-4.421261562417565,-0.6888464575549447,-2.439340085229961,-0.5476741499222181,-0.15824740942979323,-3.930616669020971,-1.863978708021203,-0.7780614809161723,0.15025070418466882,-0.019981855034721618,0.48753007871046383,-3.6763501287118885,-1.9613533803184309,-0.15919885123667588,-4.591267054507558,-3.5545815293021152,-35.40898643148906,Global
33,-0.24786088629588912,0.8646552190303946,-0.48822500281289366,-0.5455572800238854,-4.359696587653071,-0.6848868702061527,-2.507991841521571,-0.41904289402148936,-0.12799179135978264,-3.861646089292169,-1.7383859581926184,-0.653960761615314,0.03459219191664916,0.1818495158194726,0.5201186813092109,-3.634804561364148,-1.8080411182638523,-0.0818864889606535,-4.438338749096241,-3.5111144457805636,-33.18308002777873,Global
34,-0.2971517312826838,1.0390786399243146,-0.4376528771494825,-0.518216062475352,-4.482991260804468,-0.6499800745941174,-2.619317164424386,-0.3309245777207525,0.001248663571617541,-3.9130232820630244,-1.5441732196646212,-0.36696316063944756,-0.033143519421597184,0.5766702695785745,0.6639939036923961,-3.6632832360791863,-1.6878809118047498,0.0660177467456423,-4.3087900166602,-3.5595489622061107,-31.012467925372828,Global
35,-0.30840201062463524,1.0709427534829115,-0.4591185477698156,-0.4673225341365513,-4.506144562755742,-0.643061681593969,-2.653361290055463,-0.28910938796704166,0.017606586521196885,-3.904239441364024,-1.508646572081145,-0.31143626138325864,-0.062484904020653494,0.6774904857336265,0.6901725005470787,-3.6370972911265684,-1.7320858363368123,0.09637244778349989,-4.291088145407789,-3.6049284620212654,-31.535033654313747,Global
36,-0.29490496919027953,1.0336261032786704,-0.17703059600203203,-0.789356561214932,-4.5352160369241545,-0.6696703974959443,-2.580988238083951,-0.4474183024870533,0.013171722603756241,-3.998072418934045,-1.50684812355898,-0.25665998732430295,0.07030765715985281,0.5341226505039063,0.7234927318459997,-3.906406171052134,-1.2995123926095273,0.13995200477794106,-4.2362699215406945,-3.394739119542238,-26.915105342029886,Global
37,-0.2792265150327392,1.0381941711448508,0.08745436265030922,-1.1282419492773743,-4.579051324542601,-0.6869640252777546,-2.518821689540357,-0.5627260002807416,0.052636922573164074,-4.053738015630524,-1.393937343376749,-0.08106997913408685,0.14397883456075777,0.5092599822479208,0.8107263316203634,-4.129215860920109,-0.9188174792560182,0.22369130372828308,-4.164843228243386,-3.274693381231854,-24.90666614287245,Global
38,-0.27343547740542773,1.079481051285465,0.09678213136884882,-1.209572827106991,-4.574276092525089,-0.6599798325165858,-2.4723402137406354,-0.5752003194437668,0.07243928310657219,-4.017106094565578,-1.338385714141906,-0.06431076561182054,0.11545962171910498,0.4838425078018262,0.8347122413885282,-4.142502001160043,-0.9056008733299982,0.23808669627684026,-4.164952164569544,-3.271024927554447,-24.83017331002949,Global
39,-0.2825129841048339,1.1073188784870307,0.12382168217192924,-1.193952541617999,-4.57596451228337,-0.6863091901336121,-2.4781782217012904,-0.5758313496430318,0.10159405710156393,-4.0005537714292565,-1.3284493832358437,-0.11240408555197601,0.08678647039192558,0.49379060927351387,0.8293948782431189,-4.13019340123357,-0.8890273291152323,0.26160733770975164,-4.164166885952386,-3.218647741807091,-24.757554084921168,Global
40,-0.3328628096482629,1.1319825058991007,0.1306185228560001,-1.1613637123642022,-4.579248487058176,-0.7171547565480177,-2.500086956070547,-0.5442198681469865,0.13998136841570094,-3.9925049705942435,-1.2934070762666283,-0.11291237472960053,0.0979670266077152,0.44658436438347204,0.8295134268220845,-4.141333847940688,-0.8749176162548467,0.25702141593743183,-4.1478263511969,-3.187137833535876,-24.595565996547116,Global
41,-0.40200506267030234,1.1716813349177575,0.12199622420100523,-1.1184852623631276,-4.596706345861574,-0.7105817409993626,-2.501611321836799,-0.47261142854849547,0.15909623178667745,-4.0102326364743455,-1.2561587572105586,-0.03831530894865401,0.14196095664067834,0.35193633752943276,0.8080223921921929,-4.140450205282826,-0.8743028878039758,0.23230764972612689,-4.115521716445358,-3.118325959311254,-24.373763957728084,Global
42,-0.39966897356823206,1.196782343487162,0.058799175898029445,-1.1297667340556914,-4.6207278844595425,-0.678198792463596,-2.501925558926658,-0.46774344152447145,0.14190493658368925,-4.045469115404987,-1.2738154802337234,0.028730513568704846,0.14928666364802257,0.33951060835125413,0.769267233060118,-4.109882559911222,-0.8716455267069944,0.27686234644418556,-4.128727516347041,-3.0162194703039815,-24.477358623217263,Global
43,-0.3963898705086729,1.1911852332973212,0.22128035536740473,-1.0948124915683817,-4.612807617780176,-0.6470888921091644,-2.398069227804445,-0.3633040176944762,0.12600125300268705,-4.0615290337233105,-1.245471528028099,-0.044570687232605925,0.1310060966340046,0.3650722435512175,0.8062613559327294,-4.072370904426655,-0.848545999921586,0.12209988132541613,-4.0329103528009,-3.086774874129837,-24.103741961157702,Global
44,-0.35900802133112525,1.213907585600891,0.2039055417079543,-1.0883588859630324,-4.596957520173137,-0.6242692716299244,-2.4192088084666032,-0.3384481151758266,0.1185030216777882,-4.112833452783265,-1.2433243441658604,-0.07000681973556301,0.08584059225847931,0.34801490564659315,0.8268358589949838,-4.09939575804844,-0.8235047446056651,0.11365675753683555,-3.9739400987601736,-3.087016400560067,-23.91163312291789,Global
45,-0.24798085985880153,1.2723746805955025,0.19937383868291564,-1.0510563838710145,-4.509771453713939,-0.6109057698246578,-2.4803787701678526,-0.3203008524221143,0.09746638595775868,-4.159451145765685,-1.2517369336094584,-0.06071357650291811,0.005498228651970421,0.28291626838317147,0.8154298022884267,-4.15607693958132,-0.7903166180118698,0.13478525072074513,-3.884519359048962,-3.1063300904088944,-23.462546172527993,Global
46,-0.08636790852728453,1.3456271831063444,0.27918013014697834,-1.0047702798165488,-4.326220675676955,-0.6807153518457173,-2.516889895776265,-0.31343373399099944,0.13858110390249534,-4.127113445184073,-1.2475888340200014,0.06713756465827626,-0.02154045826589554,0.23514359006378735,0.6605055610689025,-4.065727400199123,-0.7311659540816452,0.15560366561962882,-3.8741488260363024,-3.1797324419943265,-23.011571775481503,Global
47,-0.05607136308448581,1.347787635590253,0.2585980079157791,-0.9969875669250964,-4.302503846234436,-0.6950424575078216,-2.4991483487686046,-0.3020386207714022,0.178284419168897,-4.097820958917258,-1.2633333590892508,0.0889433783345059,-0.01750986393724127,0.2687140414273144,0.668307914842476,-4.1038528475996,-0.7298923059619488,0.09922835912342504,-3.8731243603585996,-3.1419852673983177,-22.87820869079216,Global
48,0.00848468793839151,1.3396431251628251,0.21518307419923127,-0.9958767754127797,-4.343715917105101,-0.7239633119362098,-2.4751281843424233,-0.27970701837039386,0.24373879685174157,-4.0255783788176736,-1.321095636609015,0.11495039052721079,-0.006515081610339821,0.2838544087385014,0.6726922275755259,-4.1501707029765535,-0.717363392265556,0.04950952305029541,-3.8289042711774814,-3.1121878141446717,-23.455021079236666,Global
49,-0.22858044384017856,1.3972711892801153,0.33124120680338826,-0.9605761783830647,-3.7860070994843023,-0.6310525752239137,-2.535323128714527,-0.33992144990053547,0.057018538979864794,-4.3762575793466745,-1.0073405506228152,0.11823863143441878,-0.04451385146633678,0.45766557307189937,0.7728740525948053,-4.246962950394765,-0.8226971387960157,-0.05636827801476585,-4.205481513992968,-2.958954139335308,-22.34494902994688,Global
50,-0.21146840476130915,1.3833187771284081,0.2584887962483913,-0.9098104142849256,-4.000708576626057,-0.5544464651036115,-2.5078457432776693,-0.42131498592209476,0.1366937729286378,-4.20959230435407,-1.1168551908017208,0.09950140577879625,-0.0375628513655762,0.4192662481279355,0.7152071490508967,-4.146519869850346,-0.7361347507477549,-0.018723211076291442,-4.052327715258912,-3.050378299172748,-21.431183273797284,Global
51,-0.22713600334140469,1.3425937063042706,0.25676685747467104,-0.8243216442430532,-3.994227819140392,-0.45136732020408404,-2.5046461920993353,-0.4841453792571753,0.1774435178844173,-4.1724435645882965,-1.1042478682648074,0.12079303842724552,-0.060578902312991574,0.40859002324318583,0.74254547951774,-4.128581481151217,-0.6548265606506407,-0.02208070007499793,-4.064111664801848,-3.0487681667259507,-21.11252189940617,Global
52,-0.1731412963029162,1.197193025547117,0.2943778620559762,-0.7429898523742084,-4.018423882245383,-0.4132428973782804,-2.51234903574814,-0.5018332895926687,0.2261950531331056,-4.17393882632235,-1.0649077858763007,0.18589227976199368,-0.17096457496849804,0.3313198791999794,0.8403997878489969,-4.084090672102134,-0.6263718250708115,-0.025879022815905154,-4.134253568706451,-3.0170216964944876,-20.52897938081627,Global
53,-0.15613276639145066,1.1182077007937439,0.3214569058838904,-0.7519332957506678,-4.069214605221602,-0.47797074611225254,-2.5661952425094245,-0.5753041420006396,0.23514225419092943,-4.206162585927034,-1.045369567200245,0.26385025913293353,-0.3204760125367548,0.27807391022737293,0.9143688993588885,-3.9978784118199338,-0.7012794241748681,-0.11827979743960983,-4.143182521926099,-2.979361641870283,-20.81603041566557,Global
54,-0.06875480286780326,0.9958447166854891,0.2509385315761387,-0.6410847725537866,-4.034219968970904,-0.4345636704186258,-2.3581247441682494,-0.44222804163925505,0.27623732296701936,-4.226182751307513,-0.9222324406390524,0.1742873638019795,-0.21471353237773305,0.30982420898542096,0.8092726191463913,-4.117909149535952,-0.6733498001561489,0.0920741941820059,-4.185840538819531,-3.011756656388779,-19.17104395484121,Global
55,-0.017370828710019756,0.8432438706669942,0.18291137381769124,-0.5162907159183605,-4.053844844716062,-0.5088346067572983,-2.1352943242314297,-0.5413218084214686,0.32044736472798996,-4.332795717785901,-0.6847381159953574,0.1636318914579606,-0.23068165456123307,0.3406258448614802,0.6553955925696877,-4.2096619387121335,-0.740339840612806,0.17398653812761458,-4.071888774379778,-3.0067888097321958,-17.90814835668551,Global
56,-0.009134952492107799,0.8363741640546227,0.1893039432170234,-0.44066412651866943,-4.054687993623539,-0.5704592294800213,-2.0251730431324413,-0.656492285311615,0.3414686803686015,-4.402102526783059,-0.5956207016801394,0.1848123547970321,-0.19716140256101194,0.3374514690178469,0.6487000059465443,-4.251550552160158,-0.7346420018951542,0.20194354680725832,-3.97750404714799,-2.997083051374151,-17.834398043487415,Global
57,0.027473521812969116,0.8025536854461478,0.19635097459054643,-0.4617352491709873,-4.109389302458874,-0.5117692845247319,-2.1027130104890435,-0.6225254414679285,0.3189904918060119,-4.372840453926968,-0.5229561319375199,0.15467602755711346,-0.2186824516291216,0.3581018275048324,0.5393414992323949,-4.2912142757554,-0.7310338721121636,0.15302089677024536,-4.018468973638632,-2.991412674987624,-17.721914059937124,Global
58,-0.001797073201015129,0.8092732898949895,0.19525071268775876,-0.46897813970476926,-4.1161614348463385,-0.5209717913586626,-2.084430677865779,-0.6237320261733206,0.32798132837629324,-4.385379747796217,-0.5503208461428912,0.1524408479937161,-0.2658832349606611,0.33118887880142617,0.5197705112760868,-4.314748133836909,-0.7057267460444215,0.14620725364173062,-4.03465091577818,-3.0105553528788307,-17.650096631150923,Global
59,-0.027925751505792445,0.8321678687571429,0.19956214100913539,-0.4363589931870872,-4.137011521785062,-0.5334167911377171,-2.0224661850934096,-0.6110331763700843,0.35539173582629635,-4.41651948910944,-0.5702443523731009,0.18474938210487563,-0.32695503061953735,0.35010205828298985,0.4944164680128134,-4.349631542252848,-0.6824440128735699,0.14714766161301912,-4.069187542611548,-3.032892383741313,-17.32410983589707,Global
60,-0.005979279977990874,0.9540805543569192,0.2699688630408803,-0.2452578064183796,-4.257409792538082,-0.4800687764685357,-1.9082098228216402,-0.4836267253488269,0.4601735276748076,-4.490069557338571,-0.48562769718123633,0.43140822579124727,-0.47341063646449477,0.629763160355613,0.48359961442687754,-4.401561979696819,-0.6793001574085308,0.22681839682845142,-4.162518224580651,-3.085749917376648,-16.589021516777773,Global
61,0.008103881755968446,0.9408112646349227,0.23103614570844214,-0.21727463924375337,-4.246152875902236,-0.5196871282108716,-1.8792395114171332,-0.47973297779828594,0.40529381661087016,-4.47255215503424,-0.49822062771792314,0.3803770430307672,-0.4545126580625946,0.6146801673066856,0.47566272524225656,-4.380921462567499,-0.6530164099348006,0.18666785703785904,-4.189705200934477,-3.0644528752197986,-16.186387068406134,Global
62,0.0964192916017342,0.9781305361229417,0.06756895595982812,0.004807399500404298,-4.271985321005208,-0.685437243664552,-1.7180336054218337,-0.41942843719637984,0.13591755005021036,-4.397619744102411,-0.3709566728974103,0.3659849336593162,-0.5239874559051533,0.6686072675913116,0.5003749228592649,-4.2981685300546575,-0.42443652452053715,0.09561805829338037,-4.313820735200791,-3.0220265072369368,-14.586873318221414,Global
63,0.10938098774838065,0.9794832953958864,-0.033109622047909494,0.028444919169497068,-4.260225490251962,-0.7386499781102273,-1.6520728465576386,-0.39857406885403623,0.007951502572151811,-4.328486248109105,-0.19649314433613874,0.46075361511303164,-0.6305227965456482,0.6784607197346034,0.555380042741314,-4.2894036682377,-0.24216805493154142,0.12928931948131656,-4.318921094117067,-3.035604991781118,-14.059725138246302,Global
64,0.0920826679904741,0.9030490974418373,-0.07890927221601893,-0.00992479574148734,-4.219462341009565,-0.7417842418143712,-1.6067797804228883,-0.37138574440719435,0.012892019447963619,-4.288197196314513,-0.1393074672418769,0.5134489187231633,-0.6434525975739606,0.6996604324824611,0.5717004852704967,-4.320652236506121,-0.17942878719820296,0.17038661723419563,-4.30735314048851,-3.0529863526474776,-13.784974172417142,Global
65,0.07337282862640679,0.6716527704114748,-0.09557341543780941,0.031224649215814824,-4.158539516268648,-0.7489268005288412,-1.4828449355379534,-0.3002132260279577,0.09460278313721583,-4.276168301951655,-0.11157403653235462,0.5586345271854207,-0.5941076141825915,0.7949815049961707,0.5268838110616132,-4.371019484766932,-0.10079222645622134,0.1718315097915266,-4.338727521782613,-3.058649766075959,-13.313004626720069,Global
66,0.11824404584231388,0.5827456148922163,-0.0828393182885613,0.14993271889274754,-4.141868657008191,-0.7169238657280264,-1.4041423011025274,-0.2750635495666982,0.13882831311756913,-4.323402924789497,-0.07372244564794646,0.5632775947815202,-0.6419860817388297,0.8302608895553025,0.48350038346265506,-4.324254927336462,-0.02956773170972985,0.1552307508931331,-4.375403814757028,-3.031242018880751,-12.949983298692466,Global
67,0.2534675474167503,0.561345923127433,-0.13300901258703982,0.22961877210262638,-4.063293306880478,-0.5682102463520429,-1.2864031191022365,-0.2668147669682096,0.22701157310170678,-4.3939781268025095,-0.010390314071736025,0.5253791495249088,-0.7996759288826285,0.7871023217684541,0.4409179498972556,-4.2180809657910725,0.02867834830561955,0.20036414856456064,-4.385075879678843,-2.9694780269035794,-12.705152843511952,Global
