,x0,x1,x2,x3,x4,Target,Hypothesis
0,-31.861101505165376,-31.549915074477443,-31.216946970790307,-31.484773310481863,-31.323963540966105,-21.94741918970205,Poor
1,18.19950517936588,-17.20049860379199,21.25191791649545,30.523339442946032,30.97238660087109,-21.43757717967402,Global
2,-3.0507501212590284,7.14620683952311,18.056905661143233,9.280772162130354,14.550186689622649,-19.481058062109202,Global
3,-30.471846356488204,-13.208815475806741,-28.93332533201635,23.400345933394668,-8.332638429196617,-21.702068525928222,Global
4,11.78651535462216,-15.97243724092997,-9.988917483766286,-32.151124699973586,-9.284237216647103,-20.493116557959585,Global
5,-30.768,-32.768,-32.768,-32.768,-32.768,-21.56799848382188,Poor
6,-32.768,-30.768,-32.768,-32.768,-32.768,-21.56799848382188,Poor
7,-2.587930783216536,6.7940366125244775,14.458358481679612,0.47584050466353295,9.638771406622748,-18.480691221285042,Global
8,-5.487151922224727,13.932164453419727,17.767706366978324,-3.213136969106836,8.72215317437329,-19.569519778336907,Global
9,-4.840963724517562,-1.146170698729121,14.337062233765206,0.5551225100662325,5.457246350731148,-17.220720137866053,Global
10,-1.1414985563537094,-4.813753871848245,9.747181370055765,-1.7545053035801466,4.665397119896911,-14.778679392088511,Global
11,0.8192307712968416,-4.2667421426054934,7.1298099023134425,-1.7415256943370552,5.828286638791376,-13.450714469110176,Global
12,0.17188283876019578,-3.6489557323174053,4.83299811846491,-0.5525074409003502,6.210253898420527,-12.590217594356186,Global
13,0.20745545573661014,-5.114539150384096,2.7045361510924253,-0.8351869949618348,5.416342464796967,-11.83624725751245,Global
14,2.0711308948920646,-5.9669475159152245,1.4333585153019315,0.818655651994653,5.5291390242203535,-12.329788212133401,Global
15,0.05607577672289658,-5.156001400830976,0.767689612613854,-2.5023361927833245,7.002730559491325,-12.462597889779115,Global
16,-32.768,-32.768,-32.768,-32.768,-32.768,-21.570311151282485,Poor
17,-30.768,-30.768,-32.768,-32.768,-30.768,-21.56269066192166,Poor
18,0.5195207787227966,-4.004095496218103,1.574944810314215,-1.260809409028243,3.065140672328733,-9.448075676730074,Global
19,1.3403791968734469,-2.5191308182831285,0.8962678904275029,-1.795201339131918,1.8274839193700763,-7.653444488835772,Global
20,2.37242723840498,-1.3599590824720171,0.6041563776959857,-2.5017448753258624,0.8532646329620281,-7.942030869810708,Global
21,1.027373280217133,-1.4245204598221124,-0.005256968994789908,-1.3610191643116722,1.4325119260582189,-6.017613885334139,Global
