,No Hypothesis
0,18.72618018796793
1,18.72618018796793
2,0.4220007811857177
3,0.4220007811857177
4,0.4220007811857177
5,0.4220007811857177
6,0.4220007811857177
7,0.4220007811857177
8,0.4220007811857177
9,0.4220007811857177
10,0.4220007811857177
11,0.4220007811857177
12,0.4220007811857177
13,0.028832848076587
14,0.028832848076587
15,0.028832848076587
16,0.0221003037821346
17,4.330103553143128e-05
18,1.3014440857915884e-05
19,6.059133955657048e-06
20,6.059133955657048e-06
21,6.059133955657048e-06
22,6.059133955657048e-06
23,6.059133955657048e-06
24,6.059133955657048e-06
25,6.059133955657048e-06
26,6.059133955657048e-06
27,6.059133955657048e-06
28,6.059133955657048e-06
29,6.059133955657048e-06
30,6.059133955657048e-06
31,6.059133955657048e-06
32,6.059133955657048e-06
33,6.059133955657048e-06
34,6.059133955657048e-06
35,6.059133955657048e-06
36,6.059133955657048e-06
37,6.059133955657048e-06
38,6.059133955657048e-06
39,6.059133955657048e-06
40,6.059133955657048e-06
41,6.059133955657048e-06
42,6.059133955657048e-06
43,6.059133955657048e-06
44,6.059133955657048e-06
45,6.059133955657048e-06
46,6.059133955657048e-06
47,6.059133955657048e-06
48,6.059133955657048e-06
49,6.059133955657048e-06
50,6.059133955657048e-06
51,6.059133955657048e-06
52,6.059133955657048e-06
53,6.059133955657048e-06
54,6.059133955657048e-06
55,6.059133955657048e-06
56,6.059133955657048e-06
57,6.059133955657048e-06
58,6.059133955657048e-06
59,6.059133955657048e-06
60,6.059133955657048e-06
61,6.059133955657048e-06
62,6.059133955657048e-06
63,6.059133955657048e-06
64,6.059133955657048e-06
65,6.059133955657048e-06
66,6.059133955657048e-06
67,6.059133955657048e-06
68,6.059133955657048e-06
69,6.059133955657048e-06
70,6.059133955657048e-06
71,6.059133955657048e-06
72,6.059133955657048e-06
73,6.059133955657048e-06
74,6.059133955657048e-06
75,6.059133955657048e-06
76,6.059133955657048e-06
77,6.059133955657048e-06
78,6.059133955657048e-06
79,6.059133955657048e-06
80,6.059133955657048e-06
81,6.059133955657048e-06
82,6.059133955657048e-06
83,6.059133955657048e-06
84,6.059133955657048e-06
85,6.059133955657048e-06
86,6.059133955657048e-06
87,6.059133955657048e-06
88,6.059133955657048e-06
89,6.059133955657048e-06
90,6.059133955657048e-06
91,6.059133955657048e-06
92,6.059133955657048e-06
93,6.059133955657048e-06
94,6.059133955657048e-06
95,6.059133955657048e-06
96,6.059133955657048e-06
97,6.059133955657048e-06
98,6.059133955657048e-06
99,6.059133955657048e-06
100,6.059133955657048e-06
101,6.059133955657048e-06
102,6.059133955657048e-06
103,6.059133955657048e-06
104,6.059133955657048e-06
