,Good,Poor,Weak
0,1.2883155288908306,22.217458526882844,3.0854030211082653
1,1.2883155288908306,15.30954934064491,3.0854030211082653
2,1.2883155288908306,15.30954934064491,3.0854030211082653
3,1.2883155288908306,15.30954934064491,3.0854030211082653
4,1.2883155288908306,9.20703403927425,3.0854030211082653
5,1.2883155288908306,9.20703403927425,3.0854030211082653
6,1.252237193495929,9.20703403927425,3.0854030211082653
7,0.0451251885918575,9.20703403927425,3.0854030211082653
8,0.0451251885918575,8.463982063890962,2.668794110178548
9,0.0451251885918575,7.264269946028729,2.324354259509692
10,0.0451251885918575,6.21265536858539,1.687262625525202
11,0.0451251885918575,5.2549113320468654,1.1887824709959578
12,0.0013657948706234,5.2549113320468654,0.7446534610323168
13,0.0013657948706234,5.2549113320468654,0.3354122324087129
14,0.0013657948706234,3.805420476292388,0.1402393143603825
15,0.0004086445247044,2.7035668310510084,0.0211945935993165
16,0.0002793013280458,1.7655951700441197,0.0211945935993165
17,0.0002793013280458,1.1433934127025611,0.0055115464919585
18,5.800968153201702e-05,0.6459087564546397,0.0055115464919585
19,5.800968153201702e-05,0.3463090534298892,0.0055115464919585
20,5.800968153201702e-05,0.1280818483476174,0.0006377166506166
21,5.800968153201702e-05,0.0250944509670202,3.405929347646915e-05
22,5.800968153201702e-05,0.0155991727347531,3.405929347646915e-05
23,5.800968153201702e-05,0.0155991727347531,3.405929347646915e-05
24,5.800968153201702e-05,0.0068305817411622,3.405929347646915e-05
25,5.800968153201702e-05,0.0007176805848026,3.405929347646915e-05
26,5.800968153201702e-05,0.0007176805848026,3.405929347646915e-05
27,5.800968153201702e-05,0.0007176805848026,3.405929347646915e-05
28,5.800968153201702e-05,0.0007176805848026,3.405929347646915e-05
29,5.800968153201702e-05,3.427357302745925e-05,3.405929347646915e-05
30,5.800968153201702e-05,2.7711987547839e-05,3.405929347646915e-05
31,5.800968153201702e-05,2.7711987547839e-05,3.405929347646915e-05
32,5.800968153201702e-05,2.7711987547839e-05,3.405929347646915e-05
33,5.800968153201702e-05,2.7711987547839e-05,3.405929347646915e-05
34,5.800968153201702e-05,2.7711987547839e-05,3.405929347646915e-05
35,5.800968153201702e-05,2.7711987547839e-05,3.405929347646915e-05
36,5.800968153201702e-05,2.7711987547839e-05,3.405929347646915e-05
37,5.800968153201702e-05,2.7711987547839e-05,3.405929347646915e-05
38,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
39,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
40,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
41,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
42,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
43,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
44,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
45,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
46,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
47,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
48,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
49,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
50,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
51,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
52,1.8026069916634216e-05,2.7711987547839e-05,3.405929347646915e-05
53,7.910865118322857e-06,2.7711987547839e-05,3.405929347646915e-05
54,7.910865118322857e-06,2.7711987547839e-05,3.405929347646915e-05
