,Poor,Weak,Good,Poor_Good,Weak_Good,Poor_Weak
0,176.28408740948728,29.780573619253786,1.5413066280585686,176.28408740948728,29.780573619253786,176.28408740948728
1,15.951747994414335,15.951747994414335,1.5413066280585686,1.5413066280585686,1.5413066280585686,29.780573619253786
2,15.715197870904568,15.715197870904568,1.5413066280585686,1.5413066280585686,1.5413066280585686,15.951747994414335
3,15.715197870904568,15.715197870904568,1.5413066280585686,1.5413066280585686,1.5413066280585686,15.715197870904568
4,15.715197870904568,15.715197870904568,1.5413066280585686,1.5413066280585686,1.5413066280585686,15.715197870904568
5,15.715197870904568,15.715197870904568,1.5413066280585686,1.5413066280585686,1.5413066280585686,15.715197870904568
6,15.715197870904568,15.715197870904568,1.5413066280585686,1.5413066280585686,1.5413066280585686,15.715197870904568
7,15.715197870904568,11.283699248478626,1.5413066280585686,1.5413066280585686,1.5413066280585686,11.283699248478626
8,15.715197870904568,10.957535496468433,1.0816062749849733,1.0816062749849733,1.5413066280585686,11.283699248478626
9,15.715197870904568,10.957535496468433,1.0816062749849733,1.0816062749849733,1.5413066280585686,10.68003866666909
10,15.715197870904568,8.90748337244956,0.8130302267507599,0.8130302267507599,0.8082380547684831,9.471903665867366
11,15.715197870904568,7.714347689969381,0.8130302267507599,0.8130302267507599,0.8082380547684831,8.210448166617784
12,10.471377886483618,7.714347689969381,0.8130302267507599,0.8130302267507599,0.8082380547684831,7.714347689969381
13,6.781358738671095,7.714347689969381,0.8130302267507599,0.8130302267507599,0.8082380547684831,7.714347689969381
14,3.2992697969195595,7.714347689969381,0.8130302267507599,0.8130302267507599,0.8082380547684831,7.714347689969381
15,2.8455480155991584,7.714347689969381,0.8130302267507599,0.8130302267507599,0.8082380547684831,7.714347689969381
16,2.8455480155991584,7.714347689969381,0.8130302267507599,0.8130302267507599,0.8082380547684831,7.714347689969381
17,1.3640173951221728,7.714347689969381,0.8021840330832402,0.7961656808288968,0.7962435994623552,7.714347689969381
18,0.8210227943415349,5.219223457759151,0.7962395056661297,0.7961656808288968,0.7962435994623552,7.714347689969381
19,0.8210227943415349,4.213959130556576,0.7962395056661297,0.7958780416058222,0.7958398155192173,2.6971089043995926
20,0.8067568840529404,3.359427025260139,0.7962395056661297,0.7958780416058222,0.7958398155192173,1.8046072582956467
21,0.8067568840529404,2.617425065532721,0.7962395056661297,0.7958780416058222,0.7958398155192173,1.1176654984624181
22,0.8049727327204412,2.5043177866418453,0.7962395056661297,0.7958780416058222,0.7958398155192173,0.8200895566861741
23,0.8049727327204412,1.939574099511555,0.7962395056661297,0.7958780416058222,0.7958398155192173,0.8077517158735373
24,0.8049727327204412,1.4837554866831106,0.7960693789392099,0.7958780416058222,0.7958398155192173,0.8077517158735373
25,0.8049727327204412,1.2130498592714583,0.7960693789392099,0.7958780416058222,0.7958398155192173,0.7980718814864638
26,0.801824423789708,1.0199013429071928,0.7960693789392099,0.7958780416058222,0.7958398155192173,0.7980718814864638
27,0.8015329852067159,0.8987655892762764,0.7960693789392099,0.7958780416058222,0.7958398155192173,0.7980718814864638
28,0.8000755322776448,0.8418026924457285,0.7960693789392099,0.7957956617464728,0.7958398155192173,0.7980718814864638
29,0.8000755322776448,0.8119182252823071,0.7960693789392099,0.7957956617464728,0.7958398155192173,0.7962786640961783
30,0.7978792400718919,0.8119182252823071,0.7960693789392099,0.7957956617464728,0.7958398155192173,0.7962786640961783
31,0.7973941910294658,0.8119182252823071,0.795923205608994,0.7957956617464728,0.7958398155192173,0.7962786640961783
32,0.7971243986433887,0.797248940963335,0.795923205608994,0.7957956617464728,0.7958398155192173,0.7962786640961783
33,0.7971243986433887,0.797248940963335,0.795923205608994,0.7957956617464728,0.7958398155192173,0.7962786640961783
34,0.7971243986433887,0.7959903845447674,0.7958355430803903,0.7957956617464728,0.7958398155192173,0.7962786640961783
35,0.7971243986433887,0.795923922502944,0.7958110408913708,0.7957956617464728,0.7958398155192173,0.7962786640961783
36,0.7959566016769044,0.795923922502944,0.7958110408913708,0.7957956617464728,0.7958398155192173,0.7962786640961783
37,0.7959566016769044,0.7957867191518644,0.7958110408913708,0.7957956617464728,0.7958398155192173,0.7961427901618403
38,0.7959566016769044,0.7957867191518644,0.7958110408913708,0.7957956617464728,0.7958398155192173,0.7961427901618403
39,0.7959566016769044,0.7957867191518644,0.7958110408913708,0.7957956617464728,0.7958398155192173,0.7961427901618403
40,0.7959566016769044,0.7957867191518644,0.7958110408913708,0.7957956617464728,0.7958398155192173,0.7961427901618403
41,0.7959566016769044,0.7957867191518644,0.7958110408913708,0.7957956617464728,0.7958398155192173,0.7961427901618403
42,0.7959566016769044,0.7957867191518644,0.7958110408913708,0.7957956617464728,0.7958398155192173,0.7961427901618403
43,0.7959566016769044,0.7957867191518644,0.7958110408913708,0.7957956617464728,0.7958398155192173,0.7961427901618403
44,0.7959566016769044,0.7957867191518644,0.7958110408913708,0.7957956617464728,0.7958398155192173,0.7961427901618403
45,0.7959566016769044,0.7957867191518644,0.7958110408913708,0.7957956617464728,0.7958398155192173,0.7961427901618403
46,0.7959566016769044,0.7957867191518644,0.7957867575512095,0.7957956617464728,0.7958398155192173,0.7961427901618403
47,0.7959566016769044,0.7957867191518644,0.7957867575512095,0.7957956617464728,0.7958398155192173,0.7961427901618403
48,0.7959566016769044,0.7957867191518644,0.7957867575512095,0.7957956617464728,0.7958040841436522,0.7961427901618403
49,0.7959566016769044,0.7957867191518644,0.7957867575512095,0.7957956617464728,0.7958040841436522,0.7961427901618403
