,No Hypothesis
0,3479781.527310619
1,1484700.8805857042
2,1484700.8805857042
3,1484700.8805857042
4,1484700.8805857042
5,1484700.8805857042
6,1484700.8805857042
7,1484700.8805857042
8,1484700.8805857042
9,1484700.8805857042
10,1430836.1384223795
11,1430836.1384223795
12,1430836.1384223795
13,1430836.1384223795
14,1430836.1384223795
15,1430836.1384223795
16,1430836.1384223795
17,1430836.1384223795
18,1430836.1384223795
19,1430836.1384223795
20,1430836.1384223795
21,1105388.9789062496
22,1105388.9789062496
23,1105388.9789062496
24,1105388.9789062496
25,1105388.9789062496
26,1105388.9789062496
27,1105388.9789062496
28,858175.28951896
29,858175.28951896
30,858175.28951896
31,858175.28951896
32,858175.28951896
33,858175.28951896
34,858175.28951896
35,858175.28951896
36,858175.28951896
37,858175.28951896
38,858175.28951896
39,858175.28951896
40,858175.28951896
41,811698.3490518068
42,811698.3490518068
43,811698.3490518068
44,811698.3490518068
45,194008.54554154977
46,174230.40872145412
47,174230.40872145412
48,174230.40872145412
49,174230.40872145412
50,174230.40872145412
51,174230.40872145412
52,174230.40872145412
53,174230.40872145412
54,174230.40872145412
55,174230.40872145412
56,174230.40872145412
57,174230.40872145412
58,174230.40872145412
59,174230.40872145412
60,174230.40872145412
61,174230.40872145412
62,174230.40872145412
63,174230.40872145412
64,174230.40872145412
65,174230.40872145412
66,174230.40872145412
67,174230.40872145412
68,174230.40872145412
69,136586.3019646752
70,136586.3019646752
71,136586.3019646752
72,136586.3019646752
73,136586.3019646752
74,136586.3019646752
75,136586.3019646752
76,136586.3019646752
77,136586.3019646752
78,136586.3019646752
79,136586.3019646752
80,136586.3019646752
81,136586.3019646752
82,136586.3019646752
83,136586.3019646752
84,96922.47703351652
85,96922.47703351652
86,96922.47703351652
87,96922.47703351652
88,96922.47703351652
89,96922.47703351652
90,96922.47703351652
91,96922.47703351652
92,96922.47703351652
93,96922.47703351652
94,96922.47703351652
95,96922.47703351652
96,96922.47703351652
97,66928.94709452604
98,50599.96910400639
99,50599.96910400639
100,50599.96910400639
101,50599.96910400639
102,50599.96910400639
103,50599.96910400639
104,50599.96910400639
