,No Hypothesis
0,250.42897360432767
1,250.42897360432767
2,250.42897360432767
3,178.50431756968771
4,178.50431756968771
5,170.93512127547487
6,170.93512127547487
7,170.93512127547487
8,158.59275427141716
9,158.59275427141716
10,158.59275427141716
11,158.59275427141716
12,158.59275427141716
13,151.70634493299258
14,151.70634493299258
15,151.70634493299258
16,151.70634493299258
17,151.70634493299258
18,151.70634493299258
19,151.70634493299258
20,151.70634493299258
21,151.70634493299258
22,151.70634493299258
23,113.9785913808413
24,113.9785913808413
25,113.9785913808413
26,113.9785913808413
27,113.9785913808413
28,113.9785913808413
29,113.9785913808413
30,113.9785913808413
31,113.9785913808413
32,113.9785913808413
33,113.9785913808413
34,113.9785913808413
35,113.9785913808413
36,113.9785913808413
37,113.9785913808413
38,113.9785913808413
39,113.9785913808413
40,113.9785913808413
41,113.9785913808413
42,113.9785913808413
43,113.9785913808413
44,113.9785913808413
45,113.9785913808413
46,113.9785913808413
47,99.78505362478128
48,99.78505362478128
49,99.78505362478128
50,99.78505362478128
51,99.78505362478128
52,99.78505362478128
53,99.78505362478128
54,99.78505362478128
55,99.78505362478128
56,99.78505362478128
57,99.78505362478128
58,99.78505362478128
59,99.78505362478128
60,99.78505362478128
61,99.78505362478128
62,99.78505362478128
63,99.78505362478128
64,99.78505362478128
65,99.78505362478128
66,99.78505362478128
67,99.78505362478128
68,99.78505362478128
69,99.78505362478128
70,99.78505362478128
71,95.69605498146808
72,95.69605498146808
73,88.3204466270529
74,88.3204466270529
75,88.3204466270529
76,88.3204466270529
77,88.3204466270529
78,88.3204466270529
79,76.26524211463395
80,76.26524211463395
81,76.26524211463395
82,76.26524211463395
83,76.26524211463395
84,72.54460335494942
85,72.54460335494942
86,72.54460335494942
87,72.54460335494942
88,72.54460335494942
89,72.54460335494942
90,72.54460335494942
91,72.54460335494942
92,72.54460335494942
93,71.10986729967543
94,71.10986729967543
95,71.10986729967543
96,71.10986729967543
97,71.10986729967543
98,71.10986729967543
99,71.10986729967543
