,x0,x1,Target
0,-4.621057220514537,-2.1595170837522755,-26.01768387028747
1,2.2626953915517936,-4.898649600860674,-29.116558346962165
2,-3.0113508836614247,-4.600081851439342,-30.228987184470043
3,-2.0247358058023237,1.678441416956928,-6.916720673454365
4,-1.964908613254361,0.855974668478451,-4.59355849151797
5,-4.40759342476697,3.762221916089225,-33.58119354395111
6,-3.755617082862103,-3.296003465630737,-24.968298518535477
7,-0.04168140978016499,3.724284360276209,-13.872031336119232
8,2.6515848756440503,4.817767683575375,-30.24178780564751
9,2.6552581405240607,-1.1852796713970748,-8.45528369224645
10,-0.9347243064961788,2.1848107815370623,-5.647107680275352
11,-2.3483415278271105,3.626013409191363,-18.662681174952937
12,4.230799048824889,2.6701421533655676,-25.029319710717296
13,0.17068582664259768,-3.4013617641317646,-11.598395501914217
14,-2.0613909339252157,-2.2124232188863098,-9.144149081936334
15,-1.7693432154344348,-0.40816298195992573,-3.2971724338462836
16,0.4543320008462093,-2.8938150936604474,-8.580583363289945
17,3.0706516678551194,2.3212487607965224,-14.817097474800818
18,3.5767573851260606,-2.3805767210795796,-18.460338916999817
19,1.1758050421599702,1.5642221895064488,-3.829308555313158
20,-1.1589997144649158,-0.9179732114143357,-2.185955155004105
21,3.176013306804605,1.0277812775130615,-11.143394879406303
22,4.07900506710727,-0.10207001549805561,-16.64870062555056
23,3.3619776738947253,3.675028184762767,-24.808726038567308
24,2.953678270884793,3.969591677001758,-24.481873410018608
25,2.0363344788734787,-0.46704325006592384,-4.364787507281063
26,-1.98742871256212,3.2776643064414914,-14.69295619323691
27,-3.689833928458036,-1.0107238555577487,-14.636437131793583
28,-2.752385895010963,0.9262874986839709,-8.433636645273507
29,3.9553849132558936,-1.7639261141757605,-18.75650514828353
30,3.119202836681194,3.04591707615213,-19.007037171155147
31,1.6967029532077547,-2.6202880335587997,-9.744710290235357
32,3.2702079565267317,-0.33176380981129583,-10.804327304431249
33,2.448473364317075,-0.4029801643772286,-6.1574148286516746
34,3.7282380756272557,2.0701623501221196,-18.18533130441996
35,-3.3999352480465213,-3.284516115198273,-22.347605801906315
36,3.5830274923529304,-1.3812505923380693,-14.745939209791196
37,-1.2182001724326224,-4.698035299674719,-23.555547337104596
38,1.3738299076069662,3.1147862266381354,-11.58930185269
39,4.068484071843886,-3.125621938905532,-26.322075147814985
40,3.6591857705351645,-3.3102892776373745,-24.347655604927994
41,-1.2951439498204516,-1.2054654867757857,-3.130544890564102
42,0.7234050254389555,0.11403997738171157,-0.5363199472715571
43,0.2977516415262187,0.23759563787234939,-0.14510772716752643
44,4.422426189752389,-2.595062435768905,-26.29220244934667
45,-2.9869767577291975,3.236151194526175,-19.39470470504762
46,-2.0084019741147676,1.7960180829477963,-7.259359443903573
47,4.338258414020582,-4.403513142310288,-38.2114140613198
48,2.885319092249575,-4.760545392440187,-30.9878586975834
49,0.09297574542808196,-0.6267732641320274,-0.4014892138686237
50,1.9509430570378292,2.8594854835287444,-11.982836042315729
51,-4.636373708742392,-4.35649330001468,-40.47499504019048
52,1.0736080783618949,2.1744640273738174,-5.880928112266682
53,-3.576068626722538,1.1751790028880498,-14.169312511858172
54,-3.5752858827158036,-0.39186207488007874,-12.936225028876242
55,4.9178959753959335,3.5176361759417025,-36.55946509110929
56,1.965207383581868,-0.3809389790445481,-4.007154566240193
57,4.267761874595977,2.3814910700367475,-23.88529113491974
58,-5.098490870857315,1.7707955197613456,-29.130325933022238
59,0.8063594559283196,-0.214983417891923,-0.6964334421335088
60,-0.654140031910666,-1.3997111766305248,-2.387090559332495
61,-2.2103728928612556,2.7855411254304068,-12.644987686959933
62,2.2099838527699545,-3.4526114329940514,-16.80455433674517
63,2.6696475954603374,2.9268804468518494,-15.693647434110844
64,2.443331551936576,-2.7770722666200585,-13.681999446719066
65,-1.7386344310099653,-2.2924060584423067,-8.27797522147634
66,4.071407697664095,4.353255348450703,-35.5271927694131
67,1.2142137879455195,-3.6935313032809987,-15.11648861115364
68,-3.7117022677342195,-1.373511768316313,-15.663268302006752
69,-3.9375919335567087,0.12116663332156197,-15.519311588241342
70,-2.4641929062977863,-3.988706383673742,-21.982025294607993
71,-3.1937120965475687,-1.8026581380085576,-13.449373318162746
72,1.6951208271468863,-1.9255380787119702,-6.581131511196929
73,0.24523524725580703,-1.7022114068448717,-2.957664000089414
74,-4.2154509856162585,-4.2159538707239665,-35.54429405220548
75,-2.536520959127109,-2.8850284018470234,-14.7573274555551
76,-4.478062700530492,2.8444372012688417,-28.14386854184456
77,-0.03960697399795077,-2.3116736421563426,-5.345403740229645
78,3.1726930418430905,-1.6621965326908161,-12.828878451048935
79,-3.1169495897195896,-1.6182276783335876,-12.33403556377803
80,1.7691632176401892,-2.2209080980276643,-8.062371270535845
81,-2.399686038686507,3.902885616593829,-20.99100922048193
82,0.40069047557103055,2.496154982331384,-6.39134255303113
83,4.07355911664984,-2.314638417007708,-21.951434878328975
84,0.3423797266771338,-3.756099154547843,-14.225504736034528
85,4.729397153530598,3.1995486983555503,-32.60430930897201
86,1.5504281424486601,-3.0488837060904017,-11.699519278160345
87,4.8212255017805665,-4.756110967947967,-45.86480687845422
88,-0.7860815228325748,4.550801845057701,-21.327721593519357
89,-1.8512922024455487,2.8356024020865815,-11.467923801554882
90,4.864937984101062,2.0678102070870548,-27.943460641682712
91,-2.0221022918051665,4.799118384132872,-27.12043494344582
92,-1.0678969038986699,4.621404808555803,-22.49778620189906
93,-3.794882174066976,4.475537106459856,-34.43156310635036
94,2.6327862350654323,-4.647738556374492,-28.533037047960057
95,1.667810763196245,-2.799910613538036,-10.621092185636183
96,0.19917450823561555,0.10931503618011096,-0.05162026186595826
97,-4.018770661015889,3.2262494738337137,-26.5592032932544
98,4.7355188949229,0.9101557043156951,-23.253522610270206
99,-0.980459001193215,1.5961804019841113,-3.509091728698956
100,-1.0676068711092332,0.9750432681386361,-2.090493805982119
101,-0.6894268814759608,-3.5546141663319486,-13.110591296389442
102,3.6300356018934723,-1.4404191193124714,-15.25196571029502
103,-4.072340175646785,-4.738561865694675,-39.03792306120268
104,-0.45125277605922065,-3.8077604683393966,-14.702668852149413
