,Good,Poor,Poor_Good,Poor_Weak,Weak,Weak_Good
0,3.2794596914410308,21.905044475114003,21.905044475114003,21.905044475114003,17.522796282239092,17.522796282239092
1,3.2794596914410308,20.80568402912354,3.2794596914410308,17.522796282239092,17.522796282239092,3.2794596914410308
2,3.2794596914410308,20.719938075638545,3.2794596914410308,17.522796282239092,17.522796282239092,3.2794596914410308
3,3.2794596914410308,20.719938075638545,3.2794596914410308,17.522796282239092,17.522796282239092,3.2794596914410308
4,3.2794596914410308,20.719938075638545,3.2794596914410308,17.522796282239092,17.522796282239092,3.2794596914410308
5,3.2794596914410308,20.719938075638545,3.2794596914410308,17.522796282239092,17.522796282239092,3.2794596914410308
6,3.2794596914410308,20.719938075638545,3.2794596914410308,17.522796282239092,17.522796282239092,3.2794596914410308
7,3.2794596914410308,20.719938075638545,3.2794596914410308,17.522796282239092,17.522796282239092,3.2794596914410308
8,3.2794596914410308,20.719938075638545,3.2794596914410308,17.522796282239092,17.522796282239092,3.2794596914410308
9,3.2794596914410308,20.719938075638545,3.2794596914410308,17.522796282239092,17.522796282239092,3.2794596914410308
10,3.2794596914410308,20.719938075638545,3.2794596914410308,17.522796282239092,17.522796282239092,3.2794596914410308
11,3.2794596914410308,20.719938075638545,3.2794596914410308,17.522796282239092,17.268365188621477,3.2794596914410308
12,3.2794596914410308,20.719938075638545,3.2794596914410308,17.522796282239092,16.67793960629758,3.2794596914410308
13,3.2794596914410308,20.719938075638545,3.2794596914410308,17.059704998482584,16.67793960629758,3.2794596914410308
14,3.2794596914410308,20.719938075638545,3.2794596914410308,16.953148031258042,16.67793960629758,3.2794596914410308
15,3.2794596914410308,20.719938075638545,0.3137714639097923,16.900132195913958,16.67793960629758,2.606192067619092
16,3.2794596914410308,20.719938075638545,0.3137714639097923,16.900132195913958,16.67793960629758,2.606192067619092
17,3.2794596914410308,20.719938075638545,0.3137714639097923,16.900132195913958,16.67793960629758,2.606192067619092
18,3.2794596914410308,20.719938075638545,0.3137714639097923,16.900132195913958,16.67793960629758,2.606192067619092
19,3.2794596914410308,20.719938075638545,0.3137714639097923,16.900132195913958,16.67793960629758,2.606192067619092
20,3.2794596914410308,20.719938075638545,0.3137714639097923,16.900132195913958,16.67793960629758,2.606192067619092
21,3.2794596914410308,20.296949545714288,0.3137714639097923,16.900132195913958,16.67793960629758,2.606192067619092
22,3.2794596914410308,20.296949545714288,0.3137714639097923,16.900132195913958,16.67793960629758,2.606192067619092
23,3.2794596914410308,20.296949545714288,0.3137714639097923,16.900132195913958,15.842609018761788,2.606192067619092
24,3.2794596914410308,20.296949545714288,0.3137714639097923,16.900132195913958,15.842609018761788,2.606192067619092
25,3.2794596914410308,20.296949545714288,0.3137714639097923,16.85001636219071,15.7724185997382,2.606192067619092
26,3.2794596914410308,20.22496681068312,0.3137714639097923,16.85001636219071,15.7724185997382,2.606192067619092
27,3.2794596914410308,20.22496681068312,0.3137714639097923,16.52248286815423,15.7724185997382,2.606192067619092
28,3.2794596914410308,19.523328280839426,0.3137714639097923,16.52248286815423,15.7724185997382,2.606192067619092
29,3.2794596914410308,19.523328280839426,0.3137714639097923,16.52248286815423,15.7724185997382,2.606192067619092
30,3.2794596914410308,19.523328280839426,0.3137714639097923,16.52248286815423,15.601520036196554,2.606192067619092
31,3.2794596914410308,19.523328280839426,0.3137714639097923,16.52248286815423,15.358232071225729,2.606192067619092
32,3.2794596914410308,19.523328280839426,0.3137714639097923,16.52248286815423,15.358232071225729,2.606192067619092
33,3.2794596914410308,19.523328280839426,0.3137714639097923,16.52248286815423,15.112193344595998,2.606192067619092
34,3.2794596914410308,19.523328280839426,0.3137714639097923,16.16776534586808,15.112193344595998,2.606192067619092
35,3.2794596914410308,19.523328280839426,0.3137714639097923,16.16776534586808,15.112193344595998,2.606192067619092
36,3.2794596914410308,19.523328280839426,0.3137714639097923,16.16776534586808,15.112193344595998,2.606192067619092
37,3.2794596914410308,19.523328280839426,0.3137714639097923,16.16776534586808,10.593923496974266,2.606192067619092
38,3.2794596914410308,19.523328280839426,0.3137714639097923,16.16776534586808,10.593923496974266,2.606192067619092
39,3.2794596914410308,19.523328280839426,0.3137714639097923,16.16776534586808,10.593923496974266,2.606192067619092
40,3.2794596914410308,19.523328280839426,0.3137714639097923,16.16776534586808,10.593923496974266,2.606192067619092
41,3.2794596914410308,19.523328280839426,0.3137714639097923,16.16776534586808,10.593923496974266,2.606192067619092
42,3.2794596914410308,19.523328280839426,0.3137714639097923,16.16776534586808,10.593923496974266,2.606192067619092
43,3.2794596914410308,19.523328280839426,0.3137714639097923,15.689152065826582,10.593923496974266,2.606192067619092
44,3.2794596914410308,19.523328280839426,0.3137714639097923,15.689152065826582,10.593923496974266,2.606192067619092
45,3.2794596914410308,19.523328280839426,0.3137714639097923,15.689152065826582,10.593923496974266,2.606192067619092
46,3.2794596914410308,19.523328280839426,0.3137714639097923,15.689152065826582,10.593923496974266,2.606192067619092
47,3.2794596914410308,19.523328280839426,0.3137714639097923,15.689152065826582,10.593923496974266,2.606192067619092
48,3.2794596914410308,19.523328280839426,0.3137714639097923,15.15866519389729,10.593923496974266,2.606192067619092
49,3.2794596914410308,19.523328280839426,0.3137714639097923,15.15866519389729,10.593923496974266,2.5066698739867173
50,3.2794596914410308,19.523328280839426,0.3137714639097923,15.15866519389729,10.593923496974266,2.5066698739867173
51,3.2794596914410308,19.523328280839426,0.3137714639097923,15.15866519389729,10.593923496974266,2.5066698739867173
