x0,x1,x2,x3,x4,Value,Timestamp
0.12126607005566843,-0.25805742401588455,0.06755415152399041,1.1248456582772537,0.07643147213329506,2.8087550774729455,9
-0.18748260375713977,-0.023120286248719348,0.03371518581372218,0.3521711747089209,0.7263973157118735,2.7707988828071923,22
0.2953242648115265,-0.18062557593313025,-0.36808077634591413,-0.17377176407023262,0.17437370332473556,2.6190891353098427,42
0.9936076293108745,-0.18268331825594805,0.30515292914664394,-0.1203006728951159,-0.033827433249313824,2.789765487761621,61
0.11577707744616213,-0.40035524232407166,-0.3956186175727398,-0.2750302311901086,0.03839251284519348,2.836259162453136,74
0.09902189802114364,-0.06163753863192231,-0.09271278632330374,-0.07616176919875037,0.1387272662625536,0.8306467233885972,13167
0.07377904024975135,-0.028658541613638427,-0.14697247125363333,0.03954973914865434,0.013999351969347068,0.5902622632966801,19915
0.07377904024975135,-0.028658541613637567,-0.14697247125363333,0.03954973914865434,0.013999351969347068,0.5902622632966801,27417
0.07377904024975135,-0.028658541613637567,-0.14697247125363333,0.03954973914865434,0.013999351969346208,0.5902622632966801,34450
0.101051069110835,-0.04128327106401407,-0.06926484852856447,0.06914545156868349,-0.02492689834545045,0.4866163917822921,41173
0.02685756111221428,0.03910890745060117,-0.0623356510496917,0.15100985986095958,0.0027303464934456123,0.5790991296297112,48713
0.10607202301261888,-0.005552181879609118,-0.048052159170744346,0.0873827895091921,-0.05008478611541278,0.510602823028393,55961
-20.05045264817761,-11.643635220259771,-24.634569781195538,-7.250239864306053,20.451429199464883,21.39604893143628,56134
0.008628341234633297,-0.546202325982396,-0.1894389412118187,0.13059753471402757,-0.030071083942594612,2.2376955741896905,64485
0.09923262021720816,0.023487451257910623,-0.02890019182025578,0.02726415024770921,0.06608335996419507,0.39340124816195443,72174
0.10868561447764219,0.16265016760276876,-0.015734098367060356,0.09226586109890952,0.08597169724547778,0.9115906439933679,79407
0.12971704103090076,-0.028658541613637567,-0.14697247125363333,0.03954973914865434,0.013999351969346208,0.7431632927792227,86118
0.09112264662140745,-0.1041866471787074,-0.11317289498153063,0.12157778420217369,-0.09698930495515157,0.9415455062304621,93463
0.09164352696866734,-0.024726206229415786,0.0031806342571008978,-0.05721066750024331,0.044087060562316455,0.35804898036028066,101472
-0.16431061090785753,0.012404999631641982,-0.017746478991027576,-0.12922439999395474,-0.017764503504744462,0.7824183997637602,109004
0.09164352696866734,-0.024726206229416903,0.003180634257098802,0.3498362492343645,0.044087060562316455,1.4639410067054865,116001
-27.341279765560152,27.849674245004145,16.251373061645275,-26.382311849742443,-0.08398532590097574,21.45385294569267,116130
0.008581151755421956,-0.0028162959787062444,-0.251125011159807,0.02301687572432626,-0.047441376783695546,0.9747745118332216,123254
0.1326226352985356,0.0862451235136095,-0.04465907119149365,0.13264932206302732,-0.01193163205723205,0.795467661833325,137151
0.10851719337490096,-0.12798959056360815,-0.07556683164616314,0.0768628113568341,-0.07818681105870695,0.8151006158585017,144098
0.08903419784214475,-0.009195415153999069,-0.19858252492615946,0.06991802614929035,0.06117949887938541,0.913930606800847,150078
-19.459010507529467,-25.526658250615995,-13.533640134753156,-24.364791921887353,-8.539878641260671,21.90276572115254,150176
-31.132254253580292,31.241229555539647,-10.108408149003068,9.939899578812671,29.02896211692311,20.586400635690364,150271
-0.76992515645693,-0.08302338967171079,-0.05435328088351527,0.12470012448971204,0.1667016317850451,2.2308205835346766,162275
0.0920933118194256,-0.020452044633068815,0.05828458468228348,0.01405750693185618,0.03780865867088591,0.352521738283738,168919
0.0920933118194256,-0.020452044633068815,0.05828458468228348,0.014057506931855812,0.03780865867088591,0.352521738283738,176075
-0.03748816084805176,0.12071656035642342,-0.9070989992985397,0.06128400304153017,-0.1400990853388316,2.0433337461980234,187253
0.10671009474638751,-0.07223769987770064,0.14991462325178873,-0.08984519781954958,0.08009269981095316,0.906344489463152,194842
0.09704579757180656,0.026440039296530528,0.17964979765179834,-0.12397649641994041,-0.005071664331971704,0.9425535932995754,202459
0.028692357372066424,0.023141752078751764,0.03523366881134468,-0.6701912414227769,0.2592218549262456,2.3469214393680002,209216
0.3593696596188849,-0.0382294666138345,-0.027114374349636705,-0.11835276934693209,0.0389216343804306,1.5595990409399758,216776
0.010931356730154107,-0.02778012544674624,0.00039070407966335097,-0.011769339531409212,0.03501074568785491,0.10880337712103172,224218
-0.2460538993281034,-0.04595530412595271,0.05938902046323555,-0.052210469672530735,0.053580579909845896,1.0513813430866645,230951
0.021823541686458725,0.0576607877243589,-0.12816578170867904,-0.724462531610385,0.10511938490411234,2.0938023384952413,237150
0.12432675717195707,-0.09541680882797532,0.06299101210557723,-0.09003040528595818,0.03804293562038583,0.7133501418285353,246329
-0.7783457745897486,0.02048944905321548,-0.07931359220293643,0.25656486187909877,-0.02434323558846785,2.3192029942784065,253788
23.406234935265033,18.732891688967392,1.5223487536984806,1.0167316450580444,-15.40867276153731,21.040328990209055,253885
14.182664581071215,-1.842149822783803,-15.888753562876001,4.963319000772174,2.3216817704795645,18.367987212986478,253983
0.0920933118194256,-0.020452044633068815,0.05828458468228348,0.7699269300897171,0.03780865867088591,1.9001594037783645,260715
-0.11825134266041143,-1.3015231344765386,0.02640597359742565,0.0952615809202923,0.22902757983697136,3.3582643213958296,267967
23.579091817377197,-7.272177141133728,3.759634921410523,-16.384051223933326,-11.939334747504116,20.734820604974974,268011
0.10607202301261888,-0.005552181879609118,0.3190216723376835,0.0873827895091921,-0.05008478611541278,1.4516167851002,275818
0.15021046000155772,0.13901490281002538,-0.09502023207924992,1.0301221205119475,-0.06719697847599523,2.3184612416054553,283078
0.2324556454117186,0.016764756559012994,-0.20659507390842435,0.9096327152080192,0.02749737681008213,2.4697342999464813,290224
1.1862500128077684,-0.01807663402291837,-0.009737481044290064,-0.06477735595889555,0.14133104515188002,2.5532222166323355,298635
14.036101385330426,-30.213089987669477,-23.195266957677813,32.283353047906516,14.801303820589915,21.166619023535922,299037
0.09766674426298108,-0.0233078530559084,-0.034796241732285536,0.10458975545074504,-0.3429053057529755,1.5453609490197633,305995
0.101051069110835,0.29390927227575503,0.08308788416709945,0.06914545156868002,-0.02492689834544848,1.3673619942275725,313678
0.10140412612368976,0.14958767958238894,0.7007996570953097,-0.04183500731792138,-0.024270012485523296,2.1365789932372548,321362
0.015738582369352015,0.13915972327619283,-0.23628763029627456,-0.0046300995183514715,0.756732179577007,2.369486651290409,328096
0.09923262021720092,0.023487451257910623,0.8923347011681741,0.02726415024770921,0.06608335996419507,1.8164316871623645,337610
0.01609136031478897,0.10839886549673139,-0.19724773146371144,1.023072846591358,0.0019804054975839855,2.2428339724550708,345671
-9.603213535571285,-15.527318227802198,9.60172368878709,24.946019927620014,-32.4236300005075,21.78310303794866,345768
-2.550472326100884,11.31218839617842,-2.2342555244131326,-16.452702375266483,-27.754348512542926,21.14362229562356,345874
-0.09736151700431606,-0.04154788226239958,-1.247690567051606,-0.17582466252969198,-0.05093426194494312,2.962955936391936,352666
20.620546667431306,-22.807372179150143,-12.671079479502602,11.240916112811561,-18.381518562554305,21.403788013461323,352812
-0.8761135451374606,-0.09183793800990031,-0.07365596806975759,-0.04049051677835405,0.02741934549199243,1.8310362177279917,359754
0.02685756111221428,1.0127269214111863,-0.015089590155724864,0.15100985986095958,0.0027303464934456123,1.9797281111063012,367248
0.2134080777991492,-0.10440826867174735,0.9495587221901173,0.016305873954613866,0.0068769626516795405,2.1853412190156445,374288
0.301791683725658,0.16965055893843653,1.1007899186475787,0.020010828869260006,0.12236843070314248,2.9808329420998523,381313
0.08915254523419207,-0.12915303513744902,0.13098965941497198,-0.12576390600135312,-0.8168538413988564,2.239430585522332,389257
-0.9648114001306548,-0.0743715753820998,-0.054107389715497035,-0.04831895436253056,0.11755035364545668,1.9305829709270026,396130
0.053249998086947435,-0.004399832791068856,1.1605781254859764,-0.11939975565856834,0.0481720594898853,2.404417108029144,403038
-0.03153834665386768,0.07188505094238926,1.1849951996346704,-0.03420455131546163,0.05957520329575772,2.427501973191973,410197
0.010931356730154107,1.1699148874408891,0.00039070407966335097,-0.011769339531409212,0.03501074568785491,2.269729965177014,417316
0.13003099991191647,0.09831652100612345,-0.4068053245325675,-0.10123420363257907,0.9591588243118774,2.8979906046278505,423755
0.07377904024975135,-0.028658541613638427,1.5149452539093033,0.03954973914865434,0.013999351969347068,3.4892449666006304,430552
11.84011907992906,-20.008240323830456,-10.794477438059001,-26.074244322117824,-3.6275246465826,20.47622282653362,430772
-0.043209011625471305,-9.892001957105993,7.866829270086875,24.055244547009096,-16.081649297928756,19.203948441735815,430992
-0.04947760740420648,0.27746531713052036,0.29512743083879656,0.09864918523331756,-1.0089799041474343,2.9925234226514132,438142
0.0920933118194256,1.6133355508566396,0.05828458468228348,0.11342729428914566,0.03780865867088591,3.6876324813461676,445465
-1.0362839117131721,0.18950952277602084,-0.18303687362600868,0.024934133321805593,0.03372297990847922,2.4398487623943272,452990
0.07377904024975135,-0.028658541613637567,-0.044600799396619095,0.03954973914865434,1.1228357298666722,2.1643194357471427,460922
0.026857561112215933,7.789290218634129,-0.0623356510496917,0.15100985986095958,0.07836322060283862,10.693656197622971,467712
0.00436440747705797,-0.07147867948985415,-0.11145614899361954,-0.01917986604347277,0.07818442073695075,0.5145179958893391,475805
0.03396455488941541,-0.06454705633314901,-0.29020503278660215,0.15406565061845262,0.12185172126283991,1.5501714157329585,483127
0.11032432691564306,0.38707995750497304,-0.07986349102240808,0.1866393602212426,0.07835191812591091,1.9810993936530754,490568
32.62026653469337,18.16525862580346,-28.111726240919392,-15.374189830025184,-22.173127173107954,21.49529703155349,490702
-9.457794488453132,-29.13633783390489,-23.33166631814969,-4.330263452875631,16.12978828070029,21.36269427747539,490851
-0.018005019392163035,-0.05473254585815823,-0.1651177208884249,0.10406952213731557,0.08213662877074218,0.8333711400968089,498974
0.04510319996353837,0.2222509652678042,-0.23839089299213395,0.2212864023238197,0.1065284908388028,1.8959687385065291,506237
0.316762223452848,0.06953007167162184,-1.471369547283146,0.05993496798886625,0.11775141200637762,3.9818000907844255,513277
5.748159932189019,17.293782897300666,-16.8080618325154,-17.35580496750549,32.48161629369751,21.605708277172617,514655
0.03421757974414833,0.06395039211036965,0.07283431011268268,0.12652105996179802,-1.0577483016646447,2.1187660699644124,522128
-24.523863136552663,8.237616723939617,5.422762312232102,0.7777707780447045,-32.51376511776616,21.654879828395323,522318
0.026857561112215933,0.03910890745060117,-0.0623356510496917,0.15100985986095958,0.0027303464934456123,0.5790991296297112,528831
21.402756059168844,-25.64427139056818,27.63117384068986,-20.271399760619317,-4.580625069612243,21.911419253814735,528930
-4.6781812313205755,19.10271695251516,-15.650027867219997,-31.514681431600035,-17.91352828863916,21.401748393595028,529018
0.13102163117760313,0.05109907024848326,-0.19710236568436557,-0.9081602603455347,-0.20683455895722602,2.523325373083378,536597
-0.08058954113985736,-0.061592967736486294,-0.17501231729907119,-0.11584429834716303,0.0785496764289246,0.9799860469441204,545744
29.721281867735186,-4.039753723294162,9.739347201139601,13.464882110878335,1.758508757700291,20.829992962365846,546095
-0.33760653977515886,-0.0316159157755136,-0.16013035171774856,0.16622965350860158,1.1421711154122391,3.2469875430361737,553671
0.027311963768992198,-0.49833075634449303,-0.16656021571720458,-0.1645842916813507,0.09343081325101948,2.2520028503920284,560891
0.026857561112215933,0.03910890745060117,-0.0623356510496933,0.15100985986095958,1.3163768011683459,3.1139134046588066,567513
0.061918739678262114,0.18844982759467838,-0.26350562809206224,1.2781542270243875,0.08759106696542121,3.4896127045396494,579168
0.01648455625886286,-0.20797123355371855,-0.11945698879699762,0.14936328544452804,0.08382049092663475,1.2486865803895921,586173
0.4279870694445833,0.20427842307713462,0.3542146405562079,0.2901770090467274,1.3560172228720688,4.583491399803073,593322
0.09830452455546373,-0.07879557170061702,-0.08326588929687742,0.23734847589275784,0.07983642039289827,1.2137540035142753,600568
-0.04044935456808929,-0.11960323481337554,-0.07604351510456298,0.1332712580001072,0.08510702773495801,0.8233081571850218,606574
